tag_id,discovered_ip,mac_address,hostname,device_type,vendor,model,firmware_version,protocol,network_segment,first_seen,last_seen,discovery_method,confidence,open_ports,vulnerabilities,cve_ids,os_family,is_managed,last_patch_date,risk_score
CGN-CLT-1683,192.168.14.172,57:c8:ab:e0:fb:0e,CGN-CLT-environmental-sensor,Environmental Sensor,Toshiba,TOS-EnvironmentalSensor-1820,3.8.38,Modbus,VLAN-140,2025-12-26T19:26:46.106Z,2026-01-05T01:34:11.964Z,Network Scan,82,"80,443,22,161",3,CVE-2022-34345;CVE-2023-11654,,false,2025-07-29,62
CGN-CLT-1684,192.168.14.173,5d:b4:8b:83:2e:40,CGN-CLT-metering-unit,Metering Unit,GE,,4.6.44,Foundation Fieldbus,VLAN-140,2025-07-29T11:57:56.096Z,2026-01-04T10:24:16.839Z,SNMP,75,"80,443,22",6,CVE-2022-39926,,true,2025-11-20,61
CGN-CLT-1685,192.168.14.174,89:d6:8f:14:8f:f4,CGN-CLT-hmi,HMI,Siemens,SIE-HMI-4471,3.1.13,Modbus TCP,VLAN-140,2025-12-22T13:41:50.820Z,2026-01-04T11:58:34.823Z,SNMP,95,"502,102,44818,2222",0,,Windows Embedded,true,2025-12-31,82
CGN-CLT-1687,192.168.14.176,69:25:e3:e5:93:58,CGN-CLT-dfr,DFR,Toshiba,TOS-DFR-2998,4.1.72,Modbus,VLAN-140,2025-10-05T04:33:39.008Z,2026-01-05T19:45:38.275Z,SNMP,87,"80,443",3,CVE-2022-10882;CVE-2022-24577,,true,2025-05-17,64
CGN-CLT-1688,192.168.14.177,f4:46:0a:97:cc:8b,CGN-CLT-hmi,HMI,Siemens,SIE-HMI-8911,1.8.65,Ethernet/IP,VLAN-140,2025-11-26T02:55:16.060Z,2026-01-01T06:38:28.412Z,SNMP,96,"502,102,44818,2222,20000",0,CVE-2022-29230;CVE-2020-48844,Windows Embedded,false,2025-03-28,76
CGN-CLT-1689,192.168.14.178,fe:fe:c1:7c:87:48,CGN-CLT-ied,IED,ABB,ABB-IED-5381,1.2.29,DNP3,VLAN-140,2026-01-05T15:25:06.358Z,2026-01-07T22:39:58.076Z,Passive Monitoring,90,"502,102,44818,2222,20000",0,CVE-2020-5168;CVE-2024-35000,Windows Embedded,true,2025-11-13,66
,192.168.14.183,d9:1b:17:78:56:80,,Current Transformer,Unknown,,1.5.78,HART,VLAN-140,2025-10-14T13:06:52.184Z,2026-01-03T06:08:42.494Z,Protocol Analysis,70,"80,443,22,161",7,CVE-2024-46508,,false,2025-07-05,72
CGN-CLT-1695,192.168.14.184,ce:c8:9c:54:cc:48,CGN-CLT-voltage-transformer,Voltage Transformer,Siemens,SIE-VoltageTransformer-4323,5.5.81,Foundation Fieldbus,VLAN-140,2025-09-30T10:25:09.819Z,2026-01-03T00:33:28.954Z,Active Probe,84,"80,443,22,161,502",7,CVE-2020-35647;CVE-2022-48678,,true,2025-01-30,57
CGN-CLT-1697,192.168.14.186,3a:91:f5:bc:44:74,CGN-CLT-circuit-breaker,Circuit Breaker,ABB,ABB-CircuitBreaker-2586,2.2.50,Modbus,VLAN-140,2025-08-12T10:48:54.098Z,2026-01-04T11:37:35.988Z,Passive Monitoring,71,80,2,CVE-2023-28817;CVE-2020-29856,,true,2025-01-20,68
CGN-CLT-1698,192.168.14.187,30:42:f1:43:0d:8e,CGN-CLT-scada-rtu,SCADA RTU,Toshiba,TOS-SCADARTU-7726,1.7.76,IEC 61850,VLAN-140,2025-12-20T23:17:54.677Z,2026-01-05T20:18:54.652Z,SNMP,80,"502,102,44818,2222",0,CVE-2023-46796,Windows Embedded,true,2025-07-03,77
,192.168.14.189,84:ba:b8:bf:b0:53,,Unknown,Unknown,,2.8.85,Profibus,VLAN-140,2025-11-02T19:30:09.700Z,2026-01-06T07:19:35.942Z,SNMP,72,"80,443,22",6,CVE-2024-36050;CVE-2022-29349,,false,2025-07-19,75
CGN-CLT-1701,192.168.14.190,15:68:57:1f:59:5d,CGN-CLT-protection-relay,Protection Relay,Eaton,EAT-ProtectionRelay-7558,2.3.0,IEC 61850,VLAN-140,2025-08-26T12:11:03.583Z,2026-01-07T07:03:21.293Z,SNMP,90,"502,102",2,CVE-2023-44290,Windows Embedded,false,2025-01-27,79
CGN-CLT-1702,192.168.14.191,a6:ec:54:6a:34:f6,CGN-CLT-ied,IED,Toshiba,TOS-IED-8179,3.6.36,Modbus TCP,VLAN-140,2025-08-25T08:12:10.827Z,2026-01-06T09:52:26.699Z,Protocol Analysis,80,"502,102,44818",1,CVE-2020-31696;CVE-2021-33461,Linux RT,true,2025-07-26,68
CGN-CLT-1703,192.168.14.192,ec:a7:37:b1:a0:fd,CGN-CLT-metering-unit,Metering Unit,ABB,ABB-MeteringUnit-3412,2.9.84,Modbus,VLAN-140,2025-10-30T19:58:50.506Z,2026-01-07T00:01:17.744Z,Active Probe,72,"80,443,22,161,502",4,,,false,2025-02-27,65
CGN-CLT-1704,192.168.14.193,e7:0f:61:62:c8:7d,CGN-CLT-environmental-sensor,Environmental Sensor,Siemens,SIE-EnvironmentalSensor-7855,3.4.90,Modbus,VLAN-140,2025-08-07T23:07:47.169Z,2026-01-02T12:04:53.405Z,Passive Monitoring,83,"80,443",1,CVE-2020-12231,,true,2025-04-13,58
CGN-CLT-1707,192.168.14.196,33:a9:96:2a:23:29,CGN-CLT-scada-rtu,SCADA RTU,Toshiba,TOS-SCADARTU-3764,5.1.97,Modbus TCP,VLAN-140,2025-07-15T13:28:49.305Z,2026-01-05T17:57:44.548Z,Network Scan,88,"502,102,44818",0,CVE-2022-12710,Linux RT,true,2025-03-19,69
CGN-CLT-1709,192.168.14.198,3f:68:6e:7b:b3:9e,CGN-CLT-circuit-breaker,Circuit Breaker,Toshiba,TOS-CircuitBreaker-3633,4.9.34,Foundation Fieldbus,VLAN-140,2025-12-13T12:09:12.587Z,2026-01-03T00:56:14.928Z,Protocol Analysis,76,"80,443,22",0,,,true,2025-02-28,62
,192.168.14.199,0a:47:a1:c3:3c:ab,,Voltage Transformer,Unknown,,2.3.34,Modbus,VLAN-140,2025-11-06T01:56:07.192Z,2026-01-01T09:16:03.490Z,Active Probe,71,80,0,CVE-2024-29253;CVE-2023-42987,,true,2025-07-24,68
CGN-CLT-1711,192.168.14.200,08:4e:77:7e:53:05,CGN-CLT-protection-relay,Protection Relay,Schneider,SCH-ProtectionRelay-9024,4.9.20,Modbus TCP,VLAN-140,2025-10-21T02:36:35.113Z,2026-01-07T18:36:56.945Z,SNMP,73,"502,102,44818",0,CVE-2021-8875;CVE-2023-43514,VxWorks,true,2025-02-06,75
CGN-CLT-1713,192.168.14.202,bf:88:a4:7b:47:6e,CGN-CLT-scada-rtu,SCADA RTU,Eaton,EAT-SCADARTU-9359,3.9.50,DNP3,VLAN-140,2025-08-21T06:12:28.683Z,2026-01-03T08:56:30.376Z,Active Probe,74,"502,102",1,CVE-2023-19238,Windows Embedded,true,2025-07-12,80
CGN-CLT-1714,192.168.14.203,6b:9d:57:74:2a:d2,CGN-CLT-circuit-breaker,Circuit Breaker,GE,GE-CircuitBreaker-2922,2.9.99,Profibus,VLAN-140,2025-11-05T06:04:16.687Z,2026-01-01T23:03:59.703Z,Active Probe,95,80,4,CVE-2021-40196,,true,2026-01-03,58
CGN-CLT-1716,192.168.14.205,3b:48:c9:52:30:6b,CGN-CLT-current-transformer,Current Transformer,Toshiba,TOS-CurrentTransformer-1320,1.8.4,Foundation Fieldbus,VLAN-140,2025-09-19T21:35:39.463Z,2026-01-05T14:39:54.699Z,SNMP,79,"80,443,22",2,CVE-2024-27002;CVE-2023-11855,,true,2025-06-14,55
,192.168.14.206,1c:4b:68:2e:30:ee,,IED,Unknown,,5.4.81,Modbus TCP,VLAN-140,2025-08-20T06:29:40.653Z,2026-01-01T07:15:52.557Z,Network Scan,95,"502,102,44818,2222",1,,QNX,true,2025-08-28,86
CGN-CLT-1718,192.168.14.207,56:c3:bc:76:bc:53,CGN-CLT-environmental-sensor,Environmental Sensor,Hitachi,HIT-EnvironmentalSensor-8496,2.7.2,Profibus,VLAN-140,2025-09-22T02:35:25.265Z,2026-01-03T01:30:23.487Z,Network Scan,77,80,2,,,true,2025-11-15,61
CGN-CLT-1719,192.168.14.208,5c:8c:92:cd:2a:9b,CGN-CLT-ems-server,EMS Server,Eaton,EAT-EMSServer-3978,3.1.50,DNP3,VLAN-140,2025-08-16T06:24:28.501Z,2026-01-03T09:44:36.376Z,Passive Monitoring,78,"502,102",1,,VxWorks,true,2025-12-13,74
CGN-CLT-1721,192.168.14.210,31:3c:50:c2:40:0e,CGN-CLT-current-transformer,Current Transformer,Eaton,EAT-CurrentTransformer-3031,4.9.47,Profibus,VLAN-140,2025-12-07T01:38:20.912Z,2026-01-01T16:10:25.920Z,Network Scan,77,"80,443,22,161",3,CVE-2022-27878,,true,2025-07-04,68
CGN-CLT-1722,192.168.14.211,24:38:54:04:e2:ba,CGN-CLT-voltage-transformer,Voltage Transformer,SEL,SEL-VoltageTransformer-4684,1.8.75,Profibus,VLAN-140,2025-11-03T21:16:59.975Z,2026-01-01T19:19:49.919Z,Network Scan,84,"80,443,22,161,502",4,CVE-2020-10911,,true,2025-12-24,63
CGN-CLT-1723,192.168.14.212,e7:38:7e:b8:a1:35,CGN-CLT-voltage-transformer,Voltage Transformer,SEL,SEL-VoltageTransformer-9938,2.9.59,Profibus,VLAN-140,2026-01-05T23:13:18.325Z,2026-01-06T14:15:04.547Z,Passive Monitoring,81,"80,443",1,CVE-2021-27555;CVE-2020-10401,,false,2025-05-27,56
CGN-CLT-1724,192.168.14.213,b8:e2:7b:3f:a0:98,CGN-CLT-protection-relay,Protection Relay,SEL,SEL-ProtectionRelay-2070,3.1.81,Ethernet/IP,VLAN-140,2025-11-20T03:20:43.697Z,2026-01-03T19:19:08.688Z,Active Probe,79,"502,102",1,CVE-2020-30825;CVE-2024-48595,QNX,false,2025-04-14,85
CGN-CLT-1727,192.168.14.216,f1:36:66:ef:20:64,CGN-CLT-environmental-sensor,Environmental Sensor,Schneider,SCH-EnvironmentalSensor-9443,2.7.89,Profibus,VLAN-140,2025-07-16T04:14:53.430Z,2026-01-02T10:25:45.852Z,SNMP,91,80,2,,,false,2025-03-10,56
CGN-CLT-1728,192.168.14.217,b6:4f:e6:fb:6a:4f,CGN-CLT-ied,IED,Schneider,,2.6.44,IEC 61850,VLAN-140,2025-09-12T01:25:19.946Z,2026-01-04T01:35:56.820Z,Network Scan,80,"502,102,44818,2222",2,CVE-2023-4534,VxWorks,true,2025-08-11,82
CGN-CLT-1730,192.168.14.219,1e:1c:9d:90:c1:bd,,SCADA RTU,GE,,5.1.9,DNP3,VLAN-140,2025-08-16T10:18:38.381Z,2026-01-03T01:53:28.249Z,Active Probe,72,502,2,,QNX,true,2025-11-01,87
CGN-CLT-1731,192.168.14.220,fd:b6:19:87:ee:bc,,Capacitor Bank Controller,Schneider,,5.8.64,Profibus,VLAN-140,2025-07-15T10:33:44.069Z,2026-01-07T07:07:47.487Z,SNMP,79,"80,443",7,CVE-2020-13195;CVE-2020-3961,,true,2025-12-06,64
CGN-CLT-1732,192.168.14.221,45:16:a9:bf:20:ad,CGN-CLT-phasor-measurement-unit,Phasor Measurement Unit,Siemens,SIE-PhasorMeasurementUnit-1517,1.0.12,Modbus TCP,VLAN-140,2025-09-07T13:32:43.032Z,2026-01-02T23:11:21.329Z,Passive Monitoring,92,"502,102,44818,2222,20000",2,CVE-2020-34020;CVE-2023-20687,QNX,true,2025-03-06,73
CGN-CLT-1734,192.168.14.223,d5:77:c8:e8:90:ec,,Battery Monitor,Unknown,,2.6.12,HART,VLAN-140,2025-08-22T21:17:17.461Z,2026-01-06T16:40:00.532Z,Protocol Analysis,90,"80,443,22,161",2,CVE-2020-37968,,false,2025-02-06,68
CGN-CLT-1735,192.168.14.224,77:75:ba:cd:53:b4,CGN-CLT-current-transformer,Current Transformer,Eaton,EAT-CurrentTransformer-7550,5.2.57,Profibus,VLAN-140,2025-12-13T01:59:32.505Z,2026-01-02T20:09:23.480Z,Network Scan,92,"80,443,22",4,,,true,2025-10-20,63
CGN-CLT-1736,192.168.14.225,96:4e:0a:40:99:7b,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,Siemens,SIE-CapacitorBankController-8834,4.7.71,Modbus,VLAN-140,2025-08-15T15:24:41.013Z,2026-01-05T07:06:11.854Z,Passive Monitoring,92,"80,443,22",6,,,false,2025-10-06,67
CGN-CLT-1737,192.168.14.226,56:44:ad:d6:67:ac,CGN-CLT-voltage-transformer,Voltage Transformer,ABB,ABB-VoltageTransformer-4698,4.0.59,Profibus,VLAN-140,2025-12-08T17:21:43.026Z,2026-01-04T09:10:02.568Z,Network Scan,90,"80,443,22,161,502",6,,,false,2025-12-21,64
CGN-CLT-1738,192.168.14.227,2d:c5:fc:09:8d:5b,CGN-CLT-hmi,HMI,GE,GE-HMI-5160,5.1.95,IEC 61850,VLAN-140,2025-10-05T06:45:25.633Z,2026-01-06T17:05:29.196Z,Active Probe,70,502,1,,QNX,true,2025-10-09,78
CGN-CLT-1739,192.168.14.228,4c:b7:13:3b:e6:68,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,Hitachi,HIT-CapacitorBankController-3416,3.3.63,Profibus,VLAN-140,2025-11-11T09:55:47.258Z,2026-01-03T18:51:37.712Z,SNMP,76,"80,443",2,CVE-2023-5728,,false,2025-08-19,59
,192.168.14.229,d9:6c:3a:d2:bc:ee,,DFR,Unknown,,1.9.11,Profibus,VLAN-140,2025-11-03T02:08:44.858Z,2026-01-07T04:40:05.451Z,Passive Monitoring,71,80,2,CVE-2021-39934,,true,2025-03-17,70
,192.168.14.230,7b:5e:72:cf:72:02,,Unknown,Unknown,,1.3.73,Profibus,VLAN-140,2025-09-28T01:50:01.018Z,2026-01-04T14:28:19.219Z,Protocol Analysis,84,"80,443,22,161,502",6,CVE-2022-35707,,true,2025-04-17,78
CGN-CLT-1743,192.168.14.232,f9:29:9d:b1:18:43,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,SEL,SEL-CapacitorBankController-5460,2.5.79,Modbus,VLAN-140,2026-01-06T18:04:57.434Z,2026-01-04T03:08:52.059Z,Active Probe,77,"80,443,22,161,502",5,CVE-2024-22627,,true,2025-07-10,55
CGN-CLT-1744,192.168.14.233,98:e5:b7:7f:32:c0,CGN-CLT-scada-rtu,SCADA RTU,GE,GE-SCADARTU-8539,4.9.42,Ethernet/IP,VLAN-140,2025-10-08T19:31:36.274Z,2026-01-04T01:19:12.770Z,Active Probe,79,"502,102,44818,2222,20000",1,CVE-2022-10723;CVE-2024-18737,Windows Embedded,false,2025-12-24,65
CGN-CLT-1745,192.168.14.234,ee:2d:86:fb:c4:f0,CGN-CLT-ied,IED,Siemens,SIE-IED-7776,1.5.94,Modbus TCP,VLAN-140,2025-10-18T05:43:01.461Z,2026-01-07T00:25:38.223Z,Network Scan,96,"502,102,44818,2222,20000",0,CVE-2022-21996,Linux RT,true,2025-12-10,82
,192.168.14.235,70:88:84:b4:5f:df,,Protection Relay,Unknown,,3.5.76,DNP3,VLAN-140,2025-07-20T22:59:56.588Z,2026-01-06T05:04:01.025Z,Passive Monitoring,97,"502,102,44818,2222,20000",0,CVE-2021-3732;CVE-2020-7911,QNX,true,2025-03-25,91
CGN-CLT-1747,192.168.14.236,54:ee:e9:66:65:48,CGN-CLT-ied,IED,GE,GE-IED-1250,3.6.89,OPC UA,VLAN-140,2025-09-22T15:33:24.825Z,2026-01-06T09:57:25.301Z,Network Scan,85,502,0,CVE-2024-12375,Linux RT,true,2025-10-19,69
CGN-CLT-1748,192.168.14.237,04:66:29:19:a4:3a,CGN-CLT-scada-rtu,SCADA RTU,GE,GE-SCADARTU-9567,3.6.71,Ethernet/IP,VLAN-140,2025-08-05T02:52:48.396Z,2026-01-01T19:00:33.973Z,Network Scan,94,"502,102",0,CVE-2022-35057;CVE-2024-17272,Linux RT,true,2025-05-14,78
CGN-CLT-1749,192.168.14.238,2c:d8:fa:a5:be:2b,CGN-CLT-current-transformer,Current Transformer,Eaton,EAT-CurrentTransformer-8791,1.1.79,Foundation Fieldbus,VLAN-140,2025-09-14T00:38:24.542Z,2026-01-07T07:25:42.478Z,SNMP,72,80,1,,,true,2025-06-17,60
CGN-CLT-1750,192.168.14.239,3e:04:e0:c0:f9:97,CGN-CLT-battery-monitor,Battery Monitor,Eaton,EAT-BatteryMonitor-9921,3.4.11,HART,VLAN-140,2025-12-16T15:46:50.089Z,2026-01-04T05:18:54.890Z,Protocol Analysis,82,"80,443,22,161",4,CVE-2022-41238,,true,2025-03-30,62
CGN-CLT-1752,192.168.14.241,c4:32:61:23:01:35,,HMI,Unknown,,5.4.64,DNP3,VLAN-140,2025-08-16T17:16:32.819Z,2026-01-01T10:26:11.360Z,Network Scan,86,"502,102,44818",1,,VxWorks,false,2025-10-11,81
CGN-CLT-1753,192.168.14.242,db:96:e5:74:47:e1,CGN-CLT-scada-rtu,SCADA RTU,Siemens,SIE-SCADARTU-4964,3.9.38,Modbus TCP,VLAN-140,2025-11-13T03:58:32.095Z,2026-01-06T11:33:01.558Z,Passive Monitoring,84,"502,102,44818,2222,20000",1,,Linux RT,true,2025-09-26,66
CGN-CLT-1754,192.168.14.243,52:80:fc:2e:e5:fd,CGN-CLT-metering-unit,Metering Unit,Toshiba,TOS-MeteringUnit-7637,2.1.58,HART,VLAN-140,2025-11-27T18:47:11.476Z,2026-01-03T03:18:27.676Z,Protocol Analysis,77,80,2,CVE-2021-33181,,true,2025-08-07,51
CGN-CLT-1755,192.168.14.244,c3:60:6c:e9:42:e4,CGN-CLT-current-transformer,Current Transformer,SEL,SEL-CurrentTransformer-3624,3.8.1,Foundation Fieldbus,VLAN-140,2025-07-23T16:57:45.524Z,2026-01-02T07:50:24.804Z,Active Probe,80,"80,443,22,161",5,CVE-2020-39398,,true,2025-01-28,47
CGN-CLT-1757,192.168.14.246,b1:f7:1a:2f:2f:06,CGN-CLT-battery-monitor,Battery Monitor,Hitachi,HIT-BatteryMonitor-4254,2.2.42,Modbus,VLAN-140,2026-01-06T06:00:13.131Z,2026-01-07T05:24:07.410Z,Passive Monitoring,72,80,0,CVE-2023-4258;CVE-2022-20460,,false,2025-11-12,69
,192.168.14.247,d6:af:57:4b:91:51,,Unknown,Unknown,,4.0.88,Profibus,VLAN-140,2025-10-04T22:14:36.131Z,2026-01-01T13:22:28.897Z,Network Scan,89,80,3,CVE-2021-28603;CVE-2022-25892,,true,2025-06-11,74
CGN-CLT-1759,192.168.14.248,2a:b9:40:18:a7:1b,CGN-CLT-protection-relay,Protection Relay,ABB,ABB-ProtectionRelay-7828,4.1.23,IEC 61850,VLAN-140,2025-10-09T05:33:46.750Z,2026-01-02T06:59:56.542Z,Protocol Analysis,85,"502,102",0,CVE-2023-7003;CVE-2021-41565,Windows Embedded,false,2025-03-05,67
CGN-CLT-1760,192.168.14.249,b2:ac:99:01:ff:73,CGN-CLT-scada-rtu,SCADA RTU,Toshiba,TOS-SCADARTU-2243,4.3.28,Ethernet/IP,VLAN-140,2025-10-19T11:09:28.908Z,2026-01-02T19:56:45.044Z,Network Scan,92,502,2,,Linux RT,true,2025-01-08,65
,192.168.14.250,71:78:d5:14:57:47,,Environmental Sensor,Unknown,,2.6.37,HART,VLAN-140,2025-12-18T08:18:19.588Z,2026-01-06T12:57:01.179Z,Passive Monitoring,76,"80,443",7,,,false,2025-05-07,64
CGN-CLT-1762,192.168.14.251,00:c0:25:ad:72:cc,CGN-CLT-dfr,DFR,Siemens,,2.7.16,Modbus,VLAN-140,2025-11-18T06:32:06.680Z,2026-01-05T13:33:37.841Z,Network Scan,74,"80,443,22,161",5,,,true,2025-08-20,66
,192.168.14.252,68:f8:5d:e9:b5:ee,,Battery Monitor,Unknown,,5.2.7,Foundation Fieldbus,VLAN-140,2025-10-24T07:07:31.109Z,2026-01-04T10:40:44.242Z,Passive Monitoring,74,"80,443,22,161",2,CVE-2024-33617;CVE-2021-46459,,true,2025-02-06,77
CGN-CLT-1765,192.168.14.254,35:59:a9:e4:bb:33,CGN-CLT-ied,IED,GE,GE-IED-2739,3.4.24,IEC 61850,VLAN-140,2025-11-12T05:55:40.753Z,2026-01-02T07:29:07.197Z,Protocol Analysis,81,502,0,,VxWorks,true,2025-09-13,70
CGN-CLT-1768,192.168.15.3,78:6a:fb:8a:a8:ad,CGN-CLT-ied,IED,GE,GE-IED-1047,3.6.39,Ethernet/IP,VLAN-140,2025-08-12T03:02:58.305Z,2026-01-02T08:10:23.201Z,Network Scan,72,"502,102,44818",1,,Windows Embedded,false,2025-11-29,73
CGN-CLT-1769,192.168.15.4,6b:17:6d:b8:3c:c6,CGN-CLT-circuit-breaker,Circuit Breaker,SEL,SEL-CircuitBreaker-6253,4.8.95,Foundation Fieldbus,VLAN-140,2025-08-31T02:13:54.979Z,2026-01-06T09:48:18.597Z,Network Scan,95,"80,443,22,161,502",7,CVE-2023-14139,,true,2025-02-15,61
CGN-CLT-1770,192.168.15.5,8b:d8:47:8b:d1:cc,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,Schneider,,1.1.2,Modbus,VLAN-140,2025-08-20T09:52:23.576Z,2026-01-04T23:10:09.551Z,Protocol Analysis,86,"80,443,22",7,,,true,2026-01-02,61
CGN-CLT-1771,192.168.15.6,6b:3e:de:05:68:f4,CGN-CLT-circuit-breaker,Circuit Breaker,Hitachi,HIT-CircuitBreaker-7313,4.1.85,HART,VLAN-140,2025-10-20T19:37:39.381Z,2026-01-06T16:29:20.112Z,Network Scan,71,80,1,,,true,2025-09-03,58
CGN-CLT-1772,192.168.15.7,71:8f:f0:b3:f0:1d,CGN-CLT-hmi,HMI,ABB,ABB-HMI-9508,2.9.78,OPC UA,VLAN-140,2025-10-09T13:21:40.880Z,2026-01-06T09:01:26.136Z,Network Scan,88,"502,102",2,CVE-2021-35551,Linux RT,true,2025-02-05,81
CGN-CLT-1774,192.168.15.9,f4:a5:00:12:60:7c,CGN-CLT-ied,IED,Hitachi,HIT-IED-7552,3.6.68,OPC UA,VLAN-140,2025-10-01T19:36:16.188Z,2026-01-01T17:01:16.878Z,Network Scan,74,"502,102,44818,2222,20000",2,,VxWorks,false,2025-08-30,78
,192.168.15.12,6a:03:4a:bd:49:f3,,Metering Unit,Unknown,,3.0.47,Modbus,VLAN-140,2025-12-31T15:04:25.166Z,2026-01-03T00:57:20.822Z,SNMP,79,"80,443",2,CVE-2021-41091;CVE-2022-9705,,false,2025-04-16,72
CGN-CLT-1779,192.168.15.14,ca:39:d3:0d:22:89,CGN-CLT-environmental-sensor,Environmental Sensor,Schneider,SCH-EnvironmentalSensor-7517,3.3.73,Modbus,VLAN-140,2025-08-11T17:51:25.326Z,2026-01-05T19:15:05.419Z,Network Scan,78,"80,443,22,161,502",1,CVE-2021-8222;CVE-2020-45976,,true,2025-09-07,60
CGN-CLT-1782,192.168.15.17,49:5e:5d:24:48:ee,CGN-CLT-circuit-breaker,Circuit Breaker,Toshiba,TOS-CircuitBreaker-5470,1.3.20,Modbus,VLAN-140,2025-12-03T04:47:45.202Z,2026-01-02T22:17:03.125Z,Protocol Analysis,70,"80,443",7,CVE-2022-40766;CVE-2022-14709,,true,2025-01-13,48
CGN-CLT-1783,192.168.15.18,d1:de:73:d4:13:dc,CGN-CLT-phasor-measurement-unit,Phasor Measurement Unit,Toshiba,TOS-PhasorMeasurementUnit-1487,3.3.28,Modbus TCP,VLAN-140,2025-12-31T15:08:00.778Z,2026-01-03T17:41:36.029Z,Protocol Analysis,74,"502,102,44818,2222",1,CVE-2021-20172;CVE-2022-45748,QNX,true,2025-10-10,68
CGN-CLT-1785,192.168.15.20,81:e7:18:34:d9:60,CGN-CLT-scada-rtu,SCADA RTU,GE,GE-SCADARTU-7005,3.1.5,DNP3,VLAN-140,2025-07-30T00:53:54.627Z,2026-01-07T18:07:59.486Z,Protocol Analysis,83,"502,102,44818,2222",0,CVE-2024-4672;CVE-2021-2631,QNX,true,2025-12-16,87
CGN-CLT-1786,192.168.15.21,ad:88:43:9f:76:eb,CGN-CLT-tap-changer-controller,Tap Changer Controller,Schneider,SCH-TapChangerController-8973,3.1.31,HART,VLAN-140,2025-08-27T16:58:15.332Z,2026-01-01T21:33:39.909Z,SNMP,75,"80,443,22",4,CVE-2022-13462,,true,2025-01-30,64
CGN-CLT-1787,192.168.15.22,2d:c7:3a:00:02:31,CGN-CLT-tap-changer-controller,Tap Changer Controller,Eaton,EAT-TapChangerController-9017,4.7.93,Foundation Fieldbus,VLAN-140,2025-08-13T23:55:16.465Z,2026-01-06T07:54:34.368Z,SNMP,82,"80,443,22,161",2,,,true,2025-08-17,55
CGN-CLT-1788,192.168.15.23,ae:5c:1f:78:09:f2,CGN-CLT-protection-relay,Protection Relay,Siemens,SIE-ProtectionRelay-3562,1.2.10,DNP3,VLAN-140,2025-12-31T22:43:31.482Z,2026-01-04T07:10:37.320Z,Passive Monitoring,98,"502,102,44818,2222",1,CVE-2022-3377,VxWorks,true,2025-02-02,78
CGN-CLT-1790,192.168.15.25,98:e8:d3:d2:40:e3,CGN-CLT-current-transformer,Current Transformer,Eaton,EAT-CurrentTransformer-3357,3.2.32,Modbus,VLAN-140,2025-10-22T16:31:17.231Z,2026-01-03T17:43:18.782Z,Active Probe,79,"80,443,22,161",1,CVE-2023-19156,,true,2025-12-23,53
CGN-CLT-1791,192.168.15.26,0f:df:2e:61:9b:7b,CGN-CLT-current-transformer,Current Transformer,SEL,SEL-CurrentTransformer-6505,4.0.8,HART,VLAN-140,2025-09-09T16:32:40.698Z,2026-01-07T14:41:56.831Z,SNMP,92,"80,443,22,161,502",5,CVE-2021-10829,,true,2025-06-24,46
CGN-CLT-1792,192.168.15.27,76:82:f4:49:cd:65,CGN-CLT-protection-relay,Protection Relay,ABB,ABB-ProtectionRelay-3812,1.2.66,DNP3,VLAN-140,2025-09-05T09:19:24.446Z,2026-01-04T17:34:54.728Z,SNMP,71,"502,102,44818,2222",2,CVE-2022-34566;CVE-2023-14961,QNX,false,2025-08-03,70
CGN-CLT-1794,192.168.15.29,9a:bf:c2:fe:8b:98,CGN-CLT-disconnect-switch,Disconnect Switch,Siemens,SIE-DisconnectSwitch-8134,4.3.49,Modbus,VLAN-140,2026-01-03T08:09:28.731Z,2026-01-04T17:01:35.270Z,SNMP,76,"80,443,22,161",0,CVE-2022-21784;CVE-2020-38285,,true,2025-06-28,64
CGN-CLT-1795,192.168.15.30,ee:da:31:35:96:7d,CGN-CLT-protection-relay,Protection Relay,GE,GE-ProtectionRelay-6380,2.3.56,OPC UA,VLAN-140,2025-08-01T09:23:20.714Z,2026-01-03T02:54:55.663Z,Active Probe,79,"502,102",2,CVE-2021-27360;CVE-2024-46424,Windows Embedded,true,2025-03-21,68
CGN-CLT-1796,192.168.15.31,61:50:d4:c5:e0:54,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,Eaton,EAT-CapacitorBankController-9686,5.7.39,Profibus,VLAN-140,2025-10-28T18:51:12.811Z,2026-01-02T10:37:36.158Z,Passive Monitoring,83,"80,443",4,,,true,2025-06-06,60
,192.168.15.32,f7:da:ce:35:f1:a6,,Unknown,Unknown,,3.4.56,Foundation Fieldbus,VLAN-140,2025-08-20T20:06:35.670Z,2026-01-03T08:49:23.057Z,Protocol Analysis,99,"80,443,22",2,CVE-2023-34397;CVE-2023-38417,,true,2025-03-29,77
CGN-CLT-1799,192.168.15.34,d8:ab:b5:a7:62:c5,CGN-CLT-environmental-sensor,Environmental Sensor,SEL,SEL-EnvironmentalSensor-7692,2.3.14,Modbus,VLAN-140,2025-10-10T07:52:18.345Z,2026-01-07T21:25:06.740Z,Network Scan,82,80,4,CVE-2024-46445,,true,2025-09-30,59
