tag_id,plant,unit,device_type,criticality,manufacturer,model,location,description,installation_date,expected_ip,expected_protocol
"POW-0139","Toyota Georgetown","Powertrain","Vision System","High","Siemens","VisionSystem-3575","Powertrain - Station 35","Vision System for Powertrain operations","2020-12-18","192.168.187.79","Profinet"
"POW-0140","Toyota Georgetown","Powertrain","Quality Scanner","Medium","Emerson","QualityScanner-7816","Powertrain - Station 36","Quality Scanner for Powertrain operations","2022-08-11","192.168.151.20","DNP3"
"POW-0141","Toyota Georgetown","Powertrain","SCADA System","Critical","Rockwell","SCADASystem-3762","Powertrain - Station 37","SCADA System for Powertrain operations","2025-03-23","192.168.202.82","Modbus TCP"
"POW-0142","Toyota Georgetown","Powertrain","Welding Robot","Medium","Schneider","WeldingRobot-3772","Powertrain - Station 38","Welding Robot for Powertrain operations","2025-07-27","192.168.21.37","OPC UA"
"POW-0143","Toyota Georgetown","Powertrain","Welding Robot","Medium","Rockwell","WeldingRobot-8193","Powertrain - Station 39","Welding Robot for Powertrain operations","2023-05-03","192.168.31.25","DNP3"
"POW-0144","Toyota Georgetown","Powertrain","Robot Controller","Low","ABB","RobotController-2567","Powertrain - Station 40","Robot Controller for Powertrain operations","2024-03-31","192.168.179.178","Ethernet/IP"
"POW-0145","Toyota Georgetown","Powertrain","Conveyor Controller","High","Schneider","ConveyorController-8217","Powertrain - Station 41","Conveyor Controller for Powertrain operations","2021-03-18","192.168.71.21","Modbus TCP"
"POW-0146","Toyota Georgetown","Powertrain","HMI Station","Critical","Rockwell","HMIStation-4464","Powertrain - Station 42","HMI Station for Powertrain operations","2022-05-30","192.168.182.239","DNP3"
"POW-0147","Toyota Georgetown","Powertrain","Safety PLC","Medium","Honeywell","SafetyPLC-7071","Powertrain - Station 43","Safety PLC for Powertrain operations","2022-02-19","192.168.102.39","DNP3"
"POW-0148","Toyota Georgetown","Powertrain","Vision System","Low","Honeywell","VisionSystem-8156","Powertrain - Station 44","Vision System for Powertrain operations","2024-01-15","192.168.69.115","Modbus TCP"
"POW-0149","Toyota Georgetown","Powertrain","Conveyor Controller","High","Schneider","ConveyorController-5703","Powertrain - Station 45","Conveyor Controller for Powertrain operations","2025-10-07","192.168.82.73","Profinet"
"POW-0150","Toyota Georgetown","Powertrain","Assembly Robot","Medium","ABB","AssemblyRobot-5691","Powertrain - Station 46","Assembly Robot for Powertrain operations","2022-11-24","192.168.176.135","OPC UA"
"QUA-0151","Toyota Georgetown","Quality Control","Robot Controller","Critical","Honeywell","RobotController-8675","Quality Control - Station 1","Robot Controller for Quality Control operations","2023-03-12","192.168.135.86","DNP3"
"QUA-0152","Toyota Georgetown","Quality Control","Vision System","Critical","ABB","VisionSystem-2284","Quality Control - Station 2","Vision System for Quality Control operations","2021-12-19","192.168.165.0","Ethernet/IP"
"QUA-0153","Toyota Georgetown","Quality Control","Robot Controller","High","Schneider","RobotController-8601","Quality Control - Station 3","Robot Controller for Quality Control operations","2023-11-28","192.168.151.176","DNP3"
"QUA-0154","Toyota Georgetown","Quality Control","Quality Scanner","Critical","Rockwell","QualityScanner-6346","Quality Control - Station 4","Quality Scanner for Quality Control operations","2025-01-23","192.168.56.144","Profinet"
"QUA-0155","Toyota Georgetown","Quality Control","Welding Robot","Low","Siemens","WeldingRobot-8024","Quality Control - Station 5","Welding Robot for Quality Control operations","2023-08-05","192.168.36.144","Ethernet/IP"
"QUA-0156","Toyota Georgetown","Quality Control","Vision System","Low","Honeywell","VisionSystem-4020","Quality Control - Station 6","Vision System for Quality Control operations","2022-11-12","192.168.139.94","DNP3"
"QUA-0157","Toyota Georgetown","Quality Control","HMI Station","Medium","Emerson","HMIStation-6846","Quality Control - Station 7","HMI Station for Quality Control operations","2022-11-26","192.168.150.55","DNP3"
"QUA-0158","Toyota Georgetown","Quality Control","Conveyor Controller","Critical","Honeywell","ConveyorController-8102","Quality Control - Station 8","Conveyor Controller for Quality Control operations","2024-09-11","192.168.93.74","Modbus TCP"
"QUA-0159","Toyota Georgetown","Quality Control","Paint Robot","Low","Emerson","PaintRobot-8400","Quality Control - Station 9","Paint Robot for Quality Control operations","2021-01-22","192.168.144.240","Profinet"
"QUA-0160","Toyota Georgetown","Quality Control","Vision System","Critical","Siemens","VisionSystem-5577","Quality Control - Station 10","Vision System for Quality Control operations","2022-06-14","192.168.99.156","Profinet"
"QUA-0161","Toyota Georgetown","Quality Control","Welding Robot","Medium","ABB","WeldingRobot-7046","Quality Control - Station 11","Welding Robot for Quality Control operations","2025-05-05","192.168.114.133","DNP3"
"QUA-0162","Toyota Georgetown","Quality Control","Safety PLC","Low","Siemens","SafetyPLC-2813","Quality Control - Station 12","Safety PLC for Quality Control operations","2021-07-01","192.168.78.144","Ethernet/IP"
"QUA-0163","Toyota Georgetown","Quality Control","Paint Robot","Medium","Schneider","PaintRobot-6009","Quality Control - Station 13","Paint Robot for Quality Control operations","2022-10-03","192.168.75.222","DNP3"
"QUA-0164","Toyota Georgetown","Quality Control","SCADA System","High","ABB","SCADASystem-4060","Quality Control - Station 14","SCADA System for Quality Control operations","2023-06-07","192.168.245.159","DNP3"
"QUA-0165","Toyota Georgetown","Quality Control","Robot Controller","High","Honeywell","RobotController-3389","Quality Control - Station 15","Robot Controller for Quality Control operations","2022-02-10","192.168.109.233","DNP3"
"QUA-0166","Toyota Georgetown","Quality Control","Assembly Robot","High","Siemens","AssemblyRobot-8560","Quality Control - Station 16","Assembly Robot for Quality Control operations","2024-08-12","192.168.222.159","Profinet"
"QUA-0167","Toyota Georgetown","Quality Control","Assembly Robot","Low","Honeywell","AssemblyRobot-5926","Quality Control - Station 17","Assembly Robot for Quality Control operations","2022-12-05","192.168.110.224","Profinet"
"QUA-0168","Toyota Georgetown","Quality Control","HMI Station","Critical","Schneider","HMIStation-6382","Quality Control - Station 18","HMI Station for Quality Control operations","2024-06-12","192.168.124.93","OPC UA"
"QUA-0169","Toyota Georgetown","Quality Control","Conveyor Controller","Medium","Emerson","ConveyorController-6092","Quality Control - Station 19","Conveyor Controller for Quality Control operations","2021-08-10","192.168.39.7","DNP3"
"QUA-0170","Toyota Georgetown","Quality Control","HMI Station","Low","Rockwell","HMIStation-9379","Quality Control - Station 20","HMI Station for Quality Control operations","2021-07-11","192.168.58.15","DNP3"
"QUA-0171","Toyota Georgetown","Quality Control","Assembly Robot","Critical","Honeywell","AssemblyRobot-5198","Quality Control - Station 21","Assembly Robot for Quality Control operations","2022-02-28","192.168.62.76","Profinet"
"QUA-0172","Toyota Georgetown","Quality Control","Conveyor Controller","Critical","Emerson","ConveyorController-4288","Quality Control - Station 22","Conveyor Controller for Quality Control operations","2024-03-04","192.168.98.112","Ethernet/IP"
"QUA-0173","Toyota Georgetown","Quality Control","Welding Robot","Low","ABB","WeldingRobot-4176","Quality Control - Station 23","Welding Robot for Quality Control operations","2024-07-16","192.168.187.66","OPC UA"
"QUA-0174","Toyota Georgetown","Quality Control","Quality Scanner","High","Rockwell","QualityScanner-3571","Quality Control - Station 24","Quality Scanner for Quality Control operations","2025-10-19","192.168.165.167","Ethernet/IP"
"QUA-0175","Toyota Georgetown","Quality Control","Welding Robot","High","ABB","WeldingRobot-9892","Quality Control - Station 25","Welding Robot for Quality Control operations","2023-01-15","192.168.221.151","Ethernet/IP"
"QUA-0176","Toyota Georgetown","Quality Control","SCADA System","Critical","Emerson","SCADASystem-3410","Quality Control - Station 26","SCADA System for Quality Control operations","2022-06-16","192.168.106.137","DNP3"
"QUA-0177","Toyota Georgetown","Quality Control","HMI Station","High","ABB","HMIStation-9477","Quality Control - Station 27","HMI Station for Quality Control operations","2023-03-10","192.168.96.235","OPC UA"
"QUA-0178","Toyota Georgetown","Quality Control","Safety PLC","Medium","Siemens","SafetyPLC-7748","Quality Control - Station 28","Safety PLC for Quality Control operations","2023-11-22","192.168.102.215","Modbus TCP"
"QUA-0179","Toyota Georgetown","Quality Control","Robot Controller","Low","Schneider","RobotController-2482","Quality Control - Station 29","Robot Controller for Quality Control operations","2022-01-04","192.168.111.245","Ethernet/IP"
"QUA-0180","Toyota Georgetown","Quality Control","Conveyor Controller","Critical","ABB","ConveyorController-6638","Quality Control - Station 30","Conveyor Controller for Quality Control operations","2021-03-02","192.168.73.199","DNP3"
"QUA-0181","Toyota Georgetown","Quality Control","Assembly Robot","Low","Siemens","AssemblyRobot-6320","Quality Control - Station 31","Assembly Robot for Quality Control operations","2025-08-13","192.168.176.170","Profinet"
"QUA-0182","Toyota Georgetown","Quality Control","Paint Robot","Low","Siemens","PaintRobot-7393","Quality Control - Station 32","Paint Robot for Quality Control operations","2025-01-08","192.168.92.142","Modbus TCP"
"QUA-0183","Toyota Georgetown","Quality Control","Assembly Robot","Low","Emerson","AssemblyRobot-1625","Quality Control - Station 33","Assembly Robot for Quality Control operations","2023-09-27","192.168.157.148","OPC UA"
"BOD-0184","Honda Marysville","Body Shop","Safety PLC","High","Siemens","SafetyPLC-6360","Body Shop - Station 1","Safety PLC for Body Shop operations","2024-05-01","192.168.146.224","OPC UA"
"BOD-0185","Honda Marysville","Body Shop","Quality Scanner","Low","Honeywell","QualityScanner-2432","Body Shop - Station 2","Quality Scanner for Body Shop operations","2025-02-23","192.168.237.100","Modbus TCP"
"BOD-0186","Honda Marysville","Body Shop","Quality Scanner","Medium","ABB","QualityScanner-6315","Body Shop - Station 3","Quality Scanner for Body Shop operations","2022-01-30","192.168.90.114","Modbus TCP"
"BOD-0187","Honda Marysville","Body Shop","Safety PLC","Low","Emerson","SafetyPLC-6938","Body Shop - Station 4","Safety PLC for Body Shop operations","2023-05-20","192.168.83.36","Profinet"
"BOD-0188","Honda Marysville","Body Shop","Welding Robot","Low","Emerson","WeldingRobot-2601","Body Shop - Station 5","Welding Robot for Body Shop operations","2021-12-17","192.168.36.199","Ethernet/IP"
"BOD-0189","Honda Marysville","Body Shop","Vision System","Medium","Honeywell","VisionSystem-9860","Body Shop - Station 6","Vision System for Body Shop operations","2022-09-06","192.168.220.251","Modbus TCP"
"BOD-0190","Honda Marysville","Body Shop","Assembly Robot","High","ABB","AssemblyRobot-6429","Body Shop - Station 7","Assembly Robot for Body Shop operations","2021-10-27","192.168.135.235","Profinet"
"BOD-0191","Honda Marysville","Body Shop","HMI Station","Medium","ABB","HMIStation-1174","Body Shop - Station 8","HMI Station for Body Shop operations","2023-05-10","192.168.92.155","Profinet"
"BOD-0192","Honda Marysville","Body Shop","SCADA System","Medium","Rockwell","SCADASystem-6245","Body Shop - Station 9","SCADA System for Body Shop operations","2023-02-28","192.168.245.79","DNP3"
"BOD-0193","Honda Marysville","Body Shop","HMI Station","Medium","Siemens","HMIStation-1377","Body Shop - Station 10","HMI Station for Body Shop operations","2025-08-12","192.168.249.17","Ethernet/IP"
"BOD-0194","Honda Marysville","Body Shop","Robot Controller","Medium","Siemens","RobotController-6541","Body Shop - Station 11","Robot Controller for Body Shop operations","2025-05-18","192.168.17.127","OPC UA"
"BOD-0195","Honda Marysville","Body Shop","SCADA System","Critical","Siemens","SCADASystem-1599","Body Shop - Station 12","SCADA System for Body Shop operations","2021-11-01","192.168.60.105","Ethernet/IP"
"BOD-0196","Honda Marysville","Body Shop","Paint Robot","High","Schneider","PaintRobot-8532","Body Shop - Station 13","Paint Robot for Body Shop operations","2023-02-05","192.168.90.243","OPC UA"
"BOD-0197","Honda Marysville","Body Shop","Conveyor Controller","Critical","Honeywell","ConveyorController-9588","Body Shop - Station 14","Conveyor Controller for Body Shop operations","2022-01-07","192.168.153.96","Ethernet/IP"
"BOD-0198","Honda Marysville","Body Shop","Assembly Robot","Low","Rockwell","AssemblyRobot-1383","Body Shop - Station 15","Assembly Robot for Body Shop operations","2024-11-16","192.168.227.92","Ethernet/IP"
"BOD-0199","Honda Marysville","Body Shop","Robot Controller","High","Schneider","RobotController-3977","Body Shop - Station 16","Robot Controller for Body Shop operations","2022-03-01","192.168.236.205","Modbus TCP"
"BOD-0200","Honda Marysville","Body Shop","Assembly Robot","Critical","Siemens","AssemblyRobot-9748","Body Shop - Station 17","Assembly Robot for Body Shop operations","2022-09-27","192.168.45.5","OPC UA"
"BOD-0201","Honda Marysville","Body Shop","Conveyor Controller","Low","Rockwell","ConveyorController-9731","Body Shop - Station 18","Conveyor Controller for Body Shop operations","2025-03-04","192.168.231.90","Profinet"
"BOD-0202","Honda Marysville","Body Shop","Quality Scanner","Low","ABB","QualityScanner-7623","Body Shop - Station 19","Quality Scanner for Body Shop operations","2023-09-22","192.168.212.121","OPC UA"
"BOD-0203","Honda Marysville","Body Shop","Assembly Robot","Medium","Siemens","AssemblyRobot-4122","Body Shop - Station 20","Assembly Robot for Body Shop operations","2021-04-03","192.168.5.17","Modbus TCP"
"BOD-0204","Honda Marysville","Body Shop","Conveyor Controller","Medium","Honeywell","ConveyorController-9247","Body Shop - Station 21","Conveyor Controller for Body Shop operations","2021-11-09","192.168.105.23","OPC UA"
"BOD-0205","Honda Marysville","Body Shop","Safety PLC","Low","Honeywell","SafetyPLC-4296","Body Shop - Station 22","Safety PLC for Body Shop operations","2021-11-03","192.168.247.228","Ethernet/IP"
"BOD-0206","Honda Marysville","Body Shop","Assembly Robot","Critical","Schneider","AssemblyRobot-9431","Body Shop - Station 23","Assembly Robot for Body Shop operations","2021-07-30","192.168.116.236","Profinet"
"PAI-0207","Honda Marysville","Paint Shop","Vision System","High","ABB","VisionSystem-7273","Paint Shop - Station 1","Vision System for Paint Shop operations","2023-03-11","192.168.99.33","Ethernet/IP"
"PAI-0208","Honda Marysville","Paint Shop","Conveyor Controller","Critical","Honeywell","ConveyorController-2409","Paint Shop - Station 2","Conveyor Controller for Paint Shop operations","2022-02-07","192.168.8.206","DNP3"
"PAI-0209","Honda Marysville","Paint Shop","Welding Robot","Critical","Emerson","WeldingRobot-9364","Paint Shop - Station 3","Welding Robot for Paint Shop operations","2022-09-21","192.168.165.167","Modbus TCP"
"PAI-0210","Honda Marysville","Paint Shop","Robot Controller","Medium","Emerson","RobotController-1568","Paint Shop - Station 4","Robot Controller for Paint Shop operations","2025-02-02","192.168.162.9","OPC UA"
"PAI-0211","Honda Marysville","Paint Shop","Quality Scanner","Medium","Siemens","QualityScanner-6650","Paint Shop - Station 5","Quality Scanner for Paint Shop operations","2020-11-25","192.168.74.89","Modbus TCP"
"PAI-0212","Honda Marysville","Paint Shop","Quality Scanner","Critical","Rockwell","QualityScanner-4047","Paint Shop - Station 6","Quality Scanner for Paint Shop operations","2021-03-19","192.168.93.107","OPC UA"
"PAI-0213","Honda Marysville","Paint Shop","Quality Scanner","Critical","Schneider","QualityScanner-2389","Paint Shop - Station 7","Quality Scanner for Paint Shop operations","2022-04-13","192.168.251.26","Profinet"
"PAI-0214","Honda Marysville","Paint Shop","Quality Scanner","High","Honeywell","QualityScanner-4660","Paint Shop - Station 8","Quality Scanner for Paint Shop operations","2024-04-29","192.168.155.192","DNP3"
"PAI-0215","Honda Marysville","Paint Shop","Vision System","Medium","Schneider","VisionSystem-8173","Paint Shop - Station 9","Vision System for Paint Shop operations","2021-10-23","192.168.218.13","OPC UA"
"PAI-0216","Honda Marysville","Paint Shop","Robot Controller","Critical","Schneider","RobotController-8430","Paint Shop - Station 10","Robot Controller for Paint Shop operations","2021-05-27","192.168.40.97","Ethernet/IP"
"PAI-0217","Honda Marysville","Paint Shop","SCADA System","Medium","ABB","SCADASystem-8279","Paint Shop - Station 11","SCADA System for Paint Shop operations","2025-04-27","192.168.216.41","Ethernet/IP"
"PAI-0218","Honda Marysville","Paint Shop","SCADA System","Critical","Honeywell","SCADASystem-9762","Paint Shop - Station 12","SCADA System for Paint Shop operations","2025-08-15","192.168.93.40","Modbus TCP"
"PAI-0219","Honda Marysville","Paint Shop","HMI Station","Medium","Schneider","HMIStation-4398","Paint Shop - Station 13","HMI Station for Paint Shop operations","2021-05-17","192.168.219.235","Ethernet/IP"
"PAI-0220","Honda Marysville","Paint Shop","Welding Robot","Low","Emerson","WeldingRobot-7875","Paint Shop - Station 14","Welding Robot for Paint Shop operations","2022-12-13","192.168.223.43","Ethernet/IP"
"PAI-0221","Honda Marysville","Paint Shop","Robot Controller","Low","Schneider","RobotController-8835","Paint Shop - Station 15","Robot Controller for Paint Shop operations","2024-06-15","192.168.168.99","Ethernet/IP"
"PAI-0222","Honda Marysville","Paint Shop","Paint Robot","High","Siemens","PaintRobot-5642","Paint Shop - Station 16","Paint Robot for Paint Shop operations","2024-07-24","192.168.15.88","Modbus TCP"
"PAI-0223","Honda Marysville","Paint Shop","Paint Robot","Critical","Schneider","PaintRobot-6172","Paint Shop - Station 17","Paint Robot for Paint Shop operations","2020-10-31","192.168.102.40","Modbus TCP"
"PAI-0224","Honda Marysville","Paint Shop","Quality Scanner","Low","Siemens","QualityScanner-4674","Paint Shop - Station 18","Quality Scanner for Paint Shop operations","2021-11-05","192.168.182.55","Modbus TCP"
"PAI-0225","Honda Marysville","Paint Shop","Assembly Robot","Critical","Emerson","AssemblyRobot-7860","Paint Shop - Station 19","Assembly Robot for Paint Shop operations","2022-08-28","192.168.176.236","Ethernet/IP"
"PAI-0226","Honda Marysville","Paint Shop","Conveyor Controller","Medium","Honeywell","ConveyorController-3954","Paint Shop - Station 20","Conveyor Controller for Paint Shop operations","2025-02-04","192.168.68.132","Profinet"
"PAI-0227","Honda Marysville","Paint Shop","Safety PLC","Low","Emerson","SafetyPLC-8209","Paint Shop - Station 21","Safety PLC for Paint Shop operations","2024-10-26","192.168.108.225","OPC UA"
"PAI-0228","Honda Marysville","Paint Shop","HMI Station","Critical","Honeywell","HMIStation-7664","Paint Shop - Station 22","HMI Station for Paint Shop operations","2021-07-21","192.168.71.110","Profinet"
"PAI-0229","Honda Marysville","Paint Shop","Paint Robot","High","Siemens","PaintRobot-8060","Paint Shop - Station 23","Paint Robot for Paint Shop operations","2024-10-20","192.168.72.121","Ethernet/IP"
"PAI-0230","Honda Marysville","Paint Shop","Welding Robot","Medium","Rockwell","WeldingRobot-4499","Paint Shop - Station 24","Welding Robot for Paint Shop operations","2022-10-16","192.168.155.174","DNP3"
"PAI-0231","Honda Marysville","Paint Shop","Vision System","High","ABB","VisionSystem-5630","Paint Shop - Station 25","Vision System for Paint Shop operations","2023-09-17","192.168.211.188","Ethernet/IP"
"PAI-0232","Honda Marysville","Paint Shop","HMI Station","High","Honeywell","HMIStation-6999","Paint Shop - Station 26","HMI Station for Paint Shop operations","2024-12-02","192.168.34.25","DNP3"
"PAI-0233","Honda Marysville","Paint Shop","Vision System","Critical","ABB","VisionSystem-9354","Paint Shop - Station 27","Vision System for Paint Shop operations","2025-02-02","192.168.11.52","Modbus TCP"
"PAI-0234","Honda Marysville","Paint Shop","Assembly Robot","High","Honeywell","AssemblyRobot-4477","Paint Shop - Station 28","Assembly Robot for Paint Shop operations","2024-12-19","192.168.157.160","Ethernet/IP"
"PAI-0235","Honda Marysville","Paint Shop","SCADA System","Low","Rockwell","SCADASystem-5133","Paint Shop - Station 29","SCADA System for Paint Shop operations","2023-11-25","192.168.1.102","OPC UA"
"PAI-0236","Honda Marysville","Paint Shop","HMI Station","Low","Schneider","HMIStation-3341","Paint Shop - Station 30","HMI Station for Paint Shop operations","2024-04-20","192.168.26.73","OPC UA"
"PAI-0237","Honda Marysville","Paint Shop","SCADA System","High","Rockwell","SCADASystem-7358","Paint Shop - Station 31","SCADA System for Paint Shop operations","2023-12-10","192.168.172.154","DNP3"
"PAI-0238","Honda Marysville","Paint Shop","Welding Robot","Low","ABB","WeldingRobot-5134","Paint Shop - Station 32","Welding Robot for Paint Shop operations","2023-10-04","192.168.149.107","Profinet"
"PAI-0239","Honda Marysville","Paint Shop","Robot Controller","Medium","Honeywell","RobotController-9396","Paint Shop - Station 33","Robot Controller for Paint Shop operations","2023-12-29","192.168.106.223","OPC UA"
"PAI-0240","Honda Marysville","Paint Shop","Quality Scanner","Low","Rockwell","QualityScanner-2250","Paint Shop - Station 34","Quality Scanner for Paint Shop operations","2021-07-02","192.168.123.78","DNP3"
"PAI-0241","Honda Marysville","Paint Shop","HMI Station","Low","Schneider","HMIStation-3536","Paint Shop - Station 35","HMI Station for Paint Shop operations","2022-07-16","192.168.226.6","Ethernet/IP"
"PAI-0242","Honda Marysville","Paint Shop","Paint Robot","Low","ABB","PaintRobot-1241","Paint Shop - Station 36","Paint Robot for Paint Shop operations","2022-05-04","192.168.104.40","OPC UA"
"PAI-0243","Honda Marysville","Paint Shop","Vision System","Critical","Schneider","VisionSystem-4251","Paint Shop - Station 37","Vision System for Paint Shop operations","2023-08-08","192.168.197.101","Modbus TCP"
"PAI-0244","Honda Marysville","Paint Shop","Quality Scanner","High","Rockwell","QualityScanner-8977","Paint Shop - Station 38","Quality Scanner for Paint Shop operations","2020-11-23","192.168.74.237","Ethernet/IP"
"PAI-0245","Honda Marysville","Paint Shop","Vision System","High","Siemens","VisionSystem-2566","Paint Shop - Station 39","Vision System for Paint Shop operations","2024-10-04","192.168.18.136","Ethernet/IP"
"PAI-0246","Honda Marysville","Paint Shop","Welding Robot","High","Siemens","WeldingRobot-9951","Paint Shop - Station 40","Welding Robot for Paint Shop operations","2020-11-29","192.168.135.51","Modbus TCP"
"PAI-0247","Honda Marysville","Paint Shop","Assembly Robot","High","Emerson","AssemblyRobot-5975","Paint Shop - Station 41","Assembly Robot for Paint Shop operations","2025-05-23","192.168.32.6","Modbus TCP"
"PAI-0248","Honda Marysville","Paint Shop","HMI Station","Medium","Emerson","HMIStation-7736","Paint Shop - Station 42","HMI Station for Paint Shop operations","2023-01-18","192.168.214.227","Profinet"
"ASS-0249","Honda Marysville","Assembly Line","Quality Scanner","Critical","Emerson","QualityScanner-1434","Assembly Line - Station 1","Quality Scanner for Assembly Line operations","2023-08-13","192.168.88.97","Ethernet/IP"
"ASS-0250","Honda Marysville","Assembly Line","Welding Robot","Critical","Siemens","WeldingRobot-3685","Assembly Line - Station 2","Welding Robot for Assembly Line operations","2022-01-01","192.168.193.245","Modbus TCP"
"ASS-0251","Honda Marysville","Assembly Line","Robot Controller","High","Rockwell","RobotController-1908","Assembly Line - Station 3","Robot Controller for Assembly Line operations","2023-01-20","192.168.97.3","Modbus TCP"
"ASS-0252","Honda Marysville","Assembly Line","Assembly Robot","High","Schneider","AssemblyRobot-4292","Assembly Line - Station 4","Assembly Robot for Assembly Line operations","2021-09-30","192.168.99.59","Modbus TCP"
"ASS-0253","Honda Marysville","Assembly Line","Assembly Robot","Critical","Siemens","AssemblyRobot-9784","Assembly Line - Station 5","Assembly Robot for Assembly Line operations","2023-04-01","192.168.231.83","DNP3"
"ASS-0254","Honda Marysville","Assembly Line","Conveyor Controller","Low","ABB","ConveyorController-3620","Assembly Line - Station 6","Conveyor Controller for Assembly Line operations","2021-03-14","192.168.114.16","Profinet"
"ASS-0255","Honda Marysville","Assembly Line","HMI Station","Medium","Siemens","HMIStation-7769","Assembly Line - Station 7","HMI Station for Assembly Line operations","2024-02-25","192.168.25.162","OPC UA"
"ASS-0256","Honda Marysville","Assembly Line","Paint Robot","Medium","Emerson","PaintRobot-4212","Assembly Line - Station 8","Paint Robot for Assembly Line operations","2024-12-02","192.168.151.186","OPC UA"
"ASS-0257","Honda Marysville","Assembly Line","Conveyor Controller","Critical","Rockwell","ConveyorController-7523","Assembly Line - Station 9","Conveyor Controller for Assembly Line operations","2020-11-02","192.168.80.249","Profinet"
"ASS-0258","Honda Marysville","Assembly Line","SCADA System","Critical","ABB","SCADASystem-6043","Assembly Line - Station 10","SCADA System for Assembly Line operations","2022-05-21","192.168.153.40","Ethernet/IP"
"ASS-0259","Honda Marysville","Assembly Line","Vision System","Medium","Emerson","VisionSystem-7793","Assembly Line - Station 11","Vision System for Assembly Line operations","2020-11-16","192.168.211.10","DNP3"
"ASS-0260","Honda Marysville","Assembly Line","HMI Station","High","Schneider","HMIStation-6880","Assembly Line - Station 12","HMI Station for Assembly Line operations","2025-09-09","192.168.205.154","Modbus TCP"
"ASS-0261","Honda Marysville","Assembly Line","Conveyor Controller","Medium","Siemens","ConveyorController-7918","Assembly Line - Station 13","Conveyor Controller for Assembly Line operations","2022-11-19","192.168.49.169","Modbus TCP"
"ASS-0262","Honda Marysville","Assembly Line","Welding Robot","Critical","Schneider","WeldingRobot-2086","Assembly Line - Station 14","Welding Robot for Assembly Line operations","2023-10-06","192.168.141.193","Modbus TCP"
"ASS-0263","Honda Marysville","Assembly Line","Welding Robot","Low","Schneider","WeldingRobot-8216","Assembly Line - Station 15","Welding Robot for Assembly Line operations","2024-11-08","192.168.210.152","Modbus TCP"
"ASS-0264","Honda Marysville","Assembly Line","Quality Scanner","Low","ABB","QualityScanner-7330","Assembly Line - Station 16","Quality Scanner for Assembly Line operations","2025-03-09","192.168.254.55","Profinet"
"ASS-0265","Honda Marysville","Assembly Line","Paint Robot","Medium","Honeywell","PaintRobot-8216","Assembly Line - Station 17","Paint Robot for Assembly Line operations","2024-10-15","192.168.136.188","Ethernet/IP"
"ASS-0266","Honda Marysville","Assembly Line","Quality Scanner","Low","ABB","QualityScanner-8621","Assembly Line - Station 18","Quality Scanner for Assembly Line operations","2024-05-13","192.168.93.65","OPC UA"
"ASS-0267","Honda Marysville","Assembly Line","Paint Robot","High","Honeywell","PaintRobot-8647","Assembly Line - Station 19","Paint Robot for Assembly Line operations","2024-01-08","192.168.156.205","Profinet"
"ASS-0268","Honda Marysville","Assembly Line","Quality Scanner","Low","Rockwell","QualityScanner-3574","Assembly Line - Station 20","Quality Scanner for Assembly Line operations","2022-01-13","192.168.190.161","DNP3"
"ASS-0269","Honda Marysville","Assembly Line","Vision System","High","Schneider","VisionSystem-9277","Assembly Line - Station 21","Vision System for Assembly Line operations","2024-02-24","192.168.211.109","Modbus TCP"
"ASS-0270","Honda Marysville","Assembly Line","Safety PLC","Low","Emerson","SafetyPLC-1763","Assembly Line - Station 22","Safety PLC for Assembly Line operations","2023-10-14","192.168.1.169","Modbus TCP"
"ASS-0271","Honda Marysville","Assembly Line","Welding Robot","High","Siemens","WeldingRobot-2053","Assembly Line - Station 23","Welding Robot for Assembly Line operations","2022-05-07","192.168.135.174","Modbus TCP"
"ASS-0272","Honda Marysville","Assembly Line","Quality Scanner","High","Schneider","QualityScanner-3355","Assembly Line - Station 24","Quality Scanner for Assembly Line operations","2021-07-02","192.168.77.13","Profinet"
"ASS-0273","Honda Marysville","Assembly Line","SCADA System","Critical","Honeywell","SCADASystem-5565","Assembly Line - Station 25","SCADA System for Assembly Line operations","2024-12-14","192.168.162.154","OPC UA"
"ASS-0274","Honda Marysville","Assembly Line","Welding Robot","Medium","ABB","WeldingRobot-9816","Assembly Line - Station 26","Welding Robot for Assembly Line operations","2023-12-30","192.168.241.178","Profinet"
"ASS-0275","Honda Marysville","Assembly Line","Safety PLC","Medium","ABB","SafetyPLC-4944","Assembly Line - Station 27","Safety PLC for Assembly Line operations","2023-05-05","192.168.180.53","Profinet"
"ASS-0276","Honda Marysville","Assembly Line","Quality Scanner","Critical","Schneider","QualityScanner-6526","Assembly Line - Station 28","Quality Scanner for Assembly Line operations","2021-11-12","192.168.32.190","Modbus TCP"
"ASS-0277","Honda Marysville","Assembly Line","Paint Robot","Critical","Siemens","PaintRobot-7768","Assembly Line - Station 29","Paint Robot for Assembly Line operations","2020-12-17","192.168.76.94","Modbus TCP"
"ASS-0278","Honda Marysville","Assembly Line","Safety PLC","Critical","Siemens","SafetyPLC-8171","Assembly Line - Station 30","Safety PLC for Assembly Line operations","2024-07-28","192.168.247.242","Modbus TCP"
"ASS-0279","Honda Marysville","Assembly Line","Welding Robot","Low","Siemens","WeldingRobot-6705","Assembly Line - Station 31","Welding Robot for Assembly Line operations","2022-03-17","192.168.163.253","Modbus TCP"
