tag_id,plant,unit,device_type,ip_address,mac_address,protocol,vendor,model,firmware_version,last_seen,discovery_method,confidence_level,network_segment,criticality,is_managed,has_security_patches
"POW-009","Detroit Assembly","Powertrain","Conveyor Controller","192.168.47.215","f3:e0:bf:c3:0f:2e","DNP3","ABB","ConveyorController-4571","3.6.24","2025-10-21T10:45:38.772Z","SNMP","82","VLAN-30","High","true","false"
"POW-010","Detroit Assembly","Powertrain","Assembly Robot","192.168.138.106","bd:80:50:12:eb:cc","Profinet","Siemens","AssemblyRobot-5835","1.8.84","2025-10-18T14:55:24.637Z","Protocol Analysis","65","VLAN-74","High","true","false"
"POW-011","Detroit Assembly","Powertrain","HMI Station","192.168.243.92","a4:76:4d:d1:93:b0","Profinet","Siemens","HMIStation-4350","2.8.5","2025-10-20T06:45:34.444Z","Protocol Analysis","65","VLAN-27","Critical","true","true"
"POW-012","Detroit Assembly","Powertrain","Assembly Robot","192.168.150.189","be:09:eb:b0:04:64","Profinet","Siemens","AssemblyRobot-1832","1.8.37","2025-10-20T08:17:15.591Z","SNMP","82","VLAN-9","Critical","true","true"
"POW-013","Detroit Assembly","Powertrain","Assembly Robot","192.168.110.145","95:77:ae:c9:87:15","Profinet","Honeywell","AssemblyRobot-4647","1.4.30","2025-10-24T00:38:31.587Z","Network Scan","73","VLAN-40","Medium","false","true"
"POW-014","Detroit Assembly","Powertrain","Welding Robot","192.168.178.231","30:82:33:5d:80:81","OPC UA","Emerson","WeldingRobot-6718","4.8.0","2025-10-24T14:14:23.189Z","Network Scan","99","VLAN-26","Critical","false","true"
"POW-015","Detroit Assembly","Powertrain","Welding Robot","192.168.148.46","be:1d:02:95:e7:3a","Ethernet/IP","Emerson","WeldingRobot-7210","4.9.65","2025-10-21T01:14:09.729Z","SNMP","97","VLAN-23","Critical","true","true"
"POW-016","Detroit Assembly","Powertrain","Quality Scanner","192.168.135.138","de:57:bb:3a:87:9a","OPC UA","Emerson","QualityScanner-2597","5.9.30","2025-10-17T21:58:03.459Z","SNMP","83","VLAN-17","High","true","true"
"POW-017","Detroit Assembly","Powertrain","Paint Robot","192.168.134.157","11:97:66:66:8f:5d","OPC UA","Honeywell","PaintRobot-9384","4.6.87","2025-10-19T04:33:59.100Z","SNMP","94","VLAN-52","High","true","false"
"POW-018","Detroit Assembly","Powertrain","Welding Robot","192.168.213.142","da:bc:7a:7e:7c:3d","Profinet","Siemens","WeldingRobot-6628","1.7.74","2025-10-23T05:02:58.256Z","Network Scan","64","VLAN-80","Critical","false","true"
"POW-019","Detroit Assembly","Powertrain","Vision System","192.168.87.48","c1:d4:ad:90:97:1f","OPC UA","Emerson","VisionSystem-2543","3.6.28","2025-10-24T11:50:57.311Z","SNMP","64","VLAN-73","Medium","false","false"
"POW-020","Detroit Assembly","Powertrain","Quality Scanner","192.168.234.162","ab:71:d5:a7:1d:1a","OPC UA","Honeywell","QualityScanner-1836","3.2.8","2025-10-22T17:13:21.044Z","SNMP","80","VLAN-50","Low","true","false"
"POW-021","Detroit Assembly","Powertrain","HMI Station","192.168.108.115","9f:70:b1:f6:ff:94","Ethernet/IP","Siemens","HMIStation-5519","5.0.22","2025-10-17T20:07:03.460Z","SNMP","71","VLAN-61","Medium","false","true"
"POW-022","Detroit Assembly","Powertrain","SCADA System","192.168.244.176","c4:42:20:b9:a5:01","Ethernet/IP","ABB","SCADASystem-1951","1.2.19","2025-10-19T05:05:00.301Z","Asset Inventory","91","VLAN-66","High","true","false"
"POW-023","Detroit Assembly","Powertrain","Vision System","192.168.222.11","61:f4:f0:dc:32:85","Profinet","Schneider","VisionSystem-9595","1.1.7","2025-10-19T05:46:14.970Z","Network Scan","69","VLAN-69","Medium","true","true"
"POW-024","Detroit Assembly","Powertrain","Robot Controller","192.168.140.170","8d:0f:c6:6a:7e:a7","OPC UA","ABB","RobotController-8666","3.0.82","2025-10-24T12:51:17.850Z","SNMP","63","VLAN-36","Medium","false","false"
"POW-025","Detroit Assembly","Powertrain","Robot Controller","192.168.9.242","6c:8e:f7:9d:56:a7","DNP3","Siemens","RobotController-2121","2.4.67","2025-10-22T23:36:07.280Z","Asset Inventory","62","VLAN-34","Low","false","false"
"POW-026","Detroit Assembly","Powertrain","Assembly Robot","192.168.93.149","cb:d6:5e:e2:01:73","Profinet","Emerson","AssemblyRobot-3858","5.6.31","2025-10-17T21:40:53.126Z","Protocol Analysis","95","VLAN-76","Critical","true","true"
"POW-027","Detroit Assembly","Powertrain","Robot Controller","192.168.139.5","5e:e8:bc:05:af:07","OPC UA","Honeywell","RobotController-5578","5.0.0","2025-10-24T13:38:29.547Z","Protocol Analysis","84","VLAN-84","High","false","true"
"POW-028","Detroit Assembly","Powertrain","HMI Station","192.168.40.61","70:31:32:d0:cc:4d","Ethernet/IP","Honeywell","HMIStation-1526","2.9.25","2025-10-23T00:45:10.159Z","Network Scan","96","VLAN-30","Critical","true","true"
"POW-029","Detroit Assembly","Powertrain","Robot Controller","192.168.241.252","77:76:67:9b:9f:da","DNP3","Emerson","RobotController-2232","3.8.69","2025-10-19T21:54:04.114Z","Network Scan","82","VLAN-17","Medium","false","false"
"POW-030","Detroit Assembly","Powertrain","Conveyor Controller","192.168.197.88","ee:25:9d:4e:5e:61","Ethernet/IP","Emerson","ConveyorController-4030","1.2.65","2025-10-20T21:15:24.456Z","Asset Inventory","84","VLAN-81","Low","false","true"
"POW-031","Detroit Assembly","Powertrain","Safety PLC","192.168.41.17","28:7e:f5:8d:59:2f","Ethernet/IP","Rockwell","SafetyPLC-2221","5.5.49","2025-10-24T17:52:36.360Z","Asset Inventory","82","VLAN-99","Low","false","false"
"POW-032","Detroit Assembly","Powertrain","Quality Scanner","192.168.216.116","1c:44:a4:38:b9:70","Profinet","Emerson","QualityScanner-6272","2.5.20","2025-10-24T10:56:04.841Z","Network Scan","62","VLAN-67","High","true","false"
"POW-033","Detroit Assembly","Powertrain","Vision System","192.168.61.189","d3:43:ff:84:59:64","Profinet","Honeywell","VisionSystem-8816","4.9.87","2025-10-21T05:54:08.159Z","Protocol Analysis","89","VLAN-23","High","true","false"
"POW-034","Detroit Assembly","Powertrain","Quality Scanner","192.168.131.196","86:e9:05:c3:fe:80","Modbus TCP","Rockwell","QualityScanner-3436","2.2.68","2025-10-20T14:43:37.459Z","Asset Inventory","64","VLAN-13","Medium","true","false"
"POW-035","Detroit Assembly","Powertrain","Robot Controller","192.168.45.137","ca:ac:4e:97:63:e2","DNP3","Schneider","RobotController-7510","1.6.55","2025-10-24T05:51:18.293Z","Asset Inventory","74","VLAN-57","Medium","true","false"
"POW-036","Detroit Assembly","Powertrain","Conveyor Controller","192.168.142.190","97:dd:f4:4f:22:da","Ethernet/IP","Honeywell","ConveyorController-6233","3.5.40","2025-10-23T15:44:52.128Z","Network Scan","65","VLAN-71","Low","true","true"
"POW-037","Detroit Assembly","Powertrain","Welding Robot","192.168.75.18","e5:cd:40:45:b7:1b","DNP3","Schneider","WeldingRobot-5409","4.7.69","2025-10-20T02:10:50.040Z","Asset Inventory","97","VLAN-31","High","true","true"
"POW-038","Detroit Assembly","Powertrain","Assembly Robot","192.168.93.98","8a:91:8c:24:50:7e","Modbus TCP","Schneider","AssemblyRobot-2825","4.0.25","2025-10-24T08:47:24.657Z","SNMP","65","VLAN-54","Low","true","false"
"POW-039","Detroit Assembly","Powertrain","Robot Controller","192.168.224.127","f2:44:ab:c6:df:4c","Modbus TCP","ABB","RobotController-2525","2.0.0","2025-10-22T13:37:51.978Z","Protocol Analysis","80","VLAN-75","Low","true","true"
"POW-040","Detroit Assembly","Powertrain","Quality Scanner","192.168.154.208","a6:55:6a:53:17:3c","Ethernet/IP","ABB","QualityScanner-1829","3.6.67","2025-10-19T22:08:55.544Z","Network Scan","69","VLAN-54","Low","false","true"
"POW-041","Detroit Assembly","Powertrain","SCADA System","192.168.133.115","77:70:ff:dd:a9:45","OPC UA","Emerson","SCADASystem-5826","4.1.79","2025-10-22T05:45:40.474Z","Asset Inventory","87","VLAN-47","Medium","true","false"
"POW-042","Detroit Assembly","Powertrain","Assembly Robot","192.168.205.193","b8:01:2b:ba:57:c7","Profinet","Rockwell","AssemblyRobot-3142","5.7.21","2025-10-22T16:47:08.349Z","Network Scan","88","VLAN-98","High","true","true"
"POW-043","Detroit Assembly","Powertrain","Quality Scanner","192.168.107.155","cb:16:13:45:84:82","Modbus TCP","Siemens","QualityScanner-7526","2.5.90","2025-10-19T17:40:26.224Z","Asset Inventory","68","VLAN-12","Medium","true","true"
"POW-044","Detroit Assembly","Powertrain","HMI Station","192.168.140.241","73:1f:4e:38:e6:4f","OPC UA","Emerson","HMIStation-3837","1.6.95","2025-10-21T16:29:25.353Z","SNMP","89","VLAN-85","Critical","true","false"
"POW-045","Detroit Assembly","Powertrain","Paint Robot","192.168.22.235","86:bc:a0:ea:23:bd","DNP3","Rockwell","PaintRobot-6166","3.6.11","2025-10-19T16:50:19.949Z","Asset Inventory","72","VLAN-73","High","true","true"
"POW-046","Detroit Assembly","Powertrain","Conveyor Controller","192.168.39.13","47:97:36:2d:17:86","OPC UA","Schneider","ConveyorController-9370","2.2.76","2025-10-23T21:22:41.546Z","SNMP","96","VLAN-84","High","false","false"
"POW-047","Detroit Assembly","Powertrain","Robot Controller","192.168.35.192","c5:44:3b:e8:e7:05","Profinet","Emerson","RobotController-1934","5.8.98","2025-10-22T15:23:51.424Z","Protocol Analysis","97","VLAN-84","Low","false","true"
"POW-048","Detroit Assembly","Powertrain","Assembly Robot","192.168.41.188","d3:e5:c4:81:4d:03","Modbus TCP","Rockwell","AssemblyRobot-5859","2.3.59","2025-10-24T08:40:37.596Z","Asset Inventory","75","VLAN-93","Critical","true","true"
"POW-049","Detroit Assembly","Powertrain","Quality Scanner","192.168.241.227","45:cb:c9:c4:10:14","DNP3","Schneider","QualityScanner-5654","4.9.87","2025-10-23T01:49:46.747Z","Network Scan","70","VLAN-57","High","true","true"
"QUA-001","Detroit Assembly","Quality Control","Quality Scanner","192.168.128.202","1b:6e:18:ce:c4:02","DNP3","Rockwell","QualityScanner-3186","5.0.46","2025-10-19T07:37:19.929Z","SNMP","83","VLAN-13","Medium","true","false"
"QUA-002","Detroit Assembly","Quality Control","Vision System","192.168.139.106","0f:1f:34:98:8d:c6","DNP3","Honeywell","VisionSystem-9917","2.1.65","2025-10-22T09:50:53.747Z","SNMP","97","VLAN-91","Low","true","true"
"QUA-003","Detroit Assembly","Quality Control","Quality Scanner","192.168.153.127","59:bb:4c:b5:d2:01","Profinet","Rockwell","QualityScanner-4921","1.6.32","2025-10-20T19:37:38.340Z","SNMP","81","VLAN-60","High","true","true"
"QUA-004","Detroit Assembly","Quality Control","Quality Scanner","192.168.55.106","2b:1a:7b:d6:fd:73","Profinet","Siemens","QualityScanner-2050","1.0.55","2025-10-24T12:03:39.335Z","Asset Inventory","91","VLAN-61","Medium","false","true"
"QUA-005","Detroit Assembly","Quality Control","Vision System","192.168.45.170","c3:db:de:47:e0:ef","OPC UA","ABB","VisionSystem-9694","2.5.80","2025-10-18T05:06:07.685Z","Network Scan","66","VLAN-51","Medium","true","true"
"QUA-006","Detroit Assembly","Quality Control","HMI Station","192.168.91.79","a5:bb:7c:c5:9d:6e","Modbus TCP","ABB","HMIStation-3367","5.4.69","2025-10-22T08:40:45.995Z","SNMP","96","VLAN-14","Low","true","true"
"QUA-007","Detroit Assembly","Quality Control","Robot Controller","192.168.25.119","c6:58:e3:ad:21:ed","Modbus TCP","Siemens","RobotController-7009","2.7.89","2025-10-19T04:40:42.544Z","Asset Inventory","79","VLAN-36","Low","false","true"
"QUA-008","Detroit Assembly","Quality Control","SCADA System","192.168.57.163","79:16:c6:38:1a:d8","DNP3","Schneider","SCADASystem-9373","3.7.97","2025-10-17T23:37:51.797Z","Protocol Analysis","70","VLAN-70","Critical","true","true"
"QUA-009","Detroit Assembly","Quality Control","Paint Robot","192.168.52.227","eb:55:c7:2b:39:d0","DNP3","Honeywell","PaintRobot-1373","3.2.76","2025-10-23T14:57:04.736Z","Network Scan","84","VLAN-30","Critical","true","true"
"QUA-010","Detroit Assembly","Quality Control","SCADA System","192.168.106.92","9a:2b:fa:6b:0f:e8","OPC UA","Siemens","SCADASystem-6918","2.7.58","2025-10-20T23:34:42.205Z","SNMP","82","VLAN-10","Medium","true","true"
"QUA-011","Detroit Assembly","Quality Control","Robot Controller","192.168.210.3","9b:f0:b7:16:f3:c3","OPC UA","Honeywell","RobotController-4120","4.8.62","2025-10-19T08:41:01.034Z","Asset Inventory","60","VLAN-27","Critical","true","false"
"QUA-012","Detroit Assembly","Quality Control","Vision System","192.168.153.186","c5:4d:85:8d:9c:b2","Modbus TCP","Siemens","VisionSystem-4096","5.7.31","2025-10-22T15:36:53.796Z","Asset Inventory","97","VLAN-88","Low","true","true"
"QUA-013","Detroit Assembly","Quality Control","Paint Robot","192.168.242.131","95:9f:c2:61:24:b5","DNP3","Emerson","PaintRobot-8254","2.9.28","2025-10-22T21:52:08.920Z","Protocol Analysis","60","VLAN-74","High","true","true"
"QUA-014","Detroit Assembly","Quality Control","Vision System","192.168.20.214","5a:85:b2:0b:8a:48","Modbus TCP","Honeywell","VisionSystem-3697","3.3.17","2025-10-22T09:46:36.046Z","SNMP","83","VLAN-48","Critical","true","false"
"QUA-015","Detroit Assembly","Quality Control","Paint Robot","192.168.33.185","33:75:ba:8f:14:d2","DNP3","Emerson","PaintRobot-8678","3.3.56","2025-10-18T04:46:09.675Z","Protocol Analysis","60","VLAN-35","Medium","false","false"
"QUA-016","Detroit Assembly","Quality Control","Welding Robot","192.168.196.244","77:f1:b1:5f:bf:4a","Modbus TCP","Emerson","WeldingRobot-6873","3.0.21","2025-10-21T04:18:25.783Z","Asset Inventory","96","VLAN-83","Low","false","true"
"QUA-017","Detroit Assembly","Quality Control","Welding Robot","192.168.114.112","3f:89:06:83:1e:32","OPC UA","Siemens","WeldingRobot-1570","4.4.98","2025-10-21T19:26:24.937Z","Network Scan","85","VLAN-1","Medium","false","true"
"QUA-018","Detroit Assembly","Quality Control","Quality Scanner","192.168.212.167","0c:6e:8e:af:56:59","OPC UA","Rockwell","QualityScanner-9927","4.6.1","2025-10-23T18:41:08.388Z","SNMP","86","VLAN-39","Critical","true","false"
"QUA-019","Detroit Assembly","Quality Control","Safety PLC","192.168.80.237","5e:a1:59:59:0c:14","Ethernet/IP","Rockwell","SafetyPLC-4419","3.3.45","2025-10-23T16:49:23.895Z","Protocol Analysis","98","VLAN-37","High","true","true"
"QUA-020","Detroit Assembly","Quality Control","SCADA System","192.168.207.182","5d:be:b0:a3:93:c8","DNP3","Emerson","SCADASystem-1742","4.8.39","2025-10-19T18:32:09.716Z","Network Scan","77","VLAN-46","High","true","true"
"QUA-021","Detroit Assembly","Quality Control","Safety PLC","192.168.94.139","06:e1:63:6e:67:6c","Ethernet/IP","Rockwell","SafetyPLC-4590","1.7.36","2025-10-24T05:09:39.418Z","Network Scan","96","VLAN-17","Critical","false","true"
"QUA-022","Detroit Assembly","Quality Control","Vision System","192.168.151.66","b4:6b:72:2d:1e:82","OPC UA","Honeywell","VisionSystem-2538","3.8.91","2025-10-24T10:05:14.499Z","SNMP","76","VLAN-42","Critical","true","true"
"QUA-023","Detroit Assembly","Quality Control","Quality Scanner","192.168.242.59","04:29:82:e1:ce:68","Ethernet/IP","Schneider","QualityScanner-9565","1.6.12","2025-10-20T01:18:22.444Z","Asset Inventory","87","VLAN-19","Low","false","false"
"QUA-024","Detroit Assembly","Quality Control","Paint Robot","192.168.183.151","fc:dd:57:6d:2f:31","Modbus TCP","Rockwell","PaintRobot-1467","1.1.5","2025-10-21T15:22:25.171Z","Protocol Analysis","98","VLAN-49","High","false","true"
"QUA-025","Detroit Assembly","Quality Control","Welding Robot","192.168.194.25","53:ed:d2:af:47:cb","Ethernet/IP","ABB","WeldingRobot-7681","5.1.72","2025-10-18T13:40:43.364Z","Protocol Analysis","94","VLAN-4","High","false","false"
"QUA-026","Detroit Assembly","Quality Control","Vision System","192.168.200.58","64:ae:04:be:eb:4f","Ethernet/IP","Schneider","VisionSystem-1396","5.2.96","2025-10-23T11:20:45.771Z","Network Scan","61","VLAN-95","Medium","true","true"
"QUA-027","Detroit Assembly","Quality Control","Paint Robot","192.168.196.14","a7:a1:d2:15:6e:21","Modbus TCP","Siemens","PaintRobot-4264","5.8.63","2025-10-19T04:52:52.980Z","Asset Inventory","65","VLAN-12","Medium","false","true"
"QUA-028","Detroit Assembly","Quality Control","Paint Robot","192.168.86.90","d9:e1:6d:0d:bd:5c","DNP3","Emerson","PaintRobot-9240","1.3.84","2025-10-20T17:30:48.659Z","SNMP","84","VLAN-42","Low","false","false"
"QUA-029","Detroit Assembly","Quality Control","Vision System","192.168.39.95","c8:51:ee:02:28:76","Modbus TCP","Honeywell","VisionSystem-7534","5.8.18","2025-10-18T02:37:45.461Z","SNMP","97","VLAN-12","High","true","false"
"QUA-030","Detroit Assembly","Quality Control","Vision System","192.168.142.16","3c:4d:79:37:29:23","Profinet","Emerson","VisionSystem-9641","2.3.64","2025-10-23T01:37:37.214Z","Protocol Analysis","91","VLAN-90","Critical","true","true"
"QUA-031","Detroit Assembly","Quality Control","Robot Controller","192.168.130.22","8d:1f:66:71:07:01","Modbus TCP","Emerson","RobotController-1434","4.4.85","2025-10-19T23:03:25.512Z","Network Scan","63","VLAN-91","Critical","false","false"
"QUA-032","Detroit Assembly","Quality Control","Vision System","192.168.196.101","a9:85:5c:eb:00:7f","DNP3","Honeywell","VisionSystem-8523","5.1.23","2025-10-19T01:48:28.334Z","SNMP","77","VLAN-12","High","true","false"
"QUA-033","Detroit Assembly","Quality Control","Welding Robot","192.168.205.24","c0:16:db:fb:df:1d","Ethernet/IP","Siemens","WeldingRobot-4808","5.3.32","2025-10-23T18:53:20.637Z","Asset Inventory","77","VLAN-16","Low","true","false"
"QUA-034","Detroit Assembly","Quality Control","Safety PLC","192.168.242.58","be:43:44:94:fe:24","Ethernet/IP","Siemens","SafetyPLC-6337","5.8.54","2025-10-19T03:11:12.433Z","Network Scan","93","VLAN-100","High","true","false"
"QUA-035","Detroit Assembly","Quality Control","Safety PLC","192.168.228.122","e0:f4:44:ca:51:70","Ethernet/IP","Emerson","SafetyPLC-9823","4.9.74","2025-10-17T23:19:38.867Z","Asset Inventory","75","VLAN-79","Critical","false","false"
"QUA-036","Detroit Assembly","Quality Control","Conveyor Controller","192.168.159.212","d9:df:7a:20:77:43","Ethernet/IP","ABB","ConveyorController-1374","2.5.19","2025-10-21T02:59:56.900Z","Protocol Analysis","62","VLAN-52","Low","false","false"
"QUA-037","Detroit Assembly","Quality Control","Assembly Robot","192.168.213.98","23:cf:4a:c2:cf:a1","OPC UA","Siemens","AssemblyRobot-9093","2.2.61","2025-10-24T03:01:59.523Z","Protocol Analysis","79","VLAN-48","Low","true","false"
"QUA-038","Detroit Assembly","Quality Control","Welding Robot","192.168.190.71","82:31:09:58:aa:1e","Modbus TCP","Rockwell","WeldingRobot-4857","2.3.42","2025-10-24T16:35:17.858Z","Network Scan","74","VLAN-2","Critical","true","false"
"QUA-039","Detroit Assembly","Quality Control","Vision System","192.168.148.199","68:35:c5:1b:bd:a8","Ethernet/IP","Siemens","VisionSystem-2755","3.1.2","2025-10-19T07:06:01.114Z","Asset Inventory","68","VLAN-1","Critical","true","true"
"QUA-040","Detroit Assembly","Quality Control","Robot Controller","192.168.95.53","12:f0:3b:e8:18:2a","Ethernet/IP","ABB","RobotController-3145","3.4.43","2025-10-19T13:14:33.228Z","Network Scan","61","VLAN-71","Medium","true","true"
"QUA-041","Detroit Assembly","Quality Control","Paint Robot","192.168.82.75","67:95:26:b1:6a:83","DNP3","Emerson","PaintRobot-1307","4.0.32","2025-10-21T13:37:22.893Z","Network Scan","76","VLAN-74","High","false","false"
"QUA-042","Detroit Assembly","Quality Control","Welding Robot","192.168.116.108","86:36:bf:01:d9:7a","DNP3","Siemens","WeldingRobot-2062","3.9.51","2025-10-24T12:35:40.387Z","SNMP","66","VLAN-40","Low","false","true"
"QUA-043","Detroit Assembly","Quality Control","Vision System","192.168.180.196","d5:f8:36:b8:c8:56","Profinet","Honeywell","VisionSystem-7643","4.8.52","2025-10-23T15:35:10.113Z","Protocol Analysis","65","VLAN-74","Low","false","true"
"QUA-044","Detroit Assembly","Quality Control","Vision System","192.168.175.215","d2:59:21:09:fe:4b","Modbus TCP","ABB","VisionSystem-3017","1.6.54","2025-10-22T05:10:08.418Z","Network Scan","71","VLAN-52","Critical","false","false"
"QUA-045","Detroit Assembly","Quality Control","Safety PLC","192.168.180.49","16:f4:5c:6f:8c:6d","Modbus TCP","Rockwell","SafetyPLC-6955","2.8.55","2025-10-23T19:58:26.155Z","SNMP","71","VLAN-88","High","true","false"
"QUA-046","Detroit Assembly","Quality Control","HMI Station","192.168.31.216","1c:76:92:b8:58:e1","Ethernet/IP","ABB","HMIStation-3996","1.0.32","2025-10-23T20:21:40.459Z","Network Scan","65","VLAN-37","Low","false","false"
"QUA-047","Detroit Assembly","Quality Control","Paint Robot","192.168.105.90","29:8f:4e:17:9b:c2","OPC UA","Honeywell","PaintRobot-9558","4.6.66","2025-10-24T07:14:20.892Z","Protocol Analysis","83","VLAN-49","Low","false","true"
"QUA-048","Detroit Assembly","Quality Control","Conveyor Controller","192.168.213.27","65:5a:6c:f0:1d:50","OPC UA","ABB","ConveyorController-8035","5.0.35","2025-10-20T10:33:04.681Z","Protocol Analysis","73","VLAN-52","Critical","true","true"
"QUA-049","Detroit Assembly","Quality Control","Assembly Robot","192.168.37.72","0c:80:d3:fc:7a:f2","DNP3","ABB","AssemblyRobot-4154","2.9.47","2025-10-22T10:14:45.039Z","SNMP","85","VLAN-57","Medium","false","true"
"QUA-050","Detroit Assembly","Quality Control","HMI Station","192.168.150.175","01:29:db:04:26:dc","Modbus TCP","Rockwell","HMIStation-7450","3.1.95","2025-10-24T02:20:12.174Z","Network Scan","89","VLAN-53","Low","true","false"
"STA-001","Detroit Assembly","Stamping","SCADA System","192.168.67.68","43:6b:e7:95:4e:01","OPC UA","Rockwell","SCADASystem-5677","2.5.45","2025-10-22T14:34:05.328Z","Protocol Analysis","85","VLAN-87","Critical","true","true"
"STA-002","Detroit Assembly","Stamping","Robot Controller","192.168.209.104","5c:d5:29:69:38:4f","Modbus TCP","ABB","RobotController-7229","3.3.14","2025-10-23T19:05:24.127Z","Protocol Analysis","67","VLAN-94","Critical","true","true"
"STA-003","Detroit Assembly","Stamping","Safety PLC","192.168.251.151","da:18:52:66:fc:e1","Profinet","ABB","SafetyPLC-7088","3.2.35","2025-10-22T06:02:27.713Z","Asset Inventory","83","VLAN-77","Critical","true","true"
"STA-004","Detroit Assembly","Stamping","SCADA System","192.168.138.205","55:43:87:8b:52:7b","OPC UA","Honeywell","SCADASystem-3473","3.7.18","2025-10-18T15:04:13.752Z","SNMP","99","VLAN-21","High","true","false"
"STA-005","Detroit Assembly","Stamping","Paint Robot","192.168.239.210","f3:43:f5:64:d8:1f","Ethernet/IP","Honeywell","PaintRobot-6341","4.7.27","2025-10-18T08:18:16.670Z","Network Scan","97","VLAN-55","High","true","true"
"STA-006","Detroit Assembly","Stamping","Welding Robot","192.168.45.8","05:8d:73:ef:1a:d1","Ethernet/IP","Emerson","WeldingRobot-9338","1.9.2","2025-10-21T03:45:07.180Z","Network Scan","73","VLAN-10","Medium","true","true"
"STA-007","Detroit Assembly","Stamping","Quality Scanner","192.168.163.228","79:b8:29:33:d2:cd","Modbus TCP","Honeywell","QualityScanner-6270","5.6.2","2025-10-21T16:38:02.829Z","Protocol Analysis","73","VLAN-99","Low","true","false"
"STA-008","Detroit Assembly","Stamping","Welding Robot","192.168.140.196","cc:c1:8f:69:87:c7","Ethernet/IP","Schneider","WeldingRobot-9719","1.5.42","2025-10-22T02:45:40.958Z","SNMP","73","VLAN-24","Critical","true","true"
"STA-009","Detroit Assembly","Stamping","Paint Robot","192.168.234.101","c3:49:6e:86:1b:e5","Profinet","Honeywell","PaintRobot-6934","4.0.56","2025-10-23T00:12:40.982Z","Protocol Analysis","63","VLAN-83","Critical","true","true"
"STA-010","Detroit Assembly","Stamping","HMI Station","192.168.14.98","eb:21:39:14:c8:de","Profinet","Schneider","HMIStation-1592","5.2.57","2025-10-24T02:02:20.871Z","Protocol Analysis","79","VLAN-94","Medium","false","true"
"STA-011","Detroit Assembly","Stamping","Safety PLC","192.168.39.197","09:10:84:a1:df:af","Ethernet/IP","Honeywell","SafetyPLC-6838","5.4.62","2025-10-19T09:55:14.988Z","SNMP","79","VLAN-19","Critical","false","false"
"STA-012","Detroit Assembly","Stamping","Conveyor Controller","192.168.59.133","74:29:0a:a2:34:9d","Profinet","Emerson","ConveyorController-1631","4.9.98","2025-10-23T03:49:34.021Z","Asset Inventory","69","VLAN-82","High","true","false"
"STA-013","Detroit Assembly","Stamping","Quality Scanner","192.168.141.92","f3:b4:a6:e7:ae:75","Ethernet/IP","Emerson","QualityScanner-2056","5.3.60","2025-10-20T11:17:30.099Z","Network Scan","96","VLAN-64","Medium","false","false"
"STA-014","Detroit Assembly","Stamping","Vision System","192.168.224.183","c0:07:27:28:3f:be","Ethernet/IP","Schneider","VisionSystem-6232","1.4.61","2025-10-23T18:27:29.269Z","Network Scan","80","VLAN-31","High","false","false"
"STA-015","Detroit Assembly","Stamping","Welding Robot","192.168.138.36","b4:39:c7:d7:f3:fa","DNP3","ABB","WeldingRobot-5210","2.4.98","2025-10-20T18:05:27.886Z","Network Scan","89","VLAN-33","Medium","true","true"
"STA-016","Detroit Assembly","Stamping","Assembly Robot","192.168.237.247","63:3e:af:5a:d9:81","Modbus TCP","Rockwell","AssemblyRobot-6414","5.0.33","2025-10-22T22:00:37.557Z","Network Scan","93","VLAN-31","Low","true","true"
"STA-017","Detroit Assembly","Stamping","SCADA System","192.168.139.169","64:b6:d4:72:ba:bd","Ethernet/IP","Honeywell","SCADASystem-5326","1.8.33","2025-10-23T01:06:56.848Z","Asset Inventory","68","VLAN-10","High","true","true"
"STA-018","Detroit Assembly","Stamping","Vision System","192.168.235.191","82:30:7e:22:a7:66","OPC UA","Honeywell","VisionSystem-3363","5.5.35","2025-10-17T23:20:01.185Z","SNMP","82","VLAN-41","Critical","false","false"
"STA-019","Detroit Assembly","Stamping","Safety PLC","192.168.96.29","bb:7f:90:b9:01:8b","Profinet","ABB","SafetyPLC-4553","3.8.27","2025-10-24T17:22:24.349Z","Asset Inventory","69","VLAN-62","Low","true","true"
"STA-020","Detroit Assembly","Stamping","HMI Station","192.168.242.186","b2:e1:17:9f:62:93","OPC UA","Rockwell","HMIStation-2157","2.2.83","2025-10-24T05:58:29.949Z","SNMP","71","VLAN-89","Low","false","true"
"STA-021","Detroit Assembly","Stamping","Quality Scanner","192.168.119.209","c8:90:c9:23:f6:42","Modbus TCP","Emerson","QualityScanner-3272","5.7.24","2025-10-20T03:25:13.884Z","SNMP","75","VLAN-62","High","true","true"
"STA-022","Detroit Assembly","Stamping","HMI Station","192.168.192.214","cf:d9:c2:a5:cb:7d","Ethernet/IP","Schneider","HMIStation-3970","1.5.61","2025-10-23T09:01:11.209Z","Network Scan","88","VLAN-89","Medium","false","true"
"STA-023","Detroit Assembly","Stamping","Robot Controller","192.168.100.144","6e:7f:39:15:68:68","OPC UA","Emerson","RobotController-9710","4.9.11","2025-10-22T00:06:27.645Z","Asset Inventory","75","VLAN-5","High","true","true"
"STA-024","Detroit Assembly","Stamping","Quality Scanner","192.168.198.184","6e:38:ce:f7:dc:06","DNP3","Schneider","QualityScanner-5920","3.7.65","2025-10-17T20:50:58.724Z","SNMP","63","VLAN-69","Low","true","true"
