tag_id,plant,unit,device_type,ip_address,security_level,vulnerabilities,cve_count,last_security_scan,encryption_enabled,authentication_required,access_control,network_isolation,firewall_protected,risk_score
"QUA-030","Detroit Assembly","Quality Control","Vision System","192.168.72.106","4","5","3","2025-09-26T03:30:28.098Z","true","true","Basic","true","false","72"
"QUA-031","Detroit Assembly","Quality Control","Robot Controller","192.168.87.15","2","3","2","2025-09-26T04:13:23.726Z","true","false","Enterprise","true","true","73"
"QUA-032","Detroit Assembly","Quality Control","Vision System","192.168.140.234","1","3","3","2025-10-20T07:50:47.728Z","false","true","Basic","true","true","38"
"QUA-033","Detroit Assembly","Quality Control","Welding Robot","192.168.245.165","1","7","1","2025-10-18T12:59:24.836Z","true","true","Enterprise","false","true","30"
"QUA-034","Detroit Assembly","Quality Control","Safety PLC","192.168.95.21","3","1","3","2025-10-15T14:55:53.201Z","true","true","Basic","false","false","36"
"QUA-035","Detroit Assembly","Quality Control","Safety PLC","192.168.113.208","2","9","2","2025-10-01T13:55:29.391Z","true","true","Basic","true","false","89"
"QUA-036","Detroit Assembly","Quality Control","Conveyor Controller","192.168.81.222","2","8","4","2025-10-08T23:09:36.360Z","true","false","None","true","true","67"
"QUA-037","Detroit Assembly","Quality Control","Assembly Robot","192.168.251.3","4","2","1","2025-09-26T13:32:57.752Z","false","true","Basic","false","true","47"
"QUA-038","Detroit Assembly","Quality Control","Welding Robot","192.168.139.79","2","8","4","2025-09-30T07:30:15.240Z","false","true","Advanced","true","true","12"
"QUA-039","Detroit Assembly","Quality Control","Vision System","192.168.174.28","1","9","0","2025-10-23T13:31:58.699Z","true","false","Enterprise","true","true","96"
"QUA-040","Detroit Assembly","Quality Control","Robot Controller","192.168.15.21","1","2","4","2025-10-11T22:08:26.823Z","true","false","Advanced","false","true","61"
"QUA-041","Detroit Assembly","Quality Control","Paint Robot","192.168.164.242","2","5","0","2025-09-29T18:15:55.468Z","false","true","None","false","false","97"
"QUA-042","Detroit Assembly","Quality Control","Welding Robot","192.168.252.0","2","1","3","2025-09-28T22:22:11.536Z","false","true","Enterprise","false","true","75"
"QUA-043","Detroit Assembly","Quality Control","Vision System","192.168.114.84","3","2","0","2025-10-02T23:20:41.453Z","false","true","Basic","true","true","47"
"QUA-044","Detroit Assembly","Quality Control","Vision System","192.168.181.37","1","4","2","2025-10-09T04:36:30.857Z","true","true","Advanced","false","true","68"
"QUA-045","Detroit Assembly","Quality Control","Safety PLC","192.168.177.133","2","9","2","2025-09-26T08:51:55.637Z","true","true","None","false","true","16"
"QUA-046","Detroit Assembly","Quality Control","HMI Station","192.168.80.121","4","7","3","2025-10-10T12:36:25.592Z","false","true","None","true","true","32"
"QUA-047","Detroit Assembly","Quality Control","Paint Robot","192.168.110.48","4","3","1","2025-10-05T18:26:18.138Z","true","false","Advanced","false","false","84"
"QUA-048","Detroit Assembly","Quality Control","Conveyor Controller","192.168.88.40","4","5","4","2025-10-16T22:05:17.518Z","true","true","Basic","false","true","4"
"QUA-049","Detroit Assembly","Quality Control","Assembly Robot","192.168.62.116","4","7","4","2025-10-18T08:23:39.155Z","true","true","None","true","true","30"
"QUA-050","Detroit Assembly","Quality Control","HMI Station","192.168.7.171","3","9","4","2025-10-11T11:49:02.539Z","false","false","Basic","false","true","10"
"STA-001","Detroit Assembly","Stamping","SCADA System","192.168.167.12","1","3","2","2025-10-10T03:40:25.495Z","false","true","None","false","true","62"
"STA-002","Detroit Assembly","Stamping","Robot Controller","192.168.177.101","2","8","4","2025-10-03T11:14:46.457Z","true","false","Enterprise","true","true","100"
"STA-003","Detroit Assembly","Stamping","Safety PLC","192.168.129.192","4","2","0","2025-10-04T06:58:18.603Z","false","true","Enterprise","false","false","91"
"STA-004","Detroit Assembly","Stamping","SCADA System","192.168.130.34","3","5","3","2025-10-18T19:49:50.795Z","true","true","None","true","true","99"
"STA-005","Detroit Assembly","Stamping","Paint Robot","192.168.174.74","4","3","3","2025-09-29T16:23:42.987Z","false","false","Basic","false","false","8"
"STA-006","Detroit Assembly","Stamping","Welding Robot","192.168.19.238","4","0","1","2025-10-14T14:04:55.391Z","false","false","Advanced","false","false","25"
"STA-007","Detroit Assembly","Stamping","Quality Scanner","192.168.56.103","2","5","0","2025-09-27T16:31:27.121Z","false","true","Basic","false","false","50"
"STA-008","Detroit Assembly","Stamping","Welding Robot","192.168.119.31","4","1","1","2025-10-22T01:29:49.630Z","true","false","Enterprise","false","false","62"
"STA-009","Detroit Assembly","Stamping","Paint Robot","192.168.155.231","3","6","2","2025-10-12T13:21:07.525Z","false","true","Enterprise","true","true","79"
"STA-010","Detroit Assembly","Stamping","HMI Station","192.168.230.79","3","8","2","2025-09-28T23:13:45.099Z","true","true","Basic","true","true","68"
"STA-011","Detroit Assembly","Stamping","Safety PLC","192.168.154.157","4","3","0","2025-10-17T04:26:24.342Z","true","true","Enterprise","true","false","30"
"STA-012","Detroit Assembly","Stamping","Conveyor Controller","192.168.192.184","4","5","0","2025-10-05T13:58:23.711Z","false","true","Advanced","false","true","89"
"STA-013","Detroit Assembly","Stamping","Quality Scanner","192.168.107.218","4","5","4","2025-09-26T08:15:59.523Z","true","true","Advanced","true","true","51"
"STA-014","Detroit Assembly","Stamping","Vision System","192.168.91.2","4","2","2","2025-09-28T11:13:21.719Z","true","false","Advanced","false","true","99"
"STA-015","Detroit Assembly","Stamping","Welding Robot","192.168.153.56","4","0","1","2025-10-23T08:22:52.038Z","true","true","Enterprise","true","true","36"
"STA-016","Detroit Assembly","Stamping","Assembly Robot","192.168.217.59","4","2","0","2025-10-11T14:48:05.505Z","false","true","Advanced","true","false","5"
"STA-017","Detroit Assembly","Stamping","SCADA System","192.168.144.229","2","1","0","2025-10-04T02:38:42.459Z","true","true","Advanced","false","false","82"
"STA-018","Detroit Assembly","Stamping","Vision System","192.168.183.31","1","5","3","2025-10-10T03:17:33.382Z","true","false","Advanced","true","true","79"
"STA-019","Detroit Assembly","Stamping","Safety PLC","192.168.109.102","4","9","2","2025-10-22T22:08:29.444Z","true","true","Enterprise","false","true","54"
"STA-020","Detroit Assembly","Stamping","HMI Station","192.168.89.30","4","8","3","2025-09-25T01:27:56.632Z","true","true","Advanced","true","true","40"
"STA-021","Detroit Assembly","Stamping","Quality Scanner","192.168.92.210","3","8","4","2025-10-07T11:56:12.895Z","false","true","Enterprise","true","false","50"
"STA-022","Detroit Assembly","Stamping","HMI Station","192.168.77.32","2","7","3","2025-10-16T05:48:13.051Z","true","true","Basic","false","false","13"
"STA-023","Detroit Assembly","Stamping","Robot Controller","192.168.217.42","2","7","1","2025-10-07T20:21:02.329Z","false","true","Enterprise","false","true","35"
"STA-024","Detroit Assembly","Stamping","Quality Scanner","192.168.182.109","2","9","4","2025-10-08T03:32:52.698Z","false","false","Enterprise","false","true","26"
"STA-025","Detroit Assembly","Stamping","Assembly Robot","192.168.116.75","3","9","0","2025-10-22T14:34:29.334Z","true","false","Enterprise","true","false","2"
"STA-026","Detroit Assembly","Stamping","Paint Robot","192.168.221.66","3","3","3","2025-09-29T03:34:52.797Z","true","true","None","true","true","87"
"STA-027","Detroit Assembly","Stamping","HMI Station","192.168.199.186","3","1","2","2025-10-18T06:02:51.537Z","true","true","Enterprise","true","true","29"
"STA-028","Detroit Assembly","Stamping","Paint Robot","192.168.107.221","3","0","2","2025-09-29T23:34:28.721Z","true","true","Basic","false","true","48"
"STA-029","Detroit Assembly","Stamping","Vision System","192.168.124.12","1","0","3","2025-10-09T17:05:55.211Z","false","true","None","false","true","93"
"STA-030","Detroit Assembly","Stamping","Quality Scanner","192.168.74.239","2","9","0","2025-10-08T02:13:25.382Z","false","true","Basic","true","false","50"
"STA-031","Detroit Assembly","Stamping","Robot Controller","192.168.57.3","3","8","0","2025-10-01T22:36:00.985Z","false","true","Advanced","true","true","90"
"STA-032","Detroit Assembly","Stamping","Safety PLC","192.168.166.100","1","5","1","2025-09-26T14:36:23.780Z","true","false","Basic","false","true","79"
"STA-033","Detroit Assembly","Stamping","SCADA System","192.168.117.196","2","4","0","2025-10-14T03:18:50.065Z","true","true","Basic","false","true","81"
"STA-034","Detroit Assembly","Stamping","Conveyor Controller","192.168.210.187","2","4","3","2025-10-03T20:37:20.874Z","true","false","Basic","true","true","40"
"STA-035","Detroit Assembly","Stamping","Safety PLC","192.168.36.224","4","7","1","2025-10-01T02:51:43.028Z","true","false","Enterprise","false","true","20"
"STA-036","Detroit Assembly","Stamping","Conveyor Controller","192.168.56.203","2","8","2","2025-10-04T01:14:58.118Z","true","false","None","true","false","58"
"STA-037","Detroit Assembly","Stamping","Conveyor Controller","192.168.251.9","3","8","0","2025-10-22T15:42:53.047Z","true","true","Basic","true","true","66"
"STA-038","Detroit Assembly","Stamping","Vision System","192.168.197.205","1","5","1","2025-10-22T02:25:11.021Z","false","true","Advanced","true","false","85"
"STA-039","Detroit Assembly","Stamping","Welding Robot","192.168.2.143","4","3","2","2025-09-28T00:43:32.924Z","false","true","Enterprise","true","true","74"
"BOD-001","Kentucky Assembly","Body Shop","Assembly Robot","192.168.246.159","3","6","0","2025-10-04T10:01:38.579Z","false","true","None","true","true","2"
"BOD-002","Kentucky Assembly","Body Shop","Safety PLC","192.168.157.161","3","1","2","2025-09-28T11:56:48.958Z","false","true","Advanced","true","true","80"
"BOD-003","Kentucky Assembly","Body Shop","HMI Station","192.168.184.212","1","7","0","2025-10-06T15:32:54.784Z","false","true","None","false","true","56"
"BOD-004","Kentucky Assembly","Body Shop","Conveyor Controller","192.168.220.164","2","5","3","2025-09-25T08:50:14.306Z","false","true","Basic","true","false","83"
"BOD-005","Kentucky Assembly","Body Shop","Vision System","192.168.10.163","1","7","4","2025-10-07T07:18:08.555Z","false","true","None","true","false","15"
"BOD-006","Kentucky Assembly","Body Shop","Quality Scanner","192.168.63.41","1","0","1","2025-09-26T16:52:00.635Z","true","false","None","false","true","72"
"BOD-007","Kentucky Assembly","Body Shop","Welding Robot","192.168.41.11","4","1","2","2025-10-23T02:55:21.462Z","false","false","Basic","true","true","88"
"BOD-008","Kentucky Assembly","Body Shop","Safety PLC","192.168.202.107","4","5","4","2025-10-20T23:27:28.586Z","false","true","Basic","true","true","29"
"BOD-009","Kentucky Assembly","Body Shop","Robot Controller","192.168.71.154","2","1","1","2025-10-21T20:55:36.400Z","true","false","Advanced","false","false","52"
"BOD-010","Kentucky Assembly","Body Shop","Paint Robot","192.168.229.133","3","3","3","2025-10-09T23:48:40.650Z","false","true","Enterprise","true","false","80"
"BOD-011","Kentucky Assembly","Body Shop","Robot Controller","192.168.55.49","4","3","1","2025-10-04T19:26:07.741Z","true","false","Advanced","true","true","16"
"BOD-012","Kentucky Assembly","Body Shop","Robot Controller","192.168.191.67","1","7","1","2025-10-07T14:48:42.062Z","true","true","Enterprise","false","false","77"
"BOD-013","Kentucky Assembly","Body Shop","Vision System","192.168.179.101","1","7","4","2025-10-20T05:58:59.174Z","true","false","Advanced","true","true","3"
"BOD-014","Kentucky Assembly","Body Shop","HMI Station","192.168.76.222","1","9","4","2025-10-09T07:00:23.705Z","false","false","Enterprise","true","true","9"
"BOD-015","Kentucky Assembly","Body Shop","Paint Robot","192.168.62.117","4","9","1","2025-10-15T08:51:34.816Z","false","true","None","false","true","8"
"BOD-016","Kentucky Assembly","Body Shop","Vision System","192.168.33.51","3","4","4","2025-10-01T11:43:25.317Z","true","false","Advanced","false","true","82"
"BOD-017","Kentucky Assembly","Body Shop","Welding Robot","192.168.65.178","1","6","3","2025-10-16T19:16:56.184Z","false","false","Basic","false","true","54"
"BOD-018","Kentucky Assembly","Body Shop","Safety PLC","192.168.74.154","1","8","4","2025-10-16T07:03:10.631Z","true","true","Enterprise","false","true","97"
"BOD-019","Kentucky Assembly","Body Shop","Assembly Robot","192.168.237.58","1","3","3","2025-10-18T11:48:20.399Z","true","true","None","false","true","52"
"BOD-020","Kentucky Assembly","Body Shop","Conveyor Controller","192.168.64.248","4","1","2","2025-09-30T13:28:26.631Z","true","false","Basic","false","true","35"
"BOD-021","Kentucky Assembly","Body Shop","Conveyor Controller","192.168.152.63","3","9","4","2025-10-07T07:23:22.242Z","true","true","Basic","true","true","77"
"BOD-022","Kentucky Assembly","Body Shop","Assembly Robot","192.168.185.170","1","6","3","2025-10-17T03:35:17.279Z","true","false","Enterprise","false","true","47"
"BOD-023","Kentucky Assembly","Body Shop","Vision System","192.168.112.117","4","1","1","2025-10-20T19:38:10.808Z","true","false","Basic","false","true","100"
"BOD-024","Kentucky Assembly","Body Shop","Assembly Robot","192.168.193.248","1","9","1","2025-10-11T09:11:21.991Z","false","false","None","false","true","35"
"BOD-025","Kentucky Assembly","Body Shop","Quality Scanner","192.168.161.135","1","0","1","2025-10-04T04:32:17.254Z","false","true","Advanced","false","true","89"
"BOD-026","Kentucky Assembly","Body Shop","SCADA System","192.168.153.44","1","0","0","2025-10-22T18:26:31.080Z","true","true","Advanced","false","true","57"
"BOD-027","Kentucky Assembly","Body Shop","Quality Scanner","192.168.116.241","4","2","3","2025-10-04T07:38:52.077Z","true","true","Basic","true","true","1"
"BOD-028","Kentucky Assembly","Body Shop","SCADA System","192.168.179.120","1","2","1","2025-10-10T03:30:26.428Z","true","true","None","true","false","34"
"BOD-029","Kentucky Assembly","Body Shop","Assembly Robot","192.168.199.203","2","5","1","2025-10-09T06:16:17.573Z","true","false","Advanced","true","true","62"
"BOD-030","Kentucky Assembly","Body Shop","Assembly Robot","192.168.27.81","3","6","1","2025-09-26T02:00:50.539Z","true","true","Enterprise","false","false","45"
"BOD-031","Kentucky Assembly","Body Shop","Paint Robot","192.168.53.108","3","7","0","2025-09-26T14:29:35.581Z","false","true","Basic","true","false","23"
"BOD-032","Kentucky Assembly","Body Shop","HMI Station","192.168.102.163","1","3","3","2025-10-05T11:28:50.873Z","false","true","Enterprise","false","false","71"
"BOD-033","Kentucky Assembly","Body Shop","Paint Robot","192.168.237.65","1","2","0","2025-10-01T04:59:12.802Z","true","true","Enterprise","true","true","36"
"PAI-001","Kentucky Assembly","Paint Shop","Welding Robot","192.168.102.231","1","7","2","2025-10-16T19:28:42.070Z","true","false","Advanced","true","false","23"
"PAI-002","Kentucky Assembly","Paint Shop","SCADA System","192.168.24.114","3","8","4","2025-10-18T17:55:28.508Z","false","false","None","false","true","23"
"PAI-003","Kentucky Assembly","Paint Shop","SCADA System","192.168.199.2","4","8","2","2025-10-12T10:56:49.739Z","true","true","Enterprise","false","true","25"
"PAI-004","Kentucky Assembly","Paint Shop","Safety PLC","192.168.247.164","3","8","0","2025-10-20T06:50:59.096Z","false","true","Advanced","false","false","1"
"PAI-005","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.96.91","2","8","0","2025-10-12T01:36:43.418Z","true","true","Enterprise","true","false","56"
"PAI-006","Kentucky Assembly","Paint Shop","Vision System","192.168.20.70","3","2","0","2025-10-13T11:00:25.237Z","false","true","Enterprise","true","false","65"
"PAI-007","Kentucky Assembly","Paint Shop","Welding Robot","192.168.221.116","2","0","2","2025-10-19T14:08:54.065Z","true","false","Advanced","true","true","29"
"PAI-008","Kentucky Assembly","Paint Shop","Welding Robot","192.168.91.67","1","9","0","2025-09-25T12:21:24.714Z","false","false","None","true","true","53"
"PAI-009","Kentucky Assembly","Paint Shop","Safety PLC","192.168.31.115","4","5","1","2025-10-02T11:52:26.362Z","false","true","Enterprise","false","true","73"
"PAI-010","Kentucky Assembly","Paint Shop","Paint Robot","192.168.5.116","1","0","0","2025-09-29T08:08:59.844Z","true","true","None","true","false","33"
"PAI-011","Kentucky Assembly","Paint Shop","Robot Controller","192.168.29.222","1","5","1","2025-10-01T13:31:58.504Z","false","true","None","false","true","68"
"PAI-012","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.99.171","1","8","0","2025-10-23T22:53:33.523Z","true","false","Enterprise","false","true","73"
"PAI-013","Kentucky Assembly","Paint Shop","Paint Robot","192.168.115.194","4","6","3","2025-10-06T22:09:06.512Z","false","false","None","true","false","55"
"PAI-014","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.214.158","3","8","0","2025-10-13T11:30:51.515Z","true","true","Advanced","true","true","40"
"PAI-015","Kentucky Assembly","Paint Shop","Safety PLC","192.168.136.86","4","3","3","2025-10-09T12:41:34.375Z","true","true","None","true","true","46"
"PAI-016","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.229.123","2","1","4","2025-10-02T03:56:36.251Z","false","true","Advanced","true","false","46"
"PAI-017","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.173.239","4","6","4","2025-10-05T10:42:02.286Z","false","true","Enterprise","true","true","97"
"PAI-018","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.205.82","1","4","2","2025-09-24T19:16:38.712Z","true","true","Advanced","false","false","52"
"PAI-019","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.131.188","3","9","3","2025-10-22T06:08:58.349Z","true","true","Enterprise","false","true","15"
"PAI-020","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.5.111","3","9","3","2025-10-07T06:15:40.566Z","true","false","Enterprise","false","true","70"
"PAI-021","Kentucky Assembly","Paint Shop","Robot Controller","192.168.152.175","3","6","1","2025-10-22T06:03:43.696Z","false","true","Advanced","false","false","38"
"PAI-022","Kentucky Assembly","Paint Shop","Paint Robot","192.168.38.217","3","6","0","2025-10-17T08:26:35.868Z","false","false","Advanced","true","false","41"
"PAI-023","Kentucky Assembly","Paint Shop","Paint Robot","192.168.53.12","4","6","4","2025-10-16T08:47:27.203Z","true","true","Enterprise","true","false","24"
"PAI-024","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.217.222","1","6","2","2025-10-20T13:29:51.017Z","false","true","None","true","true","19"
"PAI-025","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.242.39","2","1","1","2025-10-14T05:54:31.741Z","true","true","Enterprise","false","true","92"
"PAI-026","Kentucky Assembly","Paint Shop","Robot Controller","192.168.121.39","1","7","1","2025-10-18T08:50:42.078Z","true","false","Enterprise","true","false","64"
"PAI-027","Kentucky Assembly","Paint Shop","HMI Station","192.168.52.226","1","6","1","2025-10-15T02:03:17.120Z","true","false","None","true","true","47"
"PAI-028","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.7.46","4","4","0","2025-10-21T21:03:39.657Z","true","false","None","true","true","4"
"PAI-029","Kentucky Assembly","Paint Shop","Safety PLC","192.168.213.164","4","6","0","2025-10-24T11:53:45.333Z","true","true","Basic","false","true","37"
"PAI-030","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.159.48","1","6","2","2025-10-08T14:28:19.846Z","true","true","Basic","true","true","75"
"PAI-031","Kentucky Assembly","Paint Shop","SCADA System","192.168.15.87","4","8","4","2025-10-10T07:27:13.863Z","true","true","Advanced","true","true","51"
"PAI-032","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.178.31","3","4","2","2025-09-29T13:38:58.358Z","false","true","Advanced","false","false","97"
"PAI-033","Kentucky Assembly","Paint Shop","Safety PLC","192.168.38.7","2","4","0","2025-10-14T07:59:24.742Z","true","true","Basic","true","true","40"
"PAI-034","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.30.167","2","5","2","2025-10-23T05:40:46.038Z","false","true","Basic","true","false","1"
"PAI-035","Kentucky Assembly","Paint Shop","Vision System","192.168.48.38","4","0","0","2025-10-08T19:28:38.854Z","true","true","Enterprise","true","false","84"
"PAI-036","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.96.57","3","7","0","2025-09-26T03:07:09.196Z","false","true","Advanced","true","true","82"
"PAI-037","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.1.41","3","4","1","2025-10-20T19:33:22.802Z","true","false","None","false","true","48"
"PAI-038","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.93.48","1","8","3","2025-10-11T02:10:04.041Z","true","false","Basic","false","false","1"
"PAI-039","Kentucky Assembly","Paint Shop","Vision System","192.168.197.229","3","2","0","2025-09-25T13:42:29.552Z","true","true","None","false","true","71"
"PAI-040","Kentucky Assembly","Paint Shop","Vision System","192.168.237.9","2","7","4","2025-10-18T08:47:12.728Z","false","true","Advanced","true","true","45"
"PAI-041","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.103.80","3","4","0","2025-09-28T23:09:48.011Z","false","true","Basic","true","true","38"
"PAI-042","Kentucky Assembly","Paint Shop","Vision System","192.168.180.230","1","9","2","2025-10-12T09:32:36.462Z","true","true","Advanced","false","true","43"
"PAI-043","Kentucky Assembly","Paint Shop","Welding Robot","192.168.47.135","3","7","3","2025-09-29T05:05:32.362Z","false","true","Enterprise","false","true","13"
"PAI-044","Kentucky Assembly","Paint Shop","Safety PLC","192.168.223.4","4","9","2","2025-10-09T13:31:08.242Z","true","true","Basic","false","true","73"
"PAI-045","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.191.158","1","3","4","2025-10-17T04:53:21.972Z","false","true","Advanced","true","false","35"
"PAI-046","Kentucky Assembly","Paint Shop","HMI Station","192.168.83.110","2","5","4","2025-10-04T11:57:42.371Z","true","true","None","true","true","87"
"PAI-047","Kentucky Assembly","Paint Shop","Safety PLC","192.168.44.83","1","0","2","2025-09-30T03:46:38.153Z","false","true","Enterprise","true","true","55"
"PAI-048","Kentucky Assembly","Paint Shop","HMI Station","192.168.114.254","4","9","3","2025-10-14T23:05:01.529Z","true","true","Basic","false","true","6"
"PAI-049","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.175.237","2","2","2","2025-10-05T13:40:14.199Z","false","false","Basic","false","true","14"
"PAI-050","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.216.160","1","2","4","2025-09-26T15:17:37.848Z","true","false","Basic","false","false","93"
"PAI-051","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.125.32","2","9","3","2025-09-30T17:51:22.984Z","false","false","None","false","true","100"
"PAI-052","Kentucky Assembly","Paint Shop","Safety PLC","192.168.76.216","2","9","3","2025-10-09T17:59:12.501Z","true","true","Advanced","true","true","100"
"PAI-053","Kentucky Assembly","Paint Shop","Vision System","192.168.28.29","1","0","4","2025-10-09T15:43:49.839Z","true","true","Enterprise","false","true","48"
"ASS-001","Kentucky Assembly","Assembly Line","Paint Robot","192.168.250.26","3","9","3","2025-10-01T17:09:19.287Z","true","true","None","false","true","61"
"ASS-002","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.50.186","3","8","2","2025-10-06T10:30:29.950Z","true","false","Enterprise","true","true","95"
"ASS-003","Kentucky Assembly","Assembly Line","Safety PLC","192.168.88.234","1","8","0","2025-10-01T12:52:04.556Z","true","true","Basic","false","true","60"
"ASS-004","Kentucky Assembly","Assembly Line","Assembly Robot","192.168.196.128","3","4","3","2025-09-25T16:12:13.309Z","true","false","Enterprise","false","false","98"
"ASS-005","Kentucky Assembly","Assembly Line","Safety PLC","192.168.20.39","1","8","2","2025-09-29T05:30:19.358Z","true","true","Basic","false","true","82"
"ASS-006","Kentucky Assembly","Assembly Line","Paint Robot","192.168.190.122","2","6","3","2025-10-05T01:37:45.442Z","true","true","Advanced","false","false","93"
"ASS-007","Kentucky Assembly","Assembly Line","Robot Controller","192.168.95.249","3","6","2","2025-10-14T12:35:29.026Z","true","false","Advanced","true","false","13"
"ASS-008","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.69.176","4","9","4","2025-10-24T16:32:15.075Z","true","false","Enterprise","false","true","64"
"ASS-009","Kentucky Assembly","Assembly Line","SCADA System","192.168.142.109","4","8","3","2025-10-03T09:40:23.518Z","true","true","Enterprise","true","true","42"
"ASS-010","Kentucky Assembly","Assembly Line","Safety PLC","192.168.3.0","4","0","3","2025-09-25T01:15:43.631Z","true","true","Basic","true","true","65"
"ASS-011","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.244.129","1","1","3","2025-10-05T19:55:09.953Z","true","false","Enterprise","true","false","51"
"ASS-012","Kentucky Assembly","Assembly Line","Paint Robot","192.168.36.208","4","4","2","2025-09-27T23:55:54.735Z","true","false","Advanced","false","true","8"
"ASS-013","Kentucky Assembly","Assembly Line","Robot Controller","192.168.118.78","4","2","0","2025-10-08T12:03:06.468Z","true","true","None","true","true","76"
"ASS-014","Kentucky Assembly","Assembly Line","HMI Station","192.168.213.43","4","4","0","2025-10-22T05:28:32.452Z","false","false","Enterprise","false","true","92"
"ASS-015","Kentucky Assembly","Assembly Line","Welding Robot","192.168.139.27","3","3","2","2025-10-20T00:51:13.595Z","true","true","Advanced","false","false","75"
"ASS-016","Kentucky Assembly","Assembly Line","Conveyor Controller","192.168.1.190","4","6","1","2025-09-26T01:01:48.917Z","false","true","Basic","false","true","40"
"ASS-017","Kentucky Assembly","Assembly Line","Conveyor Controller","192.168.41.160","1","9","2","2025-09-28T01:00:23.023Z","false","false","Advanced","true","true","31"
"ASS-018","Kentucky Assembly","Assembly Line","Safety PLC","192.168.66.242","3","6","4","2025-10-19T08:05:41.591Z","true","true","Enterprise","false","true","21"
"ASS-019","Kentucky Assembly","Assembly Line","Welding Robot","192.168.76.216","3","1","3","2025-10-20T11:47:19.097Z","true","true","Basic","false","false","36"
"ASS-020","Kentucky Assembly","Assembly Line","Conveyor Controller","192.168.250.101","3","7","3","2025-10-13T02:41:14.527Z","true","false","Advanced","false","true","18"
"ASS-021","Kentucky Assembly","Assembly Line","Welding Robot","192.168.237.228","4","0","2","2025-10-16T11:36:50.773Z","false","false","Enterprise","false","false","49"
"ASS-022","Kentucky Assembly","Assembly Line","Welding Robot","192.168.148.100","4","0","0","2025-10-06T16:43:56.588Z","false","true","Advanced","false","true","95"
"ASS-023","Kentucky Assembly","Assembly Line","Assembly Robot","192.168.84.146","3","0","0","2025-10-03T06:08:39.116Z","false","false","Enterprise","true","false","76"
"ASS-024","Kentucky Assembly","Assembly Line","Paint Robot","192.168.174.217","4","4","1","2025-10-04T05:24:48.338Z","false","true","Basic","false","true","67"
"ASS-025","Kentucky Assembly","Assembly Line","HMI Station","192.168.199.149","1","1","3","2025-10-20T12:05:08.211Z","false","true","Enterprise","false","true","7"
"ASS-026","Kentucky Assembly","Assembly Line","Conveyor Controller","192.168.156.104","2","8","2","2025-10-11T01:53:51.121Z","false","true","Basic","false","true","45"
"ASS-027","Kentucky Assembly","Assembly Line","Assembly Robot","192.168.11.236","2","4","2","2025-10-15T23:29:41.906Z","false","true","Advanced","true","true","63"
"ASS-028","Kentucky Assembly","Assembly Line","Safety PLC","192.168.96.176","2","4","4","2025-10-09T08:56:20.416Z","true","true","None","true","true","24"
"ASS-029","Kentucky Assembly","Assembly Line","HMI Station","192.168.48.147","1","1","1","2025-10-07T00:27:46.446Z","true","true","Advanced","true","true","6"
"ASS-030","Kentucky Assembly","Assembly Line","Quality Scanner","192.168.217.228","4","5","2","2025-10-21T04:59:28.442Z","false","true","None","true","true","2"
"ASS-031","Kentucky Assembly","Assembly Line","Paint Robot","192.168.115.243","1","3","3","2025-10-11T12:43:03.062Z","false","true","Enterprise","true","true","32"
"ASS-032","Kentucky Assembly","Assembly Line","Conveyor Controller","192.168.108.253","2","9","2","2025-10-19T10:31:44.413Z","true","true","None","true","false","59"
"ASS-033","Kentucky Assembly","Assembly Line","Assembly Robot","192.168.178.140","3","1","0","2025-09-29T21:43:18.404Z","false","true","None","false","false","57"
"ASS-034","Kentucky Assembly","Assembly Line","Vision System","192.168.187.205","3","9","2","2025-10-20T06:37:18.783Z","true","true","Advanced","false","true","70"
"ASS-035","Kentucky Assembly","Assembly Line","HMI Station","192.168.38.55","1","8","3","2025-10-06T11:02:43.498Z","true","true","Enterprise","true","true","47"
"ASS-036","Kentucky Assembly","Assembly Line","Vision System","192.168.125.91","4","4","3","2025-09-30T17:26:44.039Z","false","false","Enterprise","false","true","18"
