tag_id,plant,unit,device_type,ip_address,mac_address,switch_port,vlan,network_segment,communication_peers,bandwidth_usage,latency_ms,packet_loss,uptime_hours
"QUA-004","Detroit Assembly","Quality Control","Quality Scanner","192.168.30.200","2c:e7:8b:ec:c5:4e","SW16","VLAN-32","Safety Network","4","28","37","0.9200572220124148","2507"
"QUA-005","Detroit Assembly","Quality Control","Vision System","192.168.62.25","6f:da:85:9b:84:e2","SW29","VLAN-52","Safety Network","10","71","44","1.300388039434306","6707"
"QUA-006","Detroit Assembly","Quality Control","HMI Station","192.168.202.15","c6:ae:7a:29:97:c4","SW17","VLAN-100","DMZ","3","14","19","2.336152231618861","1650"
"QUA-007","Detroit Assembly","Quality Control","Robot Controller","192.168.103.70","7b:0d:06:a1:fa:58","SW25","VLAN-29","Control Network","2","30","35","1.391562613244548","8307"
"QUA-008","Detroit Assembly","Quality Control","SCADA System","192.168.130.98","64:66:1f:68:e8:f9","SW7","VLAN-77","Corporate Network","8","12","19","4.601250045030998","1998"
"QUA-009","Detroit Assembly","Quality Control","Paint Robot","192.168.23.5","29:86:b9:4f:3e:10","SW30","VLAN-4","DMZ","2","77","36","4.733283228408574","6916"
"QUA-010","Detroit Assembly","Quality Control","SCADA System","192.168.138.194","47:ac:86:c6:a0:de","SW19","VLAN-42","Safety Network","1","99","10","4.9435205332981","3646"
"QUA-011","Detroit Assembly","Quality Control","Robot Controller","192.168.200.162","13:aa:01:1a:fb:2b","SW21","VLAN-44","Control Network","5","78","47","2.1090759625769873","3865"
"QUA-012","Detroit Assembly","Quality Control","Vision System","192.168.144.210","52:82:a7:58:9f:d1","SW14","VLAN-88","Safety Network","2","92","39","2.7325663844317516","6744"
"QUA-013","Detroit Assembly","Quality Control","Paint Robot","192.168.43.222","76:bf:26:15:41:f7","SW1","VLAN-62","DMZ","6","4","18","0.46110825289328417","8630"
"QUA-014","Detroit Assembly","Quality Control","Vision System","192.168.101.20","f5:a8:22:2c:1e:d2","SW15","VLAN-41","Safety Network","6","98","32","3.8668737738549206","1704"
"QUA-015","Detroit Assembly","Quality Control","Paint Robot","192.168.246.247","04:03:48:c5:ab:41","SW42","VLAN-5","Corporate Network","5","6","46","1.226184832074575","3157"
"QUA-016","Detroit Assembly","Quality Control","Welding Robot","192.168.243.23","40:70:24:e5:37:de","SW11","VLAN-66","Safety Network","4","94","39","1.0543102194191711","8423"
"QUA-017","Detroit Assembly","Quality Control","Welding Robot","192.168.178.253","11:70:0a:f7:6e:bc","SW25","VLAN-82","Control Network","1","14","14","4.206937365961091","7323"
"QUA-018","Detroit Assembly","Quality Control","Quality Scanner","192.168.12.85","d5:33:87:23:ca:92","SW40","VLAN-30","Corporate Network","9","32","36","3.1622244575822664","648"
"QUA-019","Detroit Assembly","Quality Control","Safety PLC","192.168.186.252","cb:6d:84:a1:ad:fc","SW17","VLAN-42","Control Network","5","23","27","3.4508794872108997","2223"
"QUA-020","Detroit Assembly","Quality Control","SCADA System","192.168.149.56","87:59:db:ad:08:f2","SW20","VLAN-69","Control Network","1","7","4","1.7765869767409415","4686"
"QUA-021","Detroit Assembly","Quality Control","Safety PLC","192.168.245.52","1c:ed:4b:33:b0:84","SW26","VLAN-10","Safety Network","3","4","4","1.4739473547486337","8743"
"QUA-022","Detroit Assembly","Quality Control","Vision System","192.168.92.85","54:31:dd:f1:b8:9e","SW35","VLAN-79","DMZ","10","85","41","1.6953416250307596","6848"
"QUA-023","Detroit Assembly","Quality Control","Quality Scanner","192.168.108.65","82:23:66:e8:5a:f1","SW2","VLAN-27","Corporate Network","2","46","44","1.6838741285712622","3337"
"QUA-024","Detroit Assembly","Quality Control","Paint Robot","192.168.178.53","24:d0:a6:d7:f8:81","SW15","VLAN-56","DMZ","8","6","1","2.6895716957776807","929"
"QUA-025","Detroit Assembly","Quality Control","Welding Robot","192.168.10.121","be:f0:ae:2f:d2:3d","SW13","VLAN-28","Control Network","3","46","19","2.27330110690012","8258"
"QUA-026","Detroit Assembly","Quality Control","Vision System","192.168.40.196","b5:c4:46:6c:52:d0","SW18","VLAN-32","Safety Network","1","80","25","1.638964349336408","8609"
"QUA-027","Detroit Assembly","Quality Control","Paint Robot","192.168.89.247","62:71:d2:0c:73:ac","SW40","VLAN-36","Corporate Network","1","72","32","2.0443394410731566","1919"
"QUA-028","Detroit Assembly","Quality Control","Paint Robot","192.168.0.184","16:83:4a:38:bd:17","SW46","VLAN-90","Safety Network","9","13","30","0.35936752160252383","821"
"QUA-029","Detroit Assembly","Quality Control","Vision System","192.168.109.212","89:de:3d:85:b4:69","SW48","VLAN-100","DMZ","10","10","35","0.6472298972907897","7830"
"QUA-030","Detroit Assembly","Quality Control","Vision System","192.168.200.92","16:df:9f:bd:ee:ad","SW11","VLAN-77","Control Network","6","5","36","3.2205188712906576","315"
"QUA-031","Detroit Assembly","Quality Control","Robot Controller","192.168.229.173","d8:36:c7:5b:19:74","SW15","VLAN-13","Safety Network","10","4","14","3.3831410971543443","8746"
"QUA-032","Detroit Assembly","Quality Control","Vision System","192.168.211.222","25:b0:e0:fc:c8:8d","SW25","VLAN-66","Safety Network","5","56","33","2.3190375332556004","4099"
"QUA-033","Detroit Assembly","Quality Control","Welding Robot","192.168.221.219","0f:c9:6a:6e:eb:1b","SW21","VLAN-32","Control Network","3","64","47","1.678476997645768","5840"
"QUA-034","Detroit Assembly","Quality Control","Safety PLC","192.168.26.131","69:93:a3:f3:25:6e","SW39","VLAN-44","Safety Network","5","79","23","2.1039920060909276","7254"
"QUA-035","Detroit Assembly","Quality Control","Safety PLC","192.168.102.183","90:95:00:ea:74:27","SW47","VLAN-99","Control Network","2","47","25","3.1538436678517967","2795"
"QUA-036","Detroit Assembly","Quality Control","Conveyor Controller","192.168.117.98","cb:22:85:24:30:1c","SW13","VLAN-23","Corporate Network","1","66","22","1.9916967309316924","7052"
"QUA-037","Detroit Assembly","Quality Control","Assembly Robot","192.168.26.219","70:d9:43:52:9d:08","SW12","VLAN-88","Safety Network","1","64","12","1.643739815041898","6802"
"QUA-038","Detroit Assembly","Quality Control","Welding Robot","192.168.20.75","38:2b:04:00:0b:b8","SW32","VLAN-55","Corporate Network","5","78","32","3.738337660580937","1087"
"QUA-039","Detroit Assembly","Quality Control","Vision System","192.168.132.93","7e:bf:48:18:e2:3d","SW45","VLAN-47","Corporate Network","4","74","43","1.9771024627904088","4129"
"QUA-040","Detroit Assembly","Quality Control","Robot Controller","192.168.28.74","c0:67:32:d9:d5:a1","SW47","VLAN-7","Corporate Network","1","90","26","1.641545440828961","6535"
"QUA-041","Detroit Assembly","Quality Control","Paint Robot","192.168.184.34","dd:ab:43:2f:9d:68","SW43","VLAN-84","Safety Network","8","79","48","2.575239971597605","4231"
"QUA-042","Detroit Assembly","Quality Control","Welding Robot","192.168.54.230","1e:0a:8f:88:1b:04","SW36","VLAN-6","Corporate Network","8","35","47","1.0972556828065494","4588"
"QUA-043","Detroit Assembly","Quality Control","Vision System","192.168.112.224","50:7f:51:d3:da:40","SW7","VLAN-77","Safety Network","2","33","44","1.0886369579280064","8543"
"QUA-044","Detroit Assembly","Quality Control","Vision System","192.168.191.132","ac:68:58:24:3b:97","SW11","VLAN-17","DMZ","6","29","5","3.769888652823713","2472"
"QUA-045","Detroit Assembly","Quality Control","Safety PLC","192.168.102.223","81:c4:44:b2:13:d5","SW13","VLAN-13","Safety Network","3","53","15","0.2808140225820577","3998"
"QUA-046","Detroit Assembly","Quality Control","HMI Station","192.168.6.123","7b:5d:a2:46:10:89","SW8","VLAN-65","Corporate Network","9","91","46","3.7490259027296915","2896"
"QUA-047","Detroit Assembly","Quality Control","Paint Robot","192.168.104.24","4b:26:ef:12:2e:ed","SW24","VLAN-35","Safety Network","9","95","40","4.987506124719172","1505"
"QUA-048","Detroit Assembly","Quality Control","Conveyor Controller","192.168.245.148","97:5e:95:66:e3:6b","SW15","VLAN-92","Control Network","9","83","11","4.306234859999815","6035"
"QUA-049","Detroit Assembly","Quality Control","Assembly Robot","192.168.187.216","3a:20:ef:9e:a3:02","SW30","VLAN-10","DMZ","6","56","11","3.2656264418999648","5926"
"QUA-050","Detroit Assembly","Quality Control","HMI Station","192.168.2.221","84:b3:e8:49:fd:bb","SW12","VLAN-90","Corporate Network","1","54","50","1.38476323557154","3534"
"STA-001","Detroit Assembly","Stamping","SCADA System","192.168.98.204","07:90:b0:d9:e6:02","SW45","VLAN-3","Corporate Network","7","56","33","2.8682378843758416","3835"
"STA-002","Detroit Assembly","Stamping","Robot Controller","192.168.88.235","36:f1:5d:cb:a8:d8","SW9","VLAN-2","Corporate Network","5","6","29","1.1153457936168187","5920"
"STA-003","Detroit Assembly","Stamping","Safety PLC","192.168.185.141","4e:f8:e7:aa:43:71","SW34","VLAN-26","Corporate Network","3","35","17","3.0060658266052833","5910"
"STA-004","Detroit Assembly","Stamping","SCADA System","192.168.97.144","09:85:c6:dd:c9:b6","SW47","VLAN-19","Safety Network","1","80","27","1.5797836108449215","5130"
"STA-005","Detroit Assembly","Stamping","Paint Robot","192.168.146.150","79:69:2c:ec:cf:58","SW17","VLAN-61","Corporate Network","8","55","15","1.3364639886938234","8527"
"STA-006","Detroit Assembly","Stamping","Welding Robot","192.168.211.186","9f:24:a7:ef:2e:36","SW35","VLAN-16","DMZ","8","32","26","4.764781089510826","2519"
"STA-007","Detroit Assembly","Stamping","Quality Scanner","192.168.184.52","27:c2:91:0b:1c:b8","SW1","VLAN-11","DMZ","9","98","21","1.21971824656804","6213"
"STA-008","Detroit Assembly","Stamping","Welding Robot","192.168.193.47","b9:60:89:fb:ed:7f","SW3","VLAN-49","Corporate Network","4","40","40","1.4226197649875083","742"
"STA-009","Detroit Assembly","Stamping","Paint Robot","192.168.144.14","c5:4b:68:07:14:01","SW27","VLAN-22","Safety Network","10","46","29","3.938757878102784","8095"
"STA-010","Detroit Assembly","Stamping","HMI Station","192.168.200.133","8b:a9:e8:74:c8:6a","SW30","VLAN-22","Corporate Network","1","76","20","0.6750533064782138","6265"
"STA-011","Detroit Assembly","Stamping","Safety PLC","192.168.236.208","c3:7d:00:0e:c5:12","SW8","VLAN-61","Corporate Network","7","18","4","1.5921929051691353","7261"
"STA-012","Detroit Assembly","Stamping","Conveyor Controller","192.168.204.37","bc:01:66:6f:6e:35","SW37","VLAN-76","Control Network","1","45","48","3.0316252240967656","7374"
"STA-013","Detroit Assembly","Stamping","Quality Scanner","192.168.43.98","e2:2a:fe:49:dd:a9","SW1","VLAN-6","DMZ","8","73","44","3.3631424947603747","7966"
"STA-014","Detroit Assembly","Stamping","Vision System","192.168.23.172","f3:ef:a6:a4:4a:1b","SW45","VLAN-72","Corporate Network","10","0","7","0.6459724907030695","1136"
"STA-015","Detroit Assembly","Stamping","Welding Robot","192.168.31.171","73:5f:d2:9d:79:81","SW9","VLAN-99","Control Network","5","61","41","4.6251509349057365","3451"
"STA-016","Detroit Assembly","Stamping","Assembly Robot","192.168.209.112","a8:a2:cd:bc:31:3f","SW28","VLAN-84","Safety Network","3","10","27","2.6711047302105384","3230"
"STA-017","Detroit Assembly","Stamping","SCADA System","192.168.52.10","bb:79:04:91:1e:d6","SW48","VLAN-93","Corporate Network","10","7","48","3.014687591357139","4734"
"STA-018","Detroit Assembly","Stamping","Vision System","192.168.151.97","0c:ac:6b:63:21:cb","SW48","VLAN-52","Corporate Network","1","69","24","3.27686156720714","1709"
"STA-019","Detroit Assembly","Stamping","Safety PLC","192.168.238.57","c7:53:0b:1a:60:25","SW12","VLAN-64","Control Network","4","49","27","2.452601506517854","5015"
"STA-020","Detroit Assembly","Stamping","HMI Station","192.168.14.190","b6:ac:74:48:a0:bc","SW9","VLAN-89","DMZ","10","5","41","2.727389539625915","1536"
"STA-021","Detroit Assembly","Stamping","Quality Scanner","192.168.86.123","93:e0:ef:6e:3c:6e","SW40","VLAN-44","Safety Network","1","36","45","1.1538794775850192","5717"
"STA-022","Detroit Assembly","Stamping","HMI Station","192.168.130.15","0a:68:e1:9b:98:16","SW38","VLAN-43","Corporate Network","5","15","27","0.045443586536296765","2388"
"STA-023","Detroit Assembly","Stamping","Robot Controller","192.168.86.195","c9:45:f3:1d:fd:b8","SW19","VLAN-39","Safety Network","9","58","1","1.6116719022132087","866"
"STA-024","Detroit Assembly","Stamping","Quality Scanner","192.168.165.15","3b:c0:58:ad:6f:38","SW22","VLAN-92","Corporate Network","4","78","34","4.777510505592111","5578"
"STA-025","Detroit Assembly","Stamping","Assembly Robot","192.168.62.150","1b:95:a4:00:32:d8","SW11","VLAN-47","Safety Network","7","87","2","3.8852651009081796","418"
"STA-026","Detroit Assembly","Stamping","Paint Robot","192.168.168.17","79:93:a1:6b:30:52","SW27","VLAN-9","Corporate Network","8","65","24","1.490446098272572","8508"
"STA-027","Detroit Assembly","Stamping","HMI Station","192.168.211.183","44:43:80:07:b2:65","SW17","VLAN-82","Corporate Network","1","97","36","4.801271390873703","414"
"STA-028","Detroit Assembly","Stamping","Paint Robot","192.168.17.224","a6:32:70:55:b5:31","SW33","VLAN-30","DMZ","7","97","24","4.590008508386574","4050"
"STA-029","Detroit Assembly","Stamping","Vision System","192.168.75.37","9f:6f:18:52:a5:83","SW36","VLAN-12","Safety Network","9","30","25","1.9582786201624713","4194"
"STA-030","Detroit Assembly","Stamping","Quality Scanner","192.168.13.121","6b:30:d3:0d:e0:8d","SW29","VLAN-38","Safety Network","3","56","6","1.9676863729438987","7529"
"STA-031","Detroit Assembly","Stamping","Robot Controller","192.168.207.194","f7:d5:6a:8e:34:89","SW36","VLAN-20","Control Network","6","40","6","1.20045380501975","2599"
"STA-032","Detroit Assembly","Stamping","Safety PLC","192.168.44.63","71:21:f1:b5:c5:1b","SW22","VLAN-73","DMZ","9","69","17","1.5130223887936212","2969"
"STA-033","Detroit Assembly","Stamping","SCADA System","192.168.227.126","cc:2f:20:34:dc:63","SW1","VLAN-71","Safety Network","10","9","43","1.8996051761458121","8351"
"STA-034","Detroit Assembly","Stamping","Conveyor Controller","192.168.240.80","3c:0f:4a:e6:d4:d8","SW23","VLAN-79","Control Network","10","40","48","4.916788002796283","815"
"STA-035","Detroit Assembly","Stamping","Safety PLC","192.168.109.103","4f:d5:f8:9e:a1:83","SW27","VLAN-85","Control Network","6","66","18","3.4852893712204946","648"
"STA-036","Detroit Assembly","Stamping","Conveyor Controller","192.168.70.89","7c:9b:34:58:a9:a9","SW40","VLAN-39","Corporate Network","8","42","31","1.8460712840417137","5707"
"STA-037","Detroit Assembly","Stamping","Conveyor Controller","192.168.69.196","64:b2:73:32:cf:8b","SW7","VLAN-50","Safety Network","4","24","41","3.5529722388072127","4915"
"STA-038","Detroit Assembly","Stamping","Vision System","192.168.251.125","a1:9f:fd:df:13:1a","SW38","VLAN-34","Safety Network","1","15","38","0.465164484962145","5849"
"STA-039","Detroit Assembly","Stamping","Welding Robot","192.168.160.34","b8:04:17:0c:d3:8d","SW13","VLAN-70","Corporate Network","8","98","26","4.0759984737733586","6432"
"BOD-001","Kentucky Assembly","Body Shop","Assembly Robot","192.168.14.212","a8:35:49:a1:a3:da","SW16","VLAN-86","Control Network","2","79","33","4.161617595349645","4948"
"BOD-002","Kentucky Assembly","Body Shop","Safety PLC","192.168.236.10","8d:5f:3b:24:f9:0a","SW26","VLAN-10","Safety Network","8","45","6","0.3692313907378453","8311"
"BOD-003","Kentucky Assembly","Body Shop","HMI Station","192.168.79.18","b8:19:0a:bb:2e:79","SW39","VLAN-12","Control Network","7","87","35","0.3204526019320464","7397"
"BOD-004","Kentucky Assembly","Body Shop","Conveyor Controller","192.168.191.188","b6:a1:0f:be:5c:cc","SW38","VLAN-98","Corporate Network","9","70","22","0.9779738827032836","7022"
"BOD-005","Kentucky Assembly","Body Shop","Vision System","192.168.214.98","9c:1a:19:fc:54:51","SW38","VLAN-35","Safety Network","3","29","41","0.011148220297042544","472"
"BOD-006","Kentucky Assembly","Body Shop","Quality Scanner","192.168.89.217","39:d1:99:42:08:7d","SW5","VLAN-86","Safety Network","3","16","42","4.150812129208591","2126"
"BOD-007","Kentucky Assembly","Body Shop","Welding Robot","192.168.239.175","06:14:7e:72:91:39","SW19","VLAN-44","Corporate Network","7","23","31","4.407130035685407","7041"
"BOD-008","Kentucky Assembly","Body Shop","Safety PLC","192.168.98.210","a8:ad:4b:cc:13:88","SW34","VLAN-74","Safety Network","6","80","31","1.1813774162852597","1728"
"BOD-009","Kentucky Assembly","Body Shop","Robot Controller","192.168.208.194","58:4c:ac:06:7b:10","SW12","VLAN-37","Control Network","9","31","9","2.783872455588309","3782"
"BOD-010","Kentucky Assembly","Body Shop","Paint Robot","192.168.155.101","19:e6:66:47:94:e4","SW6","VLAN-76","Safety Network","9","83","11","1.361209538514473","4502"
"BOD-011","Kentucky Assembly","Body Shop","Robot Controller","192.168.109.48","18:4b:e4:27:3f:28","SW22","VLAN-17","Corporate Network","6","2","25","1.9165135084105034","434"
"BOD-012","Kentucky Assembly","Body Shop","Robot Controller","192.168.56.226","3e:81:3f:90:24:e9","SW6","VLAN-10","Safety Network","6","5","12","1.6369893576943806","550"
"BOD-013","Kentucky Assembly","Body Shop","Vision System","192.168.59.251","5d:ea:1c:04:9e:44","SW9","VLAN-82","Control Network","3","29","31","2.2085360619109826","1604"
"BOD-014","Kentucky Assembly","Body Shop","HMI Station","192.168.157.29","af:85:25:3d:4b:cc","SW35","VLAN-52","Safety Network","10","2","19","1.1290218695949006","470"
"BOD-015","Kentucky Assembly","Body Shop","Paint Robot","192.168.84.223","44:bb:c7:b9:f2:38","SW2","VLAN-47","Control Network","6","24","34","1.946204279108521","3955"
"BOD-016","Kentucky Assembly","Body Shop","Vision System","192.168.253.29","25:28:c0:e9:a7:d6","SW14","VLAN-86","DMZ","4","83","43","4.740895592974094","3688"
"BOD-017","Kentucky Assembly","Body Shop","Welding Robot","192.168.120.97","05:98:7c:95:33:65","SW35","VLAN-35","Corporate Network","8","4","17","1.5742045875710275","4261"
"BOD-018","Kentucky Assembly","Body Shop","Safety PLC","192.168.178.130","b5:14:fb:82:f9:9e","SW34","VLAN-35","DMZ","3","7","28","3.356293557704999","2184"
"BOD-019","Kentucky Assembly","Body Shop","Assembly Robot","192.168.86.41","31:f5:f6:9e:fc:8b","SW12","VLAN-7","Corporate Network","6","11","44","4.471014198863457","4057"
"BOD-020","Kentucky Assembly","Body Shop","Conveyor Controller","192.168.95.38","76:af:37:7f:96:ee","SW46","VLAN-53","Corporate Network","7","12","29","3.225866008166359","2721"
"BOD-021","Kentucky Assembly","Body Shop","Conveyor Controller","192.168.177.88","4d:f7:c0:f5:5f:bd","SW13","VLAN-51","Corporate Network","1","32","13","1.5251017452677895","2749"
"BOD-022","Kentucky Assembly","Body Shop","Assembly Robot","192.168.230.107","9f:7b:d7:e8:f4:0d","SW27","VLAN-38","Corporate Network","10","88","9","3.3984293850287806","2726"
"BOD-023","Kentucky Assembly","Body Shop","Vision System","192.168.67.209","e2:35:6c:37:ee:c5","SW14","VLAN-94","DMZ","9","59","23","2.740246891239021","6892"
"BOD-024","Kentucky Assembly","Body Shop","Assembly Robot","192.168.121.48","d8:34:62:60:0a:41","SW46","VLAN-11","Control Network","9","72","12","1.9973104620084425","2281"
"BOD-025","Kentucky Assembly","Body Shop","Quality Scanner","192.168.78.71","7d:b1:11:88:d5:10","SW41","VLAN-61","DMZ","5","53","44","0.6688841931623035","7192"
"BOD-026","Kentucky Assembly","Body Shop","SCADA System","192.168.25.59","e7:e9:17:5d:45:97","SW46","VLAN-75","Safety Network","9","6","1","3.0419448206926223","3017"
"BOD-027","Kentucky Assembly","Body Shop","Quality Scanner","192.168.105.131","ea:e1:f2:30:9a:d6","SW48","VLAN-33","Safety Network","7","50","45","1.545693976049407","4610"
"BOD-028","Kentucky Assembly","Body Shop","SCADA System","192.168.244.205","b8:ec:7c:51:71:75","SW10","VLAN-64","Control Network","2","98","44","3.3497456999467854","8284"
"BOD-029","Kentucky Assembly","Body Shop","Assembly Robot","192.168.173.135","86:e5:3d:8a:02:30","SW6","VLAN-77","Safety Network","7","28","3","3.3997839258087192","2426"
"BOD-030","Kentucky Assembly","Body Shop","Assembly Robot","192.168.4.19","7a:eb:5b:44:63:ec","SW44","VLAN-26","DMZ","5","38","37","0.8134376695334355","4602"
"BOD-031","Kentucky Assembly","Body Shop","Paint Robot","192.168.46.117","7f:60:e6:15:84:02","SW10","VLAN-68","DMZ","5","56","42","3.8012150526735935","2741"
"BOD-032","Kentucky Assembly","Body Shop","HMI Station","192.168.209.233","23:83:f3:3c:b7:66","SW15","VLAN-23","Corporate Network","7","14","4","4.740405536645516","8118"
"BOD-033","Kentucky Assembly","Body Shop","Paint Robot","192.168.219.39","3c:0a:8e:25:db:ff","SW28","VLAN-25","Corporate Network","3","55","26","4.291351342284297","7298"
"PAI-001","Kentucky Assembly","Paint Shop","Welding Robot","192.168.83.182","67:bb:43:b5:a0:4e","SW3","VLAN-41","DMZ","8","77","15","1.4495639674389993","4707"
"PAI-002","Kentucky Assembly","Paint Shop","SCADA System","192.168.240.109","0f:e2:cd:79:18:0d","SW28","VLAN-14","Control Network","3","24","10","3.4193853305411235","6741"
"PAI-003","Kentucky Assembly","Paint Shop","SCADA System","192.168.111.17","a6:f1:87:8f:25:b3","SW15","VLAN-55","DMZ","8","93","15","3.2383564876651763","8384"
"PAI-004","Kentucky Assembly","Paint Shop","Safety PLC","192.168.30.57","90:1e:62:8d:09:ab","SW24","VLAN-82","Corporate Network","6","87","28","1.613391042764707","1447"
"PAI-005","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.122.194","89:77:c9:a7:ef:bf","SW38","VLAN-85","Corporate Network","2","46","34","2.3757002562174403","6899"
"PAI-006","Kentucky Assembly","Paint Shop","Vision System","192.168.100.90","ce:09:09:a8:13:65","SW24","VLAN-31","DMZ","7","38","10","4.619468300260894","2589"
"PAI-007","Kentucky Assembly","Paint Shop","Welding Robot","192.168.241.148","8b:81:73:c4:87:99","SW42","VLAN-33","Safety Network","10","10","48","0.5228870735577973","6551"
"PAI-008","Kentucky Assembly","Paint Shop","Welding Robot","192.168.34.16","0c:3b:7c:f0:1c:ea","SW9","VLAN-55","Corporate Network","9","90","13","4.184716607373683","7958"
"PAI-009","Kentucky Assembly","Paint Shop","Safety PLC","192.168.25.110","ec:3f:40:12:96:ce","SW26","VLAN-71","Control Network","5","40","41","2.483703957768899","5047"
"PAI-010","Kentucky Assembly","Paint Shop","Paint Robot","192.168.119.145","59:3e:e6:3f:c5:67","SW14","VLAN-53","Safety Network","9","66","49","0.4657419151577158","6175"
"PAI-011","Kentucky Assembly","Paint Shop","Robot Controller","192.168.92.97","44:ac:a0:20:82:45","SW39","VLAN-91","Corporate Network","10","40","6","2.0776010127304123","6735"
"PAI-012","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.119.53","16:a1:1d:d7:bd:48","SW11","VLAN-98","DMZ","8","55","50","1.2678195253940394","1029"
"PAI-013","Kentucky Assembly","Paint Shop","Paint Robot","192.168.98.23","8d:23:39:f3:44:c8","SW20","VLAN-68","Safety Network","6","55","38","0.4164823014193053","3700"
"PAI-014","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.216.16","b5:dd:fc:bb:a1:80","SW40","VLAN-71","Control Network","9","2","25","1.625905730011089","5550"
"PAI-015","Kentucky Assembly","Paint Shop","Safety PLC","192.168.249.57","5c:f5:f0:eb:b8:25","SW5","VLAN-66","Control Network","2","44","42","1.6459518483335633","6730"
"PAI-016","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.246.197","55:59:c2:d0:87:cc","SW29","VLAN-86","DMZ","2","83","23","0.4785071255797779","4979"
"PAI-017","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.41.194","58:3b:7b:26:55:a7","SW11","VLAN-45","DMZ","1","83","32","1.0045983081006638","3825"
"PAI-018","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.163.119","65:45:92:a9:cb:83","SW8","VLAN-90","Safety Network","10","55","4","4.999849432343726","3846"
"PAI-019","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.193.25","54:66:12:86:64:58","SW45","VLAN-98","Safety Network","7","89","46","1.9894804972312496","6155"
"PAI-020","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.216.174","24:38:89:39:b0:8d","SW1","VLAN-10","Corporate Network","7","87","13","2.7175868024059078","6526"
"PAI-021","Kentucky Assembly","Paint Shop","Robot Controller","192.168.247.134","4d:d5:c3:70:38:6a","SW12","VLAN-82","Control Network","7","5","20","0.28263829709366806","8556"
"PAI-022","Kentucky Assembly","Paint Shop","Paint Robot","192.168.150.147","62:12:b9:bb:4b:e8","SW18","VLAN-18","Control Network","4","98","50","1.4397688528611396","3659"
"PAI-023","Kentucky Assembly","Paint Shop","Paint Robot","192.168.173.5","dc:8b:61:5c:61:f9","SW14","VLAN-12","Corporate Network","3","48","7","1.7080420521273154","7140"
"PAI-024","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.172.130","0f:d3:dc:be:d3:28","SW47","VLAN-55","DMZ","6","34","26","2.573541590389853","6477"
"PAI-025","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.3.53","31:0f:4e:c1:7f:ab","SW3","VLAN-1","Safety Network","6","90","5","0.9306566831298779","4818"
"PAI-026","Kentucky Assembly","Paint Shop","Robot Controller","192.168.33.18","06:8e:e8:a8:cc:8e","SW20","VLAN-44","Safety Network","9","41","47","3.1334746799167315","1104"
"PAI-027","Kentucky Assembly","Paint Shop","HMI Station","192.168.100.40","36:20:d8:97:dc:00","SW21","VLAN-16","DMZ","3","66","43","4.702786509064099","1438"
"PAI-028","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.140.213","6f:30:bd:09:a7:1d","SW33","VLAN-7","DMZ","6","43","21","1.2016971290640799","4203"
"PAI-029","Kentucky Assembly","Paint Shop","Safety PLC","192.168.191.168","47:e8:45:b5:78:7b","SW37","VLAN-99","DMZ","5","70","47","3.3379977637551494","8476"
"PAI-030","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.159.37","62:a7:38:c3:e8:90","SW34","VLAN-90","Safety Network","6","33","48","2.303731940010426","5470"
"PAI-031","Kentucky Assembly","Paint Shop","SCADA System","192.168.13.203","b6:32:98:5c:0c:7d","SW4","VLAN-19","DMZ","3","23","43","1.1767124342040802","7093"
"PAI-032","Kentucky Assembly","Paint Shop","Conveyor Controller","192.168.129.199","ff:1e:f8:45:a0:d7","SW12","VLAN-99","DMZ","6","54","23","3.462099005808553","538"
"PAI-033","Kentucky Assembly","Paint Shop","Safety PLC","192.168.95.241","72:3b:3b:7e:28:51","SW16","VLAN-45","Control Network","9","15","49","4.526834023940669","5461"
"PAI-034","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.183.88","10:5e:30:f4:fd:9d","SW10","VLAN-11","Control Network","2","77","9","3.413416304285187","7466"
"PAI-035","Kentucky Assembly","Paint Shop","Vision System","192.168.141.237","fd:7d:68:bf:78:e2","SW29","VLAN-43","Corporate Network","2","39","44","1.1008408680377835","5477"
"PAI-036","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.179.63","d0:b6:12:58:b0:b9","SW7","VLAN-41","Corporate Network","1","36","39","2.4004476529604424","4193"
"PAI-037","Kentucky Assembly","Paint Shop","Quality Scanner","192.168.21.166","fb:ba:18:42:50:3c","SW10","VLAN-92","DMZ","7","98","2","2.756490988622681","122"
"PAI-038","Kentucky Assembly","Paint Shop","Assembly Robot","192.168.191.147","cc:2b:79:41:7b:37","SW5","VLAN-82","Safety Network","10","36","14","2.9794576840610674","3370"
"PAI-039","Kentucky Assembly","Paint Shop","Vision System","192.168.8.187","48:63:93:4f:61:71","SW46","VLAN-10","Corporate Network","9","54","31","2.7981886994224503","2477"
