tag_id,plant,unit,device_type,ip_address,compliance_status,last_audit,audit_findings,remediation_required,policy_violations,certification_status,documentation_complete,change_management,backup_configured
"ENV-026","Pacific Power","Environmental Controls","EMS","192.168.176.73","Non-Compliant","2025-09-03T22:19:12.112Z","0","false","2","Expired","true","false","true"
"ENV-027","Pacific Power","Environmental Controls","HMI","192.168.223.79","Non-Compliant","2025-08-21T13:53:00.692Z","4","false","1","Expired","false","false","false"
"ENV-028","Pacific Power","Environmental Controls","SCADA","192.168.210.221","Compliant","2025-09-25T22:44:17.724Z","3","false","2","Pending","false","false","true"
"ENV-029","Pacific Power","Environmental Controls","IED","192.168.191.229","Non-Compliant","2025-08-30T22:44:28.068Z","0","false","1","Expired","false","false","true"
"ENV-030","Pacific Power","Environmental Controls","RTU","192.168.167.209","Non-Compliant","2025-09-24T03:07:21.511Z","0","true","1","Expired","true","false","true"
"ENV-031","Pacific Power","Environmental Controls","Protection Relay","192.168.254.77","Compliant","2025-08-23T13:32:43.729Z","1","false","2","Pending","false","true","true"
"ENV-032","Pacific Power","Environmental Controls","Arc Flash Monitor","192.168.253.29","Unknown","2025-08-05T12:42:28.435Z","4","false","2","Pending","true","true","true"
"ENV-033","Pacific Power","Environmental Controls","Grid Controller","192.168.25.245","Under Review","2025-10-21T23:22:45.959Z","2","true","0","Expired","false","false","true"
"ENV-034","Pacific Power","Environmental Controls","Environmental Monitor","192.168.90.202","Non-Compliant","2025-10-23T04:35:03.444Z","0","false","1","Certified","true","false","true"
"ENV-035","Pacific Power","Environmental Controls","Protection Relay","192.168.211.251","Under Review","2025-08-27T20:05:47.016Z","0","true","1","Expired","true","false","false"
"ENV-036","Pacific Power","Environmental Controls","SCADA","192.168.102.84","Under Review","2025-07-31T13:57:54.684Z","0","false","0","Expired","true","false","true"
"ENV-037","Pacific Power","Environmental Controls","SCADA","192.168.23.249","Under Review","2025-08-05T13:35:46.006Z","2","false","0","Expired","true","false","false"
"ENV-038","Pacific Power","Environmental Controls","Arc Flash Monitor","192.168.31.174","Unknown","2025-07-31T01:30:52.218Z","1","false","1","Certified","false","false","false"
"ENV-039","Pacific Power","Environmental Controls","EMS","192.168.241.44","Non-Compliant","2025-08-08T09:14:07.666Z","1","false","2","Pending","true","false","true"
"GEN-001","Midwest Electric","Generation Unit","Environmental Monitor","192.168.50.169","Compliant","2025-08-16T14:47:30.475Z","2","false","0","Not Required","true","true","true"
"GEN-002","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.87.19","Unknown","2025-09-03T19:13:08.168Z","1","true","2","Certified","false","true","true"
"GEN-003","Midwest Electric","Generation Unit","IED","192.168.251.178","Compliant","2025-08-17T16:22:06.982Z","1","true","0","Certified","false","true","true"
"GEN-004","Midwest Electric","Generation Unit","DMS","192.168.206.10","Under Review","2025-10-01T03:34:42.344Z","2","true","1","Expired","false","false","true"
"GEN-005","Midwest Electric","Generation Unit","RTU","192.168.53.254","Non-Compliant","2025-09-05T01:16:12.168Z","3","false","2","Certified","false","true","true"
"GEN-006","Midwest Electric","Generation Unit","RTU","192.168.52.78","Unknown","2025-09-06T06:05:58.330Z","2","false","1","Certified","true","true","true"
"GEN-007","Midwest Electric","Generation Unit","Grid Controller","192.168.64.155","Under Review","2025-09-21T18:34:12.447Z","3","false","0","Not Required","true","false","true"
"GEN-008","Midwest Electric","Generation Unit","RTU","192.168.196.58","Unknown","2025-09-01T19:25:46.914Z","4","true","0","Pending","false","false","false"
"GEN-009","Midwest Electric","Generation Unit","HMI","192.168.51.25","Under Review","2025-10-19T15:38:01.305Z","0","true","0","Certified","true","true","true"
"GEN-010","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.54.116","Unknown","2025-10-12T12:18:32.722Z","2","false","2","Expired","true","false","false"
"GEN-011","Midwest Electric","Generation Unit","Grid Controller","192.168.236.42","Compliant","2025-09-06T17:15:16.519Z","3","true","2","Certified","true","false","true"
"GEN-012","Midwest Electric","Generation Unit","DMS","192.168.12.235","Under Review","2025-08-07T18:29:22.497Z","4","true","1","Certified","true","true","true"
"GEN-013","Midwest Electric","Generation Unit","SCADA","192.168.115.78","Unknown","2025-09-30T02:34:10.171Z","2","false","1","Certified","true","false","true"
"GEN-014","Midwest Electric","Generation Unit","RTU","192.168.214.51","Under Review","2025-09-19T02:13:24.631Z","2","false","0","Certified","false","true","true"
"GEN-015","Midwest Electric","Generation Unit","HMI","192.168.80.129","Unknown","2025-09-08T22:29:31.409Z","2","true","0","Expired","false","false","true"
"GEN-016","Midwest Electric","Generation Unit","HMI","192.168.246.62","Non-Compliant","2025-09-08T18:54:48.252Z","3","true","0","Expired","true","true","false"
"GEN-017","Midwest Electric","Generation Unit","RTU","192.168.171.29","Non-Compliant","2025-10-16T20:46:00.432Z","3","false","0","Pending","false","true","true"
"GEN-018","Midwest Electric","Generation Unit","IED","192.168.206.238","Unknown","2025-09-02T03:56:03.059Z","1","false","0","Expired","true","true","true"
"GEN-019","Midwest Electric","Generation Unit","IED","192.168.189.137","Compliant","2025-07-28T06:17:18.985Z","0","false","2","Certified","true","false","false"
"GEN-020","Midwest Electric","Generation Unit","RTU","192.168.115.80","Under Review","2025-10-22T21:39:27.064Z","3","false","2","Pending","false","true","true"
"GEN-021","Midwest Electric","Generation Unit","RTU","192.168.24.105","Under Review","2025-10-03T07:28:06.474Z","1","true","1","Pending","true","true","true"
"GEN-022","Midwest Electric","Generation Unit","HMI","192.168.127.148","Compliant","2025-08-04T21:46:05.591Z","0","true","0","Expired","true","true","true"
"GEN-023","Midwest Electric","Generation Unit","EMS","192.168.10.14","Non-Compliant","2025-08-02T07:51:07.678Z","1","true","0","Certified","true","true","true"
"GEN-024","Midwest Electric","Generation Unit","Environmental Monitor","192.168.112.116","Unknown","2025-08-10T15:06:00.402Z","1","false","0","Expired","true","true","true"
"GEN-025","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.78.249","Compliant","2025-09-18T10:57:59.721Z","3","true","2","Expired","false","false","true"
"GEN-026","Midwest Electric","Generation Unit","SCADA","192.168.3.219","Compliant","2025-08-16T06:47:28.484Z","3","false","2","Expired","false","false","true"
"GEN-027","Midwest Electric","Generation Unit","IED","192.168.168.81","Compliant","2025-09-12T00:10:21.041Z","3","true","1","Certified","true","false","true"
"GEN-028","Midwest Electric","Generation Unit","HMI","192.168.171.105","Compliant","2025-09-29T01:03:06.967Z","2","false","2","Not Required","true","false","false"
"GEN-029","Midwest Electric","Generation Unit","HMI","192.168.9.18","Non-Compliant","2025-09-08T04:14:34.011Z","4","true","1","Pending","true","false","true"
"GEN-030","Midwest Electric","Generation Unit","Environmental Monitor","192.168.159.38","Unknown","2025-09-17T00:40:58.885Z","1","false","0","Certified","true","false","true"
"GEN-031","Midwest Electric","Generation Unit","IED","192.168.83.110","Non-Compliant","2025-08-17T22:17:34.367Z","4","false","2","Expired","false","false","true"
"GEN-032","Midwest Electric","Generation Unit","SCADA","192.168.86.103","Unknown","2025-08-03T03:19:51.572Z","2","true","1","Expired","false","false","true"
"GEN-033","Midwest Electric","Generation Unit","Grid Controller","192.168.188.50","Under Review","2025-09-25T06:10:04.535Z","1","false","1","Pending","false","false","true"
"GEN-034","Midwest Electric","Generation Unit","DMS","192.168.81.63","Unknown","2025-10-20T13:07:20.151Z","1","true","0","Not Required","true","true","false"
"GEN-035","Midwest Electric","Generation Unit","RTU","192.168.111.25","Under Review","2025-09-06T05:44:52.094Z","3","false","2","Expired","false","true","true"
"GEN-036","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.170.212","Compliant","2025-10-03T05:48:04.164Z","4","false","0","Expired","true","false","true"
"GEN-037","Midwest Electric","Generation Unit","Protection Relay","192.168.222.142","Unknown","2025-10-10T15:54:05.914Z","4","false","0","Not Required","true","true","true"
"GEN-038","Midwest Electric","Generation Unit","DMS","192.168.154.222","Compliant","2025-10-07T04:53:46.787Z","4","false","2","Pending","false","false","true"
"GEN-039","Midwest Electric","Generation Unit","SCADA","192.168.9.186","Compliant","2025-10-06T20:36:00.887Z","2","true","2","Expired","false","true","true"
"GEN-040","Midwest Electric","Generation Unit","IED","192.168.227.41","Non-Compliant","2025-07-31T19:47:59.480Z","4","false","1","Expired","false","false","true"
"GEN-041","Midwest Electric","Generation Unit","SCADA","192.168.194.245","Under Review","2025-10-08T23:45:54.372Z","2","false","1","Expired","false","true","false"
"GEN-042","Midwest Electric","Generation Unit","SCADA","192.168.48.74","Unknown","2025-10-20T06:05:33.573Z","3","false","0","Pending","false","false","true"
"GEN-043","Midwest Electric","Generation Unit","RTU","192.168.53.163","Unknown","2025-08-15T13:33:24.672Z","0","true","0","Pending","true","true","false"
"GEN-044","Midwest Electric","Generation Unit","DMS","192.168.32.204","Unknown","2025-10-20T09:49:41.633Z","4","true","2","Expired","true","true","true"
"GEN-045","Midwest Electric","Generation Unit","Grid Controller","192.168.69.254","Under Review","2025-09-23T17:54:09.988Z","4","false","1","Not Required","false","true","true"
"TRA-001","Midwest Electric","Transmission","Protection Relay","192.168.34.173","Compliant","2025-10-21T21:49:53.264Z","2","false","0","Pending","true","false","true"
"TRA-002","Midwest Electric","Transmission","Grid Controller","192.168.119.98","Unknown","2025-09-23T07:49:55.913Z","0","true","1","Not Required","false","true","true"
"TRA-003","Midwest Electric","Transmission","Protection Relay","192.168.11.68","Compliant","2025-08-12T23:48:37.073Z","2","false","1","Pending","true","true","true"
"TRA-004","Midwest Electric","Transmission","Grid Controller","192.168.142.234","Compliant","2025-08-10T17:07:21.852Z","1","true","1","Certified","false","false","true"
"TRA-005","Midwest Electric","Transmission","SCADA","192.168.213.160","Unknown","2025-10-01T15:46:21.108Z","3","true","2","Certified","false","false","true"
"TRA-006","Midwest Electric","Transmission","HMI","192.168.119.24","Under Review","2025-08-02T03:09:24.685Z","2","false","2","Not Required","false","true","true"
"TRA-007","Midwest Electric","Transmission","EMS","192.168.40.85","Unknown","2025-08-03T17:58:06.286Z","3","true","1","Not Required","true","true","true"
"TRA-008","Midwest Electric","Transmission","EMS","192.168.135.109","Under Review","2025-10-08T14:38:55.344Z","1","true","2","Not Required","true","true","true"
"TRA-009","Midwest Electric","Transmission","Environmental Monitor","192.168.183.2","Under Review","2025-09-30T21:54:10.968Z","0","false","1","Pending","true","true","false"
"TRA-010","Midwest Electric","Transmission","Protection Relay","192.168.168.3","Unknown","2025-08-10T22:35:14.632Z","3","false","1","Certified","true","false","true"
"TRA-011","Midwest Electric","Transmission","DMS","192.168.224.14","Non-Compliant","2025-10-10T23:50:04.862Z","1","false","2","Expired","true","false","true"
"TRA-012","Midwest Electric","Transmission","Grid Controller","192.168.87.13","Under Review","2025-09-02T04:19:45.441Z","2","true","2","Not Required","false","false","true"
"TRA-013","Midwest Electric","Transmission","IED","192.168.121.100","Compliant","2025-08-15T21:40:46.954Z","1","false","1","Expired","true","false","true"
"TRA-014","Midwest Electric","Transmission","DMS","192.168.144.138","Compliant","2025-09-21T07:19:13.422Z","3","true","0","Not Required","true","true","false"
"TRA-015","Midwest Electric","Transmission","EMS","192.168.112.80","Compliant","2025-10-04T21:22:38.233Z","2","true","0","Certified","true","false","true"
"TRA-016","Midwest Electric","Transmission","Arc Flash Monitor","192.168.87.111","Non-Compliant","2025-08-13T16:11:27.986Z","3","true","1","Not Required","true","false","true"
"TRA-017","Midwest Electric","Transmission","SCADA","192.168.190.4","Compliant","2025-10-11T23:18:32.328Z","4","false","2","Expired","false","true","true"
"TRA-018","Midwest Electric","Transmission","Grid Controller","192.168.253.101","Unknown","2025-08-04T02:48:02.279Z","4","false","2","Expired","true","true","true"
"TRA-019","Midwest Electric","Transmission","Arc Flash Monitor","192.168.121.159","Under Review","2025-08-03T06:24:24.782Z","2","false","2","Expired","false","true","true"
"TRA-020","Midwest Electric","Transmission","Arc Flash Monitor","192.168.86.176","Under Review","2025-10-17T11:30:10.136Z","3","true","0","Certified","true","false","false"
"TRA-021","Midwest Electric","Transmission","IED","192.168.96.58","Compliant","2025-08-17T05:45:38.229Z","3","false","2","Pending","false","false","true"
"TRA-022","Midwest Electric","Transmission","Environmental Monitor","192.168.175.91","Non-Compliant","2025-10-20T16:22:46.764Z","0","false","0","Not Required","false","true","true"
"TRA-023","Midwest Electric","Transmission","Arc Flash Monitor","192.168.131.20","Unknown","2025-08-29T12:40:31.734Z","0","false","0","Certified","false","true","true"
"TRA-024","Midwest Electric","Transmission","IED","192.168.121.245","Compliant","2025-10-22T03:52:39.380Z","0","false","2","Pending","true","false","true"
"TRA-025","Midwest Electric","Transmission","Protection Relay","192.168.178.0","Non-Compliant","2025-10-22T02:45:12.711Z","3","false","1","Certified","true","false","true"
"TRA-026","Midwest Electric","Transmission","Arc Flash Monitor","192.168.62.143","Unknown","2025-08-27T05:17:42.739Z","2","false","0","Expired","false","false","true"
"TRA-027","Midwest Electric","Transmission","Protection Relay","192.168.223.86","Compliant","2025-09-18T13:16:22.255Z","0","false","0","Expired","true","false","false"
"TRA-028","Midwest Electric","Transmission","DMS","192.168.64.162","Unknown","2025-09-30T20:23:53.997Z","1","false","2","Certified","true","false","true"
"TRA-029","Midwest Electric","Transmission","Environmental Monitor","192.168.5.11","Non-Compliant","2025-08-27T06:20:56.804Z","3","false","2","Expired","true","false","false"
"TRA-030","Midwest Electric","Transmission","EMS","192.168.142.180","Compliant","2025-09-28T05:51:54.742Z","3","true","1","Not Required","true","true","true"
"TRA-031","Midwest Electric","Transmission","DMS","192.168.246.52","Compliant","2025-09-11T00:54:29.034Z","3","true","0","Expired","false","true","false"
"TRA-032","Midwest Electric","Transmission","Protection Relay","192.168.214.44","Under Review","2025-08-02T09:54:52.089Z","3","false","0","Not Required","false","false","true"
"TRA-033","Midwest Electric","Transmission","RTU","192.168.229.209","Non-Compliant","2025-07-27T15:27:28.159Z","4","false","2","Not Required","false","false","true"
"TRA-034","Midwest Electric","Transmission","SCADA","192.168.105.84","Compliant","2025-09-03T22:47:12.393Z","3","false","1","Certified","true","true","true"
"TRA-035","Midwest Electric","Transmission","IED","192.168.129.23","Under Review","2025-09-15T11:08:02.498Z","3","true","0","Pending","true","false","true"
"TRA-036","Midwest Electric","Transmission","Arc Flash Monitor","192.168.185.89","Compliant","2025-07-30T10:40:28.362Z","3","false","1","Pending","true","false","false"
"TRA-037","Midwest Electric","Transmission","SCADA","192.168.28.53","Compliant","2025-09-12T20:36:47.623Z","2","true","0","Pending","false","true","true"
"TRA-038","Midwest Electric","Transmission","Protection Relay","192.168.195.121","Non-Compliant","2025-08-11T09:28:26.580Z","2","false","2","Certified","false","true","true"
"DIS-001","Midwest Electric","Distribution","Arc Flash Monitor","192.168.61.89","Under Review","2025-09-27T20:01:37.884Z","3","false","2","Certified","true","false","true"
"DIS-002","Midwest Electric","Distribution","DMS","192.168.129.21","Compliant","2025-08-09T13:16:05.031Z","0","true","0","Certified","true","true","true"
"DIS-003","Midwest Electric","Distribution","IED","192.168.102.112","Unknown","2025-09-10T03:14:13.990Z","3","false","2","Certified","true","false","true"
"DIS-004","Midwest Electric","Distribution","Environmental Monitor","192.168.242.28","Non-Compliant","2025-08-02T10:19:28.120Z","4","true","0","Certified","false","true","true"
"DIS-005","Midwest Electric","Distribution","Arc Flash Monitor","192.168.56.231","Unknown","2025-08-08T13:24:49.717Z","4","false","1","Certified","true","true","true"
"DIS-006","Midwest Electric","Distribution","Arc Flash Monitor","192.168.9.1","Compliant","2025-08-03T07:29:28.862Z","4","false","0","Expired","true","true","true"
"DIS-007","Midwest Electric","Distribution","Environmental Monitor","192.168.232.216","Compliant","2025-08-10T01:46:51.867Z","2","true","0","Pending","true","true","true"
"DIS-008","Midwest Electric","Distribution","EMS","192.168.98.5","Non-Compliant","2025-09-25T13:20:08.972Z","0","true","0","Certified","false","true","true"
"DIS-009","Midwest Electric","Distribution","IED","192.168.221.40","Unknown","2025-08-03T20:15:40.559Z","1","true","2","Expired","false","true","false"
"DIS-010","Midwest Electric","Distribution","Protection Relay","192.168.207.122","Non-Compliant","2025-10-13T19:33:37.901Z","3","true","1","Pending","true","false","true"
"DIS-011","Midwest Electric","Distribution","EMS","192.168.4.73","Compliant","2025-08-29T05:45:04.705Z","3","false","1","Expired","true","true","true"
"DIS-012","Midwest Electric","Distribution","Protection Relay","192.168.23.39","Non-Compliant","2025-10-04T07:18:06.243Z","2","true","1","Certified","true","false","true"
"DIS-013","Midwest Electric","Distribution","Protection Relay","192.168.11.158","Non-Compliant","2025-09-29T05:14:17.204Z","0","false","1","Expired","false","false","false"
"DIS-014","Midwest Electric","Distribution","IED","192.168.58.123","Under Review","2025-08-25T06:49:15.261Z","1","false","2","Pending","true","false","true"
"DIS-015","Midwest Electric","Distribution","HMI","192.168.208.138","Compliant","2025-09-08T02:50:02.409Z","0","true","0","Not Required","false","true","false"
"DIS-016","Midwest Electric","Distribution","RTU","192.168.183.12","Under Review","2025-09-05T08:14:45.354Z","0","false","2","Pending","true","true","false"
"DIS-017","Midwest Electric","Distribution","DMS","192.168.200.100","Non-Compliant","2025-09-10T03:44:07.829Z","2","false","2","Pending","true","true","true"
"DIS-018","Midwest Electric","Distribution","HMI","192.168.226.151","Under Review","2025-09-14T16:40:08.833Z","3","true","1","Pending","true","true","true"
"DIS-019","Midwest Electric","Distribution","DMS","192.168.33.166","Compliant","2025-10-15T06:40:19.316Z","0","false","2","Certified","false","true","false"
"DIS-020","Midwest Electric","Distribution","Environmental Monitor","192.168.223.70","Unknown","2025-10-05T00:54:49.814Z","4","false","2","Not Required","true","true","true"
"DIS-021","Midwest Electric","Distribution","SCADA","192.168.245.145","Unknown","2025-10-17T20:12:16.212Z","3","false","0","Expired","true","true","false"
"DIS-022","Midwest Electric","Distribution","RTU","192.168.197.11","Under Review","2025-09-16T01:10:34.993Z","0","false","2","Certified","false","false","false"
"DIS-023","Midwest Electric","Distribution","IED","192.168.208.69","Non-Compliant","2025-07-30T12:08:41.137Z","4","true","0","Not Required","true","true","true"
"DIS-024","Midwest Electric","Distribution","DMS","192.168.167.30","Non-Compliant","2025-08-11T06:41:46.473Z","0","true","0","Expired","true","true","false"
"DIS-025","Midwest Electric","Distribution","HMI","192.168.246.254","Non-Compliant","2025-07-26T20:42:53.033Z","4","true","2","Expired","false","false","true"
"DIS-026","Midwest Electric","Distribution","Protection Relay","192.168.27.77","Non-Compliant","2025-08-08T09:08:23.494Z","0","false","1","Expired","true","false","false"
"DIS-027","Midwest Electric","Distribution","SCADA","192.168.243.75","Under Review","2025-08-05T07:16:21.937Z","4","false","0","Not Required","true","true","true"
"DIS-028","Midwest Electric","Distribution","Environmental Monitor","192.168.174.67","Under Review","2025-10-02T01:59:38.676Z","1","true","1","Expired","true","false","true"
"DIS-029","Midwest Electric","Distribution","RTU","192.168.73.229","Unknown","2025-09-03T10:56:31.724Z","2","false","2","Certified","true","true","false"
"DIS-030","Midwest Electric","Distribution","RTU","192.168.213.100","Non-Compliant","2025-09-22T03:58:31.803Z","0","true","2","Certified","true","true","false"
"DIS-031","Midwest Electric","Distribution","SCADA","192.168.176.161","Compliant","2025-09-30T04:51:45.498Z","4","true","1","Expired","true","true","true"
"DIS-032","Midwest Electric","Distribution","HMI","192.168.35.124","Compliant","2025-08-07T19:00:37.094Z","1","false","2","Pending","true","false","true"
"DIS-033","Midwest Electric","Distribution","EMS","192.168.148.33","Non-Compliant","2025-10-16T11:15:16.241Z","4","true","2","Not Required","false","false","false"
"DIS-034","Midwest Electric","Distribution","Grid Controller","192.168.114.11","Non-Compliant","2025-10-18T06:26:08.314Z","4","false","0","Certified","true","false","true"
"DIS-035","Midwest Electric","Distribution","Protection Relay","192.168.244.115","Compliant","2025-10-01T01:22:40.030Z","4","true","0","Certified","false","true","false"
"DIS-036","Midwest Electric","Distribution","HMI","192.168.245.46","Under Review","2025-09-27T19:57:28.778Z","0","true","2","Not Required","false","true","false"
"DIS-037","Midwest Electric","Distribution","DMS","192.168.87.210","Under Review","2025-10-04T08:58:05.914Z","3","false","2","Certified","false","false","false"
"DIS-038","Midwest Electric","Distribution","IED","192.168.171.98","Unknown","2025-08-20T20:40:35.917Z","0","false","0","Expired","true","true","true"
"DIS-039","Midwest Electric","Distribution","HMI","192.168.224.239","Non-Compliant","2025-10-20T03:35:57.918Z","0","true","1","Not Required","true","false","true"
"DIS-040","Midwest Electric","Distribution","RTU","192.168.138.215","Under Review","2025-10-05T07:24:38.795Z","4","true","2","Not Required","true","false","true"
"DIS-041","Midwest Electric","Distribution","Arc Flash Monitor","192.168.44.168","Under Review","2025-07-27T19:11:36.568Z","3","false","1","Pending","true","true","true"
"DIS-042","Midwest Electric","Distribution","HMI","192.168.213.82","Non-Compliant","2025-09-25T02:23:18.536Z","4","false","1","Pending","false","true","false"
"DIS-043","Midwest Electric","Distribution","EMS","192.168.25.240","Unknown","2025-09-26T07:21:03.748Z","3","false","0","Expired","true","false","true"
"DIS-044","Midwest Electric","Distribution","IED","192.168.158.224","Non-Compliant","2025-09-28T12:48:39.000Z","1","true","0","Pending","true","false","true"
"DIS-045","Midwest Electric","Distribution","Protection Relay","192.168.226.146","Unknown","2025-07-31T06:13:34.102Z","4","true","2","Expired","true","true","false"
"DIS-046","Midwest Electric","Distribution","HMI","192.168.70.92","Non-Compliant","2025-09-24T00:43:25.509Z","2","false","1","Expired","true","true","true"
"DIS-047","Midwest Electric","Distribution","IED","192.168.31.183","Unknown","2025-09-23T17:55:36.125Z","0","false","1","Not Required","false","false","true"
"CON-001","Midwest Electric","Control Center","RTU","192.168.131.54","Unknown","2025-09-13T07:38:33.953Z","0","true","0","Expired","false","true","true"
"CON-002","Midwest Electric","Control Center","RTU","192.168.84.236","Non-Compliant","2025-09-14T05:03:22.782Z","3","false","1","Expired","true","true","true"
"CON-003","Midwest Electric","Control Center","EMS","192.168.107.149","Compliant","2025-10-21T09:48:02.420Z","4","false","1","Not Required","true","true","true"
"CON-004","Midwest Electric","Control Center","Environmental Monitor","192.168.120.216","Non-Compliant","2025-08-01T06:39:47.742Z","3","false","2","Pending","true","true","true"
"CON-005","Midwest Electric","Control Center","RTU","192.168.87.169","Compliant","2025-09-25T06:02:41.187Z","1","true","2","Certified","false","true","false"
"CON-006","Midwest Electric","Control Center","EMS","192.168.11.0","Non-Compliant","2025-09-05T20:13:23.012Z","0","false","1","Certified","false","true","true"
"CON-007","Midwest Electric","Control Center","SCADA","192.168.57.85","Non-Compliant","2025-07-31T21:53:06.881Z","0","false","0","Not Required","false","false","true"
"CON-008","Midwest Electric","Control Center","HMI","192.168.59.37","Compliant","2025-10-04T03:44:11.689Z","3","false","2","Pending","true","true","true"
"CON-009","Midwest Electric","Control Center","IED","192.168.110.113","Under Review","2025-10-05T05:15:59.620Z","0","false","0","Pending","false","true","true"
"CON-010","Midwest Electric","Control Center","Environmental Monitor","192.168.154.151","Under Review","2025-08-06T13:15:33.054Z","4","false","2","Pending","true","true","true"
"CON-011","Midwest Electric","Control Center","IED","192.168.58.0","Compliant","2025-09-27T03:06:10.343Z","4","true","2","Not Required","true","true","true"
"CON-012","Midwest Electric","Control Center","HMI","192.168.28.152","Non-Compliant","2025-09-16T12:15:17.809Z","2","true","1","Certified","true","true","true"
"CON-013","Midwest Electric","Control Center","IED","192.168.81.22","Non-Compliant","2025-10-20T09:42:40.925Z","0","true","2","Pending","true","false","true"
"CON-014","Midwest Electric","Control Center","Arc Flash Monitor","192.168.206.88","Unknown","2025-10-06T03:49:12.653Z","3","true","0","Not Required","false","true","false"
"CON-015","Midwest Electric","Control Center","SCADA","192.168.142.0","Under Review","2025-08-09T13:02:01.259Z","2","false","2","Pending","false","true","true"
"CON-016","Midwest Electric","Control Center","IED","192.168.8.92","Non-Compliant","2025-07-28T23:49:23.544Z","3","false","1","Expired","true","true","false"
"CON-017","Midwest Electric","Control Center","Protection Relay","192.168.207.226","Non-Compliant","2025-08-06T03:23:15.052Z","1","true","0","Certified","true","false","true"
"CON-018","Midwest Electric","Control Center","Protection Relay","192.168.210.172","Unknown","2025-08-31T11:19:14.987Z","4","true","2","Certified","true","true","false"
"CON-019","Midwest Electric","Control Center","SCADA","192.168.80.143","Unknown","2025-08-11T07:51:47.381Z","4","false","1","Not Required","true","true","false"
"CON-020","Midwest Electric","Control Center","Protection Relay","192.168.209.111","Non-Compliant","2025-08-06T02:11:36.246Z","2","false","0","Not Required","false","false","true"
"CON-021","Midwest Electric","Control Center","Grid Controller","192.168.223.149","Under Review","2025-07-29T14:41:25.670Z","2","true","2","Not Required","false","false","true"
"CON-022","Midwest Electric","Control Center","Environmental Monitor","192.168.213.184","Under Review","2025-09-02T11:29:58.367Z","2","true","0","Pending","true","true","true"
"CON-023","Midwest Electric","Control Center","IED","192.168.69.154","Compliant","2025-09-15T04:41:34.187Z","1","false","0","Certified","false","false","true"
"CON-024","Midwest Electric","Control Center","DMS","192.168.42.199","Unknown","2025-09-11T09:44:50.268Z","4","false","0","Certified","true","true","true"
"CON-025","Midwest Electric","Control Center","IED","192.168.232.191","Unknown","2025-08-03T18:43:20.775Z","1","true","2","Expired","true","false","true"
"CON-026","Midwest Electric","Control Center","EMS","192.168.44.135","Compliant","2025-09-22T08:01:59.431Z","0","false","0","Not Required","true","true","true"
"CON-027","Midwest Electric","Control Center","RTU","192.168.14.44","Under Review","2025-09-03T02:55:39.256Z","2","true","1","Expired","true","false","true"
"CON-028","Midwest Electric","Control Center","RTU","192.168.16.185","Non-Compliant","2025-10-16T03:14:53.453Z","0","false","0","Pending","true","true","true"
"CON-029","Midwest Electric","Control Center","DMS","192.168.177.238","Non-Compliant","2025-10-12T00:08:06.472Z","4","false","0","Pending","true","false","true"
"CON-030","Midwest Electric","Control Center","HMI","192.168.41.66","Compliant","2025-10-21T10:28:15.639Z","0","false","0","Expired","false","false","true"
"CON-031","Midwest Electric","Control Center","EMS","192.168.175.154","Unknown","2025-10-24T13:45:45.107Z","0","false","2","Expired","false","true","true"
"CON-032","Midwest Electric","Control Center","IED","192.168.112.166","Under Review","2025-08-12T16:19:34.553Z","4","true","0","Pending","false","true","true"
"CON-033","Midwest Electric","Control Center","Arc Flash Monitor","192.168.94.7","Unknown","2025-09-01T06:32:13.332Z","0","false","2","Certified","true","false","true"
"CON-034","Midwest Electric","Control Center","IED","192.168.86.108","Under Review","2025-09-25T18:54:07.521Z","4","true","0","Not Required","false","false","true"
"CON-035","Midwest Electric","Control Center","Grid Controller","192.168.221.182","Non-Compliant","2025-10-03T02:37:12.282Z","1","true","0","Certified","true","true","true"
"CON-036","Midwest Electric","Control Center","Protection Relay","192.168.36.141","Under Review","2025-09-30T10:56:29.353Z","4","false","0","Pending","false","true","true"
"CON-037","Midwest Electric","Control Center","IED","192.168.7.83","Non-Compliant","2025-07-27T02:42:42.771Z","0","true","2","Pending","true","true","true"
"CON-038","Midwest Electric","Control Center","RTU","192.168.83.116","Non-Compliant","2025-09-23T03:32:32.910Z","2","false","2","Not Required","false","false","true"
"SUB-001","Midwest Electric","Substation","Grid Controller","192.168.161.123","Under Review","2025-09-12T13:41:00.536Z","0","false","1","Certified","false","true","true"
"SUB-002","Midwest Electric","Substation","EMS","192.168.77.133","Non-Compliant","2025-09-16T01:52:16.881Z","0","false","1","Pending","true","false","true"
"SUB-003","Midwest Electric","Substation","Arc Flash Monitor","192.168.185.208","Non-Compliant","2025-09-09T08:40:19.811Z","1","false","2","Certified","true","false","true"
"SUB-004","Midwest Electric","Substation","Environmental Monitor","192.168.31.105","Unknown","2025-08-26T20:52:30.163Z","4","true","1","Certified","true","false","true"
"SUB-005","Midwest Electric","Substation","Arc Flash Monitor","192.168.209.241","Compliant","2025-10-17T08:48:28.099Z","0","false","0","Pending","false","true","true"
