tag_id,plant,unit,device_type,ip_address,mac_address,switch_port,vlan,network_segment,communication_peers,bandwidth_usage,latency_ms,packet_loss,uptime_hours
"ALK-019","Gulf Coast Refinery","Alkylation Unit","PLC","192.168.74.78","da:2e:bd:b8:dd:0f","SW10","VLAN-29","Safety Network","7","0","46","1.3765034842289103","4490"
"ALK-020","Gulf Coast Refinery","Alkylation Unit","PLC","192.168.58.92","b9:a2:ea:80:2b:64","SW34","VLAN-10","Corporate Network","9","22","11","1.717042536599389","785"
"CRU-001","Baytown Refinery","Crude Distillation Unit (CDU)","Safety PLC","192.168.201.117","eb:59:8b:57:4e:d9","SW46","VLAN-69","DMZ","6","17","50","2.1176834482832465","199"
"CRU-002","Baytown Refinery","Crude Distillation Unit (CDU)","Motor Starter","192.168.58.140","9e:4a:de:a8:37:ea","SW43","VLAN-61","DMZ","2","97","15","4.000792799319072","7688"
"CRU-003","Baytown Refinery","Crude Distillation Unit (CDU)","Control Valve","192.168.119.93","c6:91:a0:19:5a:1d","SW14","VLAN-68","Safety Network","9","66","19","3.5109628918796787","5297"
"CRU-004","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.16.37","97:41:89:e1:d8:ba","SW33","VLAN-36","Corporate Network","8","22","50","3.58281877782996","3399"
"CRU-005","Baytown Refinery","Crude Distillation Unit (CDU)","Control Valve","192.168.184.176","82:58:a9:4f:fd:c4","SW35","VLAN-16","DMZ","9","87","3","3.8947350763054533","5783"
"CRU-006","Baytown Refinery","Crude Distillation Unit (CDU)","HMI","192.168.24.166","ce:5c:00:4f:89:60","SW39","VLAN-10","Safety Network","2","6","17","4.963076548826667","3868"
"CRU-007","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.164.7","3d:8a:3c:f7:22:a0","SW10","VLAN-30","Safety Network","2","92","41","2.3286183665313462","6976"
"CRU-008","Baytown Refinery","Crude Distillation Unit (CDU)","Safety PLC","192.168.67.14","98:22:5c:16:7b:78","SW25","VLAN-14","Corporate Network","6","38","32","0.6823872839711642","6627"
"CRU-009","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.4.58","34:a4:00:5a:a1:48","SW26","VLAN-96","DMZ","1","12","14","3.278053256753861","7640"
"CRU-010","Baytown Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","192.168.154.192","b6:c7:e8:54:9f:21","SW45","VLAN-91","DMZ","4","23","44","3.0786141697412397","997"
"CRU-011","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.141.144","d3:8d:c7:b8:93:21","SW12","VLAN-10","Corporate Network","9","93","5","3.712983303678461","3119"
"CRU-012","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.208.93","b4:cc:e9:3d:d1:11","SW13","VLAN-67","Control Network","9","63","49","0.5015428382749365","8561"
"CRU-013","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.148.113","9e:87:2b:6a:3e:2e","SW36","VLAN-49","Corporate Network","7","47","39","4.017511287612533","2084"
"CRU-014","Baytown Refinery","Crude Distillation Unit (CDU)","RTU","192.168.111.15","40:76:0d:a0:ce:2f","SW29","VLAN-4","Corporate Network","3","11","40","2.3881153311471373","4140"
"CRU-015","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.85.200","e7:90:d5:e2:74:3b","SW17","VLAN-24","DMZ","7","99","25","3.5711772550193652","822"
"CRU-016","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.165.8","5f:bf:92:b2:9e:3b","SW46","VLAN-22","Corporate Network","7","44","11","2.0728928882141684","3499"
"CRU-017","Baytown Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","192.168.49.248","05:53:ec:a9:e4:bd","SW12","VLAN-10","Safety Network","9","56","42","3.8494440929090623","8348"
"CRU-018","Baytown Refinery","Crude Distillation Unit (CDU)","Motor Starter","192.168.201.118","5d:a3:af:bc:ee:3c","SW35","VLAN-6","Safety Network","3","73","4","1.319632482832086","1712"
"CRU-019","Baytown Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","192.168.94.241","7c:fd:f5:53:0d:37","SW44","VLAN-84","Control Network","3","41","3","1.0757543631750988","3729"
"CRU-020","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.172.202","7a:67:22:2f:d3:08","SW41","VLAN-10","DMZ","4","19","26","2.439246647715556","3200"
"CRU-021","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.205.163","23:a5:f9:93:a8:a1","SW2","VLAN-15","Corporate Network","5","18","6","1.4757987824125862","2916"
"CRU-022","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.157.177","43:d2:91:ea:b4:ec","SW44","VLAN-49","Corporate Network","4","47","46","0.39732844645234744","6329"
"CRU-023","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.89.232","f2:44:ce:f6:8c:09","SW31","VLAN-14","Control Network","8","4","12","1.951488455588597","6620"
"CRU-024","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.33.137","6c:65:ce:52:91:3b","SW2","VLAN-36","DMZ","7","65","3","3.2796937264916193","1746"
"CRU-025","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.22.196","e3:d8:14:05:34:a8","SW34","VLAN-30","Control Network","8","26","20","1.010512165469588","2861"
"CRU-026","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.250.55","d4:0b:0e:59:17:b3","SW38","VLAN-8","Corporate Network","8","67","22","2.0979330932216755","3873"
"CRU-027","Baytown Refinery","Crude Distillation Unit (CDU)","Safety PLC","192.168.7.14","92:4d:8b:5f:8f:fd","SW21","VLAN-92","DMZ","7","9","19","1.2854361690061966","4320"
"CRU-028","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.55.105","d9:83:c2:d1:32:cd","SW32","VLAN-80","Safety Network","6","72","28","2.209872762184959","2421"
"CRU-029","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.74.169","77:99:99:15:83:3c","SW18","VLAN-83","Safety Network","3","21","37","4.559391377480779","8304"
"CRU-030","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.37.147","5e:be:61:f6:f8:69","SW47","VLAN-78","Corporate Network","1","60","5","3.132300483470991","1101"
"CRU-031","Baytown Refinery","Crude Distillation Unit (CDU)","HMI","192.168.180.66","70:bf:73:3a:eb:59","SW29","VLAN-61","Control Network","2","58","34","3.2972625425308753","1955"
"CRU-032","Baytown Refinery","Crude Distillation Unit (CDU)","RTU","192.168.115.3","c1:3a:0e:f8:aa:e9","SW39","VLAN-7","Control Network","8","13","45","3.789603132119691","8512"
"FLU-001","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.199.133","88:08:3c:5c:2e:75","SW34","VLAN-55","Corporate Network","1","60","18","2.0842967407396875","6632"
"FLU-002","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.47.22","f6:f4:45:0d:4f:0d","SW25","VLAN-22","Control Network","9","78","10","1.8758556896431056","203"
"FLU-003","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.38.196","5e:cd:a0:4b:57:fb","SW23","VLAN-39","DMZ","5","56","22","4.744825406467564","7094"
"FLU-004","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.198.199","7f:2c:a2:9b:e6:52","SW17","VLAN-2","Control Network","4","69","38","3.8821076090039384","8295"
"FLU-005","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.81.222","e2:9f:0e:55:4a:14","SW2","VLAN-79","Safety Network","10","21","11","2.2953834893395686","1749"
"FLU-006","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.175.160","b3:c6:6d:df:e6:e5","SW24","VLAN-41","Safety Network","5","45","3","0.4061737184966452","7737"
"FLU-007","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.104.207","3a:72:03:46:5b:42","SW39","VLAN-54","Safety Network","9","31","44","1.768577593599474","2897"
"FLU-008","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.90.0","e8:ad:4c:5f:11:b5","SW33","VLAN-19","Corporate Network","8","93","41","2.504364624926846","5683"
"FLU-009","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.146.247","53:0c:69:c7:11:12","SW31","VLAN-34","Control Network","3","12","30","1.2449167394220606","1286"
"FLU-010","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.252.31","d8:60:91:74:46:c0","SW5","VLAN-16","Control Network","9","44","26","4.242068029054156","4184"
"FLU-011","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.240.188","46:44:b5:b3:38:5b","SW35","VLAN-45","Safety Network","9","89","19","4.703362164289581","8327"
"FLU-012","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.57.79","05:87:60:0e:4b:c7","SW9","VLAN-34","DMZ","4","24","48","3.9541128435383643","3050"
"FLU-013","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Motor Starter","192.168.123.224","b1:dc:44:77:b8:c7","SW22","VLAN-19","Corporate Network","8","17","4","1.5098467078473832","7014"
"FLU-014","Baytown Refinery","Fluid Catalytic Cracking (FCC)","RTU","192.168.153.64","34:6c:cd:fe:34:af","SW38","VLAN-77","Control Network","8","83","10","2.125688513125672","928"
"FLU-015","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.43.52","a0:bd:39:51:c5:b5","SW37","VLAN-28","Corporate Network","7","36","44","4.010007565313006","7889"
"FLU-016","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","192.168.222.190","65:e3:70:c3:51:3f","SW12","VLAN-11","Corporate Network","7","18","41","1.791901379302554","757"
"FLU-017","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.244.110","f7:15:97:39:7f:51","SW15","VLAN-90","Safety Network","8","95","24","3.515344973386009","6469"
"FLU-018","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.18.169","9d:d3:33:0f:33:d3","SW48","VLAN-1","DMZ","9","42","7","1.0740634660271753","8459"
"FLU-019","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.40.196","fa:44:6b:aa:e3:92","SW14","VLAN-21","DMZ","7","18","44","2.0933923764953932","6202"
"FLU-020","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.210.238","88:a9:2e:2b:4a:7b","SW19","VLAN-87","Safety Network","3","12","14","1.7768186511414907","3980"
"FLU-021","Baytown Refinery","Fluid Catalytic Cracking (FCC)","RTU","192.168.75.66","eb:3f:25:be:a9:a0","SW11","VLAN-85","Corporate Network","3","59","2","2.7589035699093967","7369"
"FLU-022","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.205.32","26:1a:7e:f0:f0:ee","SW29","VLAN-16","Corporate Network","3","32","29","0.36891091702728307","134"
"FLU-023","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.66.141","c3:0f:a3:42:4e:03","SW32","VLAN-47","Safety Network","10","38","43","4.020459930996816","4092"
"FLU-024","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.230.21","35:29:cd:73:35:57","SW2","VLAN-35","Safety Network","1","58","36","4.012725311537583","3290"
"FLU-025","Baytown Refinery","Fluid Catalytic Cracking (FCC)","RTU","192.168.131.45","dd:94:bf:37:4f:a9","SW45","VLAN-18","Control Network","8","47","3","2.3559987888715597","8289"
"FLU-026","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.80.115","87:42:b2:5f:c2:1f","SW4","VLAN-43","DMZ","1","74","40","0.256399792719495","2109"
"FLU-027","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.140.67","c2:e2:25:3d:b5:00","SW26","VLAN-3","Corporate Network","9","25","11","4.663354515921063","1116"
"FLU-028","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","192.168.2.157","4c:cd:05:93:ac:55","SW30","VLAN-7","DMZ","3","51","32","1.5792044635639158","5091"
"FLU-029","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.22.230","ca:b9:29:a0:c8:20","SW26","VLAN-15","Safety Network","10","61","22","4.865648171463431","3303"
"FLU-030","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.46.81","e1:6f:56:9c:82:a0","SW30","VLAN-65","Safety Network","4","70","34","2.1974232259128113","7081"
"FLU-031","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.102.94","88:91:99:38:24:a0","SW42","VLAN-67","DMZ","4","94","40","0.7256705289556464","1437"
"FLU-032","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.51.2","db:38:cb:50:ff:0b","SW23","VLAN-39","Corporate Network","6","33","20","1.0875624421343366","3361"
"FLU-033","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.171.123","52:aa:6e:47:69:49","SW1","VLAN-12","Control Network","10","83","29","2.1792119202240534","5264"
"FLU-034","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.201.41","49:3b:9a:18:a5:f8","SW33","VLAN-36","Control Network","10","94","31","4.506739114300043","2161"
"FLU-035","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","192.168.244.244","24:d2:5a:ba:0a:a2","SW27","VLAN-99","DMZ","9","92","29","3.7378452802559057","2299"
"FLU-036","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.9.59","b1:a2:e1:ca:ae:8a","SW20","VLAN-68","Safety Network","4","20","29","4.136558444889168","1479"
"FLU-037","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.69.76","55:95:4e:58:66:52","SW30","VLAN-55","Corporate Network","6","18","4","3.3010069054924185","4624"
"FLU-038","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.174.143","13:9e:ed:e9:ff:80","SW8","VLAN-16","Control Network","4","96","43","4.821009545858718","7991"
"HYD-001","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.142.212","af:19:35:13:08:b3","SW10","VLAN-3","Control Network","10","67","25","4.709810704586329","1405"
"HYD-002","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.172.200","91:52:37:53:e1:64","SW2","VLAN-80","Corporate Network","2","31","16","0.10728424912154866","7815"
"HYD-003","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.211.83","a2:24:a6:78:b4:78","SW4","VLAN-33","Corporate Network","2","23","13","1.090051654496883","1843"
"HYD-004","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.91.205","17:ca:cf:e7:a8:03","SW26","VLAN-62","DMZ","1","40","35","2.533835972037103","7408"
"HYD-005","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.24.40","f8:b6:f8:66:5b:54","SW40","VLAN-52","Corporate Network","1","27","5","2.428729018756389","383"
"HYD-006","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.133.223","71:24:b7:5e:11:bb","SW8","VLAN-10","Control Network","6","56","24","3.643810964228308","7322"
"HYD-007","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.20.156","6e:24:72:d6:f8:1f","SW28","VLAN-41","Safety Network","6","99","17","1.904272318739193","837"
"HYD-008","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.181.115","87:16:86:5a:54:bc","SW46","VLAN-36","Control Network","9","1","2","2.524383971701931","4434"
"HYD-009","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.148.201","9a:d9:54:26:39:f8","SW25","VLAN-7","DMZ","4","9","4","2.2466012475473915","2167"
"HYD-010","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.14.84","f6:ea:64:87:4d:50","SW31","VLAN-54","Safety Network","10","88","19","4.499402283173905","4746"
"HYD-011","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.22.14","c2:17:6f:55:ed:8b","SW2","VLAN-37","Safety Network","7","34","43","1.3871012800834648","4653"
"HYD-012","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.65.163","b2:7f:b2:e5:e0:c0","SW21","VLAN-83","Corporate Network","10","26","33","1.1238210619726885","5496"
"HYD-013","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.28.124","49:6f:ab:08:9a:36","SW4","VLAN-23","DMZ","8","36","46","2.3058651427395027","4067"
"HYD-014","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.130.28","d2:66:91:3b:e4:de","SW7","VLAN-15","Control Network","1","74","41","4.4632771851734985","7575"
"HYD-015","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.241.103","be:88:41:f2:50:fa","SW34","VLAN-64","Safety Network","6","20","48","3.1024487953939883","6147"
"HYD-016","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.189.119","88:60:13:0e:16:31","SW44","VLAN-14","Corporate Network","5","4","33","4.151879830375114","3724"
"HYD-017","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.19.129","8a:6f:4a:f1:fc:e7","SW6","VLAN-9","DMZ","10","20","11","3.5955694547228942","2285"
"HYD-018","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.30.204","1e:29:b2:4b:d2:5a","SW14","VLAN-51","Control Network","9","74","39","4.295714276084564","2125"
"HYD-019","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.95.214","7c:67:3c:05:a5:5a","SW26","VLAN-71","Safety Network","9","2","37","3.480725920948463","997"
"HYD-020","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.38.249","af:f7:fd:bc:cc:7f","SW40","VLAN-12","DMZ","8","41","43","2.909224121524947","8210"
"HYD-021","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.56.13","e9:c0:3d:8a:04:94","SW5","VLAN-79","Safety Network","1","62","39","1.5595860341421974","7742"
"HYD-022","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.19.222","24:bf:15:ac:26:47","SW42","VLAN-19","DMZ","5","99","5","4.584996705613175","3856"
"HYD-023","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","192.168.72.157","75:c6:65:89:db:42","SW5","VLAN-46","Corporate Network","4","4","7","4.783554591986058","5615"
"HYD-024","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.166.215","ad:7b:41:38:3d:c8","SW43","VLAN-31","Control Network","6","80","27","3.4428357912475613","7986"
"HYD-025","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.159.7","17:fc:3a:9a:33:75","SW29","VLAN-70","Control Network","6","35","14","0.6910432785802645","3229"
"HYD-026","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.174.17","4b:8d:57:0a:19:0d","SW30","VLAN-32","Corporate Network","7","34","10","0.23728513694232123","2825"
"HYD-027","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.193.187","27:cd:2a:df:ec:b0","SW45","VLAN-53","Control Network","9","43","49","1.8324469163702373","7403"
"HYD-028","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.247.191","25:3f:b5:13:08:55","SW11","VLAN-87","Corporate Network","2","66","27","3.017756779090952","8399"
"HYD-029","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.78.158","d3:dc:28:b6:60:e3","SW36","VLAN-25","Corporate Network","10","96","11","2.403584553167135","988"
"HYD-030","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.57.9","ac:62:d4:24:ab:47","SW20","VLAN-81","Control Network","3","93","28","4.275413589042318","2282"
"HYD-031","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.26.146","bb:68:9b:e9:41:84","SW6","VLAN-73","DMZ","4","17","19","2.7161681472495935","6509"
"HYD-032","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.176.18","d3:e8:62:a3:49:0f","SW47","VLAN-6","Corporate Network","9","7","43","3.797938849394132","2292"
"HYD-033","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.32.183","30:56:97:26:b0:0d","SW18","VLAN-68","DMZ","8","12","36","2.6561642761420656","6242"
"HYD-034","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.96.108","c9:85:37:c5:f9:4e","SW11","VLAN-40","Safety Network","3","33","7","1.3789892482865518","7167"
"HYD-035","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.252.220","f4:81:09:d7:ab:d5","SW8","VLAN-75","Control Network","7","50","41","1.5351182261660368","5501"
"HYD-036","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.142.195","14:aa:70:3b:d5:47","SW24","VLAN-46","Safety Network","4","63","3","0.6459197735215749","3597"
"HYD-037","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.100.132","38:6f:54:f6:9a:0a","SW30","VLAN-38","Safety Network","4","3","43","3.479665148399161","8137"
"HYD-038","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","192.168.7.34","a8:e3:25:50:96:78","SW19","VLAN-30","Safety Network","4","35","8","1.9351265997218126","4138"
"HYD-039","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.97.16","c5:7c:3d:2d:33:23","SW40","VLAN-3","DMZ","4","61","8","1.571743437956622","4639"
"HYD-040","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.142.0","b8:fa:a0:c5:0b:e8","SW39","VLAN-90","Safety Network","2","56","11","3.2451498531351386","8163"
"HYD-041","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.234.116","d1:b5:fc:1a:40:6e","SW7","VLAN-12","DMZ","7","14","1","4.642188429810376","6686"
"HYD-042","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.147.193","be:69:be:05:d6:9e","SW26","VLAN-32","Control Network","10","26","26","0.843515949826037","7717"
"HYD-043","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.243.202","a8:a8:ce:b9:23:4a","SW1","VLAN-55","DMZ","9","22","11","0.22695006676856866","8542"
"HYD-044","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.204.61","a7:e7:08:f9:51:32","SW19","VLAN-7","Safety Network","7","80","36","3.702973587913474","2440"
"HYD-045","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.4.226","45:70:2e:ea:c2:6b","SW28","VLAN-30","Control Network","8","47","9","1.050464748640746","5726"
"HYD-046","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.223.211","1e:85:55:58:99:c9","SW21","VLAN-47","DMZ","6","65","26","1.716538959593058","3793"
"HYD-047","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.139.42","4d:e1:d2:d7:2a:59","SW24","VLAN-50","DMZ","1","58","33","3.7867623252089944","3997"
"HYD-048","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.50.51","1f:ca:da:e7:c9:8d","SW34","VLAN-58","DMZ","10","59","9","3.5360813310412165","1191"
"HYD-049","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.231.5","77:da:df:14:b1:ec","SW22","VLAN-31","Safety Network","3","90","28","0.19406937759552934","7578"
"HYD-050","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.83.173","5d:8d:a1:f2:f7:8f","SW37","VLAN-11","Safety Network","7","50","47","2.4575496099998273","8732"
"HYD-051","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.112.67","a5:bb:06:15:27:cf","SW6","VLAN-80","DMZ","5","69","15","1.2977050080063524","20"
"HYD-052","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.53.116","08:d1:43:1d:23:f0","SW18","VLAN-30","Control Network","1","64","27","0.5406744568462851","2414"
"HYD-053","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.142.190","48:1b:84:ea:90:06","SW21","VLAN-44","Corporate Network","6","11","4","3.963736752322371","3501"
"HYD-054","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.69.172","12:91:84:9b:d4:1c","SW42","VLAN-98","Corporate Network","6","5","15","4.071089972494263","1223"
"HYD-055","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.50.147","ac:c6:37:9c:ec:e0","SW8","VLAN-62","Corporate Network","1","13","32","4.669807214579677","4149"
"HYD-056","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.236.166","9c:3d:49:e2:49:06","SW16","VLAN-17","Corporate Network","4","8","16","2.1205915264470465","1224"
"HYD-057","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.138.192","d7:ba:74:c2:de:28","SW39","VLAN-3","Control Network","4","98","26","4.638422484908413","3004"
"HYD-058","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.114.45","f4:8f:7a:97:9c:d1","SW33","VLAN-6","Corporate Network","8","11","46","0.9298794443800129","428"
"REF-001","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.57.195","bc:46:47:d4:97:a7","SW24","VLAN-58","Control Network","5","41","10","0.6518450282864319","7941"
"REF-002","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.93.65","37:e7:20:9d:f5:b6","SW3","VLAN-3","Corporate Network","10","98","14","3.1376790509800765","7169"
"REF-003","Baytown Refinery","Reformer Unit","PLC","192.168.180.108","d7:48:7f:6c:de:1c","SW36","VLAN-9","DMZ","1","6","34","3.0838949238901767","4264"
"REF-004","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.104.194","16:00:a5:33:d4:5a","SW43","VLAN-65","Safety Network","6","69","30","2.0288397432288816","2727"
"REF-005","Baytown Refinery","Reformer Unit","Control Valve","192.168.183.11","aa:dd:da:17:e1:76","SW18","VLAN-27","Corporate Network","9","87","30","3.7752405032430394","1331"
"REF-006","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.205.64","2c:e4:c3:e0:cf:ca","SW31","VLAN-8","Corporate Network","5","65","5","0.7512763671007461","1278"
"REF-007","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.92.91","e1:91:1a:9c:6f:09","SW20","VLAN-32","Control Network","9","78","46","1.8695196432406724","3472"
"REF-008","Baytown Refinery","Reformer Unit","Safety PLC","192.168.229.34","e4:36:0a:85:c7:9a","SW43","VLAN-28","Corporate Network","6","46","32","3.1493314866642685","7773"
"REF-009","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.144.150","0a:54:5f:06:6d:0d","SW21","VLAN-93","DMZ","5","95","15","3.1359947380343822","2460"
"REF-010","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.228.180","23:b2:82:1a:77:df","SW20","VLAN-91","Safety Network","6","70","38","1.6458607620277343","3657"
"REF-011","Baytown Refinery","Reformer Unit","Control Valve","192.168.197.94","35:cf:9c:30:66:07","SW19","VLAN-92","Control Network","3","56","2","1.8858468378574034","4995"
"REF-012","Baytown Refinery","Reformer Unit","RTU","192.168.188.5","5b:38:57:39:3a:39","SW4","VLAN-35","Safety Network","8","88","8","2.1211973810759357","855"
"REF-013","Baytown Refinery","Reformer Unit","Motor Starter","192.168.162.151","f3:fe:d0:f3:d0:ca","SW17","VLAN-23","Corporate Network","5","74","29","2.102068277732936","921"
