tag_id,plant,unit,device_type,ip_address,security_level,vulnerabilities,cve_count,last_security_scan,encryption_enabled,authentication_required,access_control,network_isolation,firewall_protected,risk_score
"CRU-020","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.48.202","3","3","2","2025-09-29T03:03:18.146Z","false","true","Enterprise","true","true","86"
"CRU-021","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.95.47","1","4","4","2025-10-19T01:57:01.409Z","true","true","Enterprise","true","true","13"
"CRU-022","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.101.33","4","0","2","2025-10-12T07:54:39.460Z","true","true","Advanced","false","false","16"
"CRU-023","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.44.213","3","4","4","2025-10-18T00:21:17.045Z","false","true","Basic","false","false","24"
"CRU-024","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.187.243","2","4","2","2025-10-18T17:44:16.245Z","true","true","Enterprise","true","true","23"
"CRU-025","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.127.6","1","5","3","2025-09-24T20:38:29.490Z","true","true","Advanced","false","true","26"
"CRU-026","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.26.254","4","0","3","2025-10-01T21:25:41.269Z","true","true","None","false","true","67"
"CRU-027","Baytown Refinery","Crude Distillation Unit (CDU)","Safety PLC","192.168.129.77","3","9","0","2025-10-12T15:23:34.535Z","true","false","Basic","false","true","90"
"CRU-028","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.198.152","4","3","1","2025-10-22T21:52:16.507Z","false","false","None","true","true","36"
"CRU-029","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.63.6","2","1","0","2025-10-13T00:40:05.416Z","true","true","Advanced","true","false","37"
"CRU-030","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.174.121","2","2","1","2025-10-05T21:31:16.985Z","false","true","Enterprise","false","true","8"
"CRU-031","Baytown Refinery","Crude Distillation Unit (CDU)","HMI","192.168.24.61","4","7","2","2025-10-01T00:28:32.044Z","false","true","Enterprise","true","true","77"
"CRU-032","Baytown Refinery","Crude Distillation Unit (CDU)","RTU","192.168.36.35","4","4","0","2025-10-20T05:57:53.526Z","false","true","None","true","true","15"
"FLU-001","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.87.116","3","1","2","2025-10-16T11:16:06.840Z","false","false","Basic","true","true","91"
"FLU-002","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.216.165","1","5","3","2025-10-20T12:31:15.252Z","true","true","None","false","false","18"
"FLU-003","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.114.244","4","9","1","2025-09-30T11:01:07.947Z","true","true","None","true","true","1"
"FLU-004","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.136.89","3","9","2","2025-10-05T07:00:32.765Z","true","false","Advanced","false","false","74"
"FLU-005","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.67.76","2","4","2","2025-10-12T11:47:24.430Z","false","true","None","false","true","90"
"FLU-006","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.246.159","2","2","4","2025-10-06T11:22:38.766Z","false","true","Basic","false","true","54"
"FLU-007","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.92.140","1","6","4","2025-09-25T11:44:25.920Z","true","false","Advanced","true","false","39"
"FLU-008","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.220.147","1","9","2","2025-10-24T16:05:09.934Z","true","false","Basic","false","false","49"
"FLU-009","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.237.199","1","3","1","2025-10-18T13:05:53.686Z","false","false","Enterprise","true","true","15"
"FLU-010","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.97.105","1","6","4","2025-10-12T22:36:28.419Z","true","false","Advanced","false","true","24"
"FLU-011","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.47.165","3","8","3","2025-10-18T12:38:08.749Z","false","true","None","false","true","38"
"FLU-012","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.139.159","1","9","3","2025-09-30T00:01:49.869Z","true","true","Enterprise","true","true","35"
"FLU-013","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Motor Starter","192.168.79.212","3","9","1","2025-10-18T17:14:51.040Z","false","true","None","false","true","22"
"FLU-014","Baytown Refinery","Fluid Catalytic Cracking (FCC)","RTU","192.168.49.42","3","8","3","2025-10-11T20:34:24.266Z","false","false","Advanced","true","true","66"
"FLU-015","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.158.241","2","6","2","2025-10-11T19:46:09.497Z","true","true","None","true","true","58"
"FLU-016","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","192.168.216.38","4","7","0","2025-10-17T20:51:20.159Z","false","false","Basic","false","false","88"
"FLU-017","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.88.106","2","8","1","2025-10-21T11:12:57.402Z","true","false","Advanced","false","true","6"
"FLU-018","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.158.223","1","6","1","2025-10-05T22:06:26.612Z","false","true","Advanced","false","true","2"
"FLU-019","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.103.145","2","1","1","2025-10-14T22:17:52.722Z","true","false","Enterprise","true","false","18"
"FLU-020","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.27.138","2","7","4","2025-09-25T17:05:51.814Z","true","false","Advanced","false","false","88"
"FLU-021","Baytown Refinery","Fluid Catalytic Cracking (FCC)","RTU","192.168.22.223","3","6","2","2025-09-25T21:37:50.745Z","false","false","Enterprise","false","true","13"
"FLU-022","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.45.71","3","0","0","2025-10-05T20:16:48.402Z","false","true","Advanced","false","true","24"
"FLU-023","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.233.63","2","2","1","2025-09-29T21:58:23.442Z","false","true","None","false","true","3"
"FLU-024","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.160.152","2","3","2","2025-09-30T19:38:15.987Z","false","false","None","false","true","23"
"FLU-025","Baytown Refinery","Fluid Catalytic Cracking (FCC)","RTU","192.168.84.143","3","2","4","2025-10-15T11:05:41.837Z","false","true","None","true","false","38"
"FLU-026","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.7.20","3","2","3","2025-10-16T17:47:49.589Z","false","true","Enterprise","false","true","61"
"FLU-027","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.77.214","4","3","2","2025-10-05T14:07:30.493Z","true","true","Advanced","true","true","12"
"FLU-028","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","192.168.109.40","1","3","0","2025-09-26T10:56:54.492Z","true","true","Enterprise","true","true","42"
"FLU-029","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.6.170","2","2","1","2025-10-06T19:49:03.544Z","false","false","Enterprise","true","true","22"
"FLU-030","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.222.119","4","8","0","2025-10-16T18:32:02.696Z","true","true","None","false","true","24"
"FLU-031","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.216.210","1","6","4","2025-10-14T17:11:43.928Z","true","true","Enterprise","true","false","56"
"FLU-032","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.196.111","2","8","0","2025-10-08T14:24:23.714Z","false","true","Basic","true","false","59"
"FLU-033","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.66.83","2","0","0","2025-09-28T07:14:38.206Z","true","true","Enterprise","false","true","73"
"FLU-034","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.106.39","1","2","4","2025-10-02T14:33:10.197Z","true","true","None","false","false","47"
"FLU-035","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","192.168.193.99","1","6","2","2025-10-21T11:30:56.040Z","true","true","Basic","false","true","48"
"FLU-036","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.26.59","4","6","2","2025-10-01T19:21:51.741Z","true","true","Enterprise","false","false","28"
"FLU-037","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.167.38","3","9","1","2025-10-16T18:33:50.704Z","false","true","Enterprise","false","false","77"
"FLU-038","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.114.188","1","4","3","2025-10-04T01:03:50.887Z","true","true","Enterprise","false","true","48"
"HYD-001","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.134.152","2","4","2","2025-10-09T05:49:13.438Z","false","true","None","false","false","44"
"HYD-002","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.131.62","1","3","2","2025-10-08T04:57:26.662Z","true","true","Advanced","false","false","46"
"HYD-003","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.59.181","1","6","1","2025-09-27T11:36:03.508Z","true","true","Basic","true","true","12"
"HYD-004","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.39.120","2","3","4","2025-10-17T03:52:01.914Z","false","true","Advanced","false","true","4"
"HYD-005","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.21.111","1","5","2","2025-10-13T20:33:36.297Z","true","true","Basic","true","false","71"
"HYD-006","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.112.196","3","1","1","2025-09-25T00:03:13.463Z","true","false","Basic","false","true","14"
"HYD-007","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.82.148","1","3","4","2025-10-01T12:50:32.956Z","true","true","None","true","true","11"
"HYD-008","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.249.70","4","7","3","2025-10-21T07:21:10.804Z","true","false","Basic","true","true","46"
"HYD-009","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.120.210","2","2","0","2025-10-08T08:18:35.691Z","true","true","Enterprise","false","true","7"
"HYD-010","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.201.222","4","2","2","2025-10-01T03:41:05.024Z","false","true","Basic","true","true","82"
"HYD-011","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.37.70","2","4","1","2025-10-14T03:53:11.303Z","false","false","None","true","false","96"
"HYD-012","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.94.28","3","1","1","2025-10-12T07:23:15.498Z","false","true","Basic","true","true","24"
"HYD-013","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.169.125","3","1","4","2025-10-19T05:39:27.560Z","true","true","Basic","false","false","71"
"HYD-014","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.6.91","1","2","3","2025-10-05T06:04:14.840Z","false","true","Basic","true","true","52"
"HYD-015","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.218.208","3","1","3","2025-10-20T08:45:44.982Z","true","true","Enterprise","false","false","69"
"HYD-016","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.239.168","3","7","3","2025-09-28T08:49:38.454Z","true","false","Enterprise","false","false","93"
"HYD-017","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.219.145","2","8","1","2025-10-07T15:54:20.390Z","true","true","None","true","true","68"
"HYD-018","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.57.244","1","1","0","2025-10-19T23:38:05.907Z","true","false","None","true","true","43"
"HYD-019","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.110.213","1","2","1","2025-10-10T00:23:51.542Z","true","true","Advanced","false","false","93"
"HYD-020","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.92.32","2","5","0","2025-10-22T00:27:15.477Z","true","true","Enterprise","true","false","100"
"HYD-021","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.172.22","1","8","0","2025-10-14T01:25:11.701Z","true","false","Advanced","true","true","86"
"HYD-022","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.0.71","4","9","0","2025-10-02T01:34:45.369Z","true","false","Basic","true","true","42"
"HYD-023","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","192.168.158.95","3","6","2","2025-10-10T07:46:22.854Z","true","true","Enterprise","false","true","18"
"HYD-024","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.178.19","3","8","3","2025-09-27T06:29:05.363Z","true","true","Enterprise","true","true","67"
"HYD-025","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.177.194","1","5","1","2025-10-04T11:04:07.101Z","true","false","Advanced","true","true","19"
"HYD-026","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.22.131","4","0","3","2025-10-09T07:20:26.693Z","false","false","Basic","false","true","41"
"HYD-027","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.29.60","4","6","2","2025-10-10T13:12:22.032Z","true","true","None","true","true","91"
"HYD-028","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.249.140","1","9","0","2025-10-15T01:03:04.136Z","true","true","Advanced","true","true","70"
"HYD-029","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.77.74","2","5","3","2025-10-03T08:57:03.103Z","true","false","Enterprise","false","true","92"
"HYD-030","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.128.9","2","7","1","2025-10-13T12:19:42.194Z","false","true","Advanced","false","true","15"
"HYD-031","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.9.135","4","1","1","2025-10-02T20:39:12.366Z","true","true","Advanced","false","true","58"
"HYD-032","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.124.40","3","6","2","2025-10-12T22:26:42.451Z","false","true","Advanced","true","false","34"
"HYD-033","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.45.74","2","3","3","2025-09-25T19:09:07.153Z","false","true","Advanced","true","true","71"
"HYD-034","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.44.196","4","4","1","2025-10-06T20:31:27.086Z","true","true","Basic","true","true","93"
"HYD-035","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.16.95","2","9","4","2025-10-07T22:16:36.908Z","true","true","Advanced","false","false","24"
"HYD-036","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.133.211","2","1","1","2025-09-28T16:28:59.265Z","true","true","None","false","false","10"
"HYD-037","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.148.61","4","5","2","2025-09-29T10:53:15.415Z","false","false","Enterprise","false","true","78"
"HYD-038","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","192.168.129.2","2","9","2","2025-10-15T04:19:25.178Z","true","false","None","false","true","53"
"HYD-039","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.91.7","3","0","4","2025-10-08T04:42:26.555Z","false","true","Enterprise","false","true","34"
"HYD-040","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.66.140","4","6","4","2025-09-26T22:07:27.513Z","true","true","None","true","true","26"
"HYD-041","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.59.253","4","8","4","2025-10-18T04:20:25.807Z","true","true","Basic","true","true","55"
"HYD-042","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.241.145","4","3","3","2025-10-04T03:04:06.739Z","false","true","Basic","false","true","70"
"HYD-043","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.245.2","1","9","2","2025-10-11T15:25:26.409Z","true","false","Advanced","false","true","31"
"HYD-044","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.46.91","2","3","3","2025-09-25T06:52:20.120Z","false","false","Advanced","false","true","30"
"HYD-045","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.67.222","3","9","1","2025-10-01T03:10:50.819Z","true","true","None","true","true","46"
"HYD-046","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.186.218","4","2","4","2025-09-26T11:13:33.258Z","true","true","Basic","true","false","72"
"HYD-047","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.42.25","3","1","3","2025-09-26T22:52:16.749Z","false","true","Advanced","true","true","66"
"HYD-048","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.229.181","1","9","4","2025-10-23T02:38:31.130Z","false","true","Enterprise","false","false","99"
"HYD-049","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.138.42","3","1","1","2025-10-09T03:16:16.428Z","true","false","Advanced","false","false","53"
"HYD-050","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.195.198","1","8","4","2025-10-04T05:57:25.768Z","true","true","None","false","false","58"
"HYD-051","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.14.233","4","3","1","2025-10-01T12:43:07.593Z","false","true","None","false","true","90"
"HYD-052","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.130.88","1","8","0","2025-10-21T06:13:52.439Z","true","false","Enterprise","true","false","14"
"HYD-053","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.218.93","4","1","4","2025-10-14T16:49:13.862Z","false","true","Advanced","false","true","85"
"HYD-054","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.217.86","3","6","1","2025-10-16T09:03:46.485Z","true","true","Basic","false","true","89"
"HYD-055","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.46.110","3","7","2","2025-10-09T15:03:42.833Z","true","false","Basic","false","true","25"
"HYD-056","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.177.247","2","4","1","2025-09-27T11:53:22.423Z","true","true","None","false","false","59"
"HYD-057","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.40.25","2","3","4","2025-10-10T16:02:10.502Z","true","true","Enterprise","false","true","55"
"HYD-058","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.97.185","2","3","3","2025-10-18T08:24:54.063Z","true","true","Enterprise","true","true","86"
"REF-001","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.173.101","3","6","3","2025-10-12T06:43:03.817Z","true","true","Advanced","false","true","29"
"REF-002","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.203.206","2","8","3","2025-10-10T10:15:09.472Z","true","true","None","true","true","36"
"REF-003","Baytown Refinery","Reformer Unit","PLC","192.168.233.38","3","2","0","2025-10-10T07:01:14.051Z","true","true","Enterprise","false","true","68"
"REF-004","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.227.146","2","0","4","2025-09-29T04:50:51.906Z","false","true","None","false","true","96"
"REF-005","Baytown Refinery","Reformer Unit","Control Valve","192.168.177.35","3","4","0","2025-10-20T09:34:00.349Z","false","true","Advanced","false","true","35"
"REF-006","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.100.187","1","3","0","2025-09-28T08:43:19.080Z","false","false","Enterprise","false","false","56"
"REF-007","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.4.155","2","1","4","2025-10-17T22:47:36.130Z","true","true","None","true","true","48"
"REF-008","Baytown Refinery","Reformer Unit","Safety PLC","192.168.43.45","2","4","0","2025-10-01T07:52:31.578Z","false","true","Advanced","true","true","8"
"REF-009","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.19.37","2","6","4","2025-09-27T18:56:18.654Z","true","true","None","true","true","55"
"REF-010","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.254.224","3","1","3","2025-10-01T17:04:12.927Z","true","true","None","true","true","20"
"REF-011","Baytown Refinery","Reformer Unit","Control Valve","192.168.150.99","4","7","1","2025-10-03T13:26:59.901Z","true","true","Advanced","true","false","71"
"REF-012","Baytown Refinery","Reformer Unit","RTU","192.168.225.167","3","1","0","2025-10-01T09:11:04.528Z","true","true","Basic","false","false","14"
"REF-013","Baytown Refinery","Reformer Unit","Motor Starter","192.168.171.188","2","7","2","2025-10-14T13:42:20.449Z","true","false","Enterprise","false","false","56"
"REF-014","Baytown Refinery","Reformer Unit","PLC","192.168.67.114","1","6","1","2025-09-29T20:47:16.751Z","false","false","None","true","true","13"
"REF-015","Baytown Refinery","Reformer Unit","DCS","192.168.13.151","3","3","4","2025-10-10T21:33:04.993Z","true","true","None","true","true","62"
"REF-016","Baytown Refinery","Reformer Unit","PLC","192.168.214.27","3","5","0","2025-10-09T19:34:55.613Z","false","false","Basic","false","true","6"
"REF-017","Baytown Refinery","Reformer Unit","RTU","192.168.11.183","1","3","3","2025-10-21T16:43:48.413Z","true","true","None","false","true","49"
"REF-018","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.16.26","1","8","2","2025-10-15T08:19:42.144Z","true","false","Enterprise","true","true","42"
"REF-019","Baytown Refinery","Reformer Unit","Safety PLC","192.168.226.154","2","6","4","2025-10-18T00:08:26.256Z","true","true","Advanced","true","true","2"
"REF-020","Baytown Refinery","Reformer Unit","Motor Starter","192.168.65.142","2","9","2","2025-10-06T15:35:26.890Z","true","true","Advanced","true","true","18"
"REF-021","Baytown Refinery","Reformer Unit","Pressure Transmitter","192.168.251.222","3","0","0","2025-10-23T07:37:10.695Z","true","true","Advanced","true","false","94"
"REF-022","Baytown Refinery","Reformer Unit","HMI","192.168.94.191","2","0","3","2025-10-06T08:33:31.157Z","true","true","Basic","true","true","35"
"REF-023","Baytown Refinery","Reformer Unit","Motor Starter","192.168.173.91","4","8","1","2025-10-07T12:03:52.669Z","true","true","Basic","true","true","36"
"REF-024","Baytown Refinery","Reformer Unit","HMI","192.168.166.16","1","1","4","2025-10-08T23:14:16.366Z","true","true","Basic","true","true","43"
"REF-025","Baytown Refinery","Reformer Unit","Safety PLC","192.168.3.73","3","4","3","2025-10-10T18:55:47.286Z","true","false","Advanced","true","false","13"
"REF-026","Baytown Refinery","Reformer Unit","RTU","192.168.86.20","3","4","4","2025-10-22T19:59:04.140Z","true","true","Advanced","true","true","36"
"REF-027","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.143.160","4","8","2","2025-10-19T14:07:00.872Z","false","false","Enterprise","false","false","65"
"REF-028","Baytown Refinery","Reformer Unit","Control Valve","192.168.227.80","2","5","0","2025-10-02T06:48:13.293Z","true","true","Advanced","true","false","92"
"REF-029","Baytown Refinery","Reformer Unit","HMI","192.168.248.138","4","2","0","2025-10-03T18:10:26.274Z","true","true","Basic","true","true","75"
"REF-030","Baytown Refinery","Reformer Unit","PLC","192.168.39.99","3","6","3","2025-09-25T22:20:43.785Z","false","false","Advanced","true","false","19"
"REF-031","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.17.132","2","7","3","2025-09-29T04:36:34.966Z","false","true","Basic","true","true","81"
"REF-032","Baytown Refinery","Reformer Unit","Pressure Transmitter","192.168.9.161","2","1","3","2025-10-13T06:43:18.016Z","false","false","None","true","true","84"
"REF-033","Baytown Refinery","Reformer Unit","DCS","192.168.236.237","1","6","1","2025-09-25T18:35:14.857Z","true","true","Enterprise","false","true","78"
"REF-034","Baytown Refinery","Reformer Unit","HMI","192.168.189.182","2","3","0","2025-10-04T00:20:41.985Z","true","false","Basic","false","true","20"
"REF-035","Baytown Refinery","Reformer Unit","HMI","192.168.118.11","3","7","2","2025-09-30T07:12:36.294Z","false","true","Basic","false","true","38"
"REF-036","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.82.98","2","1","3","2025-09-28T19:18:07.212Z","false","true","Enterprise","true","true","44"
"REF-037","Baytown Refinery","Reformer Unit","RTU","192.168.98.36","1","4","3","2025-10-22T17:41:22.279Z","false","true","Basic","false","true","36"
"REF-038","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.81.117","1","7","3","2025-09-25T21:01:45.829Z","true","true","Advanced","true","true","31"
"REF-039","Baytown Refinery","Reformer Unit","Pressure Transmitter","192.168.3.113","3","6","3","2025-10-14T19:50:45.013Z","true","true","Enterprise","false","true","86"
"REF-040","Baytown Refinery","Reformer Unit","RTU","192.168.24.82","3","8","0","2025-10-13T16:47:40.268Z","true","true","Advanced","false","false","80"
"REF-041","Baytown Refinery","Reformer Unit","DCS","192.168.160.235","4","8","3","2025-10-16T03:43:27.450Z","false","false","Enterprise","true","true","11"
"REF-042","Baytown Refinery","Reformer Unit","RTU","192.168.25.108","2","3","1","2025-10-07T09:10:33.442Z","true","true","None","false","true","18"
"REF-043","Baytown Refinery","Reformer Unit","Pressure Transmitter","192.168.138.119","3","6","1","2025-09-25T21:22:47.598Z","true","true","None","true","true","71"
"REF-044","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.38.4","1","9","2","2025-10-08T22:36:45.491Z","false","true","Enterprise","false","true","87"
"REF-045","Baytown Refinery","Reformer Unit","Safety PLC","192.168.66.25","3","5","4","2025-10-21T09:36:13.716Z","false","true","Advanced","true","true","10"
"REF-046","Baytown Refinery","Reformer Unit","HMI","192.168.197.131","4","1","4","2025-10-24T00:26:56.989Z","true","true","Advanced","true","true","50"
"REF-047","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.199.100","4","2","0","2025-10-12T00:47:19.300Z","true","true","Advanced","false","true","19"
"REF-048","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.43.49","1","4","1","2025-09-30T18:17:27.885Z","true","true","None","true","true","8"
"REF-049","Baytown Refinery","Reformer Unit","Motor Starter","192.168.166.11","1","6","0","2025-10-01T06:36:44.251Z","true","true","None","false","false","74"
"REF-050","Baytown Refinery","Reformer Unit","HMI","192.168.112.3","4","8","0","2025-10-03T12:36:20.297Z","true","true","None","true","true","9"
"REF-051","Baytown Refinery","Reformer Unit","RTU","192.168.213.64","1","8","4","2025-10-04T16:43:34.132Z","true","false","None","true","true","73"
"ALK-001","Baytown Refinery","Alkylation Unit","Control Valve","192.168.39.2","2","4","1","2025-10-08T16:59:52.989Z","true","true","None","false","false","37"
"ALK-002","Baytown Refinery","Alkylation Unit","Control Valve","192.168.68.59","1","6","3","2025-10-14T04:30:42.827Z","true","false","Advanced","true","false","50"
"ALK-003","Baytown Refinery","Alkylation Unit","Temperature Transmitter","192.168.110.4","4","9","4","2025-09-26T17:16:49.896Z","false","true","Enterprise","true","true","1"
"ALK-004","Baytown Refinery","Alkylation Unit","Temperature Transmitter","192.168.253.122","4","9","1","2025-10-17T11:40:00.275Z","true","true","Basic","true","false","18"
"ALK-005","Baytown Refinery","Alkylation Unit","HMI","192.168.84.147","1","3","2","2025-10-04T17:49:27.783Z","false","true","Basic","false","true","95"
"ALK-006","Baytown Refinery","Alkylation Unit","Temperature Transmitter","192.168.165.43","1","8","2","2025-10-12T04:10:29.958Z","true","true","None","true","true","3"
"ALK-007","Baytown Refinery","Alkylation Unit","Flow Transmitter","192.168.59.117","4","7","1","2025-10-08T22:38:44.771Z","true","true","Enterprise","false","true","71"
"ALK-008","Baytown Refinery","Alkylation Unit","Motor Starter","192.168.246.177","1","6","4","2025-09-26T16:13:01.603Z","false","false","Basic","true","true","84"
