tag_id,plant,unit,device_type,ip_address,compliance_status,last_audit,audit_findings,remediation_required,policy_violations,certification_status,documentation_complete,change_management,backup_configured
"CRU-017","Baytown Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","192.168.128.46","Under Review","2025-09-16T16:47:54.998Z","3","false","0","Not Required","false","true","true"
"CRU-018","Baytown Refinery","Crude Distillation Unit (CDU)","Motor Starter","192.168.47.156","Unknown","2025-09-02T23:43:48.845Z","1","false","1","Expired","true","false","false"
"CRU-019","Baytown Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","192.168.1.226","Non-Compliant","2025-09-08T02:00:00.691Z","0","false","1","Certified","false","false","true"
"CRU-020","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.92.241","Non-Compliant","2025-08-20T06:54:47.679Z","4","true","0","Pending","false","true","false"
"CRU-021","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.26.6","Non-Compliant","2025-08-24T08:04:39.679Z","0","true","0","Certified","true","false","false"
"CRU-022","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.68.153","Under Review","2025-09-29T10:12:52.091Z","0","false","1","Expired","false","false","false"
"CRU-023","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.153.163","Unknown","2025-09-06T02:30:25.869Z","3","false","2","Certified","false","true","true"
"CRU-024","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.249.13","Non-Compliant","2025-09-28T18:07:53.469Z","0","true","0","Pending","true","true","true"
"CRU-025","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.147.153","Under Review","2025-08-19T15:07:06.617Z","2","false","1","Certified","true","true","false"
"CRU-026","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.35.216","Non-Compliant","2025-09-20T18:57:45.087Z","1","false","0","Certified","true","false","false"
"CRU-027","Baytown Refinery","Crude Distillation Unit (CDU)","Safety PLC","192.168.20.57","Compliant","2025-10-16T23:51:00.093Z","2","false","1","Certified","true","false","true"
"CRU-028","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.186.137","Non-Compliant","2025-10-13T15:54:12.865Z","0","true","2","Certified","false","false","true"
"CRU-029","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.71.160","Compliant","2025-09-22T03:07:19.217Z","2","true","0","Expired","true","true","true"
"CRU-030","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.247.4","Unknown","2025-09-29T10:36:01.986Z","3","true","2","Not Required","true","true","true"
"CRU-031","Baytown Refinery","Crude Distillation Unit (CDU)","HMI","192.168.165.63","Under Review","2025-08-12T20:58:02.770Z","2","false","2","Expired","true","true","true"
"CRU-032","Baytown Refinery","Crude Distillation Unit (CDU)","RTU","192.168.35.175","Under Review","2025-09-19T01:31:45.907Z","4","true","2","Expired","true","true","true"
"FLU-001","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.182.65","Unknown","2025-09-14T13:48:39.072Z","4","true","1","Expired","true","true","true"
"FLU-002","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.117.177","Under Review","2025-10-11T13:01:50.178Z","0","false","1","Certified","false","true","true"
"FLU-003","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.225.60","Non-Compliant","2025-08-13T14:47:29.940Z","0","true","0","Certified","true","true","true"
"FLU-004","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.186.190","Non-Compliant","2025-08-18T09:49:26.308Z","0","true","1","Certified","true","false","true"
"FLU-005","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.222.180","Under Review","2025-08-02T19:31:53.076Z","2","false","0","Certified","true","false","false"
"FLU-006","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.246.235","Unknown","2025-08-04T21:04:53.810Z","1","true","2","Expired","true","true","true"
"FLU-007","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.242.241","Under Review","2025-08-28T20:40:10.597Z","1","true","0","Certified","false","false","true"
"FLU-008","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.127.86","Compliant","2025-09-14T09:40:46.178Z","1","true","2","Expired","false","true","true"
"FLU-009","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.33.53","Unknown","2025-09-30T21:34:07.358Z","0","false","0","Certified","false","false","true"
"FLU-010","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.129.202","Under Review","2025-09-17T16:33:26.000Z","4","false","2","Pending","true","false","false"
"FLU-011","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.49.199","Non-Compliant","2025-08-09T08:31:51.902Z","2","false","2","Expired","false","false","false"
"FLU-012","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.146.172","Unknown","2025-09-11T14:11:48.163Z","2","false","2","Certified","true","true","true"
"FLU-013","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Motor Starter","192.168.1.111","Non-Compliant","2025-09-17T10:30:49.047Z","2","false","0","Pending","false","false","true"
"FLU-014","Baytown Refinery","Fluid Catalytic Cracking (FCC)","RTU","192.168.71.94","Under Review","2025-07-26T19:00:39.153Z","1","false","0","Not Required","true","true","true"
"FLU-015","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.123.190","Unknown","2025-09-30T21:01:01.293Z","2","false","0","Pending","false","false","true"
"FLU-016","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","192.168.178.15","Non-Compliant","2025-09-09T04:40:50.879Z","4","false","1","Not Required","true","false","true"
"FLU-017","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.2.91","Compliant","2025-10-22T16:32:31.811Z","2","true","1","Expired","true","false","false"
"FLU-018","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.183.69","Compliant","2025-10-18T21:58:32.971Z","2","false","1","Expired","false","false","false"
"FLU-019","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.197.159","Under Review","2025-09-29T00:07:12.925Z","3","true","2","Expired","true","true","true"
"FLU-020","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.156.13","Non-Compliant","2025-08-25T21:07:21.231Z","2","false","1","Certified","false","true","false"
"FLU-021","Baytown Refinery","Fluid Catalytic Cracking (FCC)","RTU","192.168.108.240","Compliant","2025-10-22T05:53:10.634Z","4","false","2","Expired","true","false","false"
"FLU-022","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.244.99","Under Review","2025-07-27T09:17:36.519Z","4","true","0","Not Required","false","false","false"
"FLU-023","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.175.81","Unknown","2025-10-06T13:32:12.809Z","4","false","2","Certified","true","true","false"
"FLU-024","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.251.134","Unknown","2025-09-27T20:07:54.599Z","1","false","0","Certified","true","false","true"
"FLU-025","Baytown Refinery","Fluid Catalytic Cracking (FCC)","RTU","192.168.73.44","Compliant","2025-10-22T05:48:37.712Z","2","false","1","Pending","false","true","true"
"FLU-026","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.142.162","Unknown","2025-07-31T09:30:17.950Z","2","true","1","Expired","true","false","true"
"FLU-027","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.225.151","Under Review","2025-08-10T17:24:00.392Z","2","true","2","Expired","true","false","true"
"FLU-028","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","192.168.88.94","Unknown","2025-10-10T06:24:01.723Z","4","true","2","Not Required","true","true","true"
"FLU-029","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.232.30","Unknown","2025-10-11T00:06:27.018Z","3","false","2","Pending","false","true","true"
"FLU-030","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.215.183","Non-Compliant","2025-09-25T09:54:41.481Z","3","false","2","Certified","true","true","false"
"FLU-031","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.26.16","Non-Compliant","2025-09-19T02:55:09.622Z","1","false","0","Pending","false","true","true"
"FLU-032","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.189.44","Unknown","2025-08-30T07:33:20.915Z","1","false","0","Certified","false","true","true"
"FLU-033","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.113.2","Unknown","2025-10-01T19:08:14.359Z","2","false","1","Not Required","true","false","false"
"FLU-034","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.10.225","Compliant","2025-10-16T17:29:27.884Z","3","false","1","Expired","true","false","false"
"FLU-035","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","192.168.17.17","Under Review","2025-08-10T20:29:56.054Z","4","false","1","Not Required","true","true","true"
"FLU-036","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.141.142","Unknown","2025-08-10T16:51:16.966Z","4","false","0","Certified","false","false","true"
"FLU-037","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.29.43","Under Review","2025-09-03T20:46:30.315Z","4","true","0","Certified","true","false","true"
"FLU-038","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.97.85","Under Review","2025-10-13T12:01:55.648Z","1","true","1","Certified","true","false","false"
"HYD-001","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.185.174","Compliant","2025-07-30T17:15:36.959Z","4","false","1","Expired","false","false","true"
"HYD-002","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.113.66","Compliant","2025-10-04T08:24:36.927Z","2","false","0","Pending","true","true","true"
"HYD-003","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.55.113","Compliant","2025-09-24T03:37:21.441Z","1","false","0","Not Required","false","false","true"
"HYD-004","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.116.133","Non-Compliant","2025-10-10T03:30:01.403Z","4","true","2","Expired","true","false","true"
"HYD-005","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.241.56","Under Review","2025-09-15T17:59:45.376Z","0","false","1","Certified","true","true","true"
"HYD-006","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.10.153","Unknown","2025-09-15T01:12:44.635Z","3","false","0","Expired","false","true","true"
"HYD-007","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.114.82","Compliant","2025-08-11T03:08:43.632Z","1","true","0","Not Required","true","false","false"
"HYD-008","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.251.62","Non-Compliant","2025-10-12T22:36:02.301Z","3","true","0","Pending","false","false","true"
"HYD-009","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.108.136","Non-Compliant","2025-10-18T00:26:00.995Z","2","false","1","Expired","false","false","true"
"HYD-010","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.190.61","Compliant","2025-10-16T05:34:24.541Z","2","false","1","Certified","false","true","false"
"HYD-011","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.95.106","Non-Compliant","2025-09-11T08:51:18.065Z","4","false","1","Expired","false","true","true"
"HYD-012","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.145.156","Compliant","2025-09-26T10:18:16.051Z","2","false","0","Certified","false","false","false"
"HYD-013","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.5.121","Unknown","2025-09-23T21:26:29.889Z","0","false","1","Certified","true","false","true"
"HYD-014","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.252.39","Non-Compliant","2025-07-30T22:10:34.237Z","4","true","1","Not Required","false","false","true"
"HYD-015","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.74.254","Non-Compliant","2025-10-19T15:29:12.168Z","0","true","1","Certified","false","false","true"
"HYD-016","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.97.160","Non-Compliant","2025-08-12T10:32:37.981Z","2","false","1","Not Required","true","false","true"
"HYD-017","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.46.40","Compliant","2025-08-17T03:37:32.520Z","3","false","0","Not Required","true","false","true"
"HYD-018","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.39.14","Compliant","2025-08-18T18:32:38.875Z","4","false","1","Pending","false","true","false"
"HYD-019","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.194.166","Unknown","2025-10-20T08:01:40.369Z","1","false","0","Not Required","true","false","false"
"HYD-020","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.226.240","Non-Compliant","2025-09-02T22:52:45.633Z","2","false","1","Certified","true","true","false"
"HYD-021","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.184.177","Under Review","2025-08-10T23:35:15.695Z","2","false","2","Pending","true","true","false"
"HYD-022","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.45.176","Under Review","2025-09-16T08:13:05.132Z","3","false","2","Expired","false","true","true"
"HYD-023","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","192.168.61.97","Non-Compliant","2025-09-21T06:10:26.802Z","4","true","2","Expired","false","false","true"
"HYD-024","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.117.97","Non-Compliant","2025-09-10T06:39:32.709Z","0","true","2","Not Required","true","true","true"
"HYD-025","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.228.202","Non-Compliant","2025-08-01T14:52:11.233Z","0","true","0","Certified","true","false","true"
"HYD-026","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.179.239","Under Review","2025-08-21T17:11:31.146Z","0","false","0","Certified","false","false","true"
"HYD-027","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.147.46","Unknown","2025-09-28T22:06:34.477Z","2","true","2","Pending","false","false","true"
"HYD-028","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.241.86","Non-Compliant","2025-09-17T17:20:47.124Z","3","true","1","Certified","true","true","true"
"HYD-029","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.62.172","Under Review","2025-08-23T13:13:53.664Z","0","false","2","Not Required","false","false","true"
"HYD-030","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.161.20","Compliant","2025-08-07T02:34:04.962Z","1","false","1","Expired","true","false","true"
"HYD-031","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.84.139","Unknown","2025-10-13T04:18:06.573Z","4","false","2","Expired","true","true","true"
"HYD-032","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.150.214","Under Review","2025-10-08T19:51:24.704Z","2","false","1","Pending","false","false","true"
"HYD-033","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.85.206","Non-Compliant","2025-08-29T03:52:22.090Z","1","true","0","Not Required","true","true","true"
"HYD-034","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.6.52","Unknown","2025-10-10T17:14:18.331Z","1","true","1","Certified","true","false","true"
"HYD-035","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.80.169","Compliant","2025-09-07T12:39:50.929Z","2","false","0","Expired","true","true","false"
"HYD-036","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.222.28","Under Review","2025-08-30T10:25:37.325Z","4","false","1","Expired","false","true","true"
"HYD-037","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.64.12","Under Review","2025-09-06T23:15:26.969Z","2","false","2","Not Required","true","true","true"
"HYD-038","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","192.168.151.88","Under Review","2025-08-28T15:22:41.814Z","0","true","0","Not Required","false","false","true"
"HYD-039","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.168.149","Unknown","2025-08-10T11:33:44.939Z","3","true","2","Certified","false","false","true"
"HYD-040","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.114.27","Compliant","2025-09-24T16:23:34.472Z","2","false","1","Pending","true","false","false"
"HYD-041","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.92.50","Unknown","2025-10-03T02:22:47.612Z","1","false","1","Pending","true","false","true"
"HYD-042","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.247.148","Compliant","2025-08-16T23:17:11.688Z","1","true","1","Not Required","true","false","true"
"HYD-043","Baytown Refinery","Hydrocracking Unit (HCU)","Control Valve","192.168.110.98","Non-Compliant","2025-10-03T15:50:23.580Z","0","false","1","Pending","true","true","false"
"HYD-044","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.87.237","Under Review","2025-09-07T09:19:30.486Z","0","false","0","Certified","false","false","true"
"HYD-045","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.213.129","Non-Compliant","2025-09-23T19:12:03.430Z","1","false","1","Expired","false","false","false"
"HYD-046","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.48.234","Under Review","2025-08-08T07:31:43.298Z","4","false","0","Not Required","true","false","false"
"HYD-047","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.153.145","Compliant","2025-10-01T04:17:20.359Z","3","false","1","Pending","true","true","true"
"HYD-048","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.108.75","Under Review","2025-10-11T20:28:49.047Z","4","true","2","Certified","false","false","true"
"HYD-049","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.111.172","Unknown","2025-08-25T07:26:09.146Z","0","false","2","Pending","true","false","false"
"HYD-050","Baytown Refinery","Hydrocracking Unit (HCU)","DCS","192.168.247.211","Unknown","2025-07-27T02:05:52.970Z","4","true","1","Expired","true","true","true"
"HYD-051","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.226.187","Compliant","2025-08-01T03:29:22.673Z","3","false","2","Expired","false","true","false"
"HYD-052","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.175.173","Compliant","2025-09-27T03:13:25.507Z","4","false","0","Certified","true","false","true"
"HYD-053","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.60.55","Under Review","2025-08-20T22:48:49.813Z","1","false","2","Not Required","true","true","true"
"HYD-054","Baytown Refinery","Hydrocracking Unit (HCU)","Safety PLC","192.168.233.217","Non-Compliant","2025-08-29T02:23:29.258Z","3","false","0","Expired","true","true","true"
"HYD-055","Baytown Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","192.168.20.227","Compliant","2025-10-15T07:39:20.880Z","2","false","2","Certified","true","true","true"
"HYD-056","Baytown Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","192.168.141.49","Non-Compliant","2025-10-20T13:02:29.188Z","2","false","0","Pending","true","false","false"
"HYD-057","Baytown Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","192.168.182.219","Compliant","2025-10-18T20:22:47.112Z","3","false","2","Expired","false","false","true"
"HYD-058","Baytown Refinery","Hydrocracking Unit (HCU)","Motor Starter","192.168.174.215","Under Review","2025-09-22T23:17:50.758Z","0","true","0","Pending","true","true","true"
"REF-001","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.133.92","Unknown","2025-09-14T11:31:40.561Z","3","false","0","Pending","true","true","true"
"REF-002","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.152.91","Non-Compliant","2025-09-09T05:15:47.973Z","3","false","2","Pending","false","false","false"
"REF-003","Baytown Refinery","Reformer Unit","PLC","192.168.106.194","Unknown","2025-10-08T20:56:35.200Z","4","false","2","Expired","false","false","true"
"REF-004","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.248.157","Non-Compliant","2025-08-08T16:11:42.223Z","3","true","2","Expired","true","false","true"
"REF-005","Baytown Refinery","Reformer Unit","Control Valve","192.168.120.48","Under Review","2025-09-26T03:27:46.819Z","3","true","2","Pending","false","false","true"
"REF-006","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.55.54","Unknown","2025-08-10T12:39:41.632Z","3","false","1","Pending","true","false","true"
"REF-007","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.151.2","Under Review","2025-09-08T15:55:01.404Z","1","true","1","Not Required","false","false","true"
"REF-008","Baytown Refinery","Reformer Unit","Safety PLC","192.168.87.61","Unknown","2025-08-27T15:54:57.969Z","1","true","1","Certified","false","true","true"
"REF-009","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.180.111","Under Review","2025-09-16T04:46:15.209Z","4","false","2","Expired","true","true","true"
"REF-010","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.212.106","Unknown","2025-08-22T07:14:01.898Z","3","false","0","Certified","true","true","true"
"REF-011","Baytown Refinery","Reformer Unit","Control Valve","192.168.96.240","Non-Compliant","2025-09-12T08:48:24.416Z","2","false","1","Pending","false","true","true"
"REF-012","Baytown Refinery","Reformer Unit","RTU","192.168.108.24","Unknown","2025-08-25T01:46:42.288Z","3","false","0","Pending","true","true","false"
"REF-013","Baytown Refinery","Reformer Unit","Motor Starter","192.168.49.220","Non-Compliant","2025-08-06T19:23:56.893Z","0","true","2","Pending","true","true","true"
"REF-014","Baytown Refinery","Reformer Unit","PLC","192.168.22.177","Unknown","2025-08-13T05:47:40.473Z","3","true","0","Certified","false","false","false"
"REF-015","Baytown Refinery","Reformer Unit","DCS","192.168.64.105","Compliant","2025-09-12T00:02:23.594Z","4","false","0","Expired","true","false","false"
"REF-016","Baytown Refinery","Reformer Unit","PLC","192.168.164.143","Unknown","2025-10-15T22:33:03.199Z","2","true","0","Expired","true","false","true"
"REF-017","Baytown Refinery","Reformer Unit","RTU","192.168.197.184","Unknown","2025-08-11T06:05:39.846Z","2","true","1","Not Required","true","true","true"
"REF-018","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.202.83","Compliant","2025-09-11T11:57:39.424Z","4","false","1","Certified","true","true","true"
"REF-019","Baytown Refinery","Reformer Unit","Safety PLC","192.168.233.119","Under Review","2025-10-09T16:26:41.112Z","0","false","2","Pending","false","false","true"
"REF-020","Baytown Refinery","Reformer Unit","Motor Starter","192.168.60.100","Under Review","2025-10-15T18:30:31.303Z","1","true","0","Expired","true","false","true"
"REF-021","Baytown Refinery","Reformer Unit","Pressure Transmitter","192.168.175.107","Under Review","2025-08-25T02:30:12.495Z","2","true","2","Not Required","false","true","false"
"REF-022","Baytown Refinery","Reformer Unit","HMI","192.168.72.138","Under Review","2025-08-04T02:38:52.945Z","1","true","0","Certified","true","true","true"
"REF-023","Baytown Refinery","Reformer Unit","Motor Starter","192.168.235.143","Under Review","2025-08-11T22:08:30.882Z","4","true","1","Not Required","false","false","true"
"REF-024","Baytown Refinery","Reformer Unit","HMI","192.168.140.189","Compliant","2025-08-04T01:51:50.490Z","0","false","0","Expired","true","true","true"
"REF-025","Baytown Refinery","Reformer Unit","Safety PLC","192.168.74.109","Non-Compliant","2025-09-17T21:13:58.829Z","4","true","1","Expired","true","false","true"
"REF-026","Baytown Refinery","Reformer Unit","RTU","192.168.218.54","Under Review","2025-09-09T12:08:25.720Z","4","false","2","Certified","true","true","true"
"REF-027","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.1.35","Compliant","2025-08-21T13:25:55.614Z","4","true","0","Pending","true","true","false"
"REF-028","Baytown Refinery","Reformer Unit","Control Valve","192.168.86.140","Unknown","2025-08-19T14:16:26.346Z","0","true","0","Expired","false","false","false"
"REF-029","Baytown Refinery","Reformer Unit","HMI","192.168.134.72","Non-Compliant","2025-09-27T20:24:56.091Z","0","false","1","Not Required","false","false","false"
"REF-030","Baytown Refinery","Reformer Unit","PLC","192.168.160.220","Compliant","2025-09-14T09:36:22.434Z","4","false","2","Not Required","false","true","true"
"REF-031","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.179.53","Compliant","2025-08-26T02:24:47.003Z","1","false","2","Expired","true","false","false"
"REF-032","Baytown Refinery","Reformer Unit","Pressure Transmitter","192.168.176.230","Non-Compliant","2025-09-28T11:06:22.156Z","2","false","1","Pending","true","true","false"
"REF-033","Baytown Refinery","Reformer Unit","DCS","192.168.115.126","Unknown","2025-07-28T10:18:25.472Z","1","false","0","Pending","false","true","true"
"REF-034","Baytown Refinery","Reformer Unit","HMI","192.168.14.7","Compliant","2025-07-31T20:58:28.936Z","4","true","0","Certified","false","false","true"
"REF-035","Baytown Refinery","Reformer Unit","HMI","192.168.126.198","Under Review","2025-10-05T17:48:18.765Z","3","true","2","Expired","true","true","true"
"REF-036","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.62.202","Unknown","2025-08-06T10:26:28.163Z","4","false","1","Expired","false","false","false"
"REF-037","Baytown Refinery","Reformer Unit","RTU","192.168.82.139","Unknown","2025-08-22T03:54:40.947Z","4","false","0","Certified","true","true","true"
"REF-038","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.20.220","Unknown","2025-08-18T04:21:11.608Z","2","true","0","Expired","false","false","true"
"REF-039","Baytown Refinery","Reformer Unit","Pressure Transmitter","192.168.180.165","Under Review","2025-08-21T18:45:09.390Z","4","false","2","Certified","false","true","false"
"REF-040","Baytown Refinery","Reformer Unit","RTU","192.168.231.179","Non-Compliant","2025-08-16T06:19:58.244Z","2","true","0","Pending","true","false","false"
"REF-041","Baytown Refinery","Reformer Unit","DCS","192.168.211.15","Non-Compliant","2025-10-18T06:26:19.375Z","4","true","1","Not Required","true","true","false"
"REF-042","Baytown Refinery","Reformer Unit","RTU","192.168.27.49","Under Review","2025-07-30T13:39:41.626Z","1","false","0","Not Required","false","false","true"
"REF-043","Baytown Refinery","Reformer Unit","Pressure Transmitter","192.168.11.9","Non-Compliant","2025-09-09T14:11:51.830Z","0","false","0","Pending","true","false","true"
"REF-044","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.130.80","Unknown","2025-09-20T17:59:00.003Z","0","true","2","Expired","true","false","true"
"REF-045","Baytown Refinery","Reformer Unit","Safety PLC","192.168.112.20","Compliant","2025-08-02T03:02:09.208Z","4","true","0","Certified","false","true","true"
"REF-046","Baytown Refinery","Reformer Unit","HMI","192.168.206.45","Non-Compliant","2025-09-09T21:18:32.646Z","3","false","1","Not Required","false","false","true"
"REF-047","Baytown Refinery","Reformer Unit","Temperature Transmitter","192.168.159.93","Under Review","2025-10-05T13:54:24.895Z","2","false","2","Expired","true","true","true"
"REF-048","Baytown Refinery","Reformer Unit","Flow Transmitter","192.168.0.57","Compliant","2025-09-07T16:29:35.560Z","0","false","2","Certified","true","true","false"
"REF-049","Baytown Refinery","Reformer Unit","Motor Starter","192.168.46.120","Unknown","2025-09-25T00:41:35.066Z","0","true","0","Pending","true","true","true"
"REF-050","Baytown Refinery","Reformer Unit","HMI","192.168.93.148","Under Review","2025-08-02T10:03:52.670Z","3","false","0","Certified","false","true","false"
"REF-051","Baytown Refinery","Reformer Unit","RTU","192.168.99.34","Unknown","2025-08-07T06:20:06.141Z","3","false","1","Certified","false","true","false"
"ALK-001","Baytown Refinery","Alkylation Unit","Control Valve","192.168.116.19","Non-Compliant","2025-09-21T20:50:10.746Z","0","false","2","Pending","true","true","true"
"ALK-002","Baytown Refinery","Alkylation Unit","Control Valve","192.168.84.80","Non-Compliant","2025-09-11T01:23:27.115Z","1","false","1","Pending","false","false","false"
