tag_id,discovered_ip,mac_address,hostname,device_type,vendor,model,firmware_version,protocol,network_segment,first_seen,last_seen,discovery_method,confidence,open_ports,vulnerabilities,cve_ids,os_family,is_managed,last_patch_date,risk_score
CGN-CLT-1759,192.168.14.216,b8:4f:88:6a:e3:c4,,Disconnect Switch,Unknown,,1.9.30,Profibus,VLAN-140,2025-10-13T08:17:39.629Z,2026-01-01T06:04:11.116Z,Passive Monitoring,99,"80,443,22,161,502",1,,,true,2025-12-03,68
CGN-CLT-1760,192.168.14.217,ea:a4:83:49:04:70,CGN-CLT-battery-monitor,Battery Monitor,Siemens,SIE-BatteryMonitor-6711,5.4.23,Profibus,VLAN-140,2025-08-12T05:11:10.503Z,2026-01-04T01:33:27.169Z,Active Probe,94,"80,443,22",1,CVE-2024-36627,,true,2025-07-14,57
CGN-CLT-1761,192.168.14.218,2c:cf:db:b4:3e:57,CGN-CLT-scada-rtu,SCADA RTU,Toshiba,TOS-SCADARTU-3447,3.2.86,Modbus TCP,VLAN-140,2025-09-29T20:05:42.668Z,2026-01-03T02:13:09.866Z,Active Probe,98,"502,102,44818,2222",2,CVE-2023-33522,QNX,false,2025-08-02,80
CGN-CLT-1762,192.168.14.219,4f:d1:18:d6:41:a6,CGN-CLT-protection-relay,Protection Relay,ABB,ABB-ProtectionRelay-7909,4.5.29,IEC 61850,VLAN-140,2025-10-12T23:31:30.792Z,2026-01-05T14:32:19.615Z,SNMP,77,"502,102,44818",2,CVE-2020-7049;CVE-2021-13000,Linux RT,true,2025-04-03,73
CGN-CLT-1763,192.168.14.220,72:ba:1a:5c:fe:75,CGN-CLT-current-transformer,Current Transformer,Siemens,SIE-CurrentTransformer-8297,1.1.51,Modbus,VLAN-140,2025-12-11T22:59:40.374Z,2026-01-04T14:39:47.042Z,Active Probe,99,"80,443,22,161",7,,,true,2025-07-01,55
CGN-CLT-1764,192.168.14.221,3f:c5:0f:a8:80:bf,CGN-CLT-environmental-sensor,Environmental Sensor,Siemens,SIE-EnvironmentalSensor-5984,1.6.25,HART,VLAN-140,2025-09-19T23:52:02.032Z,2026-01-03T04:02:51.709Z,Passive Monitoring,77,"80,443,22",2,CVE-2023-41779,,true,2025-01-23,64
CGN-CLT-1765,192.168.14.222,41:8f:a6:cb:9d:0c,CGN-CLT-circuit-breaker,Circuit Breaker,GE,GE-CircuitBreaker-2607,5.7.29,HART,VLAN-140,2025-11-21T15:19:24.544Z,2026-01-04T08:21:32.652Z,Network Scan,99,"80,443,22,161,502",4,,,true,2025-12-09,58
CGN-CLT-1766,192.168.14.223,6c:43:b0:0e:ae:4a,CGN-CLT-environmental-sensor,Environmental Sensor,Toshiba,TOS-EnvironmentalSensor-8183,4.5.1,Foundation Fieldbus,VLAN-140,2025-07-18T07:23:28.173Z,2026-01-03T04:32:05.495Z,Active Probe,79,"80,443,22,161",6,CVE-2020-500,,false,2025-08-14,61
CGN-CLT-1767,192.168.14.224,ad:79:89:ee:52:46,,Protection Relay,Schneider,,4.8.65,IEC 61850,VLAN-140,2025-09-27T18:07:03.360Z,2026-01-05T07:12:19.286Z,Passive Monitoring,74,"502,102",2,,QNX,true,2025-11-15,80
CGN-CLT-1768,192.168.14.225,db:a1:27:07:bd:2f,CGN-CLT-current-transformer,Current Transformer,Schneider,SCH-CurrentTransformer-7714,2.2.8,HART,VLAN-140,2025-09-24T17:36:45.189Z,2026-01-06T14:58:29.912Z,Network Scan,88,"80,443,22",5,CVE-2023-42868,,true,2025-03-10,72
CGN-CLT-1769,192.168.14.226,ab:0f:5c:04:0c:dd,,Environmental Sensor,Unknown,,5.2.64,Profibus,VLAN-140,2025-12-31T04:13:32.186Z,2026-01-01T08:17:28.378Z,Passive Monitoring,71,80,1,,,true,2025-08-16,75
CGN-CLT-1771,192.168.14.228,c8:b1:48:1b:84:e8,CGN-CLT-ied,IED,SEL,SEL-IED-3816,4.1.94,Modbus TCP,VLAN-140,2025-08-05T17:40:04.719Z,2026-01-01T17:52:01.684Z,SNMP,98,502,0,CVE-2022-45181;CVE-2022-46479,Windows Embedded,false,2025-08-15,63
CGN-CLT-1773,192.168.14.230,b5:57:42:93:b8:5e,CGN-CLT-ied,IED,GE,GE-IED-8408,5.1.17,Modbus TCP,VLAN-140,2025-10-27T09:38:57.609Z,2026-01-03T18:19:26.862Z,Protocol Analysis,98,"502,102,44818,2222,20000",0,CVE-2024-12870;CVE-2022-34299,QNX,true,2025-09-08,83
CGN-CLT-1774,192.168.14.231,3a:82:dd:3f:3d:34,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,Hitachi,HIT-CapacitorBankController-7244,3.3.83,Foundation Fieldbus,VLAN-140,2025-07-22T00:48:11.586Z,2026-01-06T22:09:42.538Z,Active Probe,91,"80,443",1,CVE-2023-35908;CVE-2020-44593,,false,2025-05-16,48
CGN-CLT-1775,192.168.14.232,18:22:dd:81:c5:f4,CGN-CLT-circuit-breaker,Circuit Breaker,Hitachi,HIT-CircuitBreaker-6808,5.7.41,Profibus,VLAN-140,2025-10-30T19:28:59.596Z,2026-01-04T20:49:03.532Z,Protocol Analysis,94,"80,443,22",7,CVE-2021-36497;CVE-2021-16653,,true,2025-08-07,65
CGN-CLT-1776,192.168.14.233,1f:7f:7f:54:c3:85,,Disconnect Switch,Unknown,,4.1.34,Modbus,VLAN-140,2025-12-10T09:09:42.771Z,2026-01-08T03:19:32.591Z,Network Scan,88,"80,443,22,161",1,CVE-2023-23162,,true,2025-03-18,74
CGN-CLT-1777,192.168.14.234,fe:99:6a:1a:1c:01,CGN-CLT-protection-relay,Protection Relay,SEL,SEL-ProtectionRelay-5181,5.5.44,Ethernet/IP,VLAN-140,2025-07-24T17:48:57.728Z,2026-01-05T04:21:57.293Z,Protocol Analysis,81,"502,102",1,CVE-2021-22934;CVE-2023-11192,Linux RT,false,2025-06-06,68
CGN-CLT-1779,192.168.14.236,3e:b3:67:66:82:0a,CGN-CLT-disconnect-switch,Disconnect Switch,Schneider,SCH-DisconnectSwitch-7978,1.5.19,Profibus,VLAN-140,2025-10-01T00:08:11.415Z,2026-01-02T08:58:57.795Z,Passive Monitoring,89,"80,443,22",7,,,false,2025-12-03,55
CGN-CLT-1780,192.168.14.237,b2:3b:0d:81:f4:84,CGN-CLT-environmental-sensor,Environmental Sensor,GE,GE-EnvironmentalSensor-3975,1.3.45,HART,VLAN-140,2025-11-28T16:59:45.748Z,2026-01-01T14:55:12.281Z,Network Scan,94,80,7,CVE-2024-27098;CVE-2022-13395,,true,2025-07-03,61
,192.168.14.238,80:51:ac:5d:5b:d6,,IED,Unknown,,3.2.76,DNP3,VLAN-140,2025-12-20T22:43:38.585Z,2026-01-03T19:23:47.945Z,Protocol Analysis,98,502,2,CVE-2023-25726,Linux RT,true,2025-12-04,78
CGN-CLT-1782,192.168.14.239,f1:55:e8:a0:fd:32,CGN-CLT-phasor-measurement-unit,Phasor Measurement Unit,Hitachi,HIT-PhasorMeasurementUnit-3963,1.5.61,IEC 61850,VLAN-140,2025-10-10T18:19:59.438Z,2026-01-03T18:30:59.553Z,SNMP,85,"502,102,44818",1,CVE-2022-38057;CVE-2022-22362,VxWorks,true,2025-11-17,73
CGN-CLT-1783,192.168.14.240,99:45:50:00:ac:66,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,Hitachi,HIT-CapacitorBankController-7129,4.4.10,Foundation Fieldbus,VLAN-140,2025-08-16T04:58:08.745Z,2026-01-08T00:13:05.368Z,Network Scan,77,"80,443,22,161,502",2,CVE-2024-18209;CVE-2020-22434,,true,2025-08-08,54
CGN-CLT-1785,192.168.14.242,44:f6:ab:e4:1b:ed,CGN-CLT-current-transformer,Current Transformer,ABB,ABB-CurrentTransformer-8056,5.2.85,Profibus,VLAN-140,2025-10-29T15:24:58.112Z,2026-01-04T08:42:02.809Z,Active Probe,77,"80,443",7,CVE-2022-45102,,true,2025-04-07,68
CGN-CLT-1786,192.168.14.243,5b:09:30:7c:b0:ea,CGN-CLT-ied,IED,Siemens,SIE-IED-6782,3.9.5,Modbus TCP,VLAN-140,2025-08-16T11:18:46.553Z,2026-01-06T12:06:19.364Z,Network Scan,98,502,2,CVE-2021-47379;CVE-2024-29609,QNX,true,2025-04-07,61
CGN-CLT-1787,192.168.14.244,0c:dd:33:5a:0c:7e,CGN-CLT-tap-changer-controller,Tap Changer Controller,Hitachi,HIT-TapChangerController-2711,4.2.48,Profibus,VLAN-140,2025-07-24T11:45:02.721Z,2026-01-08T02:55:29.328Z,Passive Monitoring,73,"80,443,22,161",5,CVE-2024-2546;CVE-2020-27852,,true,2025-11-09,56
CGN-CLT-1789,192.168.14.246,12:d0:71:2b:54:db,CGN-CLT-voltage-transformer,Voltage Transformer,ABB,ABB-VoltageTransformer-3468,3.6.23,Foundation Fieldbus,VLAN-140,2025-07-30T01:26:39.622Z,2026-01-05T07:57:27.039Z,SNMP,81,"80,443,22",7,CVE-2020-45225;CVE-2022-36838,,true,2025-12-05,60
CGN-CLT-1790,192.168.14.247,99:03:77:2c:99:cd,CGN-CLT-scada-rtu,SCADA RTU,Schneider,SCH-SCADARTU-2641,4.6.64,OPC UA,VLAN-140,2025-08-28T20:18:49.589Z,2026-01-04T06:19:05.673Z,SNMP,70,"502,102,44818",0,CVE-2021-37502;CVE-2022-39457,Linux RT,true,2025-12-09,75
CGN-CLT-1791,192.168.14.248,66:1f:61:02:b4:3a,CGN-CLT-battery-monitor,Battery Monitor,GE,GE-BatteryMonitor-8118,1.2.16,Profibus,VLAN-140,2025-10-08T16:25:22.409Z,2026-01-03T20:33:33.097Z,SNMP,99,80,2,,,true,2025-12-18,66
CGN-CLT-1792,192.168.14.249,d7:d3:77:d5:ee:0e,CGN-CLT-hmi,HMI,ABB,ABB-HMI-6851,5.9.76,IEC 61850,VLAN-140,2025-07-12T15:40:56.501Z,2026-01-03T18:15:17.067Z,Active Probe,85,"502,102,44818,2222,20000",0,,Linux RT,true,2025-10-23,75
CGN-CLT-1793,192.168.14.250,82:e5:18:f4:52:cc,CGN-CLT-scada-rtu,SCADA RTU,ABB,ABB-SCADARTU-1726,5.5.92,Ethernet/IP,VLAN-140,2025-11-08T08:02:32.516Z,2026-01-03T06:37:38.579Z,Network Scan,97,"502,102,44818",0,CVE-2020-45477,Linux RT,true,2025-12-24,71
CGN-CLT-1794,192.168.14.251,26:d6:79:a5:ff:4f,CGN-CLT-current-transformer,Current Transformer,SEL,SEL-CurrentTransformer-8382,5.0.78,Profibus,VLAN-140,2025-10-07T08:29:03.133Z,2026-01-03T02:51:06.134Z,SNMP,99,"80,443,22",6,CVE-2023-2129;CVE-2023-24614,,false,2025-05-29,53
CGN-CLT-1795,192.168.14.252,07:c6:9b:44:e5:77,CGN-CLT-metering-unit,Metering Unit,Hitachi,HIT-MeteringUnit-5346,2.5.86,Foundation Fieldbus,VLAN-140,2025-11-10T10:19:18.119Z,2026-01-01T15:13:37.819Z,Protocol Analysis,71,"80,443,22,161",3,CVE-2021-24865,,false,2025-10-20,58
CGN-CLT-1796,192.168.14.253,b5:73:63:b6:86:00,CGN-CLT-current-transformer,Current Transformer,Hitachi,HIT-CurrentTransformer-2068,1.8.84,Profibus,VLAN-140,2025-11-26T06:39:01.759Z,2026-01-01T19:10:33.546Z,Protocol Analysis,87,"80,443",4,CVE-2020-18126;CVE-2022-2114,,true,2025-05-11,58
CGN-CLT-1797,192.168.14.254,3f:f0:b6:33:67:e4,CGN-CLT-voltage-transformer,Voltage Transformer,Toshiba,TOS-VoltageTransformer-6808,4.1.33,Foundation Fieldbus,VLAN-140,2025-09-30T01:40:50.782Z,2026-01-02T05:52:49.592Z,Protocol Analysis,88,80,5,CVE-2020-3518;CVE-2024-25186,,true,2025-07-27,60
,192.168.15.2,f6:1a:b7:30:ef:df,,Unknown,Unknown,,2.3.9,Foundation Fieldbus,VLAN-140,2025-12-12T15:18:59.489Z,2026-01-03T17:58:53.940Z,Passive Monitoring,75,80,1,,,true,2025-04-04,76
CGN-CLT-1800,192.168.15.3,fd:22:da:bf:00:8e,CGN-CLT-ied,IED,Toshiba,TOS-IED-7187,3.4.1,DNP3,VLAN-140,2025-08-14T05:57:37.186Z,2026-01-01T10:44:09.873Z,Passive Monitoring,95,502,1,,Windows Embedded,false,2025-12-07,77
CGN-CLT-1801,192.168.15.4,98:1e:57:5d:dc:9c,,Disconnect Switch,Unknown,,1.8.92,Profibus,VLAN-140,2025-07-15T06:34:18.210Z,2026-01-04T13:34:09.464Z,Network Scan,79,"80,443,22,161",2,CVE-2021-29767,,true,2025-10-07,72
,192.168.15.5,b3:34:88:dc:22:7d,,Unknown,Unknown,,5.7.65,OPC UA,VLAN-140,2025-08-12T04:36:42.912Z,2026-01-07T10:41:06.334Z,Passive Monitoring,95,"502,102",1,CVE-2022-27923,VxWorks,false,2025-05-28,83
CGN-CLT-1803,192.168.15.6,19:f3:8c:8a:7c:ca,CGN-CLT-ied,IED,Siemens,SIE-IED-6414,3.1.1,Modbus TCP,VLAN-140,2025-12-10T15:40:50.379Z,2026-01-07T05:20:30.745Z,Network Scan,80,502,1,,QNX,false,2025-03-10,75
CGN-CLT-1805,192.168.15.8,a7:3b:98:bd:f0:cf,CGN-CLT-dfr,DFR,Hitachi,HIT-DFR-8550,4.7.62,Foundation Fieldbus,VLAN-140,2025-10-25T09:43:37.649Z,2026-01-03T20:15:07.824Z,Network Scan,99,"80,443,22",3,CVE-2024-14737,,false,2025-09-02,64
CGN-CLT-1806,192.168.15.9,b6:74:49:77:5e:94,CGN-CLT-protection-relay,Protection Relay,ABB,ABB-ProtectionRelay-9792,2.4.29,OPC UA,VLAN-140,2025-07-16T04:15:53.610Z,2026-01-06T13:41:21.393Z,SNMP,71,"502,102",1,CVE-2020-36882,VxWorks,true,2025-12-25,64
CGN-CLT-1808,192.168.15.11,6c:aa:23:28:fd:77,CGN-CLT-current-transformer,Current Transformer,Siemens,SIE-CurrentTransformer-2325,3.9.20,HART,VLAN-140,2025-08-11T17:03:41.995Z,2026-01-07T10:47:32.737Z,Passive Monitoring,84,"80,443,22,161",4,,,true,2025-10-11,49
CGN-CLT-1809,192.168.15.12,4c:9b:1d:11:03:de,CGN-CLT-scada-rtu,SCADA RTU,Schneider,SCH-SCADARTU-4428,5.5.70,OPC UA,VLAN-140,2025-10-24T09:16:50.371Z,2026-01-02T05:59:55.702Z,Protocol Analysis,94,"502,102,44818,2222",0,CVE-2024-5645,Linux RT,true,2025-01-23,77
CGN-CLT-1810,192.168.15.13,35:ad:ce:27:b6:85,CGN-CLT-environmental-sensor,Environmental Sensor,Schneider,SCH-EnvironmentalSensor-7888,2.7.94,Profibus,VLAN-140,2025-12-22T14:21:01.918Z,2026-01-06T21:11:37.275Z,Passive Monitoring,73,"80,443",5,CVE-2021-44341,,true,2025-11-07,68
CGN-CLT-1811,192.168.15.14,ec:45:05:fa:be:c3,CGN-CLT-tap-changer-controller,Tap Changer Controller,ABB,ABB-TapChangerController-7155,2.0.91,HART,VLAN-140,2025-09-20T06:09:29.585Z,2026-01-07T23:46:19.198Z,Protocol Analysis,99,"80,443,22",6,,,true,2025-11-14,58
CGN-CLT-1812,192.168.15.15,0f:c6:fd:87:91:f8,CGN-CLT-environmental-sensor,Environmental Sensor,Eaton,EAT-EnvironmentalSensor-9423,5.7.74,HART,VLAN-140,2025-10-22T05:54:28.978Z,2026-01-07T07:59:30.082Z,Network Scan,85,80,4,,,true,2025-03-20,53
CGN-CLT-1813,192.168.15.16,01:a0:9f:5b:2c:cd,,Voltage Transformer,Eaton,,4.1.75,Foundation Fieldbus,VLAN-140,2025-09-25T08:04:57.831Z,2026-01-05T19:48:43.134Z,Passive Monitoring,89,"80,443",3,CVE-2023-33375;CVE-2024-11748,,false,2025-08-30,67
CGN-CLT-1814,192.168.15.17,ba:6c:46:e5:5b:3e,CGN-CLT-current-transformer,Current Transformer,SEL,SEL-CurrentTransformer-2519,2.0.71,Modbus,VLAN-140,2025-08-02T21:13:16.604Z,2026-01-05T17:00:30.670Z,Protocol Analysis,84,"80,443,22",5,,,true,2025-08-22,71
CGN-CLT-1816,192.168.15.19,65:9f:fd:5b:1d:cd,CGN-CLT-phasor-measurement-unit,Phasor Measurement Unit,Siemens,SIE-PhasorMeasurementUnit-7374,5.2.82,OPC UA,VLAN-140,2025-07-18T19:53:02.980Z,2026-01-05T08:41:39.977Z,Protocol Analysis,84,"502,102,44818",0,,Linux RT,false,2025-10-13,87
CGN-CLT-1817,192.168.15.20,c0:95:68:62:a3:14,CGN-CLT-circuit-breaker,Circuit Breaker,Toshiba,TOS-CircuitBreaker-4029,2.1.40,Profibus,VLAN-140,2025-11-25T08:46:44.674Z,2026-01-04T03:36:32.122Z,Network Scan,83,"80,443",2,CVE-2023-3831;CVE-2023-47636,,true,2025-12-22,58
CGN-CLT-1818,192.168.15.21,cf:2a:2c:bd:35:25,CGN-CLT-ems-server,EMS Server,Siemens,SIE-EMSServer-5183,5.5.33,DNP3,VLAN-140,2026-01-05T16:07:20.083Z,2026-01-07T23:16:09.625Z,Active Probe,96,"502,102,44818",1,CVE-2020-9263;CVE-2020-32560,VxWorks,true,2025-06-25,72
CGN-CLT-1819,192.168.15.22,d4:56:a1:5b:c9:ca,CGN-CLT-ied,IED,Eaton,EAT-IED-2905,3.4.22,Ethernet/IP,VLAN-140,2025-12-27T19:15:41.325Z,2026-01-06T09:47:39.610Z,Passive Monitoring,70,"502,102,44818,2222",1,CVE-2022-30567,VxWorks,false,2025-06-08,73
CGN-CLT-1820,192.168.15.23,d8:5f:70:a2:79:fd,CGN-CLT-ems-server,EMS Server,SEL,,1.5.48,IEC 61850,VLAN-140,2025-09-03T13:36:14.931Z,2026-01-01T18:39:05.295Z,Protocol Analysis,84,"502,102,44818,2222",0,CVE-2020-38552,QNX,false,2025-03-12,85
CGN-CLT-1822,192.168.15.25,a1:40:9d:a6:06:a5,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,SEL,SEL-CapacitorBankController-5184,5.0.43,Modbus,VLAN-140,2025-08-20T13:54:32.311Z,2026-01-03T10:24:27.319Z,Network Scan,79,"80,443,22,161",7,CVE-2023-7021;CVE-2021-18553,,true,2025-12-09,50
CGN-CLT-1823,192.168.15.26,ea:dc:a0:5e:ef:8d,CGN-CLT-ied,IED,Schneider,SCH-IED-5775,1.0.65,IEC 61850,VLAN-140,2025-08-30T09:51:36.171Z,2026-01-04T00:55:40.629Z,Network Scan,74,502,1,CVE-2021-29047,Windows Embedded,false,2025-07-07,76
CGN-CLT-1825,192.168.15.28,ed:55:0c:b9:62:94,CGN-CLT-disconnect-switch,Disconnect Switch,Siemens,SIE-DisconnectSwitch-4517,5.2.79,HART,VLAN-140,2025-08-23T08:10:16.082Z,2026-01-04T08:05:15.874Z,Protocol Analysis,78,"80,443",7,CVE-2023-27262,,false,2025-03-22,67
CGN-CLT-1828,192.168.15.31,2d:01:e9:9b:0b:98,,Protection Relay,Schneider,,1.1.39,OPC UA,VLAN-140,2025-12-05T12:52:25.476Z,2026-01-01T08:28:31.941Z,SNMP,72,"502,102,44818",2,CVE-2024-36410;CVE-2024-1600,Linux RT,true,2025-03-30,88
CGN-CLT-1829,192.168.15.32,87:65:e1:8a:8a:9b,CGN-CLT-environmental-sensor,Environmental Sensor,Schneider,SCH-EnvironmentalSensor-6157,2.4.22,Foundation Fieldbus,VLAN-140,2025-10-24T05:39:11.602Z,2026-01-07T04:00:01.752Z,Passive Monitoring,90,"80,443,22",7,CVE-2023-47837;CVE-2023-3637,,true,2025-04-20,52
CGN-CLT-1830,192.168.15.33,11:15:a9:55:d0:90,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,Siemens,SIE-CapacitorBankController-1594,4.1.98,Modbus,VLAN-140,2025-11-23T12:53:05.853Z,2026-01-06T17:30:46.576Z,Passive Monitoring,70,"80,443,22,161",6,,,false,2025-10-09,57
CGN-CLT-1831,192.168.15.34,a6:ba:18:4b:88:bf,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,GE,GE-CapacitorBankController-3892,1.3.75,Modbus,VLAN-140,2025-08-10T01:03:51.488Z,2026-01-04T23:02:39.369Z,Network Scan,99,"80,443,22,161,502",0,,,true,2025-04-27,60
CGN-CLT-1833,192.168.15.36,7d:eb:f9:42:35:23,,IED,Siemens,,2.3.14,Ethernet/IP,VLAN-140,2025-12-07T09:55:06.437Z,2026-01-06T22:55:29.312Z,SNMP,91,"502,102",1,CVE-2020-12703;CVE-2021-26078,Windows Embedded,false,2025-06-13,77
CGN-CLT-1834,192.168.15.37,8b:7a:92:4f:f3:57,CGN-CLT-capacitor-bank-controller,Capacitor Bank Controller,Siemens,SIE-CapacitorBankController-6136,4.8.44,Profibus,VLAN-140,2025-11-07T16:08:32.531Z,2026-01-04T01:39:20.866Z,Protocol Analysis,80,"80,443",1,,,true,2025-08-21,53
CGN-CLT-1835,192.168.15.38,6e:75:8f:af:68:dc,CGN-CLT-environmental-sensor,Environmental Sensor,GE,GE-EnvironmentalSensor-7714,1.9.35,Foundation Fieldbus,VLAN-140,2025-09-29T05:23:47.314Z,2026-01-07T18:59:45.294Z,Active Probe,83,"80,443",4,CVE-2020-24497;CVE-2022-35433,,false,2025-05-08,65
CGN-CLT-1836,192.168.15.39,3e:ee:76:5e:74:e8,CGN-CLT-hmi,HMI,SEL,SEL-HMI-7053,4.1.38,IEC 61850,VLAN-140,2025-11-16T13:08:15.742Z,2026-01-01T07:44:17.868Z,SNMP,88,"502,102,44818,2222",1,,Linux RT,true,2025-08-03,66
CGN-CLT-1837,192.168.15.40,c2:8e:9b:b1:3e:66,CGN-CLT-environmental-sensor,Environmental Sensor,Toshiba,TOS-EnvironmentalSensor-6510,5.0.75,Profibus,VLAN-140,2025-08-24T21:57:29.547Z,2026-01-07T17:44:19.341Z,Passive Monitoring,82,"80,443,22",1,CVE-2022-25307,,true,2025-10-08,52
CGN-CLT-1838,192.168.15.41,31:f8:a3:57:41:3e,CGN-CLT-ied,IED,Eaton,EAT-IED-9732,3.2.20,OPC UA,VLAN-140,2025-11-20T20:01:38.347Z,2026-01-02T13:15:41.174Z,Protocol Analysis,93,"502,102,44818,2222",1,,Linux RT,true,2025-10-04,79
,192.168.15.42,82:ae:09:db:41:9f,,Unknown,Unknown,,3.9.14,Ethernet/IP,VLAN-140,2025-10-26T21:37:42.294Z,2026-01-03T22:34:09.147Z,SNMP,88,"502,102,44818",2,CVE-2022-2884;CVE-2020-32408,Windows Embedded,true,2025-06-26,80
,192.168.15.43,5b:ad:87:44:0e:f1,,SCADA RTU,Unknown,,4.2.61,Ethernet/IP,VLAN-140,2025-12-02T14:00:29.118Z,2026-01-06T02:15:15.267Z,Active Probe,86,"502,102,44818,2222,20000",0,CVE-2024-31430;CVE-2021-37591,Linux RT,false,2025-06-21,86
CGN-CLT-1841,192.168.15.44,82:03:a8:0a:f1:89,CGN-CLT-phasor-measurement-unit,Phasor Measurement Unit,SEL,SEL-PhasorMeasurementUnit-6373,4.5.18,DNP3,VLAN-140,2025-08-02T00:41:05.151Z,2026-01-03T23:27:00.979Z,Network Scan,89,"502,102,44818,2222",1,CVE-2022-20802,Linux RT,false,2025-11-12,74
CGN-CLT-1842,192.168.15.45,8f:6c:a7:c5:c2:29,CGN-CLT-current-transformer,Current Transformer,Hitachi,HIT-CurrentTransformer-9212,4.1.59,HART,VLAN-140,2025-12-23T09:25:35.084Z,2026-01-04T20:54:34.856Z,Active Probe,86,"80,443",4,CVE-2023-27611,,true,2025-05-15,56
CGN-CLT-1843,192.168.15.46,c2:ce:52:7b:9d:a1,CGN-CLT-metering-unit,Metering Unit,Siemens,SIE-MeteringUnit-2043,4.2.43,Profibus,VLAN-140,2025-10-05T04:49:09.161Z,2026-01-07T21:02:16.164Z,Passive Monitoring,92,"80,443",3,,,false,2025-06-07,57
CGN-CLT-1844,192.168.15.47,ef:51:0c:d4:57:44,CGN-CLT-disconnect-switch,Disconnect Switch,GE,GE-DisconnectSwitch-8159,5.0.81,Profibus,VLAN-140,2025-10-02T14:34:20.327Z,2026-01-02T11:44:18.081Z,SNMP,96,"80,443,22,161",7,,,true,2025-09-20,66
CGN-CLT-1846,192.168.15.49,10:3c:53:f4:dc:5e,CGN-CLT-scada-rtu,SCADA RTU,GE,GE-SCADARTU-1798,4.6.70,Ethernet/IP,VLAN-140,2025-11-17T10:27:28.388Z,2026-01-07T07:36:09.732Z,Active Probe,78,"502,102,44818",2,CVE-2020-45509;CVE-2024-42926,Windows Embedded,true,2025-06-04,69
CGN-FHL-1847,192.168.15.1,66:3c:93:c1:0a:31,,Tap Changer Controller,SEL,,1.5.9,Modbus,VLAN-150,2025-10-26T20:30:25.791Z,2026-01-06T18:29:20.942Z,Passive Monitoring,93,"80,443",1,,,true,2025-06-29,62
,192.168.15.2,a2:b4:1a:a4:22:fb,,Environmental Sensor,Unknown,,1.8.57,HART,VLAN-150,2025-08-19T08:42:13.483Z,2026-01-01T19:37:22.430Z,Active Probe,84,80,7,CVE-2020-10512;CVE-2020-20144,,false,2025-09-29,66
CGN-FHL-1849,192.168.15.3,19:e5:af:a3:05:5f,CGN-FHL-environmental-sensor,Environmental Sensor,GE,GE-EnvironmentalSensor-8692,3.2.36,HART,VLAN-150,2025-11-28T15:37:06.431Z,2026-01-03T19:02:24.079Z,Active Probe,73,"80,443,22,161,502",5,CVE-2023-22622;CVE-2023-24999,,true,2025-09-26,65
CGN-FHL-1850,192.168.15.4,d6:ab:b4:6a:b6:02,CGN-FHL-current-transformer,Current Transformer,Toshiba,TOS-CurrentTransformer-8639,2.6.53,Modbus,VLAN-150,2025-07-24T22:36:31.026Z,2026-01-01T14:49:21.752Z,Protocol Analysis,77,"80,443",3,CVE-2023-43553,,false,2025-12-22,64
CGN-FHL-1851,192.168.15.5,15:8a:3e:bd:b3:50,CGN-FHL-environmental-sensor,Environmental Sensor,Toshiba,TOS-EnvironmentalSensor-8326,3.2.64,HART,VLAN-150,2025-07-31T05:53:28.571Z,2026-01-05T10:30:54.758Z,Network Scan,89,"80,443,22",3,CVE-2020-7756;CVE-2021-709,,true,2025-01-09,56
CGN-FHL-1852,192.168.15.6,74:5d:9e:8c:14:3d,,Voltage Transformer,SEL,,1.3.48,Modbus,VLAN-150,2025-08-05T06:31:16.244Z,2026-01-02T17:43:09.513Z,Passive Monitoring,92,"80,443,22",2,CVE-2022-45723,,false,2025-05-26,65
CGN-FHL-1853,192.168.15.7,d8:60:99:0b:b9:5b,CGN-FHL-environmental-sensor,Environmental Sensor,GE,GE-EnvironmentalSensor-3779,3.3.59,HART,VLAN-150,2025-07-12T13:15:38.500Z,2026-01-05T21:08:29.400Z,Active Probe,98,"80,443",0,CVE-2020-41884,,false,2025-02-11,54
,192.168.15.9,9b:e5:8d:1b:ab:37,,HMI,Unknown,,2.3.34,IEC 61850,VLAN-150,2025-08-11T07:20:51.603Z,2026-01-01T06:56:59.406Z,Network Scan,72,"502,102",2,,VxWorks,true,2025-12-21,83
CGN-FHL-1856,192.168.15.10,fe:36:6b:48:12:80,CGN-FHL-environmental-sensor,Environmental Sensor,GE,GE-EnvironmentalSensor-6100,1.7.38,Foundation Fieldbus,VLAN-150,2025-08-14T00:56:43.809Z,2026-01-02T03:53:32.486Z,SNMP,78,80,0,CVE-2024-43280;CVE-2022-8482,,false,2025-10-07,54
CGN-FHL-1859,192.168.15.13,12:72:10:f8:17:1b,CGN-FHL-circuit-breaker,Circuit Breaker,GE,GE-CircuitBreaker-3702,1.9.71,Profibus,VLAN-150,2025-12-26T01:00:27.272Z,2026-01-03T00:06:13.876Z,Network Scan,93,"80,443",5,CVE-2023-2414,,false,2025-05-19,47
