tag_id,plant,unit,device_type,ip_address,mac_address,protocol,vendor,model,firmware_version,last_seen,discovery_method,confidence_level,network_segment,criticality,is_managed,has_security_patches
"PAC-028","Boston Pharma","Packaging","Temperature Controller","192.168.7.135","df:e8:5e:a8:54:57","Ethernet/IP","Honeywell","TemperatureController-6598","2.1.88","2025-10-19T03:17:57.409Z","Protocol Analysis","85","VLAN-15","Low","true","true"
"PAC-029","Boston Pharma","Packaging","Environmental Monitor","192.168.81.84","82:db:ad:35:87:c4","DNP3","Rockwell","EnvironmentalMonitor-6037","5.0.15","2025-10-21T06:24:37.628Z","SNMP","90","VLAN-77","Medium","true","false"
"PAC-030","Boston Pharma","Packaging","SCADA","192.168.57.94","4d:c4:f5:8f:f4:69","DNP3","Emerson","SCADA-7222","4.1.16","2025-10-20T21:20:42.264Z","Network Scan","92","VLAN-4","Critical","true","false"
"PAC-031","Boston Pharma","Packaging","Batch Controller","192.168.123.193","98:db:db:a9:ed:b7","Modbus TCP","Schneider","BatchController-7546","3.7.79","2025-10-23T07:35:11.776Z","Protocol Analysis","78","VLAN-33","Critical","true","true"
"PAC-032","Boston Pharma","Packaging","MES","192.168.7.239","e3:33:9a:2f:02:de","DNP3","Rockwell","MES-5425","1.6.23","2025-10-22T07:40:01.687Z","SNMP","67","VLAN-81","Medium","true","true"
"PAC-033","Boston Pharma","Packaging","MES","192.168.108.13","df:20:12:7c:38:9f","Profinet","Emerson","MES-9217","3.9.41","2025-10-17T21:49:29.420Z","SNMP","69","VLAN-58","Critical","true","false"
"PAC-034","Boston Pharma","Packaging","HMI","192.168.59.136","69:7c:0e:9e:6a:18","Ethernet/IP","Schneider","HMI-7362","5.6.53","2025-10-20T12:19:32.805Z","Network Scan","71","VLAN-68","Medium","true","false"
"PAC-035","Boston Pharma","Packaging","LIMS","192.168.68.184","01:55:00:cd:7a:9c","DNP3","Schneider","LIMS-1194","5.9.40","2025-10-24T01:28:17.808Z","SNMP","83","VLAN-5","Low","true","true"
"PAC-036","Boston Pharma","Packaging","HMI","192.168.101.43","d7:28:b4:6e:c3:0e","Ethernet/IP","Siemens","HMI-1887","3.0.19","2025-10-24T06:25:57.903Z","Network Scan","96","VLAN-87","Medium","true","true"
"PAC-037","Boston Pharma","Packaging","HMI","192.168.200.32","42:fe:02:74:32:83","Modbus TCP","Schneider","HMI-9648","2.9.74","2025-10-18T07:46:08.329Z","Network Scan","65","VLAN-95","High","true","true"
"PAC-038","Boston Pharma","Packaging","Batch Controller","192.168.147.164","ec:81:22:c0:64:f8","Modbus TCP","Honeywell","BatchController-6200","1.9.90","2025-10-24T12:35:04.401Z","SNMP","69","VLAN-30","Medium","true","false"
"PAC-039","Boston Pharma","Packaging","Batch Controller","192.168.31.130","af:a3:c2:61:3f:8e","DNP3","Emerson","BatchController-7441","5.9.4","2025-10-20T14:08:04.115Z","Asset Inventory","91","VLAN-97","Critical","false","true"
"QUA-001","Boston Pharma","Quality Control Lab","LIMS","192.168.149.58","28:b8:d6:9f:03:fd","Ethernet/IP","Schneider","LIMS-1999","4.6.64","2025-10-22T20:03:59.906Z","SNMP","83","VLAN-80","Medium","true","true"
"QUA-002","Boston Pharma","Quality Control Lab","Temperature Controller","192.168.56.182","ea:b4:04:33:13:d1","Profinet","ABB","TemperatureController-2168","1.6.18","2025-10-23T18:11:17.280Z","SNMP","69","VLAN-25","Low","true","false"
"QUA-003","Boston Pharma","Quality Control Lab","PLC","192.168.248.209","4a:0c:79:b7:ec:be","DNP3","Rockwell","PLC-8619","2.7.53","2025-10-23T23:11:53.952Z","Protocol Analysis","67","VLAN-27","Low","true","false"
"QUA-004","Boston Pharma","Quality Control Lab","Temperature Controller","192.168.204.115","23:22:18:c7:f0:ea","Profinet","Rockwell","TemperatureController-3399","4.5.3","2025-10-22T00:44:03.952Z","SNMP","78","VLAN-16","Medium","true","false"
"QUA-005","Boston Pharma","Quality Control Lab","Temperature Controller","192.168.108.250","47:6b:4d:7c:ae:28","OPC UA","Schneider","TemperatureController-4048","1.1.60","2025-10-20T15:09:19.773Z","SNMP","72","VLAN-49","Low","true","true"
"QUA-006","Boston Pharma","Quality Control Lab","Serialization System","192.168.162.123","34:3e:53:36:23:b3","Ethernet/IP","Schneider","SerializationSystem-8253","2.9.63","2025-10-22T12:30:45.650Z","Asset Inventory","85","VLAN-12","High","false","false"
"QUA-007","Boston Pharma","Quality Control Lab","Safety PLC","192.168.137.150","8e:6d:90:b7:9e:12","Modbus TCP","Emerson","SafetyPLC-7940","3.9.37","2025-10-19T21:28:41.996Z","Network Scan","72","VLAN-47","Low","false","true"
"QUA-008","Boston Pharma","Quality Control Lab","Batch Controller","192.168.41.135","82:e9:11:7e:f0:11","Ethernet/IP","Emerson","BatchController-1516","2.2.66","2025-10-20T09:19:20.117Z","SNMP","64","VLAN-39","Medium","false","false"
"QUA-009","Boston Pharma","Quality Control Lab","Environmental Monitor","192.168.79.229","50:8f:61:de:ca:94","Modbus TCP","ABB","EnvironmentalMonitor-6482","3.3.28","2025-10-19T06:20:49.051Z","Asset Inventory","72","VLAN-7","Critical","true","false"
"QUA-010","Boston Pharma","Quality Control Lab","SCADA","192.168.168.1","39:4d:b5:1f:f3:0b","OPC UA","Rockwell","SCADA-8089","3.9.45","2025-10-24T15:55:29.911Z","Asset Inventory","62","VLAN-32","Medium","false","true"
"QUA-011","Boston Pharma","Quality Control Lab","Environmental Monitor","192.168.124.4","dc:0e:a4:91:fa:e7","DNP3","Honeywell","EnvironmentalMonitor-7174","4.5.99","2025-10-17T23:42:04.186Z","Network Scan","95","VLAN-84","Critical","true","false"
"QUA-012","Boston Pharma","Quality Control Lab","Environmental Monitor","192.168.236.160","cb:07:8f:ee:aa:4a","Ethernet/IP","ABB","EnvironmentalMonitor-8262","1.5.15","2025-10-17T21:52:48.427Z","Protocol Analysis","77","VLAN-100","High","false","false"
"QUA-013","Boston Pharma","Quality Control Lab","HMI","192.168.24.12","ba:81:54:ff:28:d8","Profinet","ABB","HMI-6912","5.6.30","2025-10-21T03:53:04.869Z","Network Scan","61","VLAN-68","Critical","true","true"
"QUA-014","Boston Pharma","Quality Control Lab","Safety PLC","192.168.191.141","0e:e9:b1:f3:af:37","OPC UA","Emerson","SafetyPLC-8950","2.6.45","2025-10-22T01:54:25.878Z","Network Scan","99","VLAN-89","High","true","true"
"QUA-015","Boston Pharma","Quality Control Lab","PLC","192.168.11.182","15:46:48:ba:58:ca","DNP3","Honeywell","PLC-2297","5.0.20","2025-10-21T01:35:32.819Z","SNMP","77","VLAN-100","Critical","true","false"
"QUA-016","Boston Pharma","Quality Control Lab","LIMS","192.168.5.232","fb:52:a2:d8:db:bf","Modbus TCP","Rockwell","LIMS-7417","2.6.34","2025-10-24T15:35:03.427Z","Network Scan","72","VLAN-73","High","true","true"
"QUA-017","Boston Pharma","Quality Control Lab","HMI","192.168.158.38","6f:83:57:84:7d:86","OPC UA","Rockwell","HMI-9278","1.8.56","2025-10-18T01:17:31.258Z","Asset Inventory","88","VLAN-5","Medium","true","true"
"QUA-018","Boston Pharma","Quality Control Lab","HMI","192.168.94.170","32:8b:22:cc:02:38","OPC UA","Rockwell","HMI-4380","2.0.81","2025-10-18T12:55:08.671Z","SNMP","64","VLAN-2","Critical","false","true"
"QUA-019","Boston Pharma","Quality Control Lab","MES","192.168.237.111","fc:dd:33:56:a7:4a","Profinet","Siemens","MES-6431","2.6.99","2025-10-20T12:59:50.304Z","SNMP","93","VLAN-8","Medium","true","true"
"QUA-020","Boston Pharma","Quality Control Lab","SCADA","192.168.22.79","bb:79:8b:1c:ba:07","DNP3","ABB","SCADA-1267","1.6.93","2025-10-20T14:45:45.931Z","SNMP","97","VLAN-63","Low","true","true"
"QUA-021","Boston Pharma","Quality Control Lab","Environmental Monitor","192.168.52.186","18:a8:3d:1f:d1:00","Modbus TCP","ABB","EnvironmentalMonitor-2000","1.2.20","2025-10-17T19:22:39.503Z","Network Scan","90","VLAN-17","Low","true","true"
"QUA-022","Boston Pharma","Quality Control Lab","Safety PLC","192.168.176.43","bb:1a:f1:7d:b0:09","Profinet","Emerson","SafetyPLC-8574","2.3.44","2025-10-22T16:55:04.617Z","Protocol Analysis","70","VLAN-17","Medium","true","true"
"QUA-023","Boston Pharma","Quality Control Lab","HMI","192.168.3.7","a3:21:60:7d:1b:83","Ethernet/IP","Honeywell","HMI-5655","1.1.2","2025-10-19T17:36:03.832Z","Protocol Analysis","75","VLAN-80","Low","true","true"
"QUA-024","Boston Pharma","Quality Control Lab","Serialization System","192.168.160.70","28:cf:a0:f1:20:68","DNP3","Honeywell","SerializationSystem-3801","4.8.97","2025-10-22T22:18:11.345Z","Protocol Analysis","99","VLAN-70","Critical","false","false"
"QUA-025","Boston Pharma","Quality Control Lab","Environmental Monitor","192.168.180.27","4a:cb:db:26:97:2e","Modbus TCP","ABB","EnvironmentalMonitor-8834","1.2.66","2025-10-24T06:09:39.726Z","SNMP","90","VLAN-60","Critical","false","false"
"QUA-026","Boston Pharma","Quality Control Lab","Temperature Controller","192.168.23.168","e9:a1:c3:2a:60:1f","Modbus TCP","Rockwell","TemperatureController-8387","2.3.90","2025-10-19T15:16:10.746Z","SNMP","63","VLAN-74","Medium","true","true"
"QUA-027","Boston Pharma","Quality Control Lab","HMI","192.168.124.45","2a:20:64:11:34:93","OPC UA","Siemens","HMI-9291","4.2.8","2025-10-24T17:46:41.512Z","Network Scan","91","VLAN-67","High","true","false"
"QUA-028","Boston Pharma","Quality Control Lab","MES","192.168.208.234","cc:0a:a4:78:c4:b4","OPC UA","ABB","MES-8996","5.2.88","2025-10-21T00:29:25.608Z","Asset Inventory","60","VLAN-27","Low","true","false"
"QUA-029","Boston Pharma","Quality Control Lab","Temperature Controller","192.168.20.182","76:29:02:e7:b2:8d","Modbus TCP","Emerson","TemperatureController-9213","4.0.57","2025-10-23T08:57:52.000Z","SNMP","99","VLAN-42","Low","true","true"
"QUA-030","Boston Pharma","Quality Control Lab","PLC","192.168.76.6","7a:83:7d:63:c2:cc","Modbus TCP","Honeywell","PLC-7674","1.5.14","2025-10-18T01:21:31.084Z","Network Scan","89","VLAN-4","Medium","true","true"
"QUA-031","Boston Pharma","Quality Control Lab","Environmental Monitor","192.168.19.132","58:27:08:d5:fb:cd","Ethernet/IP","Emerson","EnvironmentalMonitor-1765","1.4.6","2025-10-22T03:06:25.366Z","Asset Inventory","67","VLAN-97","Medium","true","false"
"QUA-032","Boston Pharma","Quality Control Lab","Temperature Controller","192.168.73.173","49:29:16:72:b8:5d","Ethernet/IP","Emerson","TemperatureController-5318","2.4.99","2025-10-18T05:02:00.079Z","Protocol Analysis","70","VLAN-84","High","true","true"
"QUA-033","Boston Pharma","Quality Control Lab","Serialization System","192.168.53.212","c8:95:a6:b0:f1:1f","Profinet","ABB","SerializationSystem-7495","1.7.92","2025-10-23T08:11:21.408Z","Network Scan","70","VLAN-78","Critical","true","true"
"QUA-034","Boston Pharma","Quality Control Lab","SCADA","192.168.47.113","80:a5:7e:fb:02:fc","DNP3","Schneider","SCADA-3533","2.0.59","2025-10-21T23:18:08.956Z","Asset Inventory","76","VLAN-70","Critical","true","false"
"QUA-035","Boston Pharma","Quality Control Lab","SCADA","192.168.160.108","04:bf:c8:cf:16:f9","Modbus TCP","Emerson","SCADA-7168","5.2.57","2025-10-24T04:50:53.775Z","Asset Inventory","77","VLAN-53","Low","false","true"
"QUA-036","Boston Pharma","Quality Control Lab","LIMS","192.168.63.37","37:f4:5e:fc:4b:ef","DNP3","Siemens","LIMS-1712","3.7.10","2025-10-20T20:04:37.262Z","Protocol Analysis","65","VLAN-67","Medium","true","true"
"QUA-037","Boston Pharma","Quality Control Lab","MES","192.168.128.213","87:33:ca:16:47:73","Ethernet/IP","Siemens","MES-5624","4.0.5","2025-10-19T03:48:42.264Z","Protocol Analysis","86","VLAN-77","Low","true","false"
"QUA-038","Boston Pharma","Quality Control Lab","HMI","192.168.200.114","73:40:d3:10:2e:fc","Ethernet/IP","Siemens","HMI-1328","2.4.86","2025-10-20T04:39:44.702Z","Network Scan","63","VLAN-5","Critical","true","true"
"QUA-039","Boston Pharma","Quality Control Lab","PLC","192.168.0.254","a9:8f:1b:2c:a8:c8","Profinet","Honeywell","PLC-9003","4.9.83","2025-10-21T02:50:04.177Z","Network Scan","80","VLAN-23","Critical","true","true"
"QUA-040","Boston Pharma","Quality Control Lab","HMI","192.168.178.87","ad:ac:3a:e5:76:e7","Ethernet/IP","Rockwell","HMI-3474","4.9.14","2025-10-18T08:25:48.750Z","Asset Inventory","74","VLAN-30","Critical","true","false"
"QUA-041","Boston Pharma","Quality Control Lab","Safety PLC","192.168.64.89","3b:88:17:ac:45:c2","Modbus TCP","Rockwell","SafetyPLC-8419","3.7.88","2025-10-19T05:39:25.516Z","Asset Inventory","76","VLAN-69","Low","false","true"
"QUA-042","Boston Pharma","Quality Control Lab","Batch Controller","192.168.159.28","04:e0:ac:b5:1c:4c","Profinet","Rockwell","BatchController-5062","1.8.54","2025-10-21T22:51:33.630Z","SNMP","72","VLAN-26","Medium","true","true"
"QUA-043","Boston Pharma","Quality Control Lab","LIMS","192.168.158.27","84:bf:e9:eb:d3:a7","DNP3","Schneider","LIMS-3247","5.0.88","2025-10-18T19:47:40.488Z","Asset Inventory","65","VLAN-50","High","true","true"
"QUA-044","Boston Pharma","Quality Control Lab","PLC","192.168.96.205","45:7f:64:09:09:0f","Ethernet/IP","ABB","PLC-3606","2.4.59","2025-10-23T16:13:39.910Z","Protocol Analysis","81","VLAN-83","Medium","true","false"
"QUA-045","Boston Pharma","Quality Control Lab","Temperature Controller","192.168.176.29","4c:f1:bb:25:5e:0e","Modbus TCP","Honeywell","TemperatureController-2984","3.9.55","2025-10-21T07:42:41.263Z","Network Scan","71","VLAN-57","High","false","true"
"QUA-046","Boston Pharma","Quality Control Lab","Safety PLC","192.168.52.146","d6:a6:a6:b5:9f:7b","DNP3","Schneider","SafetyPLC-4949","2.9.25","2025-10-20T05:34:35.750Z","Asset Inventory","62","VLAN-20","Medium","true","false"
"UTI-001","Boston Pharma","Utilities","LIMS","192.168.63.32","89:24:bf:7a:3c:86","Modbus TCP","Schneider","LIMS-4528","4.9.85","2025-10-18T16:32:41.702Z","Protocol Analysis","74","VLAN-52","Medium","true","false"
"UTI-002","Boston Pharma","Utilities","Serialization System","192.168.155.96","83:34:76:1e:f2:06","DNP3","Schneider","SerializationSystem-8388","4.9.51","2025-10-20T06:14:50.809Z","SNMP","76","VLAN-22","Low","false","false"
"UTI-003","Boston Pharma","Utilities","LIMS","192.168.85.156","37:af:c2:bb:47:da","Profinet","ABB","LIMS-4389","3.4.22","2025-10-21T19:48:36.959Z","Asset Inventory","79","VLAN-76","Low","true","true"
"UTI-004","Boston Pharma","Utilities","PLC","192.168.122.83","18:9f:a5:3c:c0:db","OPC UA","Siemens","PLC-3539","1.2.75","2025-10-21T14:28:19.921Z","Network Scan","95","VLAN-73","Critical","false","false"
"UTI-005","Boston Pharma","Utilities","MES","192.168.68.7","5b:c9:03:c6:27:90","Ethernet/IP","Honeywell","MES-7643","5.7.46","2025-10-23T21:13:45.242Z","Asset Inventory","72","VLAN-81","Low","true","true"
"UTI-006","Boston Pharma","Utilities","HMI","192.168.137.248","b9:6d:62:cc:50:26","DNP3","ABB","HMI-4102","4.1.83","2025-10-21T08:00:47.522Z","SNMP","83","VLAN-71","Critical","true","true"
"UTI-007","Boston Pharma","Utilities","Temperature Controller","192.168.22.23","54:52:77:00:7e:26","Ethernet/IP","Honeywell","TemperatureController-5934","4.1.38","2025-10-19T23:41:41.876Z","Asset Inventory","93","VLAN-59","Medium","true","true"
"UTI-008","Boston Pharma","Utilities","Safety PLC","192.168.228.190","a3:1e:31:54:50:af","OPC UA","Rockwell","SafetyPLC-8035","4.7.13","2025-10-18T20:09:10.311Z","SNMP","85","VLAN-23","High","false","true"
"UTI-009","Boston Pharma","Utilities","Batch Controller","192.168.231.112","0c:1a:db:8f:01:f4","DNP3","Honeywell","BatchController-8229","1.6.84","2025-10-23T20:30:18.301Z","Network Scan","63","VLAN-71","High","true","true"
"UTI-010","Boston Pharma","Utilities","Environmental Monitor","192.168.64.111","3b:ec:a6:74:2a:b5","OPC UA","Emerson","EnvironmentalMonitor-6614","5.7.37","2025-10-18T03:16:45.188Z","SNMP","75","VLAN-46","Medium","false","true"
"UTI-011","Boston Pharma","Utilities","Safety PLC","192.168.107.140","e8:ce:5d:c0:84:88","Modbus TCP","Schneider","SafetyPLC-1926","1.0.17","2025-10-19T03:58:14.065Z","Asset Inventory","95","VLAN-15","Medium","true","false"
"UTI-012","Boston Pharma","Utilities","Safety PLC","192.168.166.102","ad:09:e3:be:3d:e0","Modbus TCP","Rockwell","SafetyPLC-9025","4.8.64","2025-10-23T03:40:20.700Z","Protocol Analysis","78","VLAN-100","Critical","true","false"
"UTI-013","Boston Pharma","Utilities","Serialization System","192.168.105.6","05:dd:1a:57:d7:c5","OPC UA","Rockwell","SerializationSystem-8348","2.2.83","2025-10-23T05:49:30.968Z","Asset Inventory","68","VLAN-2","Low","false","true"
"UTI-014","Boston Pharma","Utilities","Temperature Controller","192.168.89.137","eb:0b:11:2d:68:e3","Ethernet/IP","Siemens","TemperatureController-1853","3.2.0","2025-10-19T08:12:24.182Z","Asset Inventory","98","VLAN-3","Medium","true","false"
"UTI-015","Boston Pharma","Utilities","Temperature Controller","192.168.156.183","43:5b:94:29:6f:c1","DNP3","Honeywell","TemperatureController-3294","2.7.18","2025-10-18T14:02:30.557Z","Network Scan","86","VLAN-23","Medium","false","true"
"UTI-016","Boston Pharma","Utilities","MES","192.168.156.111","0f:75:4b:9a:b5:15","Profinet","Siemens","MES-7281","4.7.75","2025-10-22T14:56:03.129Z","Protocol Analysis","61","VLAN-28","Critical","true","false"
"UTI-017","Boston Pharma","Utilities","Safety PLC","192.168.192.245","eb:ce:51:61:cc:dc","Ethernet/IP","Honeywell","SafetyPLC-8879","3.4.29","2025-10-22T08:42:06.498Z","Network Scan","85","VLAN-29","Critical","true","false"
"UTI-018","Boston Pharma","Utilities","LIMS","192.168.114.4","c8:44:0c:7f:8c:4f","DNP3","Schneider","LIMS-2794","3.9.35","2025-10-20T05:06:48.420Z","Network Scan","67","VLAN-38","Critical","true","false"
"UTI-019","Boston Pharma","Utilities","HMI","192.168.24.92","cb:31:9a:a5:58:e1","DNP3","Schneider","HMI-2984","1.6.55","2025-10-19T23:03:26.086Z","Protocol Analysis","83","VLAN-73","Low","true","false"
"UTI-020","Boston Pharma","Utilities","Temperature Controller","192.168.30.39","27:cc:c4:42:6e:8a","Modbus TCP","Rockwell","TemperatureController-9453","1.8.81","2025-10-24T05:30:12.929Z","Network Scan","89","VLAN-14","Critical","true","true"
"UTI-021","Boston Pharma","Utilities","Safety PLC","192.168.150.129","6b:1b:7d:ef:54:7e","Profinet","Siemens","SafetyPLC-1433","1.8.82","2025-10-19T10:58:22.701Z","Asset Inventory","65","VLAN-8","Medium","true","true"
"UTI-022","Boston Pharma","Utilities","Safety PLC","192.168.31.240","6f:a8:38:f3:33:3c","Ethernet/IP","Emerson","SafetyPLC-9884","1.0.39","2025-10-17T21:41:28.813Z","Asset Inventory","85","VLAN-67","Critical","true","false"
"UTI-023","Boston Pharma","Utilities","PLC","192.168.134.246","da:1e:04:1d:b0:db","OPC UA","ABB","PLC-8092","5.9.23","2025-10-22T05:04:18.840Z","Asset Inventory","97","VLAN-92","Low","true","true"
"UTI-024","Boston Pharma","Utilities","Temperature Controller","192.168.141.149","e8:a2:b5:f6:7f:6c","Modbus TCP","Emerson","TemperatureController-7268","5.9.3","2025-10-24T12:51:46.857Z","SNMP","75","VLAN-47","Low","true","true"
"UTI-025","Boston Pharma","Utilities","Serialization System","192.168.219.34","02:10:4b:1d:5e:9e","OPC UA","ABB","SerializationSystem-4489","1.7.38","2025-10-18T14:41:03.153Z","Protocol Analysis","80","VLAN-57","Critical","true","true"
"UTI-026","Boston Pharma","Utilities","PLC","192.168.137.169","18:54:e1:4a:eb:8c","OPC UA","Schneider","PLC-3422","4.0.74","2025-10-21T20:36:35.563Z","Asset Inventory","88","VLAN-61","Low","false","true"
"UTI-027","Boston Pharma","Utilities","SCADA","192.168.52.240","39:4f:f4:b5:ad:b9","DNP3","Honeywell","SCADA-6577","1.6.7","2025-10-20T12:28:28.599Z","Protocol Analysis","68","VLAN-37","Critical","true","true"
"UTI-028","Boston Pharma","Utilities","HMI","192.168.175.70","47:43:6f:36:aa:4e","Profinet","ABB","HMI-6506","1.4.67","2025-10-23T19:41:51.279Z","SNMP","64","VLAN-28","High","false","false"
"UTI-029","Boston Pharma","Utilities","Temperature Controller","192.168.145.102","9a:d7:01:33:b1:d2","OPC UA","Siemens","TemperatureController-8631","1.1.58","2025-10-18T08:36:22.690Z","Protocol Analysis","84","VLAN-65","Medium","true","true"
"UTI-030","Boston Pharma","Utilities","PLC","192.168.47.55","1b:be:b0:1a:1f:cb","Profinet","Honeywell","PLC-3736","2.5.25","2025-10-18T04:06:13.823Z","Network Scan","94","VLAN-96","Medium","true","true"
"UTI-031","Boston Pharma","Utilities","LIMS","192.168.206.41","91:3f:4e:82:26:3d","DNP3","Rockwell","LIMS-8271","1.9.97","2025-10-18T23:50:34.213Z","Asset Inventory","77","VLAN-10","Medium","true","true"
"UTI-032","Boston Pharma","Utilities","Safety PLC","192.168.16.39","b7:a1:91:d1:5f:a6","Profinet","ABB","SafetyPLC-6571","5.0.49","2025-10-20T08:11:50.627Z","Protocol Analysis","99","VLAN-2","Low","true","true"
"UTI-033","Boston Pharma","Utilities","PLC","192.168.221.98","44:a8:6f:51:5f:89","Ethernet/IP","Honeywell","PLC-5734","1.0.74","2025-10-17T20:12:04.176Z","SNMP","85","VLAN-33","High","true","false"
"UTI-034","Boston Pharma","Utilities","Safety PLC","192.168.197.49","90:cd:ad:c6:5f:7e","OPC UA","Schneider","SafetyPLC-9598","3.3.39","2025-10-18T16:35:27.894Z","Network Scan","78","VLAN-22","Medium","false","true"
"UTI-035","Boston Pharma","Utilities","LIMS","192.168.33.66","14:c0:1c:51:ce:61","DNP3","Rockwell","LIMS-9487","2.6.73","2025-10-19T00:35:51.222Z","Network Scan","80","VLAN-77","Medium","false","false"
"UTI-036","Boston Pharma","Utilities","HMI","192.168.116.52","b8:ab:d3:7c:56:f4","DNP3","Schneider","HMI-2352","4.8.75","2025-10-19T00:38:43.828Z","Network Scan","77","VLAN-14","Low","false","true"
"UTI-037","Boston Pharma","Utilities","MES","192.168.89.32","4b:a2:03:47:d3:60","Modbus TCP","Schneider","MES-7919","4.7.57","2025-10-23T19:02:17.664Z","Protocol Analysis","69","VLAN-13","Medium","true","true"
"UTI-038","Boston Pharma","Utilities","HMI","192.168.111.140","49:3f:7f:9d:72:12","Ethernet/IP","Honeywell","HMI-8214","5.3.77","2025-10-21T11:30:14.214Z","Network Scan","60","VLAN-80","Critical","true","false"
"UTI-039","Boston Pharma","Utilities","MES","192.168.131.157","78:9e:90:06:8c:02","DNP3","ABB","MES-1590","1.8.31","2025-10-17T23:47:27.836Z","Network Scan","80","VLAN-67","Critical","true","false"
"UTI-040","Boston Pharma","Utilities","LIMS","192.168.71.190","26:19:ae:59:9d:93","Ethernet/IP","Siemens","LIMS-7403","4.6.36","2025-10-23T11:42:27.868Z","Protocol Analysis","85","VLAN-46","Critical","true","true"
"UTI-041","Boston Pharma","Utilities","PLC","192.168.115.137","df:d1:10:2a:73:77","OPC UA","Siemens","PLC-1730","4.2.40","2025-10-17T22:58:45.326Z","SNMP","82","VLAN-1","Medium","false","false"
"UTI-042","Boston Pharma","Utilities","PLC","192.168.198.47","bd:6f:d6:6c:8d:dd","Ethernet/IP","Emerson","PLC-5281","2.7.3","2025-10-23T06:36:41.895Z","Network Scan","80","VLAN-75","Medium","true","true"
"UTI-043","Boston Pharma","Utilities","SCADA","192.168.172.119","4d:7a:c2:3e:18:d4","Profinet","Emerson","SCADA-7765","2.1.92","2025-10-23T09:16:52.351Z","Protocol Analysis","78","VLAN-15","Low","true","true"
"UTI-044","Boston Pharma","Utilities","PLC","192.168.193.177","a5:93:48:72:33:75","Profinet","Rockwell","PLC-1611","1.3.91","2025-10-20T19:49:15.291Z","Protocol Analysis","87","VLAN-6","Low","true","true"
"UTI-045","Boston Pharma","Utilities","Batch Controller","192.168.111.171","3a:90:49:fb:77:9f","OPC UA","Siemens","BatchController-1456","3.3.37","2025-10-17T19:56:56.253Z","SNMP","73","VLAN-49","Medium","true","false"
"UTI-046","Boston Pharma","Utilities","MES","192.168.165.14","57:13:90:19:0b:86","OPC UA","Schneider","MES-1247","3.4.1","2025-10-21T11:07:13.384Z","SNMP","82","VLAN-47","High","true","false"
"UTI-047","Boston Pharma","Utilities","Temperature Controller","192.168.24.93","20:98:7a:bb:55:86","DNP3","Schneider","TemperatureController-1056","4.5.28","2025-10-19T05:39:05.873Z","SNMP","65","VLAN-54","High","true","false"
"UTI-048","Boston Pharma","Utilities","Temperature Controller","192.168.36.127","7c:60:02:1b:44:b6","Profinet","Schneider","TemperatureController-8456","1.6.12","2025-10-21T01:59:25.308Z","Asset Inventory","89","VLAN-30","Critical","false","false"
"UTI-049","Boston Pharma","Utilities","Safety PLC","192.168.89.129","53:e6:c6:55:25:39","Ethernet/IP","Rockwell","SafetyPLC-8847","1.2.56","2025-10-23T12:47:16.058Z","Protocol Analysis","83","VLAN-33","High","true","true"
"UTI-050","Boston Pharma","Utilities","Safety PLC","192.168.205.59","97:e1:b0:3b:23:f7","Profinet","Siemens","SafetyPLC-6257","5.6.9","2025-10-22T22:00:08.485Z","Network Scan","98","VLAN-1","High","true","true"
"UTI-051","Boston Pharma","Utilities","Environmental Monitor","192.168.252.65","70:38:dd:56:8a:f0","DNP3","Schneider","EnvironmentalMonitor-1309","1.5.45","2025-10-18T04:33:54.972Z","Network Scan","91","VLAN-93","Critical","false","true"
"UTI-052","Boston Pharma","Utilities","PLC","192.168.41.241","e8:36:55:36:9f:aa","Profinet","Siemens","PLC-5729","1.3.77","2025-10-18T13:25:27.320Z","Asset Inventory","77","VLAN-7","Low","true","true"
"UTI-053","Boston Pharma","Utilities","HMI","192.168.105.184","ce:11:b8:87:ca:cc","Profinet","Honeywell","HMI-7832","2.9.29","2025-10-24T12:03:18.305Z","Network Scan","91","VLAN-30","Low","false","true"
"UTI-054","Boston Pharma","Utilities","HMI","192.168.6.215","37:d3:ce:4a:98:08","DNP3","Rockwell","HMI-7781","4.4.84","2025-10-23T22:51:30.273Z","Asset Inventory","74","VLAN-71","High","true","false"
"UTI-055","Boston Pharma","Utilities","Safety PLC","192.168.10.3","a6:51:bb:c3:48:80","OPC UA","ABB","SafetyPLC-6456","4.6.97","2025-10-18T03:26:51.726Z","SNMP","61","VLAN-93","Low","true","true"
"UTI-056","Boston Pharma","Utilities","PLC","192.168.147.236","6b:f2:cf:0c:55:f6","Modbus TCP","Emerson","PLC-5026","5.5.6","2025-10-18T22:33:09.569Z","Asset Inventory","65","VLAN-63","Low","true","true"
"UTI-057","Boston Pharma","Utilities","HMI","192.168.188.32","74:13:35:d5:19:16","DNP3","Siemens","HMI-6419","3.1.87","2025-10-23T19:51:40.169Z","SNMP","90","VLAN-1","Critical","true","true"
"UTI-058","Boston Pharma","Utilities","PLC","192.168.73.156","dc:53:e2:63:aa:08","Profinet","ABB","PLC-9673","2.5.56","2025-10-23T22:07:36.659Z","Network Scan","85","VLAN-15","Medium","true","false"
"UTI-059","Boston Pharma","Utilities","Safety PLC","192.168.137.203","a7:20:eb:ba:48:f9","Profinet","Siemens","SafetyPLC-7216","1.5.15","2025-10-20T13:23:36.734Z","Network Scan","89","VLAN-2","High","true","true"
