tag_id,plant,unit,device_type,ip_address,mac_address,switch_port,vlan,network_segment,communication_peers,bandwidth_usage,latency_ms,packet_loss,uptime_hours
"QUA-033","Boston Pharma","Quality Control Lab","Serialization System","192.168.39.23","39:9e:89:0f:2c:97","SW31","VLAN-75","Safety Network","4","93","36","1.5589029085798223","1767"
"QUA-034","Boston Pharma","Quality Control Lab","SCADA","192.168.70.80","78:4b:b0:c0:8d:90","SW44","VLAN-47","Control Network","4","58","44","3.853945463513302","4217"
"QUA-035","Boston Pharma","Quality Control Lab","SCADA","192.168.84.28","0a:41:78:38:db:da","SW3","VLAN-54","Safety Network","4","40","14","4.0897661400095755","352"
"QUA-036","Boston Pharma","Quality Control Lab","LIMS","192.168.82.104","89:3f:25:c3:f8:75","SW48","VLAN-16","DMZ","8","20","22","3.076505526780924","4903"
"QUA-037","Boston Pharma","Quality Control Lab","MES","192.168.50.134","d8:8e:e6:51:6a:fc","SW12","VLAN-97","Corporate Network","5","6","15","0.7961186397463371","5337"
"QUA-038","Boston Pharma","Quality Control Lab","HMI","192.168.17.164","28:4a:b2:49:6f:58","SW32","VLAN-97","DMZ","7","76","16","4.834730311558361","7952"
"QUA-039","Boston Pharma","Quality Control Lab","PLC","192.168.51.127","3e:2e:d7:17:dc:d6","SW31","VLAN-71","DMZ","10","83","20","0.9182951455028565","5355"
"QUA-040","Boston Pharma","Quality Control Lab","HMI","192.168.218.204","58:8f:b5:33:21:5e","SW24","VLAN-99","Control Network","5","80","6","4.652677322564184","5097"
"QUA-041","Boston Pharma","Quality Control Lab","Safety PLC","192.168.77.54","ac:bc:fc:8b:4c:df","SW33","VLAN-66","Corporate Network","2","7","14","2.633241320724272","408"
"QUA-042","Boston Pharma","Quality Control Lab","Batch Controller","192.168.232.218","b5:f5:d1:70:b8:b0","SW37","VLAN-89","Corporate Network","3","30","22","2.403953879464381","6091"
"QUA-043","Boston Pharma","Quality Control Lab","LIMS","192.168.4.6","ab:45:37:3e:18:6e","SW24","VLAN-64","Safety Network","3","80","29","2.4243903986550883","3798"
"QUA-044","Boston Pharma","Quality Control Lab","PLC","192.168.216.28","65:a1:8b:26:f6:a7","SW47","VLAN-23","Control Network","4","93","6","0.6804375561970077","5167"
"QUA-045","Boston Pharma","Quality Control Lab","Temperature Controller","192.168.64.228","f2:99:0e:b6:78:ac","SW31","VLAN-33","DMZ","1","66","23","0.021026646563572227","4548"
"QUA-046","Boston Pharma","Quality Control Lab","Safety PLC","192.168.203.132","df:42:f9:b2:f6:ec","SW34","VLAN-46","DMZ","3","66","2","1.0361001522713575","7215"
"UTI-001","Boston Pharma","Utilities","LIMS","192.168.253.239","99:60:9d:ff:7d:eb","SW38","VLAN-49","Control Network","8","56","15","4.377104179750385","5196"
"UTI-002","Boston Pharma","Utilities","Serialization System","192.168.120.143","27:15:d9:d7:25:d6","SW22","VLAN-17","Control Network","9","75","49","4.045297483356296","8261"
"UTI-003","Boston Pharma","Utilities","LIMS","192.168.145.253","01:ff:9b:74:9c:ab","SW24","VLAN-70","DMZ","9","25","18","4.6434277067369125","8238"
"UTI-004","Boston Pharma","Utilities","PLC","192.168.82.194","43:e6:af:64:73:a8","SW34","VLAN-91","Safety Network","7","68","49","1.937531966770809","2139"
"UTI-005","Boston Pharma","Utilities","MES","192.168.108.7","16:55:fc:5c:30:ce","SW42","VLAN-57","Corporate Network","9","34","32","4.424653152451748","7388"
"UTI-006","Boston Pharma","Utilities","HMI","192.168.173.45","53:b9:21:c2:76:15","SW41","VLAN-50","Safety Network","4","76","36","1.5505738418212367","5317"
"UTI-007","Boston Pharma","Utilities","Temperature Controller","192.168.122.48","f2:17:3d:2d:d0:4f","SW27","VLAN-49","Control Network","4","32","27","4.093340645536083","8128"
"UTI-008","Boston Pharma","Utilities","Safety PLC","192.168.182.72","fb:a8:9c:25:9a:48","SW45","VLAN-82","Corporate Network","2","8","18","1.3060504495710767","3675"
"UTI-009","Boston Pharma","Utilities","Batch Controller","192.168.38.20","17:69:41:b8:7c:e0","SW27","VLAN-66","Safety Network","2","15","12","0.9079804432683503","5952"
"UTI-010","Boston Pharma","Utilities","Environmental Monitor","192.168.137.88","fd:37:05:fa:8a:b8","SW42","VLAN-96","Safety Network","8","90","6","1.2161408477890367","1922"
"UTI-011","Boston Pharma","Utilities","Safety PLC","192.168.143.171","10:ae:fa:46:d3:30","SW45","VLAN-82","Safety Network","3","20","10","3.4980849373791667","8288"
"UTI-012","Boston Pharma","Utilities","Safety PLC","192.168.10.133","d7:88:16:f6:e4:1a","SW33","VLAN-74","Safety Network","5","36","49","3.3585387838665337","8044"
"UTI-013","Boston Pharma","Utilities","Serialization System","192.168.81.167","7e:f4:4b:d0:9b:33","SW32","VLAN-13","Safety Network","10","47","31","2.1757063546087707","4198"
"UTI-014","Boston Pharma","Utilities","Temperature Controller","192.168.223.157","c0:d1:b0:8b:7f:96","SW23","VLAN-29","Control Network","5","5","47","2.995464488961499","3431"
"UTI-015","Boston Pharma","Utilities","Temperature Controller","192.168.32.102","05:bf:3a:9f:67:93","SW25","VLAN-47","DMZ","7","14","44","2.5002816189249524","6451"
"UTI-016","Boston Pharma","Utilities","MES","192.168.2.130","59:e7:cc:ac:b7:a0","SW14","VLAN-80","Control Network","6","15","9","1.1219377542742293","6192"
"UTI-017","Boston Pharma","Utilities","Safety PLC","192.168.4.108","06:4c:ae:8f:cf:a5","SW6","VLAN-92","Corporate Network","4","46","26","3.1390573623649165","4761"
"UTI-018","Boston Pharma","Utilities","LIMS","192.168.79.212","d8:50:92:b6:f7:1e","SW40","VLAN-9","Safety Network","10","83","40","4.2834709710385415","60"
"UTI-019","Boston Pharma","Utilities","HMI","192.168.222.113","15:eb:97:5b:0d:c2","SW36","VLAN-67","Safety Network","8","77","6","3.5127058070305193","1113"
"UTI-020","Boston Pharma","Utilities","Temperature Controller","192.168.183.185","dc:68:62:f0:16:79","SW40","VLAN-82","Safety Network","7","32","49","0.7056096233838816","5899"
"UTI-021","Boston Pharma","Utilities","Safety PLC","192.168.30.169","4e:e8:8c:ae:9e:c0","SW2","VLAN-22","Control Network","6","16","18","3.6007134840052912","8096"
"UTI-022","Boston Pharma","Utilities","Safety PLC","192.168.174.112","b7:2e:be:a2:0e:01","SW27","VLAN-33","DMZ","6","56","26","2.1915533398720943","7425"
"UTI-023","Boston Pharma","Utilities","PLC","192.168.48.94","09:1b:d2:e2:a1:a1","SW1","VLAN-12","Corporate Network","1","63","9","1.3909249351226116","4554"
"UTI-024","Boston Pharma","Utilities","Temperature Controller","192.168.203.178","9e:a6:c1:15:f9:42","SW32","VLAN-62","Safety Network","5","58","35","2.9367415243555794","4955"
"UTI-025","Boston Pharma","Utilities","Serialization System","192.168.209.243","63:3b:78:8c:fa:8e","SW38","VLAN-86","DMZ","3","37","9","4.703976353375862","336"
"UTI-026","Boston Pharma","Utilities","PLC","192.168.235.155","3d:e1:58:56:9b:df","SW39","VLAN-62","Control Network","4","69","2","0.23156207374124715","260"
"UTI-027","Boston Pharma","Utilities","SCADA","192.168.90.209","fd:9c:2f:b1:5b:33","SW28","VLAN-78","Control Network","7","79","16","2.6170009429226546","8739"
"UTI-028","Boston Pharma","Utilities","HMI","192.168.182.231","eb:b1:96:fd:c5:07","SW3","VLAN-91","Safety Network","5","83","37","4.245283422609152","5815"
"UTI-029","Boston Pharma","Utilities","Temperature Controller","192.168.34.211","2b:a9:fc:d2:9b:af","SW42","VLAN-98","Control Network","5","28","6","0.6982257769907263","7244"
"UTI-030","Boston Pharma","Utilities","PLC","192.168.174.196","6c:b9:5a:ea:79:e3","SW37","VLAN-59","Safety Network","10","1","7","2.019074844798394","1716"
"UTI-031","Boston Pharma","Utilities","LIMS","192.168.121.87","eb:3e:a0:31:72:eb","SW47","VLAN-27","Safety Network","7","27","23","0.10430705222404191","4914"
"UTI-032","Boston Pharma","Utilities","Safety PLC","192.168.99.171","73:48:a5:93:6e:e6","SW35","VLAN-38","Corporate Network","8","89","3","0.2136873534523709","544"
"UTI-033","Boston Pharma","Utilities","PLC","192.168.226.119","d0:e8:5d:7c:aa:cb","SW29","VLAN-51","Control Network","6","51","41","4.77749690042015","1723"
"UTI-034","Boston Pharma","Utilities","Safety PLC","192.168.197.132","8e:e3:17:9f:03:40","SW38","VLAN-49","Control Network","3","99","32","1.903336790778678","7672"
"UTI-035","Boston Pharma","Utilities","LIMS","192.168.45.210","00:e5:bc:9b:b0:60","SW47","VLAN-56","DMZ","2","91","3","3.069610291972855","1647"
"UTI-036","Boston Pharma","Utilities","HMI","192.168.194.67","85:42:b0:ae:99:a3","SW36","VLAN-71","Safety Network","2","13","42","2.383327209472046","7412"
"UTI-037","Boston Pharma","Utilities","MES","192.168.221.108","72:34:9e:1c:5a:03","SW12","VLAN-16","Safety Network","6","56","14","3.8340217223615602","7255"
"UTI-038","Boston Pharma","Utilities","HMI","192.168.163.15","73:f2:11:92:a4:21","SW45","VLAN-37","DMZ","5","52","16","1.9480411201568615","7423"
"UTI-039","Boston Pharma","Utilities","MES","192.168.152.152","e9:5c:6d:0c:bd:b4","SW41","VLAN-79","Corporate Network","10","66","33","0.34493453247921746","4513"
"UTI-040","Boston Pharma","Utilities","LIMS","192.168.34.51","5c:81:54:a3:43:4c","SW35","VLAN-38","Safety Network","9","9","7","4.6108245219559265","3710"
"UTI-041","Boston Pharma","Utilities","PLC","192.168.203.196","2d:98:48:01:52:f3","SW22","VLAN-87","DMZ","10","26","15","2.2256216371537896","3241"
"UTI-042","Boston Pharma","Utilities","PLC","192.168.179.141","cd:76:2c:2b:e2:be","SW15","VLAN-89","Control Network","5","64","48","1.7007207875306873","1853"
"UTI-043","Boston Pharma","Utilities","SCADA","192.168.216.43","67:d1:2f:c7:7f:1b","SW10","VLAN-75","Safety Network","8","90","11","2.1647869039547842","6412"
"UTI-044","Boston Pharma","Utilities","PLC","192.168.125.241","68:ee:47:c3:6c:c7","SW25","VLAN-30","Corporate Network","5","65","28","2.7512405093971317","7614"
"UTI-045","Boston Pharma","Utilities","Batch Controller","192.168.245.101","98:19:09:b2:a0:af","SW15","VLAN-24","Safety Network","6","28","2","2.9235290484237675","6939"
"UTI-046","Boston Pharma","Utilities","MES","192.168.23.169","47:dc:a4:69:7a:84","SW46","VLAN-64","DMZ","2","33","18","4.782083616734041","6445"
"UTI-047","Boston Pharma","Utilities","Temperature Controller","192.168.88.66","58:81:eb:9e:d7:f9","SW28","VLAN-44","Corporate Network","8","56","21","0.0027828789117889663","2556"
"UTI-048","Boston Pharma","Utilities","Temperature Controller","192.168.124.174","b7:28:68:a1:1f:a2","SW39","VLAN-70","Control Network","2","59","2","0.25900279158480477","926"
"UTI-049","Boston Pharma","Utilities","Safety PLC","192.168.19.21","04:db:fc:49:64:89","SW13","VLAN-67","Corporate Network","5","25","31","0.6449824390607106","4081"
"UTI-050","Boston Pharma","Utilities","Safety PLC","192.168.63.44","24:20:2a:7c:f4:fb","SW1","VLAN-94","Control Network","8","8","43","2.1548239154788362","5453"
"UTI-051","Boston Pharma","Utilities","Environmental Monitor","192.168.141.121","87:d5:21:01:48:08","SW46","VLAN-52","DMZ","4","85","17","0.6051555681120124","5957"
"UTI-052","Boston Pharma","Utilities","PLC","192.168.231.252","59:85:9f:f0:a1:61","SW17","VLAN-75","Corporate Network","5","26","41","1.8420091585604803","8218"
"UTI-053","Boston Pharma","Utilities","HMI","192.168.159.132","8c:a0:89:56:f7:9d","SW2","VLAN-80","DMZ","6","50","11","1.6375350338148098","66"
"UTI-054","Boston Pharma","Utilities","HMI","192.168.124.235","f3:f1:23:aa:c4:bf","SW12","VLAN-95","Control Network","7","62","3","2.640907212805131","6400"
"UTI-055","Boston Pharma","Utilities","Safety PLC","192.168.249.22","3a:da:68:0f:2b:51","SW29","VLAN-36","DMZ","5","18","48","2.1360955593696342","7010"
"UTI-056","Boston Pharma","Utilities","PLC","192.168.170.63","9c:db:08:62:25:9e","SW9","VLAN-78","Control Network","1","29","37","4.837747829286623","7219"
"UTI-057","Boston Pharma","Utilities","HMI","192.168.35.240","e3:d4:f5:14:5e:60","SW32","VLAN-5","DMZ","4","79","34","4.268912519272724","1053"
"UTI-058","Boston Pharma","Utilities","PLC","192.168.211.84","30:2d:ab:c8:65:99","SW16","VLAN-67","Control Network","3","74","7","4.495651407465546","5335"
"UTI-059","Boston Pharma","Utilities","Safety PLC","192.168.75.111","cb:8a:65:6a:4e:9d","SW18","VLAN-21","Control Network","10","11","3","3.880703348206115","4920"
"WAR-001","Boston Pharma","Warehouse","Serialization System","192.168.18.175","00:62:8c:58:29:46","SW26","VLAN-20","DMZ","8","37","21","2.7059654836669047","5258"
"WAR-002","Boston Pharma","Warehouse","LIMS","192.168.105.5","b3:5e:07:49:b7:3c","SW36","VLAN-46","Safety Network","4","45","40","3.6436385037639707","479"
"WAR-003","Boston Pharma","Warehouse","Environmental Monitor","192.168.51.52","80:41:6e:3b:2d:22","SW22","VLAN-18","Control Network","4","32","45","1.3437980119760695","1302"
"WAR-004","Boston Pharma","Warehouse","HMI","192.168.183.230","0a:81:d7:99:97:cd","SW31","VLAN-36","DMZ","8","63","3","4.522088337944332","4305"
"WAR-005","Boston Pharma","Warehouse","SCADA","192.168.63.128","3e:d4:90:ca:b7:fe","SW38","VLAN-73","Control Network","4","92","1","0.4123282253850358","3735"
"WAR-006","Boston Pharma","Warehouse","SCADA","192.168.56.81","77:7a:ff:7f:f3:55","SW8","VLAN-77","DMZ","2","57","33","1.3230326519225866","3897"
"WAR-007","Boston Pharma","Warehouse","Environmental Monitor","192.168.155.165","18:c2:af:bc:11:7d","SW43","VLAN-26","DMZ","7","81","39","4.4009703199553964","7858"
"WAR-008","Boston Pharma","Warehouse","Serialization System","192.168.197.76","26:b6:e5:d0:d6:1e","SW41","VLAN-70","DMZ","9","15","2","0.10959872233281098","1716"
"WAR-009","Boston Pharma","Warehouse","LIMS","192.168.34.134","0b:f6:8a:38:9c:d2","SW7","VLAN-63","Safety Network","7","9","27","0.3293457977570158","8253"
"WAR-010","Boston Pharma","Warehouse","HMI","192.168.47.99","32:ab:36:69:e8:f7","SW42","VLAN-30","Corporate Network","2","30","47","1.578330360378134","6815"
"WAR-011","Boston Pharma","Warehouse","HMI","192.168.196.116","0a:1a:07:9c:52:c3","SW38","VLAN-40","Control Network","8","28","44","2.5380284525853245","5518"
"WAR-012","Boston Pharma","Warehouse","LIMS","192.168.210.31","3d:84:ff:02:aa:48","SW11","VLAN-73","DMZ","8","60","16","1.9405655297200197","6050"
"WAR-013","Boston Pharma","Warehouse","SCADA","192.168.75.99","3a:c0:af:b9:31:cb","SW48","VLAN-44","DMZ","5","78","14","0.18040449927220426","3232"
"WAR-014","Boston Pharma","Warehouse","Safety PLC","192.168.175.108","ea:ce:5d:12:cb:02","SW3","VLAN-57","Safety Network","4","10","47","1.7093602603149927","1606"
"WAR-015","Boston Pharma","Warehouse","SCADA","192.168.71.148","be:8b:aa:ed:3a:ed","SW9","VLAN-98","Corporate Network","7","83","3","0.8118730443232802","820"
"WAR-016","Boston Pharma","Warehouse","LIMS","192.168.23.215","71:4e:36:2f:90:92","SW1","VLAN-52","Corporate Network","8","16","47","3.425601971082579","3012"
"WAR-017","Boston Pharma","Warehouse","Temperature Controller","192.168.33.58","b0:c0:0e:41:82:c0","SW48","VLAN-52","Corporate Network","10","36","50","2.357808264004455","2492"
"WAR-018","Boston Pharma","Warehouse","PLC","192.168.177.240","c8:e7:3d:66:64:43","SW42","VLAN-41","Safety Network","7","89","12","4.2709684419567875","1199"
"WAR-019","Boston Pharma","Warehouse","HMI","192.168.135.94","f7:a5:65:12:a4:45","SW30","VLAN-18","DMZ","4","27","18","2.9127517540100243","2013"
"WAR-020","Boston Pharma","Warehouse","Environmental Monitor","192.168.44.158","9a:13:63:ee:fe:b5","SW7","VLAN-92","Corporate Network","5","75","50","1.6532995877668233","6585"
"API-001","San Diego Biotech","API Manufacturing","Temperature Controller","192.168.128.20","a3:93:71:2c:7f:6e","SW1","VLAN-21","Control Network","5","24","22","4.642370185244067","3649"
"API-002","San Diego Biotech","API Manufacturing","SCADA","192.168.90.187","13:0f:3b:33:0a:58","SW4","VLAN-36","DMZ","3","23","50","0.10283992236764905","3166"
"API-003","San Diego Biotech","API Manufacturing","LIMS","192.168.205.114","f4:ba:0c:8d:fd:09","SW2","VLAN-40","DMZ","10","44","44","3.4238153706869023","1321"
"API-004","San Diego Biotech","API Manufacturing","SCADA","192.168.135.53","48:e1:b5:ed:6e:fe","SW31","VLAN-97","Control Network","4","64","18","0.36169107389760646","297"
"API-005","San Diego Biotech","API Manufacturing","LIMS","192.168.177.224","07:ec:45:19:f8:42","SW9","VLAN-56","DMZ","7","36","19","0.13606740991321753","1221"
"API-006","San Diego Biotech","API Manufacturing","HMI","192.168.196.18","22:d6:63:85:a8:17","SW8","VLAN-60","Corporate Network","2","70","20","3.954268154953641","3120"
"API-007","San Diego Biotech","API Manufacturing","HMI","192.168.163.227","d0:d8:de:3e:43:ce","SW14","VLAN-38","Corporate Network","5","61","21","2.6080611018258515","3655"
"API-008","San Diego Biotech","API Manufacturing","SCADA","192.168.176.192","85:a7:eb:45:34:95","SW30","VLAN-37","DMZ","10","19","26","2.7877999783178655","1023"
"API-009","San Diego Biotech","API Manufacturing","Batch Controller","192.168.92.154","ad:e0:87:65:b7:8f","SW32","VLAN-23","Control Network","9","14","48","1.0796313910883526","4117"
"API-010","San Diego Biotech","API Manufacturing","LIMS","192.168.112.163","7c:71:e0:cf:5e:10","SW30","VLAN-50","DMZ","5","84","37","2.903055524745789","7275"
"API-011","San Diego Biotech","API Manufacturing","Environmental Monitor","192.168.21.52","97:f5:03:5d:35:3d","SW39","VLAN-46","Corporate Network","6","45","50","3.7610866499992945","5043"
"API-012","San Diego Biotech","API Manufacturing","HMI","192.168.75.34","94:79:d4:be:2b:21","SW25","VLAN-24","Control Network","5","99","15","0.694592359028603","7305"
"API-013","San Diego Biotech","API Manufacturing","Serialization System","192.168.129.24","04:1d:21:4e:f9:76","SW10","VLAN-76","Corporate Network","1","57","18","4.533434589812519","1509"
"API-014","San Diego Biotech","API Manufacturing","Temperature Controller","192.168.15.215","04:5f:26:76:60:1d","SW7","VLAN-12","Control Network","8","15","9","3.098257529558971","8132"
"API-015","San Diego Biotech","API Manufacturing","Batch Controller","192.168.215.188","d0:e0:69:52:a3:25","SW46","VLAN-96","DMZ","6","37","20","2.023948639880305","5779"
"API-016","San Diego Biotech","API Manufacturing","HMI","192.168.221.44","b3:88:db:58:43:59","SW33","VLAN-26","Safety Network","4","36","18","1.7330084209808239","6396"
"API-017","San Diego Biotech","API Manufacturing","SCADA","192.168.141.129","f6:0b:a5:90:54:9b","SW8","VLAN-93","Safety Network","5","12","14","2.265203644317805","6509"
"API-018","San Diego Biotech","API Manufacturing","LIMS","192.168.197.85","aa:34:6d:77:b0:8a","SW37","VLAN-35","Control Network","3","45","45","2.7940351483684256","6971"
"API-019","San Diego Biotech","API Manufacturing","MES","192.168.20.233","2b:0a:3a:fc:4b:43","SW19","VLAN-14","DMZ","4","93","27","3.266837516050518","4072"
"API-020","San Diego Biotech","API Manufacturing","Batch Controller","192.168.197.169","20:c4:5d:10:01:b9","SW1","VLAN-100","Safety Network","9","60","35","2.74712784507932","3230"
"API-021","San Diego Biotech","API Manufacturing","LIMS","192.168.168.215","9d:e7:c4:6f:74:24","SW4","VLAN-46","DMZ","4","94","24","1.0118464846481678","2867"
"API-022","San Diego Biotech","API Manufacturing","Batch Controller","192.168.33.123","47:5e:4b:f2:7f:14","SW39","VLAN-99","Corporate Network","4","0","18","4.191170061937244","4022"
"API-023","San Diego Biotech","API Manufacturing","SCADA","192.168.231.226","75:54:98:20:13:4a","SW15","VLAN-50","DMZ","4","34","15","0.6694574282022281","3488"
"API-024","San Diego Biotech","API Manufacturing","MES","192.168.50.127","d0:76:4d:75:df:14","SW32","VLAN-84","Control Network","7","92","31","4.322846937030857","4399"
"API-025","San Diego Biotech","API Manufacturing","Environmental Monitor","192.168.89.76","fe:c6:33:1f:20:84","SW33","VLAN-76","DMZ","2","11","22","4.849394285085722","5194"
"API-026","San Diego Biotech","API Manufacturing","Serialization System","192.168.251.145","cf:80:d7:69:75:8e","SW3","VLAN-58","Safety Network","9","28","15","3.958956483239011","5707"
"API-027","San Diego Biotech","API Manufacturing","Environmental Monitor","192.168.110.187","4e:dd:1d:20:3b:8e","SW9","VLAN-83","Safety Network","3","20","14","3.2738392594055976","6792"
"API-028","San Diego Biotech","API Manufacturing","MES","192.168.143.79","fa:55:05:a2:20:25","SW37","VLAN-44","Safety Network","2","88","14","2.7549392924400404","2045"
"API-029","San Diego Biotech","API Manufacturing","LIMS","192.168.181.91","78:6b:f1:f1:28:1c","SW31","VLAN-97","Safety Network","2","62","43","4.200142394246715","7964"
"API-030","San Diego Biotech","API Manufacturing","Safety PLC","192.168.236.53","7b:b0:21:3b:3e:d8","SW7","VLAN-22","Control Network","3","60","34","4.313207220384921","4809"
"API-031","San Diego Biotech","API Manufacturing","MES","192.168.199.95","54:b0:af:2f:1f:d5","SW39","VLAN-34","Control Network","5","79","21","3.216345910187383","2580"
"API-032","San Diego Biotech","API Manufacturing","MES","192.168.53.16","fe:40:9a:a1:5b:92","SW33","VLAN-65","Safety Network","5","16","4","1.99481091900644","1131"
"API-033","San Diego Biotech","API Manufacturing","HMI","192.168.66.220","b4:63:0c:7c:67:34","SW33","VLAN-15","DMZ","4","20","11","2.4799045754421045","2710"
"API-034","San Diego Biotech","API Manufacturing","PLC","192.168.174.40","e4:9f:61:28:53:32","SW36","VLAN-92","Safety Network","10","47","15","4.5165215959509455","8598"
"API-035","San Diego Biotech","API Manufacturing","Safety PLC","192.168.14.155","3d:b1:91:83:02:89","SW44","VLAN-14","Corporate Network","1","15","42","3.1301899663690747","5735"
"API-036","San Diego Biotech","API Manufacturing","Batch Controller","192.168.195.159","84:8d:fd:a3:18:ed","SW44","VLAN-60","DMZ","7","51","45","2.2760647999112527","1331"
"API-037","San Diego Biotech","API Manufacturing","MES","192.168.38.179","d8:a4:63:24:2c:a7","SW22","VLAN-95","DMZ","10","17","36","2.936984925064754","8492"
"API-038","San Diego Biotech","API Manufacturing","HMI","192.168.74.149","1b:0d:81:36:66:67","SW18","VLAN-70","Safety Network","3","3","21","2.569291520520569","4647"
"API-039","San Diego Biotech","API Manufacturing","PLC","192.168.145.202","fa:e7:10:a6:38:fc","SW40","VLAN-89","Control Network","4","0","19","0.19615376484579672","8023"
"API-040","San Diego Biotech","API Manufacturing","PLC","192.168.195.78","00:e8:07:71:1f:bd","SW45","VLAN-49","DMZ","6","44","19","0.5638177336439598","7876"
"API-041","San Diego Biotech","API Manufacturing","Serialization System","192.168.49.108","58:3a:6e:6b:63:7f","SW14","VLAN-14","DMZ","3","50","47","4.127673949034888","8448"
"API-042","San Diego Biotech","API Manufacturing","Safety PLC","192.168.191.160","36:ea:88:7d:7a:58","SW15","VLAN-32","Corporate Network","1","83","32","1.4805252775010769","5997"
"API-043","San Diego Biotech","API Manufacturing","Batch Controller","192.168.74.44","64:8c:f1:88:26:bb","SW1","VLAN-32","Control Network","10","9","18","4.60849324985322","6135"
"API-044","San Diego Biotech","API Manufacturing","MES","192.168.88.60","32:c4:0f:a4:30:55","SW4","VLAN-16","Corporate Network","10","65","36","3.639616768823876","7400"
"FOR-001","San Diego Biotech","Formulation","Safety PLC","192.168.170.139","9a:48:68:da:d5:fb","SW9","VLAN-60","Corporate Network","9","53","3","4.783484009598745","5180"
"FOR-002","San Diego Biotech","Formulation","PLC","192.168.94.21","e4:c4:01:22:a8:e0","SW26","VLAN-44","Corporate Network","6","8","25","2.6082264894657827","5963"
"FOR-003","San Diego Biotech","Formulation","HMI","192.168.35.47","36:4f:c7:c1:0c:8a","SW24","VLAN-25","Corporate Network","9","43","35","4.756345257733505","8436"
"FOR-004","San Diego Biotech","Formulation","MES","192.168.217.210","9e:05:0b:8e:35:9d","SW41","VLAN-90","Control Network","3","70","41","2.2079486007457696","5248"
"FOR-005","San Diego Biotech","Formulation","HMI","192.168.187.136","b0:92:30:36:01:a6","SW16","VLAN-43","DMZ","9","29","16","4.166017069554005","6940"
"FOR-006","San Diego Biotech","Formulation","MES","192.168.58.152","30:6d:8f:32:e4:c3","SW14","VLAN-9","Safety Network","1","5","48","0.6326287128941321","1234"
"FOR-007","San Diego Biotech","Formulation","MES","192.168.186.120","0a:00:cb:47:71:37","SW4","VLAN-19","DMZ","10","71","35","4.649515685548986","7137"
"FOR-008","San Diego Biotech","Formulation","PLC","192.168.151.206","1f:0d:aa:87:64:5c","SW7","VLAN-22","Control Network","2","10","45","4.381976197943947","117"
"FOR-009","San Diego Biotech","Formulation","Environmental Monitor","192.168.27.29","58:78:aa:c2:97:62","SW19","VLAN-44","Corporate Network","1","1","35","1.3472872647305845","3579"
"FOR-010","San Diego Biotech","Formulation","PLC","192.168.32.23","c3:94:11:c0:98:87","SW31","VLAN-10","DMZ","5","8","11","4.056401808040117","2289"
"FOR-011","San Diego Biotech","Formulation","LIMS","192.168.235.57","c9:1a:3d:10:92:18","SW41","VLAN-12","Safety Network","4","29","41","3.9813478596100182","7927"
"FOR-012","San Diego Biotech","Formulation","PLC","192.168.28.14","da:69:9e:c2:8c:0e","SW7","VLAN-74","Corporate Network","2","8","4","3.0144748825019874","7561"
"FOR-013","San Diego Biotech","Formulation","Serialization System","192.168.31.185","e8:23:d9:38:f4:81","SW6","VLAN-12","DMZ","1","63","34","0.14260176223521936","160"
"FOR-014","San Diego Biotech","Formulation","MES","192.168.150.116","2a:69:7d:db:a6:38","SW13","VLAN-39","DMZ","8","8","33","1.022374349285966","2913"
"FOR-015","San Diego Biotech","Formulation","MES","192.168.34.130","df:16:1d:2f:33:3d","SW13","VLAN-11","Safety Network","10","40","31","3.5629771730551596","6858"
"FOR-016","San Diego Biotech","Formulation","MES","192.168.154.154","a4:8f:d3:31:47:72","SW30","VLAN-18","Safety Network","5","36","10","0.741388403945038","4400"
"FOR-017","San Diego Biotech","Formulation","PLC","192.168.238.250","75:a9:5e:bd:48:71","SW17","VLAN-16","Control Network","2","64","25","1.1431937849612384","2427"
"FOR-018","San Diego Biotech","Formulation","PLC","192.168.243.198","9a:6f:78:fd:cf:70","SW33","VLAN-40","Control Network","1","43","1","0.14230633249210922","165"
"FOR-019","San Diego Biotech","Formulation","PLC","192.168.240.249","18:32:84:a6:70:88","SW36","VLAN-13","Corporate Network","7","11","26","3.231586356017273","7840"
"FOR-020","San Diego Biotech","Formulation","HMI","192.168.227.71","88:0c:81:57:18:86","SW22","VLAN-87","DMZ","9","41","20","2.6021066616179644","2602"
"FOR-021","San Diego Biotech","Formulation","Temperature Controller","192.168.164.31","92:42:09:43:74:1f","SW38","VLAN-85","Safety Network","10","45","29","1.8107996840427087","3931"
"FOR-022","San Diego Biotech","Formulation","MES","192.168.107.200","cb:9c:88:0b:3e:4d","SW36","VLAN-67","Control Network","2","4","6","4.346317535210811","4156"
"FOR-023","San Diego Biotech","Formulation","Serialization System","192.168.211.43","cc:d2:55:54:b0:f1","SW28","VLAN-31","Corporate Network","8","81","20","2.3742525710080056","3873"
"FOR-024","San Diego Biotech","Formulation","SCADA","192.168.49.184","71:69:98:40:ad:22","SW40","VLAN-92","Safety Network","9","5","1","0.45113092541662847","5978"
"FOR-025","San Diego Biotech","Formulation","HMI","192.168.242.55","b5:41:1b:94:15:73","SW23","VLAN-8","DMZ","6","17","2","4.9994598840750655","2647"
"FOR-026","San Diego Biotech","Formulation","Batch Controller","192.168.99.96","e2:9a:c9:a0:3c:7d","SW35","VLAN-68","Corporate Network","7","14","31","2.748338108147209","8515"
