tag_id,plant,unit,device_type,ip_address,mac_address,protocol,vendor,model,firmware_version,last_seen,discovery_method,confidence_level,network_segment,criticality,is_managed,has_security_patches,vulnerabilities,cve_count,last_security_scan,encryption_enabled,authentication_required,access_control,network_isolation,firewall_protected,risk_score
"CON-0122","Pacific Power","Control Center","Arc Flash Monitor","192.168.122.11","43:db:7f:ae:fa:e8","DNP3","Emerson","ArcFlashMonitor-2695","4.9.66","2025-10-20T06:50:10.806Z","Asset Inventory","92","VLAN-42","High","true","false","2","2","2025-10-13T00:56:32.553Z","true","true","Advanced","false","false","96"
"CON-0125","Pacific Power","Control Center","Environmental Monitor","192.168.244.157","0c:ca:03:33:91:dd","Ethernet/IP","Emerson","EnvironmentalMonitor-6056","1.5.35","2025-10-20T01:39:17.845Z","Protocol Analysis","79","VLAN-65","Low","true","false","3","1","2025-10-12T06:38:24.149Z","true","true","Basic","true","false","11"
"CON-0127","Pacific Power","Control Center","Grid Controller","192.168.49.208","35:a7:92:05:05:5f","DNP3","Schneider","GridController-7430","2.0.55","2025-10-24T14:44:04.807Z","Network Scan","95","VLAN-56","Critical","true","true","0","0","2025-10-10T01:26:44.883Z","false","true","Enterprise","true","true","45"
"CON-0128","Pacific Power","Control Center","EMS","192.168.127.9","b1:ce:15:13:be:26","DNP3","Schneider","EMS-6090","1.6.68","2025-10-24T07:30:16.604Z","Protocol Analysis","77","VLAN-77","High","false","false","1","0","2025-10-05T16:48:17.212Z","false","true","None","true","false","14"
"CON-0129","Pacific Power","Control Center","HMI","192.168.87.2","32:fb:97:a6:69:54","Modbus TCP","Emerson","HMI-2639","2.2.49","2025-10-19T16:14:55.389Z","SNMP","83","VLAN-83","Low","false","true","0","0","2025-10-01T08:20:04.486Z","false","true","None","true","false","94"
"CON-0130","Pacific Power","Control Center","Arc Flash Monitor","192.168.224.197","45:46:e2:6a:9f:7a","Ethernet/IP","Honeywell","ArcFlashMonitor-6883","4.5.82","2025-10-19T04:28:40.714Z","Asset Inventory","88","VLAN-5","Medium","true","true","0","1","2025-09-26T15:20:12.478Z","true","true","None","false","true","11"
"CON-0131","Pacific Power","Control Center","RTU","192.168.95.168","b2:c9:7c:3e:87:90","OPC UA","Rockwell","RTU-4832","3.5.7","2025-10-19T12:59:59.628Z","SNMP","88","VLAN-35","High","true","false","2","2","2025-10-05T05:28:20.046Z","true","true","Basic","false","true","59"
"SUB-0133","Pacific Power","Substation","SCADA","192.168.147.135","79:13:cd:53:db:89","OPC UA","Rockwell","SCADA-2573","1.4.52","2025-10-20T09:58:49.910Z","Protocol Analysis","90","VLAN-63","High","true","false","3","2","2025-10-07T13:34:21.359Z","false","true","None","false","true","51"
"SUB-0134","Pacific Power","Substation","HMI","192.168.0.182","72:d6:50:a6:c5:d7","Ethernet/IP","ABB","HMI-3670","2.9.67","2025-10-19T04:13:21.248Z","Asset Inventory","85","VLAN-21","Low","true","false","0","0","2025-10-18T12:36:29.820Z","true","false","None","true","true","93"
"SUB-0135","Pacific Power","Substation","HMI","192.168.221.44","36:9a:9d:8c:c3:0d","Modbus TCP","Emerson","HMI-7127","4.0.80","2025-10-24T20:19:45.594Z","Protocol Analysis","95","VLAN-3","High","false","false","2","1","2025-10-05T04:59:39.860Z","true","true","Advanced","false","true","99"
"SUB-0136","Pacific Power","Substation","EMS","192.168.160.176","28:e4:c4:f3:44:ad","Ethernet/IP","Schneider","EMS-7183","3.3.40","2025-10-22T03:59:08.441Z","Asset Inventory","75","VLAN-7","Critical","true","true","4","2","2025-10-01T02:35:44.417Z","false","true","None","false","true","31"
"SUB-0137","Pacific Power","Substation","Grid Controller","192.168.86.200","53:fa:f9:ba:a7:75","Profinet","Honeywell","GridController-2841","1.5.71","2025-10-24T20:38:56.455Z","Protocol Analysis","99","VLAN-80","High","true","true","2","1","2025-09-25T21:48:32.728Z","true","true","Basic","true","true","71"
"SUB-0138","Pacific Power","Substation","Grid Controller","192.168.94.219","06:5e:18:9d:27:9c","Ethernet/IP","Emerson","GridController-9119","1.0.93","2025-10-22T16:48:57.425Z","Asset Inventory","81","VLAN-47","Low","true","false","4","1","2025-10-12T23:03:12.249Z","true","true","None","true","true","2"
"SUB-0139","Pacific Power","Substation","Environmental Monitor","192.168.28.183","2b:2e:ec:65:4d:aa","Ethernet/IP","ABB","EnvironmentalMonitor-5266","1.4.19","2025-10-20T10:42:20.886Z","SNMP","81","VLAN-70","High","true","true","1","0","2025-10-12T00:08:24.723Z","false","true","Basic","false","false","50"
"SUB-0140","Pacific Power","Substation","RTU","192.168.11.61","61:c6:b4:19:56:43","Profinet","Schneider","RTU-5277","3.0.93","2025-10-23T16:10:12.942Z","SNMP","77","VLAN-72","Medium","true","true","4","1","2025-10-13T04:23:14.433Z","true","true","Enterprise","true","true","20"
"SUB-0141","Pacific Power","Substation","Arc Flash Monitor","192.168.156.139","6a:9f:37:bc:09:85","Ethernet/IP","Rockwell","ArcFlashMonitor-4024","5.1.70","2025-10-18T22:33:43.626Z","Asset Inventory","98","VLAN-48","Medium","true","true","2","2","2025-10-21T20:09:45.514Z","false","true","Advanced","false","true","76"
"SUB-0142","Pacific Power","Substation","Grid Controller","192.168.56.86","73:88:22:ea:21:b1","Profinet","Emerson","GridController-7240","4.4.27","2025-10-24T14:29:28.552Z","Network Scan","89","VLAN-67","Medium","true","true","2","2","2025-10-11T20:59:14.912Z","true","false","Advanced","true","true","2"
"SUB-0143","Pacific Power","Substation","HMI","192.168.34.14","07:57:ee:cd:aa:89","OPC UA","Siemens","HMI-7183","2.4.84","2025-10-21T16:53:41.807Z","Protocol Analysis","73","VLAN-29","Low","true","true","3","0","2025-10-14T15:39:08.528Z","false","true","None","false","false","15"
"SUB-0144","Pacific Power","Substation","EMS","192.168.121.201","20:d2:8b:a0:27:0f","OPC UA","Siemens","EMS-4020","5.5.72","2025-10-21T05:29:58.685Z","SNMP","86","VLAN-58","High","true","true","3","0","2025-10-10T22:02:40.306Z","false","true","Advanced","true","true","14"
"SUB-0145","Pacific Power","Substation","SCADA","192.168.104.171","ac:1f:69:79:1b:de","Ethernet/IP","ABB","SCADA-1369","2.9.3","2025-10-21T11:40:49.293Z","SNMP","95","VLAN-72","Low","false","true","0","0","2025-10-02T18:35:03.207Z","true","false","Enterprise","true","false","93"
"SUB-0146","Pacific Power","Substation","Protection Relay","192.168.40.74","b7:2c:ae:4f:32:9f","Profinet","Siemens","ProtectionRelay-6766","5.8.36","2025-10-18T15:18:03.415Z","Asset Inventory","81","VLAN-9","Critical","false","false","4","1","2025-10-11T09:54:53.318Z","false","true","None","true","true","19"
"SUB-0147","Pacific Power","Substation","DMS","192.168.23.6","b5:f1:f6:d6:42:bb","Modbus TCP","Honeywell","DMS-5737","3.9.47","2025-10-20T07:34:29.533Z","Protocol Analysis","96","VLAN-48","Critical","true","false","3","1","2025-09-27T21:00:24.888Z","false","false","None","false","true","25"
"SUB-0149","Pacific Power","Substation","IED","192.168.12.246","04:ea:27:64:2e:fc","Ethernet/IP","ABB","IED-2026","2.6.37","2025-10-20T23:42:33.876Z","Network Scan","77","VLAN-80","Medium","true","true","3","1","2025-09-28T09:30:42.823Z","false","true","None","false","true","5"
"SUB-0151","Pacific Power","Substation","DMS","192.168.22.15","9a:99:ee:3b:64:58","DNP3","Honeywell","DMS-2025","5.7.97","2025-10-20T03:14:54.801Z","Asset Inventory","92","VLAN-69","Low","false","true","3","1","2025-10-14T03:39:31.313Z","true","true","Basic","false","true","81"
"SUB-0153","Pacific Power","Substation","EMS","192.168.200.197","aa:d4:f9:6c:d6:42","Ethernet/IP","Siemens","EMS-2865","2.0.20","2025-10-20T05:53:32.427Z","SNMP","94","VLAN-25","High","true","true","0","2","2025-10-17T19:12:13.113Z","true","false","Basic","false","false","75"
"SUB-0154","Pacific Power","Substation","Arc Flash Monitor","192.168.253.116","9e:b0:88:b4:44:43","Modbus TCP","Rockwell","ArcFlashMonitor-6239","3.0.56","2025-10-21T10:37:41.975Z","Asset Inventory","76","VLAN-58","Medium","true","true","3","1","2025-10-09T18:51:45.003Z","true","true","None","true","true","46"
"SUB-0155","Pacific Power","Substation","SCADA","192.168.195.9","6b:e9:37:bf:d9:12","OPC UA","Siemens","SCADA-4063","1.2.75","2025-10-19T02:45:35.892Z","Asset Inventory","99","VLAN-30","Medium","false","false","1","1","2025-10-08T10:26:49.866Z","true","true","Basic","false","true","87"
"GEN-0156","Midwest Electric","Generation Unit","HMI","192.168.66.208","87:38:d8:0d:6d:c7","Profinet","Honeywell","HMI-5941","4.5.61","2025-10-18T12:47:28.589Z","SNMP","70","VLAN-10","Medium","false","false","3","0","2025-10-09T07:08:16.116Z","true","true","None","true","false","45"
"GEN-0157","Midwest Electric","Generation Unit","Environmental Monitor","192.168.17.147","bc:2a:c7:92:ea:d3","Modbus TCP","Rockwell","EnvironmentalMonitor-5444","5.6.12","2025-10-19T12:41:13.395Z","Network Scan","71","VLAN-94","High","true","true","2","0","2025-10-24T05:36:43.968Z","true","false","Advanced","false","false","77"
"GEN-0159","Midwest Electric","Generation Unit","IED","192.168.70.51","b9:f0:6a:ef:52:9d","OPC UA","Emerson","IED-7917","3.5.10","2025-10-20T14:04:37.242Z","Protocol Analysis","74","VLAN-33","High","true","false","1","0","2025-09-30T10:17:34.437Z","false","false","Advanced","true","false","6"
"GEN-0162","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.178.97","ef:72:17:c5:fb:a0","DNP3","Siemens","ArcFlashMonitor-2717","2.3.9","2025-10-22T10:31:47.130Z","SNMP","74","VLAN-58","High","false","false","3","0","2025-09-28T22:26:35.499Z","true","true","Enterprise","false","true","23"
"GEN-0164","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.83.247","3b:d6:3e:73:b8:c2","Profinet","Honeywell","ArcFlashMonitor-9140","4.1.0","2025-10-24T21:50:24.405Z","Protocol Analysis","90","VLAN-35","High","false","true","2","1","2025-10-21T06:39:56.024Z","true","true","None","true","true","74"
"GEN-0166","Midwest Electric","Generation Unit","Environmental Monitor","192.168.75.204","53:61:a1:cf:b4:aa","DNP3","ABB","EnvironmentalMonitor-8643","4.1.17","2025-10-20T04:58:20.761Z","Network Scan","85","VLAN-72","Low","false","true","1","0","2025-10-07T12:50:29.973Z","false","true","Enterprise","true","true","42"
"GEN-0167","Midwest Electric","Generation Unit","Environmental Monitor","192.168.9.59","e1:e2:50:63:83:4a","Modbus TCP","Schneider","EnvironmentalMonitor-1435","1.1.31","2025-10-19T23:32:48.075Z","Asset Inventory","72","VLAN-11","High","true","true","0","0","2025-10-01T06:26:26.606Z","true","true","None","true","false","30"
"GEN-0168","Midwest Electric","Generation Unit","RTU","192.168.42.92","0d:a3:c2:09:6f:27","OPC UA","Emerson","RTU-4445","3.8.6","2025-10-18T14:38:58.444Z","Asset Inventory","95","VLAN-84","Critical","true","false","0","1","2025-10-14T07:33:58.798Z","true","true","None","true","true","14"
"GEN-0169","Midwest Electric","Generation Unit","Grid Controller","192.168.240.106","cd:0c:43:03:64:a6","Profinet","Honeywell","GridController-5531","4.4.52","2025-10-20T23:04:35.941Z","Protocol Analysis","96","VLAN-81","Medium","true","true","4","2","2025-10-01T08:26:35.965Z","true","true","None","true","true","32"
"GEN-0170","Midwest Electric","Generation Unit","EMS","192.168.4.120","d0:3b:bb:3a:2e:6e","Profinet","Siemens","EMS-2013","3.8.95","2025-10-19T13:16:34.322Z","Protocol Analysis","82","VLAN-79","Low","true","false","1","1","2025-10-01T19:42:22.586Z","true","true","Enterprise","false","false","100"
"GEN-0171","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.49.11","25:be:dd:a6:61:9b","Ethernet/IP","Honeywell","ArcFlashMonitor-7258","4.7.42","2025-10-23T09:30:13.449Z","Network Scan","93","VLAN-39","High","false","true","1","1","2025-10-05T18:44:58.133Z","false","true","Advanced","true","true","48"
"GEN-0172","Midwest Electric","Generation Unit","RTU","192.168.182.37","88:fa:c0:15:1c:ff","OPC UA","Schneider","RTU-8739","5.9.97","2025-10-21T12:06:51.738Z","Asset Inventory","90","VLAN-35","Critical","true","true","4","1","2025-10-05T09:14:33.187Z","false","false","Enterprise","false","true","61"
"GEN-0173","Midwest Electric","Generation Unit","HMI","192.168.235.38","70:92:9f:8e:86:c2","DNP3","Schneider","HMI-3740","1.3.8","2025-10-23T18:38:17.509Z","Protocol Analysis","87","VLAN-28","High","true","false","3","2","2025-10-20T20:11:00.709Z","false","true","None","false","true","83"
"GEN-0174","Midwest Electric","Generation Unit","Environmental Monitor","192.168.76.96","85:d6:40:9e:d6:19","DNP3","Schneider","EnvironmentalMonitor-1889","1.0.41","2025-10-23T12:41:43.004Z","SNMP","98","VLAN-22","Low","false","true","1","1","2025-10-11T08:03:25.958Z","true","true","None","false","true","82"
"GEN-0175","Midwest Electric","Generation Unit","EMS","192.168.208.210","55:52:9d:f1:06:3a","Modbus TCP","Schneider","EMS-7312","4.9.88","2025-10-23T02:42:58.918Z","Asset Inventory","71","VLAN-58","Critical","true","true","3","2","2025-09-27T03:11:44.274Z","true","true","Advanced","true","true","7"
"GEN-0177","Midwest Electric","Generation Unit","IED","192.168.3.6","0b:d5:82:42:fd:5d","DNP3","Rockwell","IED-2291","1.4.67","2025-10-23T13:07:44.740Z","Network Scan","76","VLAN-96","Low","true","true","1","2","2025-10-24T08:10:14.235Z","false","true","Basic","false","true","42"
"GEN-0179","Midwest Electric","Generation Unit","IED","192.168.142.217","b8:73:4f:48:b1:58","DNP3","Honeywell","IED-3285","2.1.38","2025-10-22T17:29:29.686Z","Protocol Analysis","74","VLAN-5","Critical","true","false","0","2","2025-10-20T08:41:59.514Z","false","true","Advanced","true","false","28"
"GEN-0180","Midwest Electric","Generation Unit","SCADA","192.168.9.106","eb:14:08:1d:7d:8a","OPC UA","ABB","SCADA-5472","3.7.95","2025-10-20T01:26:01.092Z","Network Scan","81","VLAN-4","Medium","true","true","0","1","2025-10-13T21:16:35.446Z","true","true","Basic","false","true","70"
"GEN-0181","Midwest Electric","Generation Unit","IED","192.168.187.134","ec:30:3e:cc:2c:ad","Ethernet/IP","Siemens","IED-4918","5.8.68","2025-10-19T14:50:03.121Z","Asset Inventory","75","VLAN-93","High","true","true","3","1","2025-09-29T19:20:03.445Z","false","false","Enterprise","false","false","75"
"GEN-0182","Midwest Electric","Generation Unit","Environmental Monitor","192.168.190.236","87:d0:d0:3e:55:0a","Profinet","Schneider","EnvironmentalMonitor-9681","4.0.37","2025-10-19T15:41:07.483Z","Network Scan","74","VLAN-50","Low","false","false","2","1","2025-10-08T00:41:55.011Z","false","true","Enterprise","false","true","59"
"GEN-0183","Midwest Electric","Generation Unit","IED","192.168.24.46","16:f5:73:85:7c:0e","OPC UA","Emerson","IED-6003","3.6.79","2025-10-20T14:15:58.933Z","Network Scan","87","VLAN-10","High","true","false","1","1","2025-10-16T09:17:41.499Z","false","true","Enterprise","false","true","68"
"GEN-0186","Midwest Electric","Generation Unit","HMI","192.168.127.150","d1:63:2a:c8:5e:0a","DNP3","Rockwell","HMI-9606","1.1.91","2025-10-18T21:02:08.636Z","Protocol Analysis","70","VLAN-8","High","false","true","3","0","2025-10-04T04:18:51.277Z","true","false","Enterprise","true","true","83"
"GEN-0187","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.42.170","04:84:67:f2:d5:3e","Profinet","Rockwell","ArcFlashMonitor-3291","2.8.99","2025-10-23T00:19:49.035Z","Network Scan","78","VLAN-16","Critical","true","false","4","0","2025-10-22T04:52:07.976Z","true","false","None","true","true","79"
"GEN-0188","Midwest Electric","Generation Unit","Environmental Monitor","192.168.103.157","98:2f:7c:32:3d:f2","Modbus TCP","Siemens","EnvironmentalMonitor-6061","5.2.83","2025-10-18T18:57:01.932Z","Protocol Analysis","95","VLAN-100","Critical","true","false","3","0","2025-09-27T16:30:04.545Z","true","true","Advanced","true","true","77"
"GEN-0189","Midwest Electric","Generation Unit","Protection Relay","192.168.97.172","d6:16:91:f8:3b:d3","Ethernet/IP","ABB","ProtectionRelay-1626","3.3.70","2025-10-21T10:19:46.164Z","SNMP","70","VLAN-14","High","true","false","1","1","2025-10-08T21:06:46.077Z","false","true","None","true","false","7"
"GEN-0191","Midwest Electric","Generation Unit","Protection Relay","192.168.199.249","19:5a:76:55:95:f9","DNP3","ABB","ProtectionRelay-5010","3.5.51","2025-10-18T06:16:36.833Z","Protocol Analysis","95","VLAN-4","High","false","true","2","2","2025-09-28T04:38:56.529Z","false","true","None","true","true","43"
"GEN-0192","Midwest Electric","Generation Unit","HMI","192.168.19.194","ce:8d:52:47:fb:f8","Profinet","Siemens","HMI-5799","3.3.90","2025-10-21T11:04:54.418Z","Asset Inventory","96","VLAN-80","Critical","true","true","1","1","2025-10-22T20:48:15.416Z","true","true","Enterprise","false","true","91"
"GEN-0193","Midwest Electric","Generation Unit","SCADA","192.168.42.54","4a:e5:93:ac:59:dd","DNP3","Honeywell","SCADA-9343","2.2.72","2025-10-21T17:19:55.725Z","SNMP","89","VLAN-4","Low","false","false","1","0","2025-09-27T04:01:53.957Z","true","true","None","true","false","23"
"GEN-0194","Midwest Electric","Generation Unit","IED","192.168.194.125","79:47:56:02:ad:ca","Profinet","Schneider","IED-5844","4.1.42","2025-10-18T07:56:43.969Z","Protocol Analysis","87","VLAN-19","Medium","true","true","2","0","2025-09-30T04:04:10.550Z","true","false","Enterprise","false","false","62"
"GEN-0195","Midwest Electric","Generation Unit","DMS","192.168.194.196","f4:ad:89:41:eb:5d","DNP3","Schneider","DMS-6297","4.6.39","2025-10-23T03:16:28.911Z","Protocol Analysis","77","VLAN-98","Critical","true","false","0","0","2025-09-28T18:33:01.103Z","true","true","Basic","true","false","11"
"TRA-0198","Midwest Electric","Transmission","Protection Relay","192.168.61.18","2d:08:55:0a:00:d8","OPC UA","Schneider","ProtectionRelay-5906","1.9.93","2025-10-21T14:43:48.937Z","SNMP","84","VLAN-52","Low","true","true","0","1","2025-10-17T02:57:23.977Z","false","true","None","false","false","36"
"TRA-0202","Midwest Electric","Transmission","Environmental Monitor","192.168.215.147","cd:de:2f:83:2b:73","Modbus TCP","Schneider","EnvironmentalMonitor-3776","2.0.10","2025-10-24T17:22:35.043Z","Asset Inventory","74","VLAN-22","Low","false","true","2","2","2025-10-10T16:14:17.028Z","true","true","Enterprise","false","true","82"
"TRA-0204","Midwest Electric","Transmission","EMS","192.168.181.230","d6:8a:36:fc:e9:84","Modbus TCP","Siemens","EMS-5538","4.7.10","2025-10-18T16:39:59.197Z","SNMP","81","VLAN-55","Critical","true","true","1","1","2025-09-29T13:39:33.917Z","false","true","None","false","true","95"
"TRA-0205","Midwest Electric","Transmission","EMS","192.168.70.0","50:e1:43:4b:a9:5f","DNP3","Schneider","EMS-6539","2.3.73","2025-10-24T16:23:15.811Z","Asset Inventory","91","VLAN-12","Low","true","true","2","2","2025-10-16T11:12:14.340Z","false","true","Basic","true","true","42"
"TRA-0206","Midwest Electric","Transmission","DMS","192.168.172.142","10:58:d4:bd:9b:e1","Ethernet/IP","Rockwell","DMS-9477","1.4.41","2025-10-22T15:23:05.995Z","Protocol Analysis","85","VLAN-57","High","true","true","3","1","2025-10-10T09:42:07.799Z","true","true","None","true","true","65"
"TRA-0208","Midwest Electric","Transmission","Environmental Monitor","192.168.88.47","dd:a7:9b:50:cb:76","Profinet","Schneider","EnvironmentalMonitor-1727","2.0.79","2025-10-20T02:13:20.309Z","SNMP","90","VLAN-97","Low","true","false","0","1","2025-10-21T07:48:26.943Z","true","true","None","true","true","24"
"TRA-0212","Midwest Electric","Transmission","Environmental Monitor","192.168.43.180","d7:e6:fe:8c:80:2d","DNP3","Emerson","EnvironmentalMonitor-8210","1.2.10","2025-10-23T01:12:36.076Z","Network Scan","78","VLAN-56","High","true","true","0","1","2025-09-25T16:10:27.641Z","true","true","Basic","false","true","52"
"TRA-0214","Midwest Electric","Transmission","HMI","192.168.215.9","d5:86:bf:22:94:36","DNP3","Honeywell","HMI-1724","1.2.59","2025-10-18T03:14:41.578Z","SNMP","85","VLAN-86","High","false","false","0","2","2025-09-25T11:27:01.516Z","false","true","Basic","false","true","43"
"TRA-0215","Midwest Electric","Transmission","Arc Flash Monitor","192.168.103.54","2a:8e:f3:f2:73:05","Ethernet/IP","ABB","ArcFlashMonitor-8241","4.0.98","2025-10-23T15:43:38.207Z","SNMP","73","VLAN-55","Medium","false","true","1","0","2025-10-10T12:22:48.187Z","true","true","None","true","true","82"
"TRA-0217","Midwest Electric","Transmission","HMI","192.168.65.81","d3:57:d6:2b:17:63","DNP3","Emerson","HMI-1409","2.4.79","2025-10-18T11:56:00.320Z","Asset Inventory","93","VLAN-31","Critical","true","true","3","1","2025-09-29T10:34:35.415Z","true","false","None","true","true","16"
"TRA-0218","Midwest Electric","Transmission","Protection Relay","192.168.165.220","7b:0b:01:36:bf:e1","Ethernet/IP","ABB","ProtectionRelay-4031","2.1.39","2025-10-22T03:57:47.347Z","Network Scan","76","VLAN-87","Low","false","true","1","1","2025-10-06T06:47:20.420Z","true","true","Basic","false","true","98"
"TRA-0219","Midwest Electric","Transmission","Protection Relay","192.168.57.117","2d:ea:e5:f8:72:76","Modbus TCP","Siemens","ProtectionRelay-5582","5.8.86","2025-10-19T12:52:04.691Z","SNMP","80","VLAN-25","Low","true","true","0","2","2025-10-09T05:17:39.811Z","false","true","None","true","true","53"
"TRA-0220","Midwest Electric","Transmission","IED","192.168.16.139","f8:95:dc:8b:a7:df","OPC UA","ABB","IED-2212","2.1.90","2025-10-19T16:17:23.659Z","Network Scan","71","VLAN-77","Medium","false","false","1","1","2025-10-12T11:10:05.654Z","true","true","Advanced","true","true","83"
"TRA-0222","Midwest Electric","Transmission","SCADA","192.168.219.50","4f:d7:62:1d:61:aa","Profinet","Siemens","SCADA-7344","5.8.88","2025-10-21T20:14:17.781Z","Network Scan","84","VLAN-12","Low","true","true","0","1","2025-10-14T01:36:11.132Z","false","true","Advanced","true","true","39"
"TRA-0223","Midwest Electric","Transmission","Environmental Monitor","192.168.67.188","29:1d:96:89:4a:6d","Ethernet/IP","Honeywell","EnvironmentalMonitor-7603","2.2.58","2025-10-17T22:36:30.786Z","Network Scan","89","VLAN-84","High","true","false","4","2","2025-10-22T20:52:56.452Z","false","false","Basic","false","false","82"
"TRA-0227","Midwest Electric","Transmission","HMI","192.168.224.56","5d:bd:ea:67:55:53","OPC UA","Emerson","HMI-1239","4.0.53","2025-10-20T17:40:52.018Z","Protocol Analysis","71","VLAN-71","Critical","true","true","0","0","2025-10-10T16:56:28.810Z","false","true","Basic","false","false","32"
"TRA-0228","Midwest Electric","Transmission","IED","192.168.110.98","1a:b3:19:63:c4:48","Ethernet/IP","ABB","IED-2611","5.2.70","2025-10-21T22:51:15.964Z","Asset Inventory","89","VLAN-57","Low","false","true","2","0","2025-09-27T14:50:11.291Z","true","false","Basic","false","true","61"
"TRA-0230","Midwest Electric","Transmission","Protection Relay","192.168.1.246","2a:d2:41:b8:ac:30","OPC UA","Rockwell","ProtectionRelay-1845","3.5.78","2025-10-18T10:11:35.071Z","Asset Inventory","75","VLAN-58","Critical","true","true","3","1","2025-10-04T04:24:33.032Z","false","true","None","false","true","82"
"TRA-0231","Midwest Electric","Transmission","HMI","192.168.121.207","d3:ff:55:da:30:4c","Modbus TCP","Schneider","HMI-6858","2.1.9","2025-10-23T05:06:41.615Z","Network Scan","77","VLAN-97","Low","true","true","2","0","2025-10-14T04:03:55.280Z","false","false","Enterprise","false","true","54"
"TRA-0232","Midwest Electric","Transmission","IED","192.168.184.154","06:92:3e:a1:47:22","OPC UA","Rockwell","IED-6003","5.8.19","2025-10-21T18:16:52.720Z","Asset Inventory","87","VLAN-76","High","true","true","0","1","2025-09-26T08:25:10.573Z","true","false","Enterprise","true","true","91"
"TRA-0233","Midwest Electric","Transmission","Grid Controller","192.168.1.26","82:90:4f:8b:07:86","Profinet","Emerson","GridController-6531","2.6.40","2025-10-23T02:09:39.193Z","Protocol Analysis","96","VLAN-38","Medium","true","true","2","0","2025-09-26T21:39:32.030Z","true","true","Enterprise","false","true","47"
"TRA-0234","Midwest Electric","Transmission","Grid Controller","192.168.141.4","52:ec:88:44:75:d4","DNP3","Siemens","GridController-5012","3.8.96","2025-10-18T03:11:59.098Z","Protocol Analysis","82","VLAN-66","Medium","true","true","3","1","2025-10-02T06:22:57.411Z","true","true","Advanced","true","true","17"
"TRA-0235","Midwest Electric","Transmission","EMS","192.168.85.96","39:53:c2:2b:db:53","Profinet","ABB","EMS-1427","5.4.88","2025-10-22T00:26:09.932Z","SNMP","97","VLAN-86","Low","true","true","1","2","2025-10-18T18:15:53.626Z","true","false","Enterprise","true","true","52"
"TRA-0236","Midwest Electric","Transmission","Protection Relay","192.168.140.216","01:ba:3a:ea:99:44","DNP3","Rockwell","ProtectionRelay-4403","2.7.92","2025-10-20T00:21:11.191Z","Network Scan","77","VLAN-54","Low","true","true","0","0","2025-10-24T06:15:43.738Z","true","true","Basic","true","true","28"
"TRA-0237","Midwest Electric","Transmission","SCADA","192.168.198.113","aa:9f:49:ba:b9:4e","Profinet","Honeywell","SCADA-7465","1.3.15","2025-10-21T21:01:36.288Z","Protocol Analysis","86","VLAN-19","Medium","false","true","4","0","2025-10-20T09:48:49.870Z","false","true","Basic","true","false","22"
"TRA-0239","Midwest Electric","Transmission","SCADA","192.168.184.6","b7:c6:d1:68:3e:66","Modbus TCP","Honeywell","SCADA-3226","4.9.6","2025-10-22T19:51:35.570Z","SNMP","92","VLAN-82","High","false","true","0","1","2025-10-16T07:15:13.131Z","true","true","None","true","false","71"
"TRA-0241","Midwest Electric","Transmission","RTU","192.168.69.104","23:5e:85:e6:10:9f","Profinet","Schneider","RTU-7296","3.6.46","2025-10-23T18:15:57.674Z","Network Scan","76","VLAN-38","Low","true","false","0","2","2025-10-16T14:27:25.687Z","true","true","Enterprise","true","true","23"
"TRA-0242","Midwest Electric","Transmission","HMI","192.168.63.161","a3:a9:73:40:2f:d4","Profinet","Siemens","HMI-9536","4.2.65","2025-10-19T02:31:38.339Z","Protocol Analysis","98","VLAN-98","Low","true","false","2","0","2025-10-24T02:46:12.919Z","true","true","Enterprise","false","true","99"
"TRA-0243","Midwest Electric","Transmission","RTU","192.168.239.188","8d:2b:32:79:d0:58","DNP3","Siemens","RTU-8678","5.7.18","2025-10-24T15:07:43.447Z","Asset Inventory","98","VLAN-37","Critical","true","false","2","0","2025-10-23T11:59:13.615Z","true","false","Basic","true","true","33"
"TRA-0244","Midwest Electric","Transmission","DMS","192.168.11.187","91:69:9d:a3:c6:dd","DNP3","Schneider","DMS-4437","5.7.48","2025-10-22T22:27:54.923Z","SNMP","74","VLAN-71","Medium","false","true","0","1","2025-10-21T19:33:50.356Z","true","true","None","false","false","21"
"DIS-0247","Midwest Electric","Distribution","Arc Flash Monitor","192.168.89.172","1f:c1:65:ad:f9:28","Modbus TCP","Siemens","ArcFlashMonitor-1197","1.2.84","2025-10-23T21:26:40.038Z","SNMP","96","VLAN-2","Low","true","true","1","1","2025-10-14T03:48:28.471Z","true","true","Advanced","false","false","53"
"DIS-0249","Midwest Electric","Distribution","DMS","192.168.160.175","6e:48:fd:db:e3:1b","DNP3","Siemens","DMS-1511","2.1.56","2025-10-24T18:33:51.907Z","SNMP","81","VLAN-30","Medium","false","true","3","0","2025-10-14T08:15:59.937Z","true","true","Advanced","true","true","18"
"DIS-0250","Midwest Electric","Distribution","Grid Controller","192.168.144.32","b1:92:d0:30:b8:f4","DNP3","ABB","GridController-3677","2.5.62","2025-10-20T01:26:51.983Z","Asset Inventory","74","VLAN-29","Medium","false","true","0","0","2025-09-30T05:59:13.065Z","false","true","None","true","true","5"
