tag_id,plant,unit,device_type,ip_address,security_level,vulnerabilities,cve_count,last_security_scan,encryption_enabled,authentication_required,access_control,network_isolation,firewall_protected,risk_score
"ENV-031","Pacific Power","Environmental Controls","Protection Relay","192.168.85.188","4","9","2","2025-10-01T23:36:47.976Z","true","true","Advanced","false","true","45"
"ENV-032","Pacific Power","Environmental Controls","Arc Flash Monitor","192.168.58.97","3","3","3","2025-10-11T19:41:19.064Z","true","true","Enterprise","false","true","66"
"ENV-033","Pacific Power","Environmental Controls","Grid Controller","192.168.174.12","2","5","3","2025-10-20T22:46:09.695Z","false","true","Basic","false","false","10"
"ENV-034","Pacific Power","Environmental Controls","Environmental Monitor","192.168.11.31","2","5","1","2025-10-03T20:12:33.530Z","true","false","None","false","true","97"
"ENV-035","Pacific Power","Environmental Controls","Protection Relay","192.168.206.140","1","5","0","2025-10-04T04:50:19.547Z","false","false","Basic","true","false","32"
"ENV-036","Pacific Power","Environmental Controls","SCADA","192.168.5.216","1","3","4","2025-10-22T08:22:44.440Z","false","true","None","false","false","57"
"ENV-037","Pacific Power","Environmental Controls","SCADA","192.168.50.33","3","2","3","2025-10-24T13:09:03.776Z","false","true","Advanced","true","true","41"
"ENV-038","Pacific Power","Environmental Controls","Arc Flash Monitor","192.168.43.145","2","7","2","2025-10-21T10:57:59.241Z","false","false","Advanced","true","true","1"
"ENV-039","Pacific Power","Environmental Controls","EMS","192.168.199.214","3","1","0","2025-10-12T18:52:08.863Z","true","false","Enterprise","false","true","54"
"GEN-001","Midwest Electric","Generation Unit","Environmental Monitor","192.168.191.44","2","3","4","2025-10-18T07:08:25.681Z","false","true","None","true","true","26"
"GEN-002","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.200.174","1","5","1","2025-10-16T23:26:02.401Z","true","false","Basic","true","true","39"
"GEN-003","Midwest Electric","Generation Unit","IED","192.168.10.97","3","0","2","2025-10-21T13:23:40.960Z","true","true","None","false","false","72"
"GEN-004","Midwest Electric","Generation Unit","DMS","192.168.157.194","4","0","3","2025-09-27T06:30:11.359Z","false","true","None","false","true","66"
"GEN-005","Midwest Electric","Generation Unit","RTU","192.168.232.28","2","4","2","2025-10-14T17:25:06.625Z","true","true","Enterprise","false","true","2"
"GEN-006","Midwest Electric","Generation Unit","RTU","192.168.29.93","1","4","0","2025-10-17T21:32:30.396Z","true","false","Basic","false","true","89"
"GEN-007","Midwest Electric","Generation Unit","Grid Controller","192.168.212.174","3","0","3","2025-10-09T12:38:59.706Z","false","true","None","true","false","76"
"GEN-008","Midwest Electric","Generation Unit","RTU","192.168.180.92","1","0","0","2025-10-06T03:26:26.063Z","true","true","Enterprise","true","false","60"
"GEN-009","Midwest Electric","Generation Unit","HMI","192.168.121.25","3","2","0","2025-10-24T10:40:23.649Z","false","true","None","false","false","59"
"GEN-010","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.11.209","1","6","1","2025-09-26T12:24:32.720Z","true","true","Basic","false","true","7"
"GEN-011","Midwest Electric","Generation Unit","Grid Controller","192.168.151.75","4","2","0","2025-10-02T06:30:15.166Z","true","true","Enterprise","true","true","9"
"GEN-012","Midwest Electric","Generation Unit","DMS","192.168.92.148","4","3","0","2025-10-23T10:18:48.980Z","false","true","Advanced","false","true","32"
"GEN-013","Midwest Electric","Generation Unit","SCADA","192.168.232.125","4","4","3","2025-10-22T07:33:44.263Z","false","true","None","false","true","55"
"GEN-014","Midwest Electric","Generation Unit","RTU","192.168.4.93","2","7","3","2025-10-13T17:52:59.449Z","true","true","Enterprise","true","false","64"
"GEN-015","Midwest Electric","Generation Unit","HMI","192.168.109.238","4","0","1","2025-09-29T23:28:44.439Z","false","true","None","true","false","86"
"GEN-016","Midwest Electric","Generation Unit","HMI","192.168.135.115","3","5","0","2025-10-16T03:42:42.179Z","false","false","Enterprise","true","true","13"
"GEN-017","Midwest Electric","Generation Unit","RTU","192.168.50.77","1","1","0","2025-10-17T16:03:21.626Z","true","true","Advanced","false","true","27"
"GEN-018","Midwest Electric","Generation Unit","IED","192.168.20.3","1","3","2","2025-09-29T06:57:43.467Z","true","true","Advanced","false","true","24"
"GEN-019","Midwest Electric","Generation Unit","IED","192.168.207.74","2","1","2","2025-10-17T10:26:58.578Z","true","true","None","false","true","45"
"GEN-020","Midwest Electric","Generation Unit","RTU","192.168.187.90","2","8","2","2025-10-12T21:48:16.490Z","true","true","Advanced","true","false","99"
"GEN-021","Midwest Electric","Generation Unit","RTU","192.168.109.206","4","3","4","2025-10-10T00:11:43.054Z","true","true","None","false","true","31"
"GEN-022","Midwest Electric","Generation Unit","HMI","192.168.64.198","4","8","0","2025-10-04T03:55:24.345Z","true","true","Basic","true","true","93"
"GEN-023","Midwest Electric","Generation Unit","EMS","192.168.249.210","3","2","2","2025-10-14T21:13:52.328Z","true","true","None","false","false","80"
"GEN-024","Midwest Electric","Generation Unit","Environmental Monitor","192.168.47.30","3","6","1","2025-10-12T13:03:37.114Z","true","false","Enterprise","false","true","62"
"GEN-025","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.78.105","4","9","4","2025-10-13T21:31:58.622Z","true","false","Advanced","true","true","74"
"GEN-026","Midwest Electric","Generation Unit","SCADA","192.168.61.99","4","0","3","2025-10-22T23:55:29.937Z","true","false","Basic","true","false","7"
"GEN-027","Midwest Electric","Generation Unit","IED","192.168.68.130","2","4","1","2025-09-27T23:44:16.763Z","true","true","None","false","true","97"
"GEN-028","Midwest Electric","Generation Unit","HMI","192.168.147.177","1","9","0","2025-09-28T18:25:03.817Z","true","true","None","false","true","8"
"GEN-029","Midwest Electric","Generation Unit","HMI","192.168.223.173","2","4","2","2025-10-10T05:10:10.686Z","false","true","None","true","true","91"
"GEN-030","Midwest Electric","Generation Unit","Environmental Monitor","192.168.80.184","1","2","3","2025-10-11T20:30:29.648Z","true","true","Basic","false","true","60"
"GEN-031","Midwest Electric","Generation Unit","IED","192.168.61.162","3","1","4","2025-10-16T10:53:39.225Z","false","true","None","false","false","87"
"GEN-032","Midwest Electric","Generation Unit","SCADA","192.168.249.123","2","2","1","2025-10-05T12:22:23.959Z","true","true","None","false","true","71"
"GEN-033","Midwest Electric","Generation Unit","Grid Controller","192.168.151.163","3","6","1","2025-10-22T23:19:00.946Z","true","true","Enterprise","true","true","63"
"GEN-034","Midwest Electric","Generation Unit","DMS","192.168.203.62","3","1","0","2025-10-09T20:45:17.628Z","true","true","Basic","false","true","5"
"GEN-035","Midwest Electric","Generation Unit","RTU","192.168.195.83","2","2","3","2025-09-25T01:16:19.458Z","true","false","Basic","false","true","92"
"GEN-036","Midwest Electric","Generation Unit","Arc Flash Monitor","192.168.62.130","1","7","2","2025-10-01T16:01:20.306Z","false","false","Advanced","false","false","88"
"GEN-037","Midwest Electric","Generation Unit","Protection Relay","192.168.130.157","2","0","3","2025-10-24T00:19:33.792Z","false","true","Advanced","true","true","78"
"GEN-038","Midwest Electric","Generation Unit","DMS","192.168.234.224","3","6","0","2025-10-05T20:42:09.188Z","true","true","Advanced","true","true","38"
"GEN-039","Midwest Electric","Generation Unit","SCADA","192.168.100.43","1","6","1","2025-10-01T00:29:46.667Z","true","true","Enterprise","true","true","83"
"GEN-040","Midwest Electric","Generation Unit","IED","192.168.202.156","3","3","0","2025-09-27T23:17:41.596Z","false","true","None","true","true","11"
"GEN-041","Midwest Electric","Generation Unit","SCADA","192.168.250.187","3","9","3","2025-10-18T10:34:20.105Z","true","true","Basic","false","true","27"
"GEN-042","Midwest Electric","Generation Unit","SCADA","192.168.220.18","3","0","1","2025-09-26T21:01:25.119Z","false","true","Enterprise","true","false","1"
"GEN-043","Midwest Electric","Generation Unit","RTU","192.168.6.33","3","2","4","2025-10-04T17:45:27.503Z","false","true","Advanced","false","true","57"
"GEN-044","Midwest Electric","Generation Unit","DMS","192.168.17.158","1","6","0","2025-10-17T10:17:55.626Z","false","false","Enterprise","false","true","70"
"GEN-045","Midwest Electric","Generation Unit","Grid Controller","192.168.92.63","4","7","3","2025-09-30T11:38:58.626Z","true","true","Enterprise","true","true","52"
"TRA-001","Midwest Electric","Transmission","Protection Relay","192.168.11.150","2","2","1","2025-10-08T10:39:51.379Z","false","true","Basic","true","false","70"
"TRA-002","Midwest Electric","Transmission","Grid Controller","192.168.15.239","4","4","0","2025-10-02T14:02:43.027Z","false","true","Advanced","false","true","30"
"TRA-003","Midwest Electric","Transmission","Protection Relay","192.168.46.242","3","4","2","2025-10-05T09:52:06.722Z","false","false","Basic","true","true","47"
"TRA-004","Midwest Electric","Transmission","Grid Controller","192.168.52.95","3","6","3","2025-10-08T08:25:51.562Z","true","true","Advanced","false","false","71"
"TRA-005","Midwest Electric","Transmission","SCADA","192.168.243.224","1","6","2","2025-10-24T09:57:39.740Z","false","true","Advanced","true","true","51"
"TRA-006","Midwest Electric","Transmission","HMI","192.168.123.201","3","9","0","2025-10-18T18:24:52.728Z","true","false","None","false","true","73"
"TRA-007","Midwest Electric","Transmission","EMS","192.168.113.227","4","3","3","2025-10-11T10:44:17.228Z","false","false","Enterprise","false","true","72"
"TRA-008","Midwest Electric","Transmission","EMS","192.168.40.202","2","9","3","2025-09-27T03:50:01.302Z","false","false","Advanced","false","true","51"
"TRA-009","Midwest Electric","Transmission","Environmental Monitor","192.168.233.218","1","5","0","2025-10-17T00:00:40.251Z","true","true","Advanced","true","true","41"
"TRA-010","Midwest Electric","Transmission","Protection Relay","192.168.230.90","1","5","4","2025-09-26T05:15:56.937Z","false","true","Basic","true","true","5"
"TRA-011","Midwest Electric","Transmission","DMS","192.168.73.229","3","4","0","2025-10-11T16:58:52.100Z","false","true","Advanced","false","true","51"
"TRA-012","Midwest Electric","Transmission","Grid Controller","192.168.91.122","2","3","2","2025-10-19T19:49:01.190Z","true","true","Advanced","true","true","74"
"TRA-013","Midwest Electric","Transmission","IED","192.168.237.223","2","3","3","2025-10-23T07:25:58.597Z","true","false","Basic","true","true","53"
"TRA-014","Midwest Electric","Transmission","DMS","192.168.242.219","1","0","4","2025-10-14T16:04:01.901Z","true","false","None","false","false","97"
"TRA-015","Midwest Electric","Transmission","EMS","192.168.204.183","2","0","1","2025-10-10T22:31:10.743Z","true","true","Advanced","true","true","5"
"TRA-016","Midwest Electric","Transmission","Arc Flash Monitor","192.168.37.133","2","2","4","2025-10-20T22:07:29.386Z","false","true","Basic","false","true","3"
"TRA-017","Midwest Electric","Transmission","SCADA","192.168.107.44","1","2","1","2025-10-18T18:11:02.266Z","true","true","Basic","true","true","1"
"TRA-018","Midwest Electric","Transmission","Grid Controller","192.168.205.181","3","3","3","2025-10-16T23:16:38.120Z","true","true","Enterprise","false","true","64"
"TRA-019","Midwest Electric","Transmission","Arc Flash Monitor","192.168.240.187","4","8","2","2025-10-21T20:56:04.496Z","true","false","Enterprise","false","true","35"
"TRA-020","Midwest Electric","Transmission","Arc Flash Monitor","192.168.48.64","4","2","2","2025-10-06T00:05:02.894Z","true","true","Basic","false","true","100"
"TRA-021","Midwest Electric","Transmission","IED","192.168.141.15","4","2","4","2025-10-01T22:18:15.849Z","false","true","Enterprise","true","true","92"
"TRA-022","Midwest Electric","Transmission","Environmental Monitor","192.168.128.245","1","0","2","2025-10-09T15:26:53.435Z","true","true","Basic","false","true","1"
"TRA-023","Midwest Electric","Transmission","Arc Flash Monitor","192.168.209.118","3","4","4","2025-10-12T16:01:09.241Z","true","true","Enterprise","false","true","96"
"TRA-024","Midwest Electric","Transmission","IED","192.168.135.118","2","1","4","2025-10-07T10:12:21.629Z","false","true","Advanced","false","false","63"
"TRA-025","Midwest Electric","Transmission","Protection Relay","192.168.144.79","1","3","0","2025-10-20T07:25:40.678Z","true","false","None","false","false","72"
"TRA-026","Midwest Electric","Transmission","Arc Flash Monitor","192.168.38.62","4","7","0","2025-10-14T08:23:49.241Z","true","true","Advanced","true","true","35"
"TRA-027","Midwest Electric","Transmission","Protection Relay","192.168.68.252","1","8","1","2025-10-02T09:44:11.019Z","true","true","Basic","false","true","33"
"TRA-028","Midwest Electric","Transmission","DMS","192.168.152.252","4","1","1","2025-09-30T12:36:25.460Z","true","true","Enterprise","false","false","87"
"TRA-029","Midwest Electric","Transmission","Environmental Monitor","192.168.166.124","4","7","1","2025-10-06T10:04:01.714Z","false","true","None","true","true","48"
"TRA-030","Midwest Electric","Transmission","EMS","192.168.184.242","2","5","3","2025-10-21T06:17:46.930Z","true","true","Enterprise","false","true","51"
"TRA-031","Midwest Electric","Transmission","DMS","192.168.40.33","2","4","3","2025-09-30T10:47:14.127Z","false","false","Basic","true","true","6"
"TRA-032","Midwest Electric","Transmission","Protection Relay","192.168.164.232","3","0","3","2025-10-02T17:56:24.624Z","false","true","Enterprise","false","true","58"
"TRA-033","Midwest Electric","Transmission","RTU","192.168.201.161","4","1","4","2025-09-29T16:15:45.633Z","false","true","Advanced","true","false","36"
"TRA-034","Midwest Electric","Transmission","SCADA","192.168.67.231","3","0","1","2025-10-13T17:24:38.472Z","true","true","Basic","false","true","20"
"TRA-035","Midwest Electric","Transmission","IED","192.168.97.75","3","5","2","2025-10-09T13:22:59.921Z","true","true","Enterprise","true","false","48"
"TRA-036","Midwest Electric","Transmission","Arc Flash Monitor","192.168.213.222","3","1","3","2025-10-04T06:04:09.537Z","true","false","Enterprise","false","true","50"
"TRA-037","Midwest Electric","Transmission","SCADA","192.168.54.158","4","3","2","2025-10-17T02:40:20.711Z","true","true","Enterprise","true","true","9"
"TRA-038","Midwest Electric","Transmission","Protection Relay","192.168.92.28","1","8","3","2025-10-08T01:27:05.059Z","false","false","Advanced","false","true","94"
"DIS-001","Midwest Electric","Distribution","Arc Flash Monitor","192.168.170.216","2","0","3","2025-10-19T06:40:55.859Z","true","false","Enterprise","false","false","38"
"DIS-002","Midwest Electric","Distribution","DMS","192.168.123.140","2","7","2","2025-10-07T12:34:13.428Z","false","true","Enterprise","true","true","85"
"DIS-003","Midwest Electric","Distribution","IED","192.168.81.98","3","3","0","2025-10-12T01:29:04.145Z","true","true","Basic","false","true","35"
"DIS-004","Midwest Electric","Distribution","Environmental Monitor","192.168.107.249","2","4","0","2025-10-17T07:15:03.506Z","true","true","Basic","true","true","83"
"DIS-005","Midwest Electric","Distribution","Arc Flash Monitor","192.168.194.34","4","6","0","2025-09-28T11:16:24.366Z","false","true","Advanced","true","true","89"
"DIS-006","Midwest Electric","Distribution","Arc Flash Monitor","192.168.7.136","3","1","4","2025-10-03T12:21:57.359Z","true","true","Advanced","false","true","81"
"DIS-007","Midwest Electric","Distribution","Environmental Monitor","192.168.48.180","4","2","3","2025-10-15T19:41:25.503Z","false","true","Basic","true","true","97"
"DIS-008","Midwest Electric","Distribution","EMS","192.168.21.108","3","0","0","2025-10-04T09:03:58.981Z","false","true","Basic","false","false","92"
"DIS-009","Midwest Electric","Distribution","IED","192.168.46.8","2","1","0","2025-09-29T08:16:39.736Z","false","true","None","true","false","44"
"DIS-010","Midwest Electric","Distribution","Protection Relay","192.168.141.53","2","6","0","2025-10-12T11:17:42.423Z","false","true","Advanced","true","false","17"
"DIS-011","Midwest Electric","Distribution","EMS","192.168.222.41","4","4","2","2025-10-23T06:30:56.893Z","true","false","Enterprise","false","true","62"
"DIS-012","Midwest Electric","Distribution","Protection Relay","192.168.156.52","2","8","2","2025-10-03T10:53:24.672Z","true","true","Basic","true","true","29"
"DIS-013","Midwest Electric","Distribution","Protection Relay","192.168.120.130","4","6","1","2025-10-15T06:12:49.372Z","false","true","Advanced","true","true","81"
"DIS-014","Midwest Electric","Distribution","IED","192.168.36.190","2","2","0","2025-09-26T14:21:08.854Z","true","true","Enterprise","true","true","21"
"DIS-015","Midwest Electric","Distribution","HMI","192.168.174.243","2","3","1","2025-10-05T19:14:52.601Z","false","true","Enterprise","false","true","86"
"DIS-016","Midwest Electric","Distribution","RTU","192.168.249.130","4","1","2","2025-10-02T02:11:08.355Z","false","true","Advanced","true","true","84"
"DIS-017","Midwest Electric","Distribution","DMS","192.168.132.168","4","5","1","2025-10-18T06:58:14.049Z","false","true","Advanced","true","true","38"
"DIS-018","Midwest Electric","Distribution","HMI","192.168.141.94","1","6","0","2025-09-28T16:09:28.957Z","true","true","None","true","true","78"
"DIS-019","Midwest Electric","Distribution","DMS","192.168.189.149","1","9","4","2025-10-16T18:29:17.238Z","true","false","Advanced","false","true","97"
"DIS-020","Midwest Electric","Distribution","Environmental Monitor","192.168.38.14","3","0","1","2025-10-11T22:43:06.571Z","true","false","Enterprise","true","false","31"
"DIS-021","Midwest Electric","Distribution","SCADA","192.168.28.195","2","6","3","2025-10-15T15:34:28.908Z","false","false","Enterprise","true","true","79"
"DIS-022","Midwest Electric","Distribution","RTU","192.168.164.57","3","8","2","2025-10-08T17:16:40.196Z","false","false","None","true","true","26"
"DIS-023","Midwest Electric","Distribution","IED","192.168.3.253","1","4","4","2025-10-02T09:40:27.275Z","true","true","None","false","false","85"
"DIS-024","Midwest Electric","Distribution","DMS","192.168.55.2","3","3","2","2025-10-17T17:34:38.854Z","false","false","Basic","false","true","40"
"DIS-025","Midwest Electric","Distribution","HMI","192.168.124.77","2","6","1","2025-10-22T03:59:52.513Z","false","false","None","true","true","31"
"DIS-026","Midwest Electric","Distribution","Protection Relay","192.168.51.156","3","5","3","2025-10-11T18:26:30.182Z","true","true","Enterprise","false","true","17"
"DIS-027","Midwest Electric","Distribution","SCADA","192.168.107.234","2","2","0","2025-10-17T16:16:25.807Z","false","true","None","false","false","58"
"DIS-028","Midwest Electric","Distribution","Environmental Monitor","192.168.17.158","2","6","4","2025-10-09T04:12:12.359Z","true","false","Advanced","false","false","68"
"DIS-029","Midwest Electric","Distribution","RTU","192.168.246.30","4","8","2","2025-10-24T03:35:57.557Z","true","false","Advanced","false","true","90"
"DIS-030","Midwest Electric","Distribution","RTU","192.168.132.68","4","5","2","2025-10-18T16:54:40.122Z","true","true","Enterprise","false","true","44"
"DIS-031","Midwest Electric","Distribution","SCADA","192.168.113.100","1","0","2","2025-10-07T11:54:09.207Z","true","true","None","false","true","23"
"DIS-032","Midwest Electric","Distribution","HMI","192.168.33.210","4","7","4","2025-10-07T17:38:54.132Z","true","true","None","true","true","30"
"DIS-033","Midwest Electric","Distribution","EMS","192.168.116.111","3","2","0","2025-10-22T17:54:55.757Z","false","true","None","true","true","54"
"DIS-034","Midwest Electric","Distribution","Grid Controller","192.168.98.36","3","6","1","2025-10-01T03:08:57.283Z","false","true","Advanced","false","true","61"
"DIS-035","Midwest Electric","Distribution","Protection Relay","192.168.139.88","3","5","3","2025-10-12T18:17:14.471Z","false","true","Basic","true","false","2"
"DIS-036","Midwest Electric","Distribution","HMI","192.168.94.185","1","1","2","2025-10-06T15:28:34.821Z","false","true","Basic","true","true","49"
"DIS-037","Midwest Electric","Distribution","DMS","192.168.53.132","2","5","0","2025-10-03T01:19:02.646Z","true","false","Advanced","true","true","80"
"DIS-038","Midwest Electric","Distribution","IED","192.168.97.88","4","0","2","2025-10-23T12:13:51.210Z","true","true","None","true","true","66"
"DIS-039","Midwest Electric","Distribution","HMI","192.168.175.238","4","9","2","2025-10-18T07:59:08.888Z","true","true","Advanced","false","true","49"
"DIS-040","Midwest Electric","Distribution","RTU","192.168.80.93","2","0","0","2025-10-23T15:42:58.488Z","false","true","None","true","true","85"
"DIS-041","Midwest Electric","Distribution","Arc Flash Monitor","192.168.66.75","3","7","3","2025-10-05T09:46:49.655Z","false","true","Advanced","false","true","97"
"DIS-042","Midwest Electric","Distribution","HMI","192.168.249.101","4","6","1","2025-10-10T10:59:24.539Z","true","false","Basic","true","false","46"
"DIS-043","Midwest Electric","Distribution","EMS","192.168.119.214","1","7","4","2025-09-28T01:11:16.206Z","true","false","Basic","true","true","92"
"DIS-044","Midwest Electric","Distribution","IED","192.168.203.84","1","8","2","2025-10-09T20:32:42.254Z","true","true","Advanced","true","true","45"
"DIS-045","Midwest Electric","Distribution","Protection Relay","192.168.237.238","2","5","3","2025-10-12T20:42:39.491Z","false","true","Advanced","false","true","41"
"DIS-046","Midwest Electric","Distribution","HMI","192.168.116.35","1","5","1","2025-10-08T12:15:20.871Z","true","true","Advanced","false","true","53"
"DIS-047","Midwest Electric","Distribution","IED","192.168.113.128","2","9","2","2025-10-15T09:35:32.145Z","true","true","Basic","true","false","56"
"CON-001","Midwest Electric","Control Center","RTU","192.168.111.240","1","6","2","2025-10-01T09:00:55.288Z","true","false","Advanced","false","true","65"
"CON-002","Midwest Electric","Control Center","RTU","192.168.51.168","3","5","3","2025-10-12T15:59:17.544Z","true","false","Advanced","true","false","11"
"CON-003","Midwest Electric","Control Center","EMS","192.168.85.220","3","9","4","2025-10-10T09:49:00.369Z","true","true","Advanced","false","false","54"
"CON-004","Midwest Electric","Control Center","Environmental Monitor","192.168.246.180","3","0","3","2025-09-28T22:53:52.431Z","true","false","None","false","false","41"
"CON-005","Midwest Electric","Control Center","RTU","192.168.239.123","3","2","0","2025-10-23T00:16:29.185Z","false","true","Advanced","false","true","80"
"CON-006","Midwest Electric","Control Center","EMS","192.168.171.88","1","0","3","2025-10-20T15:05:52.331Z","true","false","Basic","false","false","73"
"CON-007","Midwest Electric","Control Center","SCADA","192.168.200.125","1","6","4","2025-10-06T06:25:41.639Z","true","false","Enterprise","true","false","44"
"CON-008","Midwest Electric","Control Center","HMI","192.168.153.214","3","8","2","2025-10-21T08:31:43.711Z","true","true","Advanced","true","true","75"
"CON-009","Midwest Electric","Control Center","IED","192.168.72.206","1","0","2","2025-10-07T08:52:36.059Z","true","false","Advanced","false","true","84"
"CON-010","Midwest Electric","Control Center","Environmental Monitor","192.168.21.183","1","4","1","2025-10-15T13:05:34.739Z","false","true","Enterprise","false","true","54"
"CON-011","Midwest Electric","Control Center","IED","192.168.163.86","4","0","1","2025-10-07T06:20:40.006Z","false","true","Basic","true","false","80"
"CON-012","Midwest Electric","Control Center","HMI","192.168.26.148","1","7","2","2025-10-19T11:22:10.806Z","true","true","Advanced","true","true","95"
"CON-013","Midwest Electric","Control Center","IED","192.168.67.150","1","7","2","2025-10-11T03:18:00.234Z","false","true","Basic","true","true","18"
"CON-014","Midwest Electric","Control Center","Arc Flash Monitor","192.168.244.112","2","7","2","2025-10-07T08:19:29.343Z","false","true","Enterprise","true","true","68"
"CON-015","Midwest Electric","Control Center","SCADA","192.168.161.223","3","9","4","2025-10-06T17:25:16.918Z","true","false","Enterprise","false","false","91"
"CON-016","Midwest Electric","Control Center","IED","192.168.148.9","2","9","2","2025-09-29T03:32:09.700Z","true","true","Basic","false","false","81"
"CON-017","Midwest Electric","Control Center","Protection Relay","192.168.6.50","1","6","0","2025-10-03T03:41:52.216Z","false","true","None","true","true","39"
"CON-018","Midwest Electric","Control Center","Protection Relay","192.168.215.121","4","1","4","2025-10-04T22:09:57.750Z","true","true","Enterprise","true","true","33"
"CON-019","Midwest Electric","Control Center","SCADA","192.168.151.28","3","2","4","2025-10-23T09:56:54.129Z","false","false","Basic","true","true","77"
"CON-020","Midwest Electric","Control Center","Protection Relay","192.168.228.241","4","6","0","2025-10-21T16:39:56.252Z","true","true","Advanced","false","true","20"
"CON-021","Midwest Electric","Control Center","Grid Controller","192.168.67.98","3","3","2","2025-10-10T20:50:56.695Z","true","false","Basic","false","false","80"
"CON-022","Midwest Electric","Control Center","Environmental Monitor","192.168.29.69","3","8","3","2025-10-17T20:59:42.493Z","true","true","Basic","true","true","38"
"CON-023","Midwest Electric","Control Center","IED","192.168.125.164","1","9","1","2025-09-29T06:12:27.015Z","true","true","Advanced","false","true","52"
"CON-024","Midwest Electric","Control Center","DMS","192.168.109.42","1","2","3","2025-10-09T03:04:29.387Z","true","true","Basic","true","false","6"
"CON-025","Midwest Electric","Control Center","IED","192.168.65.81","2","8","2","2025-10-06T18:14:38.201Z","true","true","None","true","true","18"
"CON-026","Midwest Electric","Control Center","EMS","192.168.103.70","3","1","0","2025-10-19T15:30:41.546Z","false","true","Advanced","false","true","64"
"CON-027","Midwest Electric","Control Center","RTU","192.168.116.120","2","4","0","2025-10-12T21:27:37.960Z","true","true","None","true","true","36"
"CON-028","Midwest Electric","Control Center","RTU","192.168.68.110","1","6","4","2025-10-14T22:00:07.832Z","true","false","Advanced","false","false","15"
"CON-029","Midwest Electric","Control Center","DMS","192.168.65.0","1","3","4","2025-10-20T16:46:55.305Z","true","true","Advanced","true","true","24"
"CON-030","Midwest Electric","Control Center","HMI","192.168.190.254","3","7","4","2025-10-18T12:17:58.817Z","true","false","Enterprise","true","true","55"
"CON-031","Midwest Electric","Control Center","EMS","192.168.50.86","4","9","2","2025-10-13T15:34:03.191Z","false","false","Basic","false","false","100"
"CON-032","Midwest Electric","Control Center","IED","192.168.251.185","4","9","3","2025-10-14T20:09:19.613Z","true","false","Basic","false","true","2"
"CON-033","Midwest Electric","Control Center","Arc Flash Monitor","192.168.57.147","1","6","2","2025-10-04T08:54:44.680Z","false","true","Enterprise","true","true","21"
"CON-034","Midwest Electric","Control Center","IED","192.168.222.143","1","2","1","2025-10-24T14:28:39.886Z","true","true","Basic","false","false","99"
"CON-035","Midwest Electric","Control Center","Grid Controller","192.168.53.220","1","0","0","2025-09-25T01:15:52.745Z","true","true","Enterprise","false","true","68"
"CON-036","Midwest Electric","Control Center","Protection Relay","192.168.1.131","2","1","1","2025-09-26T05:43:20.793Z","true","true","Advanced","false","true","99"
"CON-037","Midwest Electric","Control Center","IED","192.168.214.189","1","9","0","2025-10-22T09:18:46.387Z","true","true","Enterprise","false","false","80"
"CON-038","Midwest Electric","Control Center","RTU","192.168.239.104","4","2","3","2025-09-27T10:43:27.489Z","false","true","None","false","false","25"
"SUB-001","Midwest Electric","Substation","Grid Controller","192.168.29.218","3","9","3","2025-09-25T21:41:45.483Z","true","true","Basic","true","true","21"
"SUB-002","Midwest Electric","Substation","EMS","192.168.68.230","2","9","4","2025-10-19T00:06:14.683Z","true","true","None","false","true","3"
"SUB-003","Midwest Electric","Substation","Arc Flash Monitor","192.168.19.219","2","8","2","2025-09-28T04:00:25.089Z","true","true","Basic","true","false","7"
"SUB-004","Midwest Electric","Substation","Environmental Monitor","192.168.122.41","1","7","1","2025-10-15T16:56:38.740Z","false","false","Enterprise","true","true","40"
"SUB-005","Midwest Electric","Substation","Arc Flash Monitor","192.168.90.51","4","6","1","2025-09-29T11:06:00.170Z","false","false","None","true","false","81"
"SUB-006","Midwest Electric","Substation","Arc Flash Monitor","192.168.213.156","3","6","3","2025-10-14T09:07:33.291Z","false","true","Enterprise","false","true","26"
"SUB-007","Midwest Electric","Substation","Environmental Monitor","192.168.165.78","2","4","1","2025-10-17T09:58:35.573Z","true","false","Advanced","false","true","70"
"SUB-008","Midwest Electric","Substation","DMS","192.168.204.114","1","9","3","2025-10-12T16:18:13.185Z","true","true","Enterprise","true","true","4"
"SUB-009","Midwest Electric","Substation","Protection Relay","192.168.13.239","1","1","4","2025-10-02T03:39:13.436Z","true","false","None","true","true","43"
"SUB-010","Midwest Electric","Substation","Environmental Monitor","192.168.148.126","1","3","0","2025-10-19T13:14:47.546Z","false","true","Enterprise","true","true","83"
"SUB-011","Midwest Electric","Substation","Protection Relay","192.168.122.216","1","4","0","2025-10-01T06:49:29.620Z","true","false","Enterprise","false","true","89"
"SUB-012","Midwest Electric","Substation","Protection Relay","192.168.74.172","3","5","3","2025-09-29T05:25:01.056Z","false","true","Advanced","true","true","6"
"SUB-013","Midwest Electric","Substation","RTU","192.168.145.98","4","8","3","2025-09-28T10:59:27.260Z","false","true","None","true","true","92"
"SUB-014","Midwest Electric","Substation","EMS","192.168.74.245","4","4","4","2025-10-16T04:02:39.546Z","false","false","Basic","true","true","22"
"SUB-015","Midwest Electric","Substation","RTU","192.168.52.166","4","3","0","2025-09-29T15:23:11.935Z","true","true","Enterprise","false","false","96"
