tag_id,plant,unit,device_type,ip_address,mac_address,protocol,vendor,model,firmware_version,last_seen,discovery_method,confidence_level,network_segment,criticality,is_managed,has_security_patches,vulnerabilities,cve_count,last_security_scan,encryption_enabled,authentication_required,access_control,network_isolation,firewall_protected,risk_score
"UTI-0135","Boston Pharma","Utilities","PLC","192.168.173.141","9e:24:85:b5:54:12","Ethernet/IP","Honeywell","PLC-1930","3.9.37","2025-10-24T02:22:45.508Z","Asset Inventory","70","VLAN-59","Low","true","true","0","1","2025-10-09T21:57:06.598Z","true","true","Enterprise","true","true","94"
"UTI-0136","Boston Pharma","Utilities","MES","192.168.103.202","7a:e6:db:56:5c:be","OPC UA","Siemens","MES-4479","4.3.17","2025-10-24T11:33:56.411Z","SNMP","73","VLAN-10","Medium","false","false","4","2","2025-10-13T16:23:42.774Z","true","true","None","false","true","64"
"UTI-0137","Boston Pharma","Utilities","Batch Controller","192.168.131.162","93:c7:44:ee:ab:05","OPC UA","Rockwell","BatchController-2032","5.3.12","2025-10-24T03:06:19.347Z","SNMP","77","VLAN-9","Medium","true","true","3","2","2025-10-06T14:13:32.794Z","false","true","Basic","true","true","34"
"UTI-0139","Boston Pharma","Utilities","Batch Controller","192.168.126.145","7b:ac:bc:d0:b7:c0","OPC UA","Schneider","BatchController-8458","3.9.30","2025-10-21T19:56:19.863Z","Asset Inventory","87","VLAN-76","High","true","true","3","1","2025-10-19T21:23:33.638Z","false","true","Basic","false","false","3"
"UTI-0140","Boston Pharma","Utilities","LIMS","192.168.220.82","96:68:5c:1c:ea:54","DNP3","ABB","LIMS-2503","3.1.19","2025-10-22T03:38:29.570Z","Protocol Analysis","89","VLAN-12","Low","false","false","1","1","2025-10-10T09:51:40.860Z","false","true","Advanced","true","true","75"
"UTI-0143","Boston Pharma","Utilities","Safety PLC","192.168.183.116","f6:a5:44:15:48:c8","DNP3","Rockwell","SafetyPLC-2044","1.7.87","2025-10-22T07:32:57.852Z","SNMP","75","VLAN-92","High","false","false","1","2","2025-10-19T00:02:26.799Z","false","true","None","false","true","48"
"UTI-0144","Boston Pharma","Utilities","LIMS","192.168.81.205","de:ab:8a:64:a5:b9","DNP3","Emerson","LIMS-6218","2.6.11","2025-10-23T21:07:21.424Z","Asset Inventory","87","VLAN-24","Critical","true","true","1","1","2025-10-15T03:07:22.435Z","false","false","Enterprise","false","true","36"
"UTI-0145","Boston Pharma","Utilities","Safety PLC","192.168.150.33","5c:40:24:5b:4c:d4","Profinet","ABB","SafetyPLC-2217","4.3.76","2025-10-22T03:06:40.301Z","Network Scan","90","VLAN-9","High","true","false","0","1","2025-10-16T01:25:55.053Z","true","true","Enterprise","true","true","60"
"UTI-0146","Boston Pharma","Utilities","Batch Controller","192.168.152.25","b8:d2:6a:fa:fb:1e","OPC UA","Rockwell","BatchController-2564","4.0.66","2025-10-20T16:57:03.391Z","Protocol Analysis","97","VLAN-98","High","true","true","3","0","2025-09-29T12:26:23.221Z","true","false","Enterprise","false","true","96"
"UTI-0147","Boston Pharma","Utilities","PLC","192.168.159.36","de:69:03:20:c2:01","Ethernet/IP","Schneider","PLC-7722","2.4.14","2025-10-24T10:44:18.052Z","SNMP","82","VLAN-34","High","true","false","2","2","2025-09-25T17:09:02.621Z","true","true","None","false","true","7"
"UTI-0149","Boston Pharma","Utilities","Serialization System","192.168.18.40","6c:52:21:9d:63:fa","DNP3","Schneider","SerializationSystem-9342","2.9.51","2025-10-21T03:33:44.638Z","SNMP","78","VLAN-21","High","false","false","2","2","2025-10-14T07:47:28.974Z","true","true","None","false","true","45"
"UTI-0152","Boston Pharma","Utilities","Safety PLC","192.168.91.158","ea:5c:96:fa:2e:58","Ethernet/IP","Siemens","SafetyPLC-2726","4.9.77","2025-10-19T16:33:06.933Z","SNMP","87","VLAN-39","Medium","true","true","2","1","2025-10-06T13:07:49.067Z","false","true","Basic","true","true","33"
"UTI-0153","Boston Pharma","Utilities","HMI","192.168.244.123","27:df:da:08:c6:9a","OPC UA","Rockwell","HMI-7232","3.5.62","2025-10-18T05:17:04.962Z","SNMP","74","VLAN-2","Low","true","false","4","1","2025-10-16T22:59:59.519Z","false","true","Advanced","true","true","30"
"UTI-0154","Boston Pharma","Utilities","Temperature Controller","192.168.70.130","b2:3e:b0:0d:35:a6","DNP3","Siemens","TemperatureController-9958","5.3.83","2025-10-21T06:27:55.127Z","Asset Inventory","82","VLAN-100","High","true","true","0","2","2025-10-23T23:18:51.377Z","false","true","Basic","true","true","34"
"UTI-0155","Boston Pharma","Utilities","Temperature Controller","192.168.197.147","d3:96:fb:53:b2:3b","Ethernet/IP","Honeywell","TemperatureController-1298","1.5.48","2025-10-24T01:39:26.357Z","Protocol Analysis","95","VLAN-55","Low","true","true","2","1","2025-10-23T04:00:02.545Z","false","false","Basic","false","true","59"
"UTI-0157","Boston Pharma","Utilities","MES","192.168.71.156","d4:76:f3:76:14:c2","DNP3","Emerson","MES-3575","1.8.33","2025-10-19T03:42:29.053Z","Protocol Analysis","86","VLAN-95","High","false","true","0","0","2025-10-19T08:57:15.552Z","true","true","Advanced","true","true","65"
"UTI-0158","Boston Pharma","Utilities","Serialization System","192.168.246.4","35:aa:16:2e:2d:c6","OPC UA","Emerson","SerializationSystem-6490","4.0.37","2025-10-21T02:02:57.070Z","Asset Inventory","86","VLAN-26","Medium","true","false","3","2","2025-10-13T00:56:40.225Z","false","true","Enterprise","true","true","17"
"UTI-0159","Boston Pharma","Utilities","MES","192.168.183.200","db:f4:45:35:1d:68","Profinet","Emerson","MES-4467","4.3.19","2025-10-22T09:08:15.081Z","Protocol Analysis","73","VLAN-48","Critical","true","true","0","0","2025-10-08T20:32:17.450Z","true","true","None","true","false","98"
"UTI-0160","Boston Pharma","Utilities","Batch Controller","192.168.209.29","dc:f7:44:4d:60:c0","OPC UA","Honeywell","BatchController-6759","4.0.61","2025-10-23T06:07:30.205Z","Network Scan","95","VLAN-25","Critical","true","false","0","2","2025-10-16T01:39:15.388Z","true","true","Basic","false","false","33"
"UTI-0161","Boston Pharma","Utilities","HMI","192.168.242.24","03:74:3f:88:bf:a1","Modbus TCP","Siemens","HMI-6954","5.6.69","2025-10-21T00:01:40.268Z","SNMP","85","VLAN-75","Low","true","true","3","0","2025-10-17T02:53:03.223Z","false","false","Basic","true","false","40"
"UTI-0163","Boston Pharma","Utilities","Environmental Monitor","192.168.11.178","3f:c7:39:e2:cb:d0","Profinet","Rockwell","EnvironmentalMonitor-7556","5.9.98","2025-10-19T18:20:48.830Z","Network Scan","86","VLAN-18","Critical","false","true","0","1","2025-10-16T09:36:17.504Z","true","true","Advanced","false","true","18"
"UTI-0164","Boston Pharma","Utilities","Environmental Monitor","192.168.202.235","e5:f8:9f:f8:f1:63","DNP3","Rockwell","EnvironmentalMonitor-9389","4.7.80","2025-10-19T01:13:38.495Z","Protocol Analysis","89","VLAN-23","Medium","true","false","3","2","2025-10-12T20:01:59.150Z","false","true","Basic","true","true","38"
"UTI-0165","Boston Pharma","Utilities","Serialization System","192.168.252.21","f2:61:2b:ae:3d:28","Ethernet/IP","Emerson","SerializationSystem-8228","3.8.44","2025-10-20T15:46:06.594Z","SNMP","78","VLAN-8","Low","true","false","1","1","2025-10-03T19:08:27.211Z","true","true","None","false","false","54"
"UTI-0167","Boston Pharma","Utilities","Serialization System","192.168.82.71","c3:4f:5e:72:9b:21","OPC UA","Schneider","SerializationSystem-1697","4.3.70","2025-10-24T01:01:03.911Z","Network Scan","71","VLAN-23","Medium","false","true","3","0","2025-10-16T12:15:00.313Z","true","false","Basic","false","false","76"
"API-0169","San Diego Biotech","API Manufacturing","Batch Controller","192.168.46.179","64:70:d3:27:d3:f7","Ethernet/IP","Emerson","BatchController-5615","2.0.39","2025-10-18T16:18:27.453Z","SNMP","96","VLAN-85","High","true","true","4","2","2025-10-19T07:06:12.787Z","true","true","Advanced","false","true","77"
"API-0170","San Diego Biotech","API Manufacturing","HMI","192.168.88.8","2f:13:d4:49:b3:02","Ethernet/IP","Siemens","HMI-1427","1.0.73","2025-10-18T08:39:58.997Z","Network Scan","82","VLAN-24","Critical","false","true","0","1","2025-10-16T02:52:42.862Z","true","false","Enterprise","false","true","37"
"API-0172","San Diego Biotech","API Manufacturing","HMI","192.168.75.162","54:f4:ea:8e:ed:5a","DNP3","Schneider","HMI-1725","2.7.21","2025-10-18T07:50:06.093Z","Network Scan","70","VLAN-18","Low","false","false","3","0","2025-10-10T02:40:59.189Z","false","true","Enterprise","false","true","97"
"API-0174","San Diego Biotech","API Manufacturing","Safety PLC","192.168.142.218","a6:e0:20:95:49:d5","DNP3","Schneider","SafetyPLC-4918","3.2.84","2025-10-22T11:00:55.362Z","Network Scan","71","VLAN-53","Critical","false","true","1","1","2025-10-18T08:11:03.342Z","true","false","Enterprise","false","true","46"
"API-0175","San Diego Biotech","API Manufacturing","LIMS","192.168.69.136","0d:06:fd:aa:d0:e3","Ethernet/IP","Rockwell","LIMS-4302","4.9.67","2025-10-22T01:00:18.987Z","SNMP","79","VLAN-82","Medium","true","true","1","2","2025-09-28T04:23:52.374Z","true","true","Advanced","false","true","98"
"API-0177","San Diego Biotech","API Manufacturing","Safety PLC","192.168.199.17","e0:09:b2:ca:15:58","Ethernet/IP","Schneider","SafetyPLC-7892","1.3.48","2025-10-18T08:12:54.011Z","Protocol Analysis","85","VLAN-18","High","true","false","0","0","2025-10-20T05:35:42.288Z","true","false","Advanced","true","true","25"
"API-0178","San Diego Biotech","API Manufacturing","Safety PLC","192.168.252.22","9c:14:e5:61:1e:6a","OPC UA","Rockwell","SafetyPLC-2775","1.1.98","2025-10-19T06:44:40.033Z","Protocol Analysis","93","VLAN-70","Medium","false","true","4","0","2025-10-04T23:08:45.018Z","true","true","Basic","true","true","58"
"API-0182","San Diego Biotech","API Manufacturing","Temperature Controller","192.168.110.11","e6:7a:2d:ee:e0:d5","Ethernet/IP","Rockwell","TemperatureController-6491","3.4.39","2025-10-24T14:13:18.477Z","Network Scan","77","VLAN-32","High","true","true","3","0","2025-10-11T04:39:24.686Z","true","true","None","true","false","61"
"API-0183","San Diego Biotech","API Manufacturing","Temperature Controller","192.168.185.221","34:1b:25:e9:68:1c","Profinet","Emerson","TemperatureController-2070","2.4.49","2025-10-23T09:07:39.207Z","Network Scan","87","VLAN-36","High","true","false","0","0","2025-09-28T06:57:42.720Z","true","true","None","false","true","6"
"API-0184","San Diego Biotech","API Manufacturing","SCADA","192.168.45.145","38:4f:4e:ed:72:ec","DNP3","ABB","SCADA-6210","2.1.47","2025-10-20T03:03:58.096Z","Protocol Analysis","90","VLAN-65","Critical","false","true","0","1","2025-10-02T08:27:16.099Z","true","false","None","false","false","72"
"API-0185","San Diego Biotech","API Manufacturing","PLC","192.168.44.10","4c:e9:86:8f:d9:65","Ethernet/IP","Rockwell","PLC-5699","2.9.43","2025-10-19T09:01:25.829Z","SNMP","76","VLAN-59","High","false","false","4","2","2025-10-09T13:39:50.915Z","true","false","Basic","false","true","35"
"API-0186","San Diego Biotech","API Manufacturing","SCADA","192.168.101.223","d0:e4:f1:40:bf:26","Ethernet/IP","Emerson","SCADA-1358","1.0.22","2025-10-23T20:18:14.251Z","SNMP","90","VLAN-42","Medium","true","false","4","0","2025-10-04T20:33:04.233Z","false","true","Basic","false","false","98"
"API-0187","San Diego Biotech","API Manufacturing","LIMS","192.168.66.234","1e:10:b9:53:d3:c3","Modbus TCP","Rockwell","LIMS-8061","1.5.41","2025-10-19T16:24:09.184Z","Asset Inventory","84","VLAN-92","Medium","false","true","0","1","2025-10-22T03:43:58.110Z","false","true","None","false","false","39"
"API-0188","San Diego Biotech","API Manufacturing","Safety PLC","192.168.123.46","e3:ae:3d:6c:d9:b4","Modbus TCP","Siemens","SafetyPLC-9315","4.1.79","2025-10-21T14:38:32.823Z","Asset Inventory","78","VLAN-35","Medium","true","true","2","1","2025-10-03T09:06:29.912Z","false","true","None","true","true","70"
"API-0189","San Diego Biotech","API Manufacturing","SCADA","192.168.29.156","b0:1b:a4:25:4a:a9","Modbus TCP","Emerson","SCADA-5376","5.8.19","2025-10-23T18:33:28.568Z","Network Scan","87","VLAN-95","Low","true","true","2","0","2025-10-06T08:06:59.782Z","false","false","Advanced","false","true","52"
"API-0190","San Diego Biotech","API Manufacturing","Serialization System","192.168.71.56","69:69:2d:86:91:de","Modbus TCP","Rockwell","SerializationSystem-4776","1.2.35","2025-10-21T23:17:40.950Z","SNMP","88","VLAN-36","High","false","true","4","2","2025-10-17T14:49:28.263Z","true","true","None","true","true","66"
"API-0191","San Diego Biotech","API Manufacturing","HMI","192.168.91.33","16:07:34:ef:c2:70","Ethernet/IP","Honeywell","HMI-8424","4.1.45","2025-10-19T13:26:00.512Z","SNMP","86","VLAN-36","Low","true","true","3","2","2025-10-07T07:22:14.014Z","false","true","Advanced","true","true","69"
"API-0192","San Diego Biotech","API Manufacturing","Serialization System","192.168.142.216","a3:3a:68:db:bb:1c","Modbus TCP","Rockwell","SerializationSystem-1498","1.3.17","2025-10-23T19:06:16.649Z","Protocol Analysis","78","VLAN-97","Low","false","true","0","0","2025-10-02T21:48:31.900Z","true","true","Advanced","false","true","57"
"API-0196","San Diego Biotech","API Manufacturing","Environmental Monitor","192.168.51.85","43:5b:13:9b:7b:71","Modbus TCP","Emerson","EnvironmentalMonitor-2579","4.6.11","2025-10-19T21:23:40.990Z","SNMP","92","VLAN-8","High","true","true","3","0","2025-10-03T16:26:26.158Z","true","false","Basic","false","true","95"
"API-0197","San Diego Biotech","API Manufacturing","Batch Controller","192.168.15.37","78:d9:b9:e5:98:b0","DNP3","Schneider","BatchController-7010","2.6.33","2025-10-20T00:04:35.310Z","Network Scan","91","VLAN-90","Medium","true","false","1","1","2025-10-23T18:03:04.284Z","false","true","None","true","true","62"
"API-0198","San Diego Biotech","API Manufacturing","SCADA","192.168.60.43","36:e0:7d:19:0d:19","OPC UA","Rockwell","SCADA-3308","1.5.52","2025-10-18T17:06:55.491Z","Protocol Analysis","92","VLAN-98","Critical","false","true","1","0","2025-09-30T00:57:29.373Z","true","true","Advanced","false","true","68"
"API-0199","San Diego Biotech","API Manufacturing","Batch Controller","192.168.224.119","15:5a:e0:35:72:48","Ethernet/IP","Rockwell","BatchController-7150","3.0.58","2025-10-19T17:43:30.514Z","SNMP","88","VLAN-72","Critical","true","true","0","1","2025-10-11T00:38:12.766Z","true","true","Advanced","true","true","47"
"FOR-0200","San Diego Biotech","Formulation","Temperature Controller","192.168.90.224","26:6d:ea:63:9d:74","DNP3","Honeywell","TemperatureController-5632","3.8.0","2025-10-22T02:14:32.371Z","SNMP","71","VLAN-64","Critical","true","true","4","0","2025-10-14T02:20:57.860Z","true","true","Enterprise","true","false","95"
"FOR-0201","San Diego Biotech","Formulation","Temperature Controller","192.168.7.196","58:fe:b7:62:22:e7","Modbus TCP","Emerson","TemperatureController-4791","3.6.68","2025-10-19T21:56:52.888Z","Asset Inventory","89","VLAN-6","Low","true","true","3","2","2025-10-16T14:25:45.138Z","false","false","None","true","true","52"
"FOR-0203","San Diego Biotech","Formulation","Safety PLC","192.168.188.78","07:0c:2d:63:55:89","OPC UA","Schneider","SafetyPLC-3964","1.0.74","2025-10-19T20:43:30.705Z","Network Scan","71","VLAN-43","Low","true","false","3","1","2025-10-15T21:18:15.267Z","true","true","None","false","true","45"
"FOR-0204","San Diego Biotech","Formulation","Safety PLC","192.168.241.218","ca:0d:be:ef:50:3c","OPC UA","Rockwell","SafetyPLC-1849","1.3.8","2025-10-22T16:51:27.919Z","SNMP","79","VLAN-48","High","false","true","0","2","2025-09-26T06:11:52.166Z","false","true","Basic","true","true","12"
"FOR-0207","San Diego Biotech","Formulation","LIMS","192.168.11.115","dc:86:1a:fa:e6:84","OPC UA","Rockwell","LIMS-2197","5.7.86","2025-10-20T17:18:53.930Z","SNMP","70","VLAN-6","Medium","true","true","1","2","2025-10-13T18:22:42.219Z","true","true","Enterprise","true","true","74"
"FOR-0208","San Diego Biotech","Formulation","HMI","192.168.62.215","64:05:d3:78:ce:da","Ethernet/IP","ABB","HMI-7858","1.4.24","2025-10-22T17:16:52.216Z","SNMP","84","VLAN-46","Medium","true","false","3","2","2025-10-12T16:11:10.422Z","false","false","None","false","true","37"
"FOR-0209","San Diego Biotech","Formulation","Environmental Monitor","192.168.238.86","74:43:1a:8a:a1:f0","DNP3","Emerson","EnvironmentalMonitor-8310","4.0.65","2025-10-24T08:17:58.038Z","Network Scan","76","VLAN-42","Low","false","true","3","2","2025-10-01T11:23:00.070Z","true","false","Basic","false","true","96"
"FOR-0210","San Diego Biotech","Formulation","Serialization System","192.168.23.184","ac:b6:fb:36:b0:e8","Modbus TCP","Siemens","SerializationSystem-2344","5.1.64","2025-10-24T03:28:03.510Z","SNMP","96","VLAN-93","Low","true","false","1","2","2025-10-13T21:50:34.289Z","true","true","None","true","true","52"
"FOR-0211","San Diego Biotech","Formulation","Safety PLC","192.168.232.235","a8:84:eb:e4:8b:27","Profinet","ABB","SafetyPLC-1607","1.5.39","2025-10-23T04:43:05.681Z","Protocol Analysis","79","VLAN-16","Low","true","true","0","0","2025-10-03T08:46:53.043Z","true","true","None","false","true","64"
"FOR-0212","San Diego Biotech","Formulation","Temperature Controller","192.168.104.145","1d:df:a0:55:3c:bd","Profinet","Rockwell","TemperatureController-5569","4.8.74","2025-10-22T00:17:00.018Z","Asset Inventory","98","VLAN-73","Critical","true","true","0","2","2025-09-29T11:00:14.343Z","false","true","None","true","true","56"
"FOR-0213","San Diego Biotech","Formulation","Environmental Monitor","192.168.95.63","d1:da:89:e3:03:98","Modbus TCP","ABB","EnvironmentalMonitor-6066","3.7.86","2025-10-19T10:42:15.298Z","Network Scan","72","VLAN-55","Critical","true","true","1","2","2025-10-06T00:41:38.818Z","true","true","None","false","true","65"
"FOR-0215","San Diego Biotech","Formulation","PLC","192.168.208.243","7a:a8:b5:7e:0e:ad","DNP3","ABB","PLC-1831","1.0.6","2025-10-21T18:13:13.253Z","SNMP","74","VLAN-92","High","true","false","0","2","2025-09-26T02:28:34.882Z","true","true","Advanced","false","true","22"
"FOR-0216","San Diego Biotech","Formulation","Environmental Monitor","192.168.90.230","6b:b2:1e:77:4e:e9","DNP3","ABB","EnvironmentalMonitor-2739","5.2.15","2025-10-20T13:39:13.374Z","Network Scan","82","VLAN-61","Low","true","false","2","1","2025-10-19T17:15:44.168Z","false","true","Enterprise","false","true","54"
"FOR-0217","San Diego Biotech","Formulation","HMI","192.168.217.121","b9:7b:e6:de:58:75","Ethernet/IP","Honeywell","HMI-5690","1.4.65","2025-10-24T17:08:01.506Z","Network Scan","90","VLAN-93","Medium","false","true","3","1","2025-09-25T05:24:33.877Z","true","true","Enterprise","true","true","44"
"FOR-0218","San Diego Biotech","Formulation","Temperature Controller","192.168.160.206","a1:e0:45:35:f5:a9","Profinet","Siemens","TemperatureController-9344","2.8.77","2025-10-24T09:06:51.809Z","Network Scan","81","VLAN-83","Critical","true","false","4","1","2025-09-28T07:55:46.735Z","true","false","Advanced","true","true","95"
"FOR-0219","San Diego Biotech","Formulation","LIMS","192.168.109.10","bb:86:dd:d5:66:24","DNP3","Rockwell","LIMS-8241","4.0.46","2025-10-21T19:21:49.771Z","Asset Inventory","75","VLAN-92","Medium","true","false","0","0","2025-10-02T18:47:51.951Z","false","true","Advanced","false","true","20"
"FOR-0220","San Diego Biotech","Formulation","LIMS","192.168.115.6","d9:14:ba:19:88:cb","DNP3","ABB","LIMS-2279","2.8.72","2025-10-24T12:18:18.113Z","Protocol Analysis","93","VLAN-38","Medium","false","true","1","2","2025-10-08T20:46:04.803Z","false","false","Advanced","false","false","73"
"FOR-0221","San Diego Biotech","Formulation","SCADA","192.168.49.43","de:8e:4e:77:e6:fb","Ethernet/IP","Honeywell","SCADA-3584","5.0.23","2025-10-18T19:15:08.038Z","Asset Inventory","78","VLAN-57","High","false","false","2","2","2025-10-24T13:33:26.354Z","true","false","None","true","false","60"
"FOR-0222","San Diego Biotech","Formulation","Batch Controller","192.168.175.26","f4:d0:bf:38:5d:73","Modbus TCP","Siemens","BatchController-8426","5.4.71","2025-10-22T22:15:49.022Z","Asset Inventory","76","VLAN-35","Critical","true","true","4","1","2025-10-03T09:53:03.973Z","true","true","Enterprise","true","false","35"
"FOR-0223","San Diego Biotech","Formulation","SCADA","192.168.25.109","e7:3c:77:93:24:21","Modbus TCP","Emerson","SCADA-2168","5.9.75","2025-10-23T20:40:03.183Z","SNMP","76","VLAN-27","High","true","true","2","1","2025-10-20T05:28:30.678Z","true","true","None","false","false","95"
"FOR-0224","San Diego Biotech","Formulation","LIMS","192.168.129.67","1d:03:d7:d2:df:8b","OPC UA","ABB","LIMS-6011","3.4.91","2025-10-24T13:08:40.660Z","Protocol Analysis","84","VLAN-74","Medium","true","false","4","2","2025-09-29T08:11:43.783Z","false","true","Advanced","true","false","70"
"FOR-0225","San Diego Biotech","Formulation","Serialization System","192.168.192.136","72:45:8f:5f:e9:9e","Ethernet/IP","Honeywell","SerializationSystem-1891","5.9.45","2025-10-19T22:42:39.906Z","SNMP","97","VLAN-24","Critical","false","false","4","1","2025-09-28T03:12:43.603Z","true","true","Advanced","true","true","89"
"FOR-0226","San Diego Biotech","Formulation","HMI","192.168.244.233","9c:e4:34:c6:8f:43","OPC UA","Rockwell","HMI-5490","2.9.94","2025-10-24T17:00:40.109Z","Protocol Analysis","71","VLAN-53","High","true","true","3","0","2025-10-13T23:23:26.873Z","true","false","Basic","true","true","19"
"FOR-0227","San Diego Biotech","Formulation","Serialization System","192.168.134.177","83:82:49:14:23:8e","OPC UA","Honeywell","SerializationSystem-1538","4.2.60","2025-10-20T14:53:22.288Z","Protocol Analysis","91","VLAN-7","Low","true","true","2","1","2025-10-20T22:21:10.215Z","true","true","Basic","true","false","86"
"FOR-0228","San Diego Biotech","Formulation","Batch Controller","192.168.55.209","08:6e:37:83:ee:78","Ethernet/IP","ABB","BatchController-2098","1.9.53","2025-10-18T23:31:31.917Z","Protocol Analysis","90","VLAN-48","Critical","true","false","0","0","2025-10-19T18:41:37.944Z","false","true","None","false","true","32"
"FOR-0232","San Diego Biotech","Formulation","HMI","192.168.66.238","78:3e:50:f3:6e:7b","Ethernet/IP","ABB","HMI-5839","1.9.20","2025-10-19T13:23:23.236Z","Asset Inventory","92","VLAN-21","Medium","true","true","4","1","2025-10-08T23:43:57.307Z","false","true","Advanced","false","false","53"
"PAC-0236","San Diego Biotech","Packaging","Environmental Monitor","192.168.26.179","3e:ba:24:55:05:5a","OPC UA","Siemens","EnvironmentalMonitor-2112","2.6.11","2025-10-20T20:50:21.613Z","SNMP","78","VLAN-81","Medium","false","true","4","1","2025-09-28T10:51:43.683Z","false","true","Enterprise","true","false","66"
"PAC-0237","San Diego Biotech","Packaging","HMI","192.168.243.144","56:1d:4f:fe:0e:54","Profinet","Emerson","HMI-3208","5.2.99","2025-10-24T11:35:36.738Z","Asset Inventory","91","VLAN-78","Medium","false","true","3","2","2025-10-05T20:36:50.881Z","true","true","Enterprise","false","true","26"
"PAC-0239","San Diego Biotech","Packaging","Batch Controller","192.168.206.227","3c:b9:46:59:5c:d6","DNP3","Rockwell","BatchController-7514","3.3.17","2025-10-21T19:35:03.642Z","Asset Inventory","94","VLAN-54","Critical","true","true","3","2","2025-09-26T03:12:21.551Z","true","true","None","true","true","43"
"PAC-0243","San Diego Biotech","Packaging","MES","192.168.163.9","9e:7a:f7:25:d5:48","OPC UA","Honeywell","MES-6927","1.0.59","2025-10-21T22:01:56.232Z","Asset Inventory","73","VLAN-19","High","true","false","3","1","2025-10-01T04:54:53.281Z","true","true","Basic","false","false","36"
"PAC-0244","San Diego Biotech","Packaging","MES","192.168.36.116","81:3f:5a:ba:ce:a6","Profinet","Rockwell","MES-8265","1.5.36","2025-10-18T12:46:55.526Z","Protocol Analysis","85","VLAN-65","High","false","true","1","2","2025-10-05T04:12:03.664Z","true","false","Advanced","true","false","59"
"PAC-0246","San Diego Biotech","Packaging","PLC","192.168.221.43","db:a9:d7:2d:72:48","DNP3","Siemens","PLC-2337","5.5.84","2025-10-21T16:21:17.432Z","Protocol Analysis","95","VLAN-63","Medium","true","false","1","2","2025-10-01T16:08:12.452Z","false","true","Advanced","true","false","49"
"PAC-0249","San Diego Biotech","Packaging","LIMS","192.168.238.132","ae:5d:ed:35:cc:0e","Profinet","Siemens","LIMS-2828","5.3.90","2025-10-21T03:52:43.977Z","Network Scan","95","VLAN-45","Medium","true","true","0","0","2025-10-05T02:24:13.888Z","true","true","Advanced","false","false","98"
"PAC-0251","San Diego Biotech","Packaging","SCADA","192.168.91.29","7b:4c:23:bb:53:af","OPC UA","Rockwell","SCADA-3885","1.8.59","2025-10-20T14:54:25.124Z","SNMP","80","VLAN-11","Critical","false","true","2","2","2025-10-18T11:46:13.998Z","true","false","Enterprise","true","false","32"
"PAC-0253","San Diego Biotech","Packaging","Temperature Controller","192.168.85.111","3d:60:55:c8:24:ce","OPC UA","Emerson","TemperatureController-6154","3.4.79","2025-10-19T12:58:27.029Z","SNMP","73","VLAN-1","High","true","true","3","1","2025-10-13T17:19:17.355Z","false","true","None","false","true","51"
"QUA-0255","San Diego Biotech","Quality Control Lab","SCADA","192.168.219.76","29:82:a3:f1:b0:70","Ethernet/IP","ABB","SCADA-9008","1.7.5","2025-10-24T15:42:36.590Z","Protocol Analysis","84","VLAN-94","High","true","true","2","1","2025-10-08T13:41:25.633Z","false","false","Basic","false","true","75"
"QUA-0256","San Diego Biotech","Quality Control Lab","MES","192.168.54.114","4f:5b:ff:55:04:87","OPC UA","Emerson","MES-6536","3.2.66","2025-10-24T03:49:00.108Z","Network Scan","95","VLAN-53","High","false","false","2","2","2025-10-12T10:52:50.365Z","false","true","None","true","true","29"
"QUA-0259","San Diego Biotech","Quality Control Lab","Serialization System","192.168.14.70","8a:b5:97:e9:34:f3","DNP3","Siemens","SerializationSystem-1558","4.5.97","2025-10-23T10:54:57.246Z","Asset Inventory","87","VLAN-51","Medium","true","false","4","0","2025-10-14T23:58:22.462Z","false","true","Basic","true","true","69"
"QUA-0260","San Diego Biotech","Quality Control Lab","HMI","192.168.31.186","af:1d:90:bb:82:45","DNP3","ABB","HMI-6305","1.6.30","2025-10-22T22:29:47.584Z","Protocol Analysis","97","VLAN-72","High","true","true","4","0","2025-10-03T12:49:53.686Z","false","false","Basic","true","false","11"
"QUA-0261","San Diego Biotech","Quality Control Lab","Batch Controller","192.168.153.18","1e:78:78:d0:aa:40","OPC UA","Schneider","BatchController-4160","4.8.29","2025-10-23T18:12:07.610Z","Asset Inventory","85","VLAN-69","Medium","true","true","3","1","2025-10-09T20:59:01.669Z","false","false","Enterprise","true","false","19"
"QUA-0264","San Diego Biotech","Quality Control Lab","Environmental Monitor","192.168.229.131","f5:8e:8c:d4:61:02","Profinet","Schneider","EnvironmentalMonitor-2331","1.9.35","2025-10-24T22:12:33.477Z","Network Scan","72","VLAN-72","Critical","true","true","2","1","2025-10-18T03:35:07.873Z","true","true","Advanced","true","true","20"
"QUA-0265","San Diego Biotech","Quality Control Lab","Environmental Monitor","192.168.150.1","f6:56:ee:c1:fd:77","Profinet","Honeywell","EnvironmentalMonitor-2724","1.5.98","2025-10-22T04:20:02.151Z","Network Scan","86","VLAN-67","High","false","true","4","2","2025-10-22T15:13:02.998Z","true","true","None","false","true","92"
"QUA-0266","San Diego Biotech","Quality Control Lab","Batch Controller","192.168.69.248","d5:ff:ca:4a:c3:cf","DNP3","Schneider","BatchController-9208","4.3.13","2025-10-23T09:19:13.648Z","Asset Inventory","81","VLAN-2","Critical","true","true","1","1","2025-10-21T11:48:50.750Z","false","true","Basic","false","false","98"
