tag_id,plant,unit,device_type,ip_address,mac_address,protocol,vendor,model,firmware_version,last_seen,discovery_method,confidence_level,network_segment,criticality,is_managed,has_security_patches,vulnerabilities,cve_count,last_security_scan,encryption_enabled,authentication_required,access_control,network_isolation,firewall_protected,risk_score
"REF-0117","Gulf Coast Refinery","Reformer Unit","PLC","192.168.12.20","81:97:a7:17:7c:0b","Profinet","Rockwell","PLC-2747","5.3.25","2025-10-18T02:24:18.497Z","SNMP","95","VLAN-11","High","true","false","4","2","2025-10-07T14:57:51.556Z","true","false","Basic","true","true","12"
"REF-0118","Gulf Coast Refinery","Reformer Unit","PLC","192.168.42.194","97:b4:55:93:51:a0","Ethernet/IP","Honeywell","PLC-1635","1.2.0","2025-10-19T00:58:43.507Z","Asset Inventory","80","VLAN-17","High","false","false","2","0","2025-09-25T15:20:42.425Z","true","true","Enterprise","true","true","1"
"REF-0119","Gulf Coast Refinery","Reformer Unit","Pressure Transmitter","192.168.152.0","b4:eb:79:c0:9e:92","Modbus TCP","Siemens","PressureTransmitter-3455","2.6.16","2025-10-20T11:55:40.169Z","Protocol Analysis","74","VLAN-80","Critical","true","true","2","2","2025-10-07T06:39:10.846Z","true","true","Enterprise","false","true","27"
"REF-0120","Gulf Coast Refinery","Reformer Unit","HMI","192.168.223.92","d6:29:29:17:31:92","OPC UA","Siemens","HMI-8398","2.0.98","2025-10-22T07:19:08.264Z","SNMP","70","VLAN-34","High","true","true","1","2","2025-10-16T15:27:09.409Z","true","true","Basic","true","false","50"
"REF-0121","Gulf Coast Refinery","Reformer Unit","DCS","192.168.35.49","d3:53:d3:b0:43:26","OPC UA","Siemens","DCS-4929","5.6.61","2025-10-23T05:35:32.845Z","Protocol Analysis","91","VLAN-4","High","true","true","2","0","2025-10-07T04:08:28.165Z","true","true","Basic","false","true","41"
"REF-0123","Gulf Coast Refinery","Reformer Unit","RTU","192.168.213.20","da:ea:4b:2f:f6:01","Profinet","Schneider","RTU-2937","1.6.41","2025-10-21T02:51:55.945Z","Protocol Analysis","97","VLAN-81","Low","true","true","0","2","2025-10-04T16:03:51.668Z","true","true","Enterprise","false","false","32"
"REF-0124","Gulf Coast Refinery","Reformer Unit","Motor Starter","192.168.73.154","42:f8:06:54:b6:f4","Profinet","Schneider","MotorStarter-9909","1.7.18","2025-10-23T19:01:23.372Z","Protocol Analysis","85","VLAN-46","Medium","true","true","1","2","2025-10-23T11:47:29.322Z","false","false","Basic","true","true","61"
"REF-0126","Gulf Coast Refinery","Reformer Unit","Flow Transmitter","192.168.54.80","d2:27:f1:53:e8:4d","DNP3","Emerson","FlowTransmitter-4303","3.5.50","2025-10-17T23:45:54.278Z","Protocol Analysis","71","VLAN-87","Medium","true","true","1","0","2025-09-30T15:17:15.005Z","true","true","Basic","false","true","5"
"REF-0127","Gulf Coast Refinery","Reformer Unit","DCS","192.168.129.59","ef:97:63:f8:c2:3a","Modbus TCP","Honeywell","DCS-4745","3.0.79","2025-10-22T21:34:55.300Z","Asset Inventory","84","VLAN-42","Critical","false","false","3","2","2025-10-07T12:09:10.699Z","false","true","None","true","true","82"
"REF-0128","Gulf Coast Refinery","Reformer Unit","Pressure Transmitter","192.168.32.232","e9:1a:d8:5e:a9:b4","OPC UA","Siemens","PressureTransmitter-9686","2.8.5","2025-10-20T06:58:53.006Z","Network Scan","70","VLAN-67","Low","true","false","0","2","2025-09-25T01:18:11.092Z","true","true","Advanced","false","true","85"
"REF-0129","Gulf Coast Refinery","Reformer Unit","Flow Transmitter","192.168.124.113","6e:e6:74:47:8d:0d","Profinet","Schneider","FlowTransmitter-7160","3.0.70","2025-10-18T07:15:47.228Z","SNMP","72","VLAN-9","Critical","true","true","4","2","2025-10-24T02:56:38.451Z","true","true","None","false","true","59"
"REF-0130","Gulf Coast Refinery","Reformer Unit","HMI","192.168.251.76","c2:31:fe:e2:18:31","DNP3","Emerson","HMI-9804","3.6.83","2025-10-22T02:39:58.907Z","Network Scan","71","VLAN-63","Medium","true","true","1","0","2025-10-21T17:16:03.933Z","false","true","Advanced","true","true","80"
"REF-0135","Gulf Coast Refinery","Reformer Unit","Control Valve","192.168.151.80","66:8f:f7:88:de:93","OPC UA","Schneider","ControlValve-4132","2.2.19","2025-10-22T09:24:33.849Z","Protocol Analysis","91","VLAN-17","Medium","false","true","1","2","2025-10-08T19:49:33.300Z","true","true","None","true","true","28"
"REF-0136","Gulf Coast Refinery","Reformer Unit","HMI","192.168.31.17","90:d8:01:60:cf:74","Profinet","Emerson","HMI-9669","4.6.63","2025-10-24T05:04:47.471Z","Network Scan","88","VLAN-75","Low","true","false","2","1","2025-10-02T04:52:57.988Z","true","false","None","true","true","45"
"REF-0141","Gulf Coast Refinery","Reformer Unit","Safety PLC","192.168.56.52","f1:92:12:5e:39:b9","Profinet","Schneider","SafetyPLC-3947","4.4.37","2025-10-23T00:14:12.228Z","SNMP","78","VLAN-84","Low","true","false","3","0","2025-10-17T22:48:08.113Z","true","false","Basic","true","true","39"
"ALK-0142","Gulf Coast Refinery","Alkylation Unit","Safety PLC","192.168.13.118","97:4c:82:63:65:93","Modbus TCP","Rockwell","SafetyPLC-4282","3.1.51","2025-10-21T17:49:36.839Z","Network Scan","97","VLAN-89","High","true","false","0","2","2025-09-29T17:03:07.138Z","true","true","Enterprise","false","false","71"
"ALK-0145","Gulf Coast Refinery","Alkylation Unit","Temperature Transmitter","192.168.208.188","d6:f3:dd:8b:16:43","Ethernet/IP","Siemens","TemperatureTransmitter-3509","2.1.95","2025-10-24T08:46:14.979Z","Protocol Analysis","88","VLAN-91","Medium","false","true","1","0","2025-10-15T16:25:34.850Z","false","false","Basic","true","false","7"
"ALK-0148","Gulf Coast Refinery","Alkylation Unit","RTU","192.168.194.122","66:60:6a:f7:f5:98","Modbus TCP","Emerson","RTU-6399","1.2.47","2025-10-22T12:17:59.163Z","SNMP","97","VLAN-48","Critical","true","true","3","1","2025-10-23T14:31:55.999Z","true","true","Enterprise","false","true","59"
"ALK-0149","Gulf Coast Refinery","Alkylation Unit","PLC","192.168.181.167","ef:88:59:8e:0a:50","Ethernet/IP","Emerson","PLC-4884","3.9.52","2025-10-18T10:38:23.906Z","Asset Inventory","75","VLAN-49","Low","true","true","0","2","2025-10-16T22:08:23.163Z","false","true","Advanced","true","true","6"
"ALK-0150","Gulf Coast Refinery","Alkylation Unit","Safety PLC","192.168.16.109","de:c7:39:34:6d:30","Ethernet/IP","Schneider","SafetyPLC-6149","4.0.12","2025-10-22T21:24:04.915Z","Network Scan","98","VLAN-55","Critical","true","true","1","2","2025-10-03T17:33:56.324Z","false","true","Basic","true","true","52"
"ALK-0151","Gulf Coast Refinery","Alkylation Unit","Pressure Transmitter","192.168.39.210","2d:53:b7:51:05:24","Ethernet/IP","ABB","PressureTransmitter-1108","2.1.65","2025-10-20T05:24:00.974Z","Protocol Analysis","82","VLAN-34","Medium","true","true","2","1","2025-09-25T19:02:45.967Z","false","true","None","false","false","72"
"ALK-0153","Gulf Coast Refinery","Alkylation Unit","PLC","192.168.182.108","82:58:7a:80:29:87","OPC UA","Schneider","PLC-1717","1.9.28","2025-10-20T04:02:18.401Z","Asset Inventory","76","VLAN-89","Medium","true","true","0","1","2025-09-26T01:31:25.021Z","false","true","Advanced","false","true","96"
"ALK-0157","Gulf Coast Refinery","Alkylation Unit","DCS","192.168.62.231","db:6b:60:95:bd:18","OPC UA","Schneider","DCS-7789","2.2.72","2025-10-20T12:53:18.541Z","Network Scan","74","VLAN-51","Critical","true","true","4","1","2025-10-16T16:15:41.824Z","true","true","None","false","true","61"
"ALK-0160","Gulf Coast Refinery","Alkylation Unit","Flow Transmitter","192.168.52.102","81:50:1a:46:de:3c","Ethernet/IP","Emerson","FlowTransmitter-9389","3.0.29","2025-10-19T21:06:52.775Z","Network Scan","98","VLAN-14","Critical","true","true","3","0","2025-10-04T06:08:53.077Z","false","true","Basic","false","true","62"
"ALK-0162","Gulf Coast Refinery","Alkylation Unit","Temperature Transmitter","192.168.160.107","9c:32:c7:83:f2:52","Profinet","Emerson","TemperatureTransmitter-2399","2.4.76","2025-10-18T06:37:09.359Z","Network Scan","77","VLAN-61","Critical","true","true","0","2","2025-09-30T04:52:19.341Z","false","true","Basic","true","true","16"
"ALK-0164","Gulf Coast Refinery","Alkylation Unit","Pressure Transmitter","192.168.179.230","0a:28:2e:e9:50:7a","Ethernet/IP","Schneider","PressureTransmitter-3274","4.0.37","2025-10-20T19:29:33.821Z","Asset Inventory","93","VLAN-93","Medium","false","false","3","2","2025-10-05T10:19:49.959Z","true","true","Basic","true","true","22"
"ALK-0166","Gulf Coast Refinery","Alkylation Unit","RTU","192.168.104.14","64:cd:6b:eb:36:29","DNP3","Siemens","RTU-4435","4.7.70","2025-10-23T01:11:24.168Z","Protocol Analysis","80","VLAN-77","Low","false","true","2","1","2025-09-28T19:18:24.387Z","true","true","Enterprise","true","true","29"
"ALK-0167","Gulf Coast Refinery","Alkylation Unit","Safety PLC","192.168.238.6","00:ae:c5:9f:c7:0e","OPC UA","Emerson","SafetyPLC-9635","4.7.96","2025-10-18T07:38:06.267Z","Network Scan","87","VLAN-77","Medium","true","true","4","2","2025-10-22T10:56:17.687Z","false","false","Basic","false","true","23"
"ALK-0168","Gulf Coast Refinery","Alkylation Unit","RTU","192.168.77.80","0c:a0:53:c3:bd:d6","Modbus TCP","Honeywell","RTU-4949","2.6.69","2025-10-24T07:01:12.740Z","Protocol Analysis","88","VLAN-94","Critical","true","true","3","2","2025-09-30T20:24:46.927Z","true","false","Advanced","false","true","24"
"ALK-0170","Gulf Coast Refinery","Alkylation Unit","Safety PLC","192.168.23.128","72:58:9f:31:ed:e9","Modbus TCP","Schneider","SafetyPLC-9890","1.9.2","2025-10-18T19:35:49.088Z","SNMP","97","VLAN-39","Low","false","false","2","1","2025-10-19T03:45:12.705Z","false","false","Basic","true","false","9"
"CRU-0174","Baytown Refinery","Crude Distillation Unit (CDU)","Control Valve","192.168.210.56","be:73:3b:d6:3f:4f","Ethernet/IP","Honeywell","ControlValve-6084","2.5.29","2025-10-24T03:02:11.139Z","Protocol Analysis","77","VLAN-34","Low","true","true","4","0","2025-10-07T14:50:40.496Z","true","false","Basic","true","true","13"
"CRU-0177","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.219.204","b9:90:ca:12:b7:bb","Ethernet/IP","Emerson","DCS-2993","3.1.87","2025-10-18T09:36:17.056Z","Asset Inventory","94","VLAN-97","Medium","false","true","4","2","2025-09-30T04:03:57.447Z","false","true","None","true","true","70"
"CRU-0178","Baytown Refinery","Crude Distillation Unit (CDU)","HMI","192.168.197.161","47:fd:05:bc:e5:de","Ethernet/IP","Siemens","HMI-4274","4.1.34","2025-10-21T21:02:39.400Z","SNMP","93","VLAN-74","High","true","true","0","2","2025-10-09T21:06:55.072Z","true","true","None","true","true","45"
"CRU-0179","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.226.24","00:cf:99:34:b2:bf","Ethernet/IP","Rockwell","PLC-8973","5.6.39","2025-10-20T03:30:02.632Z","SNMP","82","VLAN-4","Medium","true","true","0","2","2025-10-21T20:41:46.686Z","true","false","Advanced","true","true","42"
"CRU-0180","Baytown Refinery","Crude Distillation Unit (CDU)","Motor Starter","192.168.21.130","a9:50:c3:8b:90:90","DNP3","Siemens","MotorStarter-9618","1.9.42","2025-10-23T19:30:44.586Z","Protocol Analysis","93","VLAN-75","Low","true","false","2","0","2025-10-01T02:44:36.900Z","true","false","None","false","true","67"
"CRU-0181","Baytown Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","192.168.40.169","96:54:ec:03:7d:0b","Profinet","Emerson","FlowTransmitter-2378","1.4.12","2025-10-18T11:19:21.275Z","Protocol Analysis","76","VLAN-24","Low","true","true","1","0","2025-10-20T21:55:25.463Z","true","true","Basic","true","true","47"
"CRU-0182","Baytown Refinery","Crude Distillation Unit (CDU)","HMI","192.168.95.122","82:e4:ac:2f:e2:86","DNP3","Rockwell","HMI-4333","4.3.84","2025-10-23T16:43:25.046Z","Asset Inventory","95","VLAN-34","Medium","true","true","1","1","2025-09-26T14:51:04.551Z","true","true","Basic","false","true","73"
"CRU-0184","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.123.38","ef:ef:5b:d8:8d:1d","Profinet","Schneider","DCS-9003","5.1.61","2025-10-18T21:11:23.507Z","Network Scan","82","VLAN-5","Low","false","true","2","2","2025-09-28T02:15:18.570Z","true","false","Advanced","false","true","6"
"CRU-0185","Baytown Refinery","Crude Distillation Unit (CDU)","Control Valve","192.168.40.10","65:d3:62:bc:55:22","DNP3","Rockwell","ControlValve-4738","4.8.4","2025-10-21T12:16:39.423Z","SNMP","75","VLAN-82","Low","true","true","1","0","2025-10-13T07:01:22.641Z","false","false","Basic","true","true","24"
"CRU-0186","Baytown Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","192.168.87.134","a2:99:49:2c:21:ab","Modbus TCP","Rockwell","FlowTransmitter-8124","2.1.30","2025-10-22T19:07:52.718Z","Network Scan","99","VLAN-62","High","true","false","0","0","2025-10-15T01:59:16.732Z","false","false","Basic","false","true","57"
"CRU-0187","Baytown Refinery","Crude Distillation Unit (CDU)","RTU","192.168.161.73","ec:cb:2f:82:cd:e9","Profinet","Rockwell","RTU-7429","2.8.21","2025-10-18T23:04:30.229Z","Network Scan","87","VLAN-24","Critical","true","false","1","0","2025-10-14T05:59:39.865Z","true","true","None","false","true","44"
"CRU-0189","Baytown Refinery","Crude Distillation Unit (CDU)","Motor Starter","192.168.239.235","8e:d2:80:02:fb:25","DNP3","Rockwell","MotorStarter-8770","5.0.20","2025-10-21T14:30:14.419Z","SNMP","98","VLAN-22","High","true","false","3","2","2025-09-28T11:12:47.992Z","true","false","Enterprise","false","true","53"
"CRU-0190","Baytown Refinery","Crude Distillation Unit (CDU)","RTU","192.168.107.42","6d:fb:60:ac:76:6d","Ethernet/IP","Schneider","RTU-3768","4.1.85","2025-10-22T09:02:12.087Z","SNMP","89","VLAN-72","High","false","true","4","2","2025-09-27T04:46:36.178Z","true","true","None","false","true","61"
"CRU-0192","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.179.39","ff:a1:86:97:28:4a","OPC UA","Rockwell","PressureTransmitter-4733","4.2.30","2025-10-23T18:40:07.437Z","Protocol Analysis","84","VLAN-78","Critical","true","true","2","0","2025-10-06T06:26:24.459Z","true","true","None","false","true","99"
"CRU-0193","Baytown Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","192.168.243.38","77:7a:f9:88:36:c1","Modbus TCP","Schneider","FlowTransmitter-3898","3.3.60","2025-10-23T18:18:51.686Z","Protocol Analysis","78","VLAN-58","High","false","true","4","1","2025-10-12T08:20:57.487Z","true","true","Advanced","false","false","62"
"CRU-0194","Baytown Refinery","Crude Distillation Unit (CDU)","HMI","192.168.99.187","a3:dc:72:9d:c4:a6","OPC UA","Honeywell","HMI-3923","2.5.98","2025-10-19T23:17:19.931Z","Asset Inventory","90","VLAN-29","High","true","true","4","0","2025-10-07T04:31:01.705Z","false","true","None","true","true","79"
"CRU-0195","Baytown Refinery","Crude Distillation Unit (CDU)","RTU","192.168.181.192","a6:00:62:8a:ec:a7","Modbus TCP","Siemens","RTU-3163","2.6.48","2025-10-19T22:34:50.077Z","Asset Inventory","98","VLAN-63","Low","true","true","0","2","2025-10-08T23:28:50.005Z","false","false","Advanced","true","true","29"
"CRU-0198","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.184.207","ac:58:10:67:ec:9f","Profinet","Honeywell","PLC-5919","3.6.76","2025-10-18T05:20:53.793Z","Network Scan","73","VLAN-59","High","true","false","1","0","2025-10-09T13:43:01.773Z","true","false","None","true","true","46"
"CRU-0200","Baytown Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","192.168.235.21","11:3b:08:ab:f4:37","Modbus TCP","Siemens","TemperatureTransmitter-9986","3.1.30","2025-10-18T03:45:45.521Z","Protocol Analysis","97","VLAN-50","High","true","true","1","1","2025-10-19T19:09:35.550Z","false","false","Advanced","false","true","76"
"CRU-0201","Baytown Refinery","Crude Distillation Unit (CDU)","Motor Starter","192.168.32.230","55:e9:0d:b3:10:68","Ethernet/IP","Emerson","MotorStarter-6433","4.9.4","2025-10-23T17:48:43.191Z","SNMP","84","VLAN-96","Critical","false","true","3","0","2025-10-12T04:45:17.659Z","true","false","None","false","true","46"
"CRU-0202","Baytown Refinery","Crude Distillation Unit (CDU)","Control Valve","192.168.23.232","03:37:60:87:38:cc","DNP3","Rockwell","ControlValve-1948","4.5.67","2025-10-18T21:55:56.276Z","Protocol Analysis","97","VLAN-20","Critical","true","false","1","2","2025-10-01T05:46:22.444Z","false","true","None","true","true","65"
"CRU-0203","Baytown Refinery","Crude Distillation Unit (CDU)","DCS","192.168.4.5","90:a6:8d:9e:30:5a","Profinet","Rockwell","DCS-9591","4.5.73","2025-10-20T19:50:52.137Z","Network Scan","91","VLAN-31","Low","true","true","4","2","2025-09-26T10:52:53.174Z","true","false","Enterprise","true","true","67"
"CRU-0205","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.29.31","bc:e3:c7:d1:94:cf","Profinet","Honeywell","PressureTransmitter-8139","1.3.88","2025-10-20T03:00:20.687Z","Network Scan","90","VLAN-77","Critical","false","false","4","1","2025-10-13T19:16:34.408Z","false","true","Enterprise","false","true","16"
"CRU-0206","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.221.5","52:23:8a:7a:d4:16","OPC UA","ABB","PLC-6519","1.5.74","2025-10-22T03:12:08.445Z","Asset Inventory","80","VLAN-38","Critical","false","true","3","2","2025-10-21T23:31:31.476Z","true","true","Advanced","true","true","81"
"CRU-0207","Baytown Refinery","Crude Distillation Unit (CDU)","Control Valve","192.168.192.53","1b:bb:39:33:71:62","DNP3","ABB","ControlValve-2908","5.5.48","2025-10-21T12:13:19.071Z","Protocol Analysis","82","VLAN-85","High","true","false","2","0","2025-09-25T19:00:19.142Z","true","false","Basic","false","true","43"
"CRU-0208","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.24.229","79:ab:95:7b:be:0f","Ethernet/IP","Emerson","PLC-1332","3.6.91","2025-10-23T06:05:17.106Z","Protocol Analysis","99","VLAN-91","Medium","true","false","1","1","2025-10-08T10:53:50.385Z","true","true","Advanced","true","true","40"
"CRU-0209","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.75.110","d0:51:2e:14:40:5a","DNP3","Emerson","PressureTransmitter-8481","3.2.22","2025-10-22T11:45:28.605Z","Asset Inventory","86","VLAN-36","Critical","true","true","1","0","2025-10-01T01:16:35.817Z","true","true","None","false","false","63"
"CRU-0210","Baytown Refinery","Crude Distillation Unit (CDU)","PLC","192.168.93.160","9f:42:d9:bb:bd:8a","Modbus TCP","Rockwell","PLC-4075","5.6.86","2025-10-19T15:56:05.293Z","Network Scan","82","VLAN-21","Low","false","false","4","0","2025-10-24T18:45:56.586Z","false","true","Basic","true","true","66"
"CRU-0214","Baytown Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","192.168.45.90","bc:00:a0:d0:66:88","Profinet","ABB","PressureTransmitter-1750","2.3.9","2025-10-20T10:43:32.883Z","Protocol Analysis","81","VLAN-48","Critical","false","false","3","1","2025-10-15T23:10:58.089Z","false","true","Basic","true","false","14"
"CRU-0215","Baytown Refinery","Crude Distillation Unit (CDU)","Control Valve","192.168.73.184","df:b8:ca:09:d8:13","OPC UA","Siemens","ControlValve-7975","3.2.82","2025-10-20T15:25:41.470Z","Asset Inventory","91","VLAN-70","Low","true","false","4","0","2025-10-01T02:48:36.784Z","true","true","Advanced","true","true","99"
"FLU-0216","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.13.167","de:6a:71:79:37:77","Modbus TCP","Emerson","DCS-8583","5.0.58","2025-10-18T06:33:17.695Z","Asset Inventory","95","VLAN-89","Medium","true","false","0","2","2025-09-27T20:43:01.526Z","true","false","Enterprise","false","false","19"
"FLU-0217","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","192.168.127.35","6b:a1:13:ee:69:3d","OPC UA","Schneider","TemperatureTransmitter-8626","5.7.61","2025-10-20T19:10:05.925Z","Protocol Analysis","88","VLAN-92","Medium","false","true","0","0","2025-09-26T04:18:44.587Z","true","true","Enterprise","false","false","31"
"FLU-0218","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.5.88","6c:14:5a:63:22:9c","OPC UA","Honeywell","DCS-2785","2.7.32","2025-10-22T08:11:17.301Z","Protocol Analysis","99","VLAN-76","High","true","true","1","0","2025-10-15T17:51:10.876Z","true","false","Basic","false","true","25"
"FLU-0219","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.192.113","f9:9c:a0:a8:09:c2","OPC UA","Schneider","PressureTransmitter-4729","4.3.45","2025-10-23T17:12:07.007Z","Network Scan","76","VLAN-49","Medium","true","true","0","1","2025-10-07T22:25:41.939Z","true","true","Enterprise","false","true","29"
"FLU-0220","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.207.132","7a:34:1e:53:47:fd","OPC UA","Emerson","ControlValve-2743","2.3.43","2025-10-23T05:10:29.183Z","Protocol Analysis","73","VLAN-86","Low","true","false","3","1","2025-10-11T22:54:11.122Z","true","false","Advanced","false","false","53"
"FLU-0222","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.248.137","5c:78:30:64:3a:86","OPC UA","Honeywell","PressureTransmitter-5828","3.2.33","2025-10-19T21:02:17.511Z","Protocol Analysis","72","VLAN-90","Low","false","false","3","1","2025-10-16T09:55:30.301Z","true","true","Enterprise","false","false","20"
"FLU-0224","Baytown Refinery","Fluid Catalytic Cracking (FCC)","RTU","192.168.17.57","d4:bd:96:2d:89:3e","Modbus TCP","Emerson","RTU-6081","2.7.60","2025-10-19T08:11:25.125Z","Asset Inventory","93","VLAN-9","Low","true","false","4","2","2025-09-30T06:30:16.867Z","true","false","Basic","false","true","29"
"FLU-0226","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.214.187","dc:e0:4f:9b:eb:8e","Ethernet/IP","Emerson","PressureTransmitter-9766","1.0.49","2025-10-24T02:16:54.232Z","Network Scan","97","VLAN-3","Low","true","false","3","0","2025-10-07T04:37:47.422Z","true","true","Enterprise","false","true","17"
"FLU-0227","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.10.93","c0:3e:2f:e5:b8:79","Profinet","Schneider","DCS-2736","4.0.94","2025-10-24T21:12:36.908Z","Asset Inventory","91","VLAN-56","Critical","false","true","2","0","2025-10-06T02:44:03.199Z","true","true","Basic","false","false","33"
"FLU-0228","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.151.114","11:a5:a6:81:e0:10","DNP3","Rockwell","PressureTransmitter-2962","4.0.9","2025-10-19T02:12:15.753Z","Network Scan","76","VLAN-84","Critical","false","true","2","1","2025-09-24T23:26:36.571Z","false","true","Enterprise","true","false","100"
"FLU-0229","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.84.224","99:60:e0:86:30:1c","Profinet","ABB","SafetyPLC-5779","5.7.74","2025-10-21T20:31:46.276Z","Asset Inventory","70","VLAN-4","Medium","true","true","4","0","2025-09-29T09:07:21.027Z","false","true","Advanced","false","true","48"
"FLU-0230","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Motor Starter","192.168.182.128","42:ad:70:b1:40:66","Modbus TCP","Rockwell","MotorStarter-2059","3.0.86","2025-10-19T17:04:29.972Z","Network Scan","82","VLAN-91","High","true","true","1","2","2025-10-16T17:43:40.750Z","true","true","Basic","false","true","63"
"FLU-0231","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","192.168.155.123","16:06:2a:23:45:f2","OPC UA","ABB","PressureTransmitter-3322","4.6.47","2025-10-19T00:55:00.574Z","Protocol Analysis","85","VLAN-84","Medium","true","true","4","1","2025-09-28T12:39:42.835Z","true","true","Advanced","true","true","48"
"FLU-0232","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","192.168.215.148","fe:a6:d7:2b:a3:f2","OPC UA","Emerson","ControlValve-2941","4.9.15","2025-10-23T09:33:43.945Z","SNMP","76","VLAN-74","High","true","false","1","0","2025-10-13T04:39:36.373Z","true","true","Advanced","false","true","46"
"FLU-0233","Baytown Refinery","Fluid Catalytic Cracking (FCC)","PLC","192.168.19.238","81:52:13:89:29:d2","DNP3","Emerson","PLC-7931","2.7.35","2025-10-24T10:05:52.807Z","Network Scan","97","VLAN-83","High","true","true","3","2","2025-10-15T23:12:43.273Z","false","true","Advanced","true","true","48"
"FLU-0234","Baytown Refinery","Fluid Catalytic Cracking (FCC)","HMI","192.168.236.157","13:49:b8:f9:9b:ac","Ethernet/IP","Honeywell","HMI-1650","2.1.9","2025-10-19T21:28:35.250Z","SNMP","71","VLAN-8","High","false","true","3","1","2025-10-19T15:58:02.009Z","false","true","None","false","false","22"
"FLU-0235","Baytown Refinery","Fluid Catalytic Cracking (FCC)","DCS","192.168.143.214","41:f8:a7:79:7b:ec","Modbus TCP","Rockwell","DCS-5406","2.9.56","2025-10-23T17:02:22.203Z","SNMP","74","VLAN-42","High","true","true","0","1","2025-10-01T13:32:28.823Z","true","false","Enterprise","false","true","48"
"FLU-0236","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.237.212","bc:49:d3:78:3f:dd","DNP3","Schneider","SafetyPLC-9484","2.3.85","2025-10-22T10:54:40.861Z","Protocol Analysis","80","VLAN-96","Medium","false","true","1","0","2025-10-20T01:12:03.790Z","false","false","Basic","true","true","97"
"FLU-0238","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Flow Transmitter","192.168.65.174","0c:b5:62:7f:c1:79","OPC UA","Schneider","FlowTransmitter-5170","4.0.80","2025-10-22T04:46:19.585Z","Network Scan","70","VLAN-65","Medium","true","true","0","2","2025-10-22T12:12:38.852Z","false","true","Basic","true","false","90"
"FLU-0239","Baytown Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","192.168.120.107","78:93:d1:3b:99:f9","OPC UA","Emerson","SafetyPLC-7621","5.2.25","2025-10-24T17:31:05.823Z","Protocol Analysis","99","VLAN-36","Critical","false","false","4","0","2025-10-11T00:57:47.906Z","false","false","None","true","false","50"
"HYD-0241","Baytown Refinery","Hydrocracking Unit (HCU)","HMI","192.168.57.67","8f:05:e7:18:9a:97","Modbus TCP","Rockwell","HMI-3469","5.4.62","2025-10-24T00:51:29.632Z","Network Scan","74","VLAN-50","Medium","false","false","0","1","2025-10-15T23:10:28.634Z","false","true","Advanced","true","false","77"
"HYD-0242","Baytown Refinery","Hydrocracking Unit (HCU)","PLC","192.168.84.88","ff:28:a0:e6:a5:97","DNP3","Siemens","PLC-4578","5.1.33","2025-10-23T05:29:22.319Z","Protocol Analysis","93","VLAN-73","High","true","false","3","1","2025-09-29T22:03:01.373Z","true","false","Enterprise","true","true","44"
"HYD-0243","Baytown Refinery","Hydrocracking Unit (HCU)","RTU","192.168.189.106","da:4b:8d:44:69:ec","DNP3","ABB","RTU-9840","3.7.18","2025-10-22T00:02:19.792Z","Asset Inventory","94","VLAN-65","Medium","false","false","4","0","2025-09-28T05:09:39.040Z","true","true","None","true","true","18"
